日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM正数等权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2021-08-13,=23015.3600,=28469.2000,=6673245487095.9688,=6233758559660,=2951491920031.4385,=1.9125,=0.6091,=2.1629,=1.8176,=1.4373
2021-08-12,=22934.5400,=28369.2300,=6641674532607.8994,=6202596000177,=2933419695573.5337,=1.9095,=0.6059,=2.1629,=1.8176,=1.4373
2021-08-11,=23362.6200,=28897.1100,=6806505536442.2100,=6360793718393,=3005955335161.0112,=1.9301,=0.6197,=2.1629,=1.8175,=1.4373
2021-08-10,=23753.1300,=29380.1300,=6938375133003.7021,=6487445015568,=3064455769563.9282,=1.9439,=0.6315,=2.1629,=1.8174,=1.4373
2021-08-09,=22844.6900,=28252.8600,=6607601751198.2314,=6168208492323,=2921724516175.6675,=1.9249,=0.6184,=2.1629,=1.8174,=1.4373
2021-08-06,=22158.9000,=27404.7100,=6439143502418.7813,=6020818810159,=2849136332539.2588,=1.8502,=0.5561,=2.1632,=1.8174,=1.4371
2021-08-05,=22260.3100,=27530.1300,=6499999501882.2520,=6078934936686,=2872337974457.8652,=1.8603,=0.5695,=2.1632,=1.8173,=1.4371
2021-08-04,=22425.4800,=27733.4800,=6575828374665.9297,=6148747064715,=2904464133786.8999,=1.8787,=0.5847,=2.1632,=1.8173,=1.4371
2021-08-03,=22777.9700,=28169.4100,=6684496777149.3184,=6251293795763,=2951637419952.2788,=1.8899,=0.5937,=2.1632,=1.8171,=1.4371
2021-08-02,=22465.9100,=27783.4800,=6620462082088.8604,=6192175930168,=2923360679042.3149,=1.8727,=0.5800,=2.1632,=1.8169,=1.4371
2021-07-30,=21485.6600,=26571.2100,=6325396349927.0713,=5913138744537,=2793495361466.9624,=1.8202,=0.5049,=2.1633,=1.8169,=1.4371
2021-07-29,=22137.2700,=27377.0500,=6573149537405.4600,=6152726846902,=2893560462587.6943,=1.8168,=0.4997,=2.1633,=1.8169,=1.4371
2021-07-28,=22245.2800,=27510.6300,=6621780118203.5400,=6200290696434,=2912786114939.0386,=1.8141,=0.4961,=2.1633,=1.8169,=1.4371
2021-07-27,=22224.2700,=27484.6500,=6550803957589.1318,=6123027849508,=2879956102229.5884,=1.8396,=0.5378,=2.1633,=1.8169,=1.4371
2021-07-26,=23110.8300,=28581.0500,=6847822123468.2813,=6402983879187,=3013928533663.8203,=1.8953,=0.5973,=2.1633,=1.8169,=1.4371
2021-07-23,=24314.8400,=30070.0400,=7235076807383.4316,=6773729324781,=3178645021688.2749,=1.9364,=0.6228,=2.1676,=1.8169,=1.4370
2021-07-22,=24872.5300,=30759.7400,=7404503664922.4385,=6928457341173,=3252162417188.1831,=1.9722,=0.6486,=2.1676,=1.8168,=1.4370
2021-07-21,=25141.0900,=31091.8600,=7488688890083.1094,=7013842194001,=3289234596359.2705,=1.9820,=0.6539,=2.1676,=1.8168,=1.4370
2021-07-20,=25286.8200,=31271.0500,=7533621727748.5195,=7055368487475,=3307874654935.6201,=1.9868,=0.6579,=2.1676,=1.8166,=1.4370
2021-07-19,=25260.3000,=31238.2500,=7515416128229.4697,=7040062316662,=3301799317777.3267,=1.9957,=0.6643,=2.1676,=1.8165,=1.4370
2021-07-16,=25269.4200,=31249.5200,=7490740738350.0703,=7008246301964,=3290988127906.4219,=2.0085,=0.6785,=2.1677,=1.8165,=1.4368
2021-07-15,=25745.2800,=31834.8100,=7634717757096.9307,=7142916789612,=3354741857825.0571,=2.0395,=0.7064,=2.1677,=1.8165,=1.4368
2021-07-14,=25364.5500,=31364.0200,=7503948204253.6016,=7014523779713,=3300959090129.6177,=2.0581,=0.7255,=2.1677,=1.8165,=1.4368
2021-07-13,=25329.8600,=31320.7500,=7516350623296.3486,=7024358390898,=3309068624009.6758,=2.0615,=0.7308,=2.1677,=1.8164,=1.4368
2021-07-12,=24823.3800,=30693.7300,=7374479968001.8604,=6887261557370,=3253000744315.5708,=2.0503,=0.7202,=2.1677,=1.8164,=1.4368
2021-07-09,=24597.7900,=30414.8000,=7326739745152.7998,=6846607665069,=3234552703419.0435,=2.0454,=0.7136,=2.1689,=1.8163,=1.4360
2021-07-08,=25114.2800,=30994.3900,=7459399058183.1895,=6971414181539,=3286144603384.2109,=2.0495,=0.7193,=2.1689,=1.8161,=1.4360
2021-07-07,=25592.0800,=31571.9000,=7596867747159.4424,=7097739145180,=3348960160300.2183,=2.0892,=0.7623,=2.1689,=1.8158,=1.4360
2021-07-06,=25509.2300,=31469.4500,=7575743672257.1094,=7070825384373,=3339037949640.1001,=2.1023,=0.7698,=2.1689,=1.8155,=1.4360
2021-07-05,=25641.2600,=31632.3300,=7597845526863.0693,=7091567245743,=3344500368789.3525,=2.1025,=0.7704,=2.1689,=1.8152,=1.4360
2021-07-02,=25794.4200,=31820.3400,=7652648233785.3398,=7145402587615,=3372563394880.8120,=2.1227,=0.7789,=2.1718,=1.8148,=1.4359
2021-07-01,=26572.1900,=32779.8200,=7937038650827.4912,=7417318350230,=3492840085992.8740,=2.1487,=0.7908,=2.1718,=1.8145,=1.4359
2021-06-30,=26374.6300,=32536.1000,=7842629477222.4082,=7318851304753,=3452961736439.9341,=2.1449,=0.7901,=2.1718,=1.8144,=1.4359
2021-06-29,=26352.4300,=32508.7100,=7838908846530.6904,=7312957681264,=3452955170573.5908,=2.1528,=0.7941,=2.1718,=1.8143,=1.4359
2021-06-28,=26746.6000,=32994.9700,=7973668976342.3623,=7441102969255,=3513643478590.0649,=2.1741,=0.8009,=2.1718,=1.8143,=1.4359
2021-06-25,=26329.8100,=32479.6400,=7874680602223.1924,=7354577353640,=3468198320752.7495,=2.1358,=0.7854,=2.1718,=1.8142,=1.4356
2021-06-24,=25863.1000,=31870.5400,=7738263124449.1201,=7231498258068,=3411388676359.4380,=2.1214,=0.7795,=2.1718,=1.8141,=1.4356
2021-06-23,=25822.9900,=31815.3000,=7690235518471.5498,=7181966053102,=3392967320022.4536,=2.1358,=0.7852,=2.1718,=1.8140,=1.4356
2021-06-22,=26184.7600,=32260.8500,=7829223879237.2500,=7322431800478,=3447846569818.3574,=2.1317,=0.7838,=2.1718,=1.8138,=1.4356
2021-06-21,=26037.0300,=32078.8500,=7796761617332.9102,=7297031324745,=3436196909201.5908,=2.1054,=0.7734,=2.1718,=1.8137,=1.4356
2021-06-18,=26318.4300,=32424.4500,=7844261822525.2881,=7334604533781,=3457133877531.7969,=2.1305,=0.7833,=2.1720,=1.8137,=1.4353
2021-06-17,=26678.1500,=32866.9200,=7989705411546.8701,=7472899504067,=3520324279967.7817,=2.1436,=0.7894,=2.1720,=1.8136,=1.4353
2021-06-16,=26573.8400,=32737.5000,=7963658457091.8906,=7444275810213,=3510601637374.5933,=2.1501,=0.7917,=2.1720,=1.8135,=1.4353
2021-06-15,=26787.5400,=33000.7600,=8059166854544.6621,=7534245217257,=3551108543532.2852,=2.1629,=0.7975,=2.1720,=1.8134,=1.4353
2021-06-11,=26994.8100,=33254.6600,=8220866677279.9980,=7695404769685,=3628415728179.3730,=1.9782,=0.6576,=2.1720,=1.8134,=1.4353
2021-06-10,=27570.9800,=33897.8100,=8400163283987.8018,=7862645802171,=3706399580449.8936,=2.0031,=0.6764,=2.1740,=1.8133,=1.4353
2021-06-09,=27400.6000,=33688.3200,=8307801870053.5898,=7766994642721,=3669691801843.4912,=2.0284,=0.6994,=2.1740,=1.8133,=1.4353
2021-06-08,=27271.8400,=33511.4300,=8285000539381.1299,=7745644756615,=3656417739967.2842,=2.0421,=0.7134,=2.1740,=1.8133,=1.4353
2021-06-07,=28164.7500,=34606.8800,=8591294205463.3184,=8031080328756,=3782704974616.5078,=2.0616,=0.7347,=2.1740,=1.8132,=1.4353
2021-06-04,=28291.1200,=34762.1500,=8578194881646.7803,=8017825708497,=3788196990048.6318,=2.0684,=0.7433,=2.1740,=1.8132,=1.4353
2021-06-03,=28030.9400,=34442.4600,=8490554131651.0596,=7909771468396,=3750101690500.0449,=2.0738,=0.7473,=2.1758,=1.8128,=1.4345
2021-06-02,=28003.8400,=34373.2600,=8479320511423.8301,=7897173925423,=3744287385333.2778,=2.0812,=0.7590,=2.1758,=1.8125,=1.4345
2021-06-01,=28250.3100,=34675.2200,=8556804811164.4004,=7970529000070,=3778184315343.2202,=2.0937,=0.7693,=2.1758,=1.8125,=1.4345
2021-05-31,=28068.4600,=34444.1100,=8489627663831.6602,=7907897314876,=3750774967563.1089,=2.0856,=0.7640,=2.1758,=1.8124,=1.4345
2021-05-28,=28047.1200,=34417.9200,=8496357802824.1729,=7911664278783,=3756528221520.9258,=2.0845,=0.7625,=2.1758,=1.8123,=1.4345
2021-05-27,=28240.3900,=34653.1800,=8554133776210.2988,=7963860839459,=3782580849299.3970,=2.1022,=0.7728,=2.1768,=1.8121,=1.4331
2021-05-26,=28208.7800,=34610.6800,=8520924492702.7598,=7932772140515,=3768449475405.5181,=2.0960,=0.7710,=2.1768,=1.8121,=1.4331
2021-05-25,=28353.8600,=34788.6900,=8536823656866.0596,=7944210923364,=3772687618303.7305,=2.0814,=0.7609,=2.1768,=1.8120,=1.4331
2021-05-24,=27457.3000,=33688.6600,=8200743803207.0596,=7617813023206,=3621032833858.4580,=2.0647,=0.7400,=2.1768,=1.8118,=1.4331
2021-05-21,=27242.1700,=33424.3000,=8100441769935.4111,=7515896527674,=3580869275993.0483,=2.0568,=0.7313,=2.1768,=1.8116,=1.4331
2021-05-20,=27505.3100,=33714.6800,=8175388957027.9219,=7586054649372,=3617726989205.7598,=2.0674,=0.7444,=2.1788,=1.8113,=1.4329
2021-05-19,=27204.8700,=33339.2200,=8103992582398.3311,=7517405820742,=3586085917963.2871,=2.0608,=0.7360,=2.1788,=1.8110,=1.4329
2021-05-18,=27349.6600,=33516.6500,=8140761844099.7715,=7550632517699,=3600494086996.4961,=2.0811,=0.7598,=2.1788,=1.8110,=1.4329
2021-05-17,=27405.9900,=33585.6800,=8139771909011.6602,=7553669085262,=3603386765197.9790,=2.0804,=0.7590,=2.1788,=1.8109,=1.4329
2021-05-14,=26837.9800,=32876.4400,=7957308381299.7695,=7379277455677,=3521400953591.6509,=2.0826,=0.7617,=2.1788,=1.8108,=1.4329
2021-05-13,=26385.9200,=32322.6800,=7803751116960.3896,=7234522888250,=3455117092544.3638,=2.0595,=0.7353,=2.1800,=1.8108,=1.4329
2021-05-12,=26447.1600,=32397.6900,=7823827648056.0996,=7255539562582,=3467722386203.7427,=2.0755,=0.7525,=2.1800,=1.8107,=1.4329
2021-05-11,=26131.2400,=32010.6900,=7732543998965.2285,=7171254436925,=3426913578344.9971,=2.0411,=0.7174,=2.1800,=1.8106,=1.4329
2021-05-10,=25484.3600,=31214.7500,=7494887131971.9307,=6940865538612,=3322996123904.3896,=2.0138,=0.6933,=2.1800,=1.8101,=1.4329
2021-05-07,=25967.3200,=31806.3100,=7622612024703.0986,=7053803795680,=3383578148883.0898,=2.0432,=0.7192,=2.1800,=1.8096,=1.4329
2021-05-06,=26335.1600,=32256.8600,=7760884504552.4902,=7189621869513,=3446253975112.0986,=2.0648,=0.7414,=2.1833,=1.8095,=1.4325
2021-04-30,=27107.1300,=33202.4200,=7978897456545.3311,=7391292294431,=3544353105799.1011,=2.0803,=0.7583,=2.1833,=1.8094,=1.4325
2021-04-29,=27322.3300,=33461.0700,=8050496693703.9785,=7455478426596,=3568508779265.6597,=2.1384,=0.7850,=2.1833,=1.8091,=1.4325
2021-04-28,=26870.0400,=32907.1600,=7982927615255.6904,=7399891301657,=3525882365423.4795,=2.1914,=0.8048,=2.1833,=1.8088,=1.4325
2021-04-27,=26639.3900,=32624.6900,=7976854392034.3096,=7398235227995,=3525320732270.7803,=2.1970,=0.8075,=2.1800,=1.8085,=1.4325
2021-04-26,=26426.8200,=32364.3600,=7898614781332.5596,=7319412287329,=3495196465362.6982,=2.2104,=0.8113,=2.1800,=1.8082,=1.4323
2021-04-23,=26973.0800,=33033.3500,=8051992637568.3096,=7462405444559,=3562073546284.6709,=2.2401,=0.8251,=2.1788,=1.8082,=1.4323
2021-04-22,=26577.1100,=32548.4100,=7905766620548.2461,=7317555223516,=3488059879382.5293,=2.2673,=0.8408,=2.1768,=1.8081,=1.4323
2021-04-21,=26623.1100,=32604.7600,=7938124818538.4502,=7351000216475,=3502820076260.2612,=2.2628,=0.8372,=2.1758,=1.8080,=1.4323
2021-04-20,=26438.1800,=32378.2700,=7894401590563.9502,=7312875036778,=3491680183028.5903,=2.2794,=0.8462,=2.1740,=1.8079,=1.4323
2021-04-19,=26165.3100,=32044.1000,=7827332164674.6504,=7256534908777,=3456997146903.7900,=2.2774,=0.8444,=2.1740,=1.8077,=1.4313
2021-04-16,=25709.5900,=31485.9900,=7702414765078.4805,=7136505938005,=3399908647476.7305,=2.2606,=0.8367,=2.1720,=1.8074,=1.4313
2021-04-15,=25542.4000,=31281.2400,=7617376724411.2305,=7051654389465,=3361890276722.0396,=2.2393,=0.8248,=2.1718,=1.8072,=1.4313
2021-04-14,=25743.6000,=31527.6300,=7700887006602.3711,=7134237299305,=3401011462307.7388,=2.2545,=0.8345,=2.1689,=1.8069,=1.4313
2021-04-13,=25604.9900,=31357.8800,=7640709761241.0703,=7076493829239,=3376617938000.0996,=2.2491,=0.8316,=2.1677,=1.8068,=1.4313
2021-04-12,=25368.2400,=31067.9500,=7579347556715.3301,=7018955772272,=3347157742223.9404,=2.2600,=0.8365,=2.1677,=1.8067,=1.4312
2021-04-09,=25633.1800,=31392.4100,=7651202125372.0293,=7081474118704,=3378430676303.3403,=2.2921,=0.8563,=2.1676,=1.8066,=1.4312
2021-04-08,=26147.7000,=32022.5300,=7814033965311.8301,=7242318018884,=3452721528048.9102,=2.2954,=0.8594,=2.1633,=1.8066,=1.4312
2021-04-07,=25836.8800,=31634.6800,=7733795874083.1699,=7163555783235,=3419577311758.8403,=2.2970,=0.8608,=2.1632,=1.8065,=1.4312
2021-04-06,=26475.3200,=32416.3900,=7949608012526.2002,=7369195560145,=3515574642825.4795,=2.3071,=0.8688,=2.1576,=1.8065,=1.4312
2021-04-02,=26710.1800,=32703.9500,=8036567806283.3086,=7452855453378,=3553137085486.6011,=2.3147,=0.8740,=2.1576,=1.8062,=1.4308
2021-04-01,=25969.0100,=31796.4600,=7746116135309.6299,=7166217915333,=3425261242540.5693,=2.3100,=0.8708,=2.1574,=1.8059,=1.4308
2021-03-31,=25547.0300,=31279.7900,=7606393125549.1201,=7035690421888,=3368030021530.0908,=2.3041,=0.8683,=2.1570,=1.8054,=1.4308
2021-03-30,=25814.4800,=31607.2500,=7717840604746.5869,=7138307300071,=3292966861410.0112,=2.3265,=0.8812,=2.1565,=1.8048,=1.4308
2021-03-29,=25554.1500,=31288.5100,=7635877128639.1582,=7061615312732,=3260442374963.3501,=2.3221,=0.8794,=2.1551,=1.8043,=1.4308
2021-03-26,=25347.5600,=31035.5600,=7549369953422.9004,=6983165814102,=3229106655215.0107,=2.3231,=0.8808,=2.1551,=1.8038,=1.4305
2021-03-25,=24785.5700,=30347.4600,=7376407685243.0420,=6815093653081,=3155121266649.8999,=2.3039,=0.8692,=2.1550,=1.8036,=1.4305
2021-03-24,=24831.8400,=30404.1100,=7411321774577.7539,=6852325694641,=3171007885097.3701,=2.2980,=0.8642,=2.1538,=1.8034,=1.4305
2021-03-23,=24982.5100,=30588.5900,=7451107648524.7598,=6889012888491,=3187987828657.9297,=2.3153,=0.8754,=2.1536,=1.8033,=1.4305
2021-03-22,=25034.4000,=30652.1200,=7449913448749.8906,=6884636375976,=3187559634255.0400,=2.3294,=0.8820,=2.1532,=1.8032,=1.4305
2021-03-19,=24935.8900,=30531.5100,=7454235763159.5869,=6892327312593,=3188514534269.3306,=2.3010,=0.8672,=2.1532,=1.8031,=1.4304
2021-03-18,=25638.8100,=31392.1600,=7672726354509.8301,=7094748857586,=3281229900797.3799,=2.3357,=0.8869,=2.1528,=1.8031,=1.4304
2021-03-17,=25172.6100,=30821.3500,=7523851234102.6299,=6951427394648,=3219421714551.6885,=2.3330,=0.8847,=2.1524,=1.8026,=1.4304
2021-03-16,=24722.3500,=30270.0400,=7413498077558.2881,=6857272449017,=3171785680093.4600,=2.3154,=0.8766,=2.1515,=1.8021,=1.4304
2021-03-15,=24308.9900,=29763.9300,=7272839436651.4111,=6720082167176,=3112515975295.2905,=2.2910,=0.8611,=2.1512,=1.8020,=1.4304
2021-03-12,=25246.9800,=30912.4100,=7538762735833.4424,=6968296424891,=3224706818344.3799,=2.3168,=0.8779,=2.1512,=1.8019,=1.4298
2021-03-11,=25270.1200,=30940.7400,=7569975089731.5098,=6996990330292,=3236423611929.6294,=2.3143,=0.8765,=2.1510,=1.8019,=1.4298
