日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2011-05-23,=6403.5150,,=1067117146541.4000,=854321015474,=470111403350.4313,=4.8045,=0.2823,=5.8747,=5.3977,=4.6585
2011-05-20,=6605.6540,,=1099669237859.1001,=879258145996,=484741720292.0314,=4.9649,=0.3333,=5.8747,=5.3981,=4.6585
2011-05-19,=6619.2490,,=1087895424699.6000,=880180824164,=485444853160.2538,=4.9726,=0.3363,=5.8747,=5.3990,=4.6585
2011-05-18,=6616.4350,,=1079728797530.9000,=865519271734,=483913750028.6739,=4.9596,=0.3326,=5.8747,=5.3999,=4.6585
2011-05-17,=6537.3450,,=1064709954162.8000,=851526193141,=477479486291.0882,=4.9017,=0.3113,=5.8747,=5.4042,=4.6585
2011-05-16,=6556.2400,,=1069767972140.1998,=854072441141,=479200439881.6375,=4.9114,=0.3119,=5.8813,=5.4086,=4.6575
2011-05-13,=6558.6580,,=1066874674115.3000,=853783214406,=478780927027.6585,=4.9134,=0.3149,=5.8813,=5.4160,=4.6575
2011-05-12,=6549.9390,,=1067565483569.5000,=853834358900,=478607776527.5800,=4.8980,=0.3089,=5.8813,=5.4233,=4.6575
2011-05-11,=6556.2920,,=1064663729337,=851750851314,=478333874931.3600,=4.9191,=0.3185,=5.8813,=5.4249,=4.6575
2011-05-10,=6527.3780,,=1060092551535,=847171065029,=475995944872.3900,=4.8793,=0.3036,=5.8813,=5.4264,=4.6575
2011-05-09,=6535.7770,,=1064050715008.9000,=848232634890,=477219769486.0399,=4.8876,=0.3043,=5.8881,=5.4326,=4.6557
2011-05-06,=6545.7680,,=1067423803002.7000,=851377067211,=478264682332.9200,=4.8904,=0.3049,=5.8881,=5.4388,=4.6557
2011-05-05,=6521.1100,,=1062781250915.4000,=848151560020,=476406129425.1700,=5.0976,=0.3640,=5.8881,=5.4395,=4.6557
2011-05-04,=6456.3590,,=1050925536385.4000,=839861785843,=471446366645.0301,=5.0652,=0.3468,=5.8881,=5.4403,=4.6557
2011-05-03,=6545.7390,,=1064916970934,=851918886484,=477995702439.5800,=5.1571,=0.3837,=5.8881,=5.4413,=4.6557
2011-04-29,=6428.7620,,=1049244447761.4000,=837716995164,=469952635496.1801,=5.1542,=0.3801,=5.8882,=5.4423,=4.6523
2011-04-28,=6328.1990,,=1028649327586.5000,=822625665125,=461456179196.2499,=5.1008,=0.3651,=5.8882,=5.4430,=4.6523
2011-04-27,=6491.7980,,=1052995090103.5000,=841045705771,=472903524963.3200,=5.2466,=0.4227,=5.8882,=5.4437,=4.6523
2011-04-26,=6529.0180,,=1057354847649.1996,=843776326144,=475235060123.3199,=5.2829,=0.4396,=5.8882,=5.4446,=4.6523
2011-04-25,=6611.5960,,=1067535724817.8998,=853690086922,=479777558286.5399,=4.9927,=0.3333,=5.8882,=5.4456,=4.6523
2011-04-22,=6627.1390,,=1061080901546.3002,=848352632433,=474046251680.8800,=5.0889,=0.3616,=5.8942,=5.4476,=4.6501
2011-04-21,=6636.5720,,=1061546328753.2000,=848754783577,=474270370790.6599,=5.5781,=0.6353,=5.8942,=5.4497,=4.6501
2011-04-20,=6656.4240,,=1063162258363.3000,=850149963398,=474272060683.6202,=5.6658,=0.7011,=5.8942,=5.4476,=4.6501
2011-04-19,=6619.3220,,=1055855631935.8000,=846143213145,=471315431321.7600,=5.6502,=0.6935,=5.8942,=5.4456,=4.6501
2011-04-18,=6647.3800,,=1057746616812.4000,=848992987526,=472784672180.0500,=5.6729,=0.7044,=5.8942,=5.4446,=4.6501
2011-04-15,=6679.8080,,=1060907462340.7000,=851885613774,=471777021476.0599,=5.7099,=0.7222,=5.9013,=5.4437,=4.6485
2011-04-14,=6724.2280,,=1069740571516.8002,=859014570755,=475194518397.0502,=5.7394,=0.7355,=5.9013,=5.4430,=4.6485
2011-04-13,=6729.0890,,=1070759313883.9000,=861082107595,=475858688631.3400,=5.7296,=0.7326,=5.9013,=5.4423,=4.6485
2011-04-12,=6656.8540,,=1059621905696.5000,=852180200441,=470795886699.4199,=5.6818,=0.7133,=5.9013,=5.4413,=4.6485
2011-04-11,=6621.6750,,=1054730588167.8000,=847986987512,=468364058381.0300,=5.6472,=0.7009,=5.9013,=5.4403,=4.6485
2011-04-08,=6623.7600,,=1049484096398.4000,=842675595732,=467887445099.0300,=5.2321,=0.4239,=5.9023,=5.4395,=4.6475
2011-04-07,=6556.8130,,=1040340429594.7000,=835049316579,=463467756072.0200,=5.1938,=0.4038,=5.9023,=5.4403,=4.6475
2011-04-06,=6531.7690,,=1038465245717.0996,=833784501128,=462077688030.0499,=5.1468,=0.3859,=5.9023,=5.4413,=4.6475
2011-04-01,=6598.4530,,=1051423512427.6002,=844831766702,=467275295064.2300,=5.2167,=0.4151,=5.9023,=5.4423,=4.6475
2011-03-31,=6587.8740,,=1050797302489.9000,=843523790348,=466809192176.1100,=5.2033,=0.4066,=5.9023,=5.4430,=4.6475
2011-03-30,=6567.7660,,=1046737621699.3000,=840668576256,=465379783131.8000,=5.1862,=0.4005,=5.9035,=5.4437,=4.6441
2011-03-29,=6588.6540,,=1051942104945.4000,=843602514259,=456329994271.4899,=5.2745,=0.4371,=5.9035,=5.4446,=4.6441
2011-03-28,=6678.9810,,=1064472714397.3000,=853755254663,=462408103872.1799,=5.3780,=0.4690,=5.9035,=5.4456,=4.6441
2011-03-25,=6776.1980,,=1081566013581.6000,=866445542699,=472350531248.4100,=5.9058,=0.8067,=5.9035,=5.4476,=4.6441
2011-03-24,=6773.2380,,=1080373317651,=864784329389,=472186085401.3301,=5.8942,=0.7943,=5.9023,=5.4456,=4.6441
2011-03-23,=6793.0410,,=1083577447125.9000,=868533297426,=473977043141.5600,=5.9035,=0.8034,=5.9035,=5.4446,=4.6394
2011-03-22,=6755.4600,,=1078292102505.6998,=864131343115,=471489004993.1400,=5.8509,=0.7764,=5.9023,=5.4437,=4.6394
2011-03-21,=6789.1500,,=1085755731354.1000,=869324694268,=473918656527.9599,=5.9038,=0.8048,=5.9023,=5.4430,=4.6394
2011-03-18,=6870.5600,,=1100814528034.3003,=880703917828,=480175201131.2101,=5.9704,=0.8237,=5.9013,=5.4423,=4.6394
2011-03-17,=6865.4740,,=1099532534841.2998,=879575673285,=479600491079.6400,=5.9628,=0.8208,=5.8882,=5.4413,=4.6394
2011-03-16,=6881.7430,,=1098205709894.3000,=876667564666,=479756871824.7400,=6.0129,=0.8471,=5.8882,=5.4403,=4.6367
2011-03-15,=6815.1740,,=1088309614032.5000,=867050659544,=474931099907.0700,=5.9035,=0.8102,=5.8881,=5.4395,=4.6367
2011-03-14,=6946.3910,,=1108978122525.8000,=883939346943,=484079308966.2900,=5.9861,=0.8390,=5.8813,=5.4388,=4.6367
2011-03-11,=6863.8070,,=1096963661582.4998,=871149853919,=478090325695.7600,=5.9646,=0.8264,=5.8747,=5.4326,=4.6367
2011-03-10,=6896.6230,,=1103341965171.4998,=877287750055,=480613462266.9700,=5.9941,=0.8431,=5.8741,=5.4264,=4.6367
2011-03-09,=6853.2260,,=1092406748431.6000,=869684355955,=477015193071.1201,=5.9840,=0.8403,=5.8741,=5.4249,=4.6338
2011-03-08,=6841.6710,,=1089021798740,=867790595246,=477335454427.6200,=5.9725,=0.8325,=5.8655,=5.4233,=4.6338
2011-03-07,=6849.1380,,=1089927149170.3000,=869430135271,=477721534141.7502,=6.0265,=0.8519,=5.8607,=5.4160,=4.6338
2011-03-04,=6817.2370,,=1086257844768.9000,=864961417308,=475444445598.4501,=5.9755,=0.8366,=5.8563,=5.4086,=4.6338
2011-03-03,=6778.0050,,=1080603551270.2998,=859654606760,=472765141216.7399,=5.9200,=0.8313,=5.8350,=5.4042,=4.6338
2011-03-02,=6935.7310,,=1102824146289.8999,=877890185031,=483563955792.8500,=6.0707,=0.8682,=5.8350,=5.3999,=4.6292
2011-03-01,=6933.6820,,=1103835499470.7002,=879225543007,=483754813625.0800,=6.0930,=0.8753,=5.8266,=5.3990,=4.6292
2011-02-28,=6886.6550,,=1095908748269.4000,=874039719117,=480555310181.1899,=6.0204,=0.8550,=5.8260,=5.3981,=4.6292
2011-02-25,=6840.8190,,=1092160719914.6000,=865821870205,=477839088828.8901,=5.9762,=0.8471,=5.8227,=5.3977,=4.6292
2011-02-24,=6869.4270,,=1095852315882.3000,=869380678247,=479725654960.2600,=6.0061,=0.8518,=5.8157,=5.3974,=4.6292
2011-02-23,=6852.1110,,=1092965230283.2000,=868183066548,=478739564656.2401,=5.9923,=0.8514,=5.8157,=5.3921,=4.6243
2011-02-22,=6831.6700,,=1092368000456.9000,=868600166143,=477555952121.1299,=5.9759,=0.8510,=5.8153,=5.3868,=4.6243
2011-02-21,=6946.8420,,=1110180065538.1003,=882628815891,=485708867461.8900,=6.0515,=0.8658,=5.8093,=5.3867,=4.6243
2011-02-18,=6833.9900,,=1095943321048.3998,=870584659226,=478303166548.3300,=5.9195,=0.8477,=5.8051,=5.3865,=4.6243
2011-02-17,=6820.3530,,=1090413401496.8000,=866512015765,=476973378670.8901,=5.9023,=0.8448,=5.8005,=5.3768,=4.6243
2011-02-16,=6871.4650,,=1097166409518,=872119815654,=480850315914.0798,=5.9187,=0.8469,=5.8005,=5.3672,=4.6211
2011-02-15,=6856.5370,,=1095781437419.6000,=871393573016,=480127456033.1600,=5.8813,=0.8389,=5.7927,=5.3575,=4.6211
2011-02-14,=6856.4770,,=1098459366265.2000,=873248757612,=480370065004.6900,=5.8881,=0.8410,=5.7847,=5.3479,=4.6211
2011-02-11,=6758.0880,,=1083596620361.3000,=861260169131,=473688901634.8000,=5.8051,=0.8098,=5.7812,=5.3476,=4.6211
2011-02-10,=6745.2640,,=1080517878832.4000,=859068979992,=472690948509.7899,=5.7927,=0.8067,=5.7541,=5.3474,=4.6211
2011-02-09,=6541.9170,,=1046552817130.4000,=831421421608,=457995853654.2701,=5.6022,=0.7158,=5.7541,=5.3456,=4.6197
2011-02-01,=6512.6360,,=1045622840473.1000,=830375733980,=456704010560.1201,=5.5452,=0.6503,=5.7541,=5.3438,=4.6197
2011-01-31,=6494.1870,,=1043772531443.1998,=827394970885,=455233748598.0201,=5.5413,=0.6416,=5.7541,=5.3436,=4.6197
2011-01-28,=6391.7160,,=1028042934265.3000,=814614084548,=448062268880.0900,=5.4763,=0.5729,=5.7541,=5.3434,=4.6197
2011-01-27,=6305.5210,,=1017502752775,=804623281243,=442239263283.2800,=5.4437,=0.5431,=5.7541,=5.3376,=4.6197
2011-01-26,=6213.6690,,=1004563712574.1998,=793607801942,=435942529642.7100,=5.3474,=0.5079,=5.7812,=5.3319,=4.6194
2011-01-25,=6132.1720,,=992073159101.6998,=783873345973,=430466438395.6101,=5.2558,=0.4672,=5.7812,=5.3312,=4.6194
2011-01-24,=6174.2590,,=997826180029.6000,=789542451753,=433367386479.3201,=5.2998,=0.4816,=5.7812,=5.3319,=4.6194
2011-01-21,=6320.7810,,=1022867485439.2002,=809416816930,=443738736524.5900,=5.4687,=0.5594,=5.7812,=5.3376,=4.6194
2011-01-20,=6366.4950,,=1032205711869,=816956952845,=447490896939.0401,=5.4760,=0.5661,=5.7812,=5.3319,=4.6194
2011-01-19,=6575.5410,,=1062707497360.7000,=841408364598,=461808842382.4500,=5.6570,=0.7533,=5.7847,=5.3312,=4.6054
2011-01-18,=6471.6620,,=1047218882086,=829416275633,=454833076002.3901,=5.5419,=0.6383,=5.7847,=5.3305,=4.6054
2011-01-17,=6378.6610,,=1029251662563.8000,=815059279397,=447525509170.7800,=5.4723,=0.5680,=5.7847,=5.3277,=4.6054
2011-01-14,=6629.8400,,=1065529683244.8004,=844279996866,=464574694772.4500,=5.7493,=0.7914,=5.7847,=5.3249,=4.6054
2011-01-13,=6686.2330,,=1070630344660.7000,=848150102204,=467814374043.1299,=5.8563,=0.8231,=5.7847,=5.3244,=4.6054
2011-01-12,=6607.9890,,=1053680890674.3000,=835469397911,=461626171522.9199,=5.8093,=0.8065,=5.7847,=5.3239,=4.6031
2011-01-11,=6606.5440,,=1055133749236.3000,=835174408716,=461583184142.5900,=5.7847,=0.8032,=5.7812,=5.3203,=4.6031
2011-01-10,=6626.7880,,=1058847184647.8002,=837121758431,=462716966056.3600,=5.8350,=0.8216,=5.7541,=5.3167,=4.6031
2011-01-07,=6811.6540,,=1095750642993,=863640589702,=475757603096.7201,=6.0304,=0.8509,=5.7474,=5.3165,=4.6031
2011-01-06,=6836.6730,,=1097071676055.4998,=865730124042,=477486784470,=6.0511,=0.8560,=5.7427,=5.3163,=4.6031
2011-01-05,=6909.0980,,=1106287793617.6001,=873876685340,=482455568307.8399,=6.1076,=0.8665,=5.7427,=5.3097,=4.5999
2011-01-04,=7005.2630,,=1119014174561.3999,=887008966582,=489455314220.9300,=6.1586,=0.8770,=5.7398,=5.3031,=4.5999
2010-12-31,=6953.1320,,=1092431531492.1000,=876016862389,=461976169118.4298,=6.2638,=0.8877,=5.7393,=5.2884,=4.5999
2010-12-30,=6798.0650,,=1067971764810.3000,=858074739375,=451883350601.7698,=6.1125,=0.8736,=5.7241,=5.2738,=4.5999
2010-12-29,=6832.6270,,=1075358909458.1002,=864619336239,=454558580712.2600,=6.1333,=0.8760,=5.7214,=5.2724,=4.5999
2010-12-28,=6732.2490,,=1060094348980.1998,=852292856913,=447945418223.8101,=6.0416,=0.8674,=5.7214,=5.2709,=4.5969
2010-12-27,=6757.1180,,=1060468199310.6000,=853634080498,=449207844875.5599,=6.0731,=0.8726,=5.7139,=5.2661,=4.5969
2010-12-24,=6912.5970,,=1083211373724.1998,=873716174285,=460011013795.2400,=6.2146,=0.8833,=5.7095,=5.2613,=4.5969
2010-12-23,=7041.7660,,=1103427445871.3999,=889974204345,=468571128676.4401,=6.3319,=0.8997,=5.7037,=5.2612,=4.5969
2010-12-22,=7131.7150,,=1116453309960.1001,=899969850979,=474073984774.3000,=6.4627,=0.9162,=5.6951,=5.2611,=4.5969
2010-12-21,=7222.2670,,=1130606594863.0002,=911167594071,=480049553077.4300,=6.5574,=0.9272,=5.6951,=5.2593,=4.5896
2010-12-20,=7253.8690,,=1135504066031.3997,=917107913239,=482649250491.9698,=6.5634,=0.9298,=5.6916,=5.2575,=4.5896
2010-12-17,=7348.8670,,=1156584561134.3999,=933255588948,=489936521551.7000,=6.5839,=0.9352,=5.6832,=5.2517,=4.5896
2010-12-16,=7391.1390,,=1169545895316.4998,=941395639657,=492997275605.1201,=6.6472,=0.9576,=5.6745,=5.2460,=4.5896
2010-12-15,=7362.9750,,=1162213210525.7000,=934233206568,=490299323174.6500,=6.6351,=0.9547,=5.6659,=5.2425,=4.5896
2010-12-14,=7358.1580,,=1159651392949.6001,=931729691586,=489551460977.5798,=6.6228,=0.9489,=5.6659,=5.2389,=4.5877
2010-12-13,=7236.7880,,=1146517727622.3000,=918902570549,=482096783478.7800,=6.4622,=0.9316,=5.6565,=5.2351,=4.5877
2010-12-10,=7087.3270,,=1126144411873.2002,=903453107624,=472675791115.0800,=6.3065,=0.9200,=5.6548,=5.2312,=4.5877
2010-12-09,=7073.3110,,=1123570288137.2002,=901587117603,=471643402314.9601,=6.2647,=0.9140,=5.6396,=5.2261,=4.5877
2010-12-08,=7238.2900,,=1145606631397.2998,=919575942806,=481956093709.5599,=6.4484,=0.9310,=5.6361,=5.2209,=4.5877
2010-12-07,=7239.8150,,=1145718925977,=920481238506,=482318692702.0800,=6.4952,=0.9337,=5.6361,=5.2188,=4.5870
2010-12-06,=7109.7640,,=1124369644277.0002,=903033621743,=473336661887.8501,=6.4185,=0.9335,=5.6316,=5.2167,=4.5870
2010-12-03,=7283.3980,,=1154705926147.6001,=924603619938,=485035574494.2501,=6.6077,=0.9449,=5.6307,=5.2162,=4.5870
2010-12-02,=7288.3800,,=1154146332874.2000,=922904080446,=485060912450.0800,=6.6466,=0.9564,=5.6301,=5.2158,=4.5870
2010-12-01,=7277.9750,,=1154672020155.8999,=923278300903,=485117499218.9000,=6.6083,=0.9504,=5.6296,=5.2123,=4.5870
2010-11-30,=7291.7280,,=1158902908261.3000,=925343308751,=486311748547.1099,=6.6265,=0.9532,=5.6296,=5.2087,=4.5865
2010-11-29,=7527.6760,,=1198456185565.7998,=959701055111,=502630972159.2100,=6.8567,=0.9853,=5.6243,=5.2022,=4.5865
2010-11-26,=7408.4180,,=1181372783812.8000,=927715290145,=494473891886.4700,=6.8186,=0.9794,=5.6233,=5.1958,=4.5865
2010-11-25,=7336.8490,,=1168196536574.2002,=916149371416,=489055404883.1000,=6.7790,=0.9794,=5.6217,=5.1925,=4.5865
2010-11-24,=7316.4280,,=1169386083771.1001,=914391383320,=487621501280.9500,=6.7499,=0.9793,=5.6190,=5.1892,=4.5865
2010-11-23,=7074.8690,,=1133006727045.6997,=884220094083,=471045206179.9900,=6.5183,=0.9585,=5.6190,=5.1868,=4.5806
2010-11-22,=7115.6230,,=1135737969409,=883120895109,=472120137643.4999,=6.5776,=0.9643,=5.6152,=5.1844,=4.5806
2010-11-19,=7047.1170,,=1114569141289.6001,=869533554114,=467203950964.1598,=6.5210,=0.9642,=5.6124,=5.1772,=4.5806
2010-11-18,=6852.5450,,=1077697956359.2998,=843282932861,=453975833714.8500,=6.3545,=0.9611,=5.6043,=5.1701,=4.5806
2010-11-17,=6781.4930,,=1067152105252.1000,=834737728521,=449029452171.3001,=6.2947,=0.9610,=5.6041,=5.1674,=4.5806
2010-11-16,=7170.9100,,=1126533273205.8999,=882976294579,=474913164197.9600,=6.6797,=0.9759,=5.6041,=5.1646,=4.5702
2010-11-15,=7373.2630,,=1159012265345.7000,=908103885586,=488592910436.1298,=6.8752,=0.9879,=5.5948,=5.1645,=4.5702
2010-11-12,=7107.1260,,=1117728763290.3000,=874680705063,=470658810073.2700,=6.6636,=0.9788,=5.5928,=5.1643,=4.5702
2010-11-11,=7469.6520,,=1165988960870.1001,=911590266102,=493237581609.4199,=7.1005,=0.9970,=5.5912,=5.1596,=4.5702
2010-11-10,=7543.2890,,=1177839127588.8000,=922180821888,=498125143375.9099,=7.2016,=1,=5.5883,=5.1548,=4.5702
2010-11-09,=7352.0620,,=1143943290081.2000,=893615306671,=484256260693.7101,=7.0742,=1,=5.5883,=5.1457,=4.5674
2010-11-08,=7287.9680,,=1130715354559.8999,=885556098031,=479956723404.9999,=7.0452,=1,=5.5851,=5.1365,=4.5674
2010-11-05,=7150.1310,,=1111664375570.2000,=835164371677,=471738935265.8099,=6.8501,=1,=5.5846,=5.1356,=4.5674
2010-11-04,=7131.4080,,=1109915504829.0005,=834454198914,=470814497712.3502,=6.8309,=1,=5.5800,=5.1346,=4.5674
2010-11-03,=6999.7230,,=1091982553914.1000,=819035175895,=462502985719.2501,=6.7004,=1,=5.5791,=5.1317,=4.5674
2010-11-02,=6966.1950,,=1083447342619.6000,=814849164049,=460585676675.4100,=6.6553,=1,=5.5791,=5.1287,=4.5662
2010-11-01,=6991.4280,,=1086535010552.1000,=819325768168,=462653407565.4600,=6.6334,=1,=5.5776,=5.1204,=4.5662
2010-10-29,=6820.3740,,=1061670394399,=800211602961,=450631539556.1606,=6.2620,=0.9938,=5.5775,=5.1121,=4.5662
2010-10-28,=6784.8980,,=1056999154260.1000,=794105077916,=448329302589.7847,=6.2053,=0.9937,=5.5731,=5.1116,=4.5662
2010-10-27,=6802.3100,,=1062127364614.1998,=795470240699,=449938937936.7503,=6.2651,=0.9969,=5.5721,=5.1110,=4.5662
2010-10-26,=6886.2910,,=1074400761347.1000,=805918351448,=455494146438.0292,=6.3919,=1,=5.5721,=5.1025,=4.5636
2010-10-25,=6947.0980,,=1086379488312.1000,=815937293174,=460049445902.3140,=6.0276,=0.9905,=5.5678,=5.0940,=4.5636
2010-10-22,=6726.0660,,=1051400387174.1000,=788841655731,=444482747895.2658,=5.8607,=0.9651,=5.5677,=5.0905,=4.5636
2010-10-21,=6686.1720,,=1044017197169,=784400375862,=442029322710.3225,=5.8882,=0.9777,=5.5664,=5.0871,=4.5636
2010-10-20,=6701.3370,,=1046680308614.6002,=786620259814,=442875771855.6243,=5.9248,=0.9840,=5.5628,=5.0864,=4.5636
2010-10-19,=6513.1250,,=1019086958759.4000,=763226177108,=431420260335.9898,=5.8227,=0.9647,=5.5628,=5.0857,=4.5532
2010-10-18,=6362.2170,,=997232026479.1998,=744965758650,=421563170783.3887,=5.6659,=0.9068,=5.5622,=5.0833,=4.5532
2010-10-15,=6421.4930,,=1005873856331.8002,=749382181721,=424819054983.1966,=5.8157,=0.9645,=5.5594,=5.0808,=4.5532
2010-10-14,=6412.1400,,=997030216869.1000,=747242345983,=423771836951.2029,=5.8266,=0.9709,=5.5581,=5.0784,=4.5532
2010-10-13,=6610.2010,,=1026889271315.2000,=769491552908,=436815565545.6017,=6.0169,=0.9903,=5.5576,=5.0760,=4.5532
2010-10-12,=6686.7360,,=1043299196145.8000,=781908931197,=442339675673.6250,=6.0573,=0.9935,=5.5576,=5.0734,=4.5523
2010-10-11,=6756.0860,,=1055428500460.5000,=789745616813,=446931063531.9636,=6.1334,=1,=5.5530,=5.0708,=4.5523
2010-10-08,=6786.9710,,=1068424312521.0996,=795398441746,=449922111313.5551,=6.0743,=1,=5.5471,=5.0587,=4.5523
2010-09-30,=6613.4960,,=1039811836240.7000,=772531065875,=438122789560.9609,=5.8747,=0.9934,=5.5469,=5.0466,=4.5523
2010-09-29,=6526.0870,,=1027640864071.9000,=762955069928,=432522434170.3046,=5.7812,=0.9769,=5.5465,=5.0388,=4.5523
2010-09-28,=6633.7250,,=1044831248775.6000,=774438001450,=439789477843.1745,=5.8655,=0.9901,=5.5465,=5.0310,=4.5441
2010-09-27,=6568.4200,,=1033632761801.7002,=764837060350,=435094688979.8350,=5.8005,=0.9834,=5.5462,=5.0286,=4.5441
2010-09-21,=6390.7140,,=1009524175146.9000,=745822591490,=423751019388.2310,=5.6124,=0.8933,=5.5431,=5.0262,=4.5441
2010-09-20,=6380.6150,,=1003043177999.1000,=744138526027,=422871161701.2323,=5.6152,=0.8963,=5.5431,=5.0238,=4.5441
2010-09-17,=6351.8960,,=996080695466.6000,=739257443568,=420778794047.2141,=5.6217,=0.9027,=5.5411,=5.0215,=4.5441
2010-09-16,=6268.8970,,=980471520530.4000,=728774082686,=415265592361.5397,=5.5372,=0.7946,=5.5411,=5.0207,=4.5375
2010-09-15,=6387.4450,,=999376416264.3000,=742465637831,=422999588617.0108,=5.6548,=0.9324,=5.5411,=5.0199,=4.5375
2010-09-14,=6498.9020,,=1017051609016.8000,=756731306815,=430460000500.3479,=5.7541,=0.9831,=5.5388,=5.0154,=4.5375
2010-09-13,=6516.7620,,=1019255695560.6000,=758525777715,=431897602304.2061,=5.7474,=0.9830,=5.5362,=5.0110,=4.5375
2010-09-10,=6461.7330,,=1011144755743.7002,=752456448211,=428595828607.9454,=5.6745,=0.9454,=5.5357,=5.0077,=4.5375
2010-09-09,=6334.3430,,=990600887413.8000,=737441233262,=419880594434.6633,=5.5664,=0.8562,=5.5357,=5.0044,=4.5365
2010-09-08,=6374.5280,,=993078657250.8000,=742008080251,=422382581153.7288,=5.6296,=0.9244,=5.5227,=4.9940,=4.5365
2010-09-07,=6330.8710,,=987908589806.2002,=736060790783,=419362445183.2185,=5.5948,=0.9069,=5.5191,=4.9836,=4.5365
2010-09-06,=6327.4160,,=988462402253.3000,=736359631012,=419466851189.7066,=5.5471,=0.8408,=5.5191,=4.9798,=4.5365
2010-09-03,=6316.8770,,=985526743659.5000,=731957875616,=418376565366.8048,=5.5594,=0.8542,=5.5161,=4.9759,=4.5365
2010-09-02,=6266.8390,,=981371174569.4998,=725679372747,=414955720658.0031,=5.5357,=0.8153,=5.5161,=4.9707,=4.5339
2010-09-01,=6145.5240,,=963974473400.3000,=710513878240,=407050916634.9701,=5.4497,=0.7203,=5.5136,=4.9656,=4.5339
2010-08-31,=6223.2960,,=976178970241.4000,=719985570495,=412287692676.5993,=5.5084,=0.7965,=5.5136,=4.9548,=4.5339
2010-08-30,=6203.7200,,=973825029801,=718255533113,=411000900255.8070,=5.4969,=0.7817,=5.5136,=4.9439,=4.5339
2010-08-27,=5985.7570,,=937463996864.9998,=690718515311,=395859346964.2758,=5.3479,=0.6784,=5.5136,=4.9386,=4.5339
2010-08-26,=5919.7070,,=925188442359.4998,=683364495901,=391719919519.3170,=5.2613,=0.6383,=5.5161,=4.9333,=4.5333
2010-08-25,=5894.8530,,=920825501339.6000,=680690768018,=390131057377.7359,=5.2167,=0.6157,=5.5161,=4.9328,=4.5333
2010-08-24,=5980.1720,,=933900821228.2998,=690075214576,=395512853326.4372,=5.3434,=0.6714,=5.5161,=4.9322,=4.5333
2010-08-23,=5915.8450,,=924074794343.0996,=683099803168,=391431631813.2351,=5.2738,=0.6452,=5.5161,=4.9238,=4.5333
2010-08-20,=5886.0030,,=919164359196.7998,=679413428156,=389154540863.1601,=5.2709,=0.6439,=5.5161,=4.9153,=4.5333
2010-08-19,=6032.2280,,=944660725241.2000,=695958031824,=398643331307.1189,=5.4784,=0.7473,=5.5191,=4.9148,=4.5309
2010-08-18,=6045.3240,,=949484088315.4000,=697528877621,=399472366925.3484,=5.4841,=0.7609,=5.5191,=4.9144,=4.5309
2010-08-17,=6081.2340,,=953790208532.3000,=702314281568,=402022668294.8118,=5.5161,=0.7964,=5.5191,=4.9130,=4.5309
2010-08-16,=6074.1570,,=949082280532.4998,=700785700280,=401298303351.6784,=5.5191,=0.7993,=5.5191,=4.9117,=4.5309
2010-08-13,=5951.2980,,=930671937302.3000,=686439711322,=393192434477.7462,=5.4086,=0.7070,=5.5136,=4.9067,=4.5309
2010-08-12,=5864.1100,,=915189769298.1000,=677459764746,=387592865292.1762,=5.3319,=0.6801,=5.5191,=4.9016,=4.5289
2010-08-11,=5893.9850,,=917718007599.2000,=679221117960,=389252412708.2388,=5.3868,=0.6937,=5.5191,=4.8849,=4.5289
2010-08-10,=5835.8050,,=907911097975.4000,=672294721850,=384322459541.7562,=5.3672,=0.6889,=5.5191,=4.8681,=4.5289
2010-08-09,=6030.0980,,=937223193330.7000,=694047267187,=397079547279.5253,=5.5462,=0.8253,=5.5191,=4.8646,=4.5289
2010-08-06,=5965.5670,,=925874990550.5000,=685357596008,=392714025233.2232,=5.4670,=0.7463,=5.5136,=4.8610,=4.5289
2010-08-05,=5840.2680,,=909088157786.3000,=672338225856,=385151636647.1738,=5.3167,=0.6779,=5.5191,=4.8600,=4.5221
2010-08-04,=5735.9720,,=893772968119.5997,=659672773163,=379172413137.3684,=5.2460,=0.6617,=5.5191,=4.8590,=4.5221
2010-08-03,=5640.7810,,=880713010004.7001,=648539395075,=372966180811.5842,=5.1121,=0.6038,=5.5191,=4.8506,=4.5221
2010-08-02,=5734.4920,,=894444888166.9999,=658469698964,=378746990548.3476,=5.2209,=0.6515,=5.5191,=4.8422,=4.5221
2010-07-30,=5577.2650,,=868342139472.7999,=638935559140,=367993194581.8695,=5.0708,=0.5817,=5.5191,=4.8374,=4.5221
2010-07-29,=5590.9780,,=871060801070.4000,=640656398197,=368946151977.2930,=5.0940,=0.5992,=5.5227,=4.8325,=4.5199
2010-07-28,=5633.4400,,=878896976312.9999,=646801897722,=372156414735.5360,=5.1110,=0.6015,=5.5227,=4.8270,=4.5199
2010-07-27,=5564.7110,,=869580951312.8998,=639237587594,=367812086965.5042,=5.0310,=0.5808,=5.5227,=4.8215,=4.5199
