日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM市值加权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2024-04-22,=731.8100,=745.6900,=2405295379642.6904,=1459518571259,=902910927240.9600,=3.4975,=0.0110,=10.2424,=5.7399,=4.6071
2024-04-19,=730.5600,=744.4200,=2402516908782.8301,=1455906341740,=901016291139.3400,=3.4936,=0.0088,=10.2456,=5.7408,=4.6071
2024-04-18,=745.6900,=759.8400,=2443167245723.7500,=1482741762004,=919427457685.3300,=3.5527,=0.0132,=10.2456,=5.7417,=4.6088
2024-04-17,=750.8900,=765.1300,=2454736825329.9097,=1491499851827,=925879025458.0298,=3.5695,=0.0155,=10.2456,=5.7433,=4.6097
2024-04-16,=733.1500,=747.0600,=2398256388573.9805,=1458514556557,=904378451559.4404,=3.4889,=0.0077,=10.2456,=5.7449,=4.6121
2024-04-15,=750.9000,=765.1400,=2452107687214.5303,=1494630070236,=926433958473.0200,=3.5672,=0.0133,=10.2456,=5.7455,=4.6171
2024-04-12,=738.4300,=752.4400,=2412426111298.6011,=1465756021106,=908865808831.4500,=3.5119,=0.0089,=10.2521,=5.7462,=4.6171
2024-04-11,=738.6700,=752.6900,=2417940421050.6396,=1464847620628,=908426185192.1600,=3.4816,=0.0067,=10.2521,=5.7500,=4.6238
2024-04-10,=735.7300,=749.6900,=2415132079418.6396,=1455361739722,=904874257520.5398,=3.4776,=0.0056,=10.2521,=5.7539,=4.6278
2024-04-09,=749.6300,=763.8500,=2457255892396.4600,=1480453464099,=921387098858.3000,=3.5381,=0.0067,=10.2521,=5.7556,=4.6308
2024-04-08,=740.6700,=754.7200,=2427110234005.1602,=1463621881156,=907082012109.3300,=3.4974,=0.0056,=10.2521,=5.7573,=4.6363
2024-04-03,=756.7600,=771.1200,=2481471577094.8301,=1493022297913,=926807632033.3600,=3.5758,=0.0078,=10.2690,=5.7624,=4.6363
2024-04-02,=768.7900,=783.3700,=2516882164226.4805,=1520710016955,=941368297784.0398,=3.6268,=0.0123,=10.2690,=5.7676,=4.6367
2024-04-01,=775.5300,=790.2400,=2539472623264.5498,=1533969170749,=949923582932.4498,=3.6593,=0.0145,=10.2690,=5.7750,=4.6466
2024-03-29,=762.7400,=777.2100,=2501018201281.7500,=1508979585401,=933279021187.2800,=3.5903,=0.0089,=10.2690,=5.7825,=4.6518
2024-03-28,=763.2700,=777.7600,=2496839278989.8496,=1508869966377,=933987958400.8398,=3.5992,=0.0090,=10.2690,=5.7829,=4.6518
2024-03-27,=752.8200,=767.1000,=2460383444765.8301,=1487514391061,=921002888329.8600,=3.5472,=0.0056,=10.2756,=5.7833,=4.6518
2024-03-26,=772.0900,=786.7400,=2519676667200.8301,=1523012704159,=944544852468.5598,=3.6281,=0.0090,=10.2756,=5.7840,=4.6525
2024-03-25,=781.6500,=796.4800,=2545260138453.2905,=1539245844618,=955245283298.6000,=3.6650,=0.0101,=10.2756,=5.7848,=4.6556
2024-03-22,=794.2000,=809.2700,=2586016633216.3599,=1563126930641,=968809299614.4598,=3.7234,=0.0180,=10.2756,=5.7892,=4.6569
2024-03-21,=806.1400,=821.4300,=2632262437896.4600,=1581454058378,=983031332320.1802,=3.7900,=0.0282,=10.2756,=5.7937,=4.6629
2024-03-20,=814.0300,=829.4700,=2661006168128.3501,=1598645244224,=992129150779.5498,=3.8325,=0.0361,=10.2793,=5.7980,=4.6629
2024-03-19,=811.7700,=827.1700,=2654939772684.8496,=1590112644135,=989198779840.4398,=3.8247,=0.0339,=10.2793,=5.8023,=4.6674
2024-03-18,=825.4000,=841.0600,=2693970763194.8501,=1613925422883,=1006113296874.8602,=3.8839,=0.0407,=10.2793,=5.8031,=4.6757
2024-03-15,=808.6700,=824.0200,=2642614244476.4795,=1582467765105,=985841409787.4402,=3.8098,=0.0328,=10.2793,=5.8039,=4.6787
2024-03-14,=804.8600,=820.1200,=2624342350667.6201,=1572045236137,=981187609253.1000,=3.7875,=0.0272,=10.2793,=5.8117,=4.6791
2024-03-13,=814.9300,=830.3900,=2655030363358.5898,=1591161714019,=993579677011.3496,=3.8318,=0.0317,=10.2875,=5.8195,=4.6791
2024-03-12,=817.7500,=833.2600,=2662864241671.6797,=1596829479693,=997161008722.6300,=3.8431,=0.0329,=10.2875,=5.8198,=4.6817
2024-03-11,=818.4400,=833.9700,=2671419879976.0498,=1597727265735,=997623883913.7704,=3.8555,=0.0341,=10.2875,=5.8200,=4.6864
2024-03-08,=803.2000,=818.4400,=2554643324047.2300,=1574584385619,=983395931597.3300,=3.9497,=0.0375,=10.2875,=5.8212,=4.6867
2024-03-07,=794.2400,=809.3100,=2525879147747.9805,=1558197903457,=972544111190.0300,=3.9052,=0.0353,=10.2875,=5.8224,=4.6915
2024-03-06,=811.9000,=827.3000,=2578862457211.3501,=1590961710241,=994131829872.9604,=3.9872,=0.0388,=10.2903,=5.8255,=4.6915
2024-03-05,=817.7700,=833.2900,=2592393807114.4404,=1600738174043,=1001728384671.0398,=4.0081,=0.0400,=10.2903,=5.8287,=4.7079
2024-03-04,=818.5100,=834.0400,=2597042991981.5601,=1598913986501,=1002328688812.5402,=4.0153,=0.0400,=10.2903,=5.8324,=4.7084
2024-03-01,=815.4900,=830.9600,=2591777385217.5195,=1591347044070,=998645734926.6398,=4.0071,=0.0389,=10.2903,=5.8361,=4.7107
2024-02-29,=807.7100,=823.0300,=2568568521288.1797,=1573762967734,=989183327677.8098,=3.9712,=0.0378,=10.2903,=5.8403,=4.7128
2024-02-28,=771.5900,=786.2300,=2454683427870.8203,=1504300642280,=944544031326.0200,=3.7966,=0.0275,=10.3066,=5.8444,=4.7128
2024-02-27,=796.9100,=812.0300,=2530463889956.5103,=1550194025255,=975936359141.0100,=3.9138,=0.0344,=10.3066,=5.8448,=4.7136
2024-02-26,=768.4900,=783.0700,=2443622931455.8604,=1500292516032,=941278714803.1604,=3.7795,=0.0253,=10.3066,=5.8452,=4.7140
2024-02-23,=764.4800,=778.9900,=2428210197799.9199,=1492191037025,=936505075307.4700,=3.7557,=0.0219,=10.3066,=5.8498,=4.7175
2024-02-22,=762.3800,=776.8500,=2423107564121.1899,=1488164159298,=933562714532.6300,=3.7478,=0.0196,=10.3066,=5.8543,=4.7220
2024-02-21,=755.1600,=769.4800,=2401597153494.2896,=1474343654689,=924918557644.1801,=3.7145,=0.0173,=10.3081,=5.8631,=4.7220
2024-02-20,=754.7000,=769.0200,=2397922391814.6904,=1473770562948,=924624291710.5798,=3.7088,=0.0162,=10.3081,=5.8718,=4.7252
2024-02-19,=763.3200,=777.8000,=2424382164826.7603,=1487332944058,=934749161014.9598,=3.7497,=0.0173,=10.3081,=5.8903,=4.7363
2024-02-08,=751.5000,=765.7600,=2391235133218,=1457726293664,=920626051043.8700,=3.6985,=0.0139,=10.3081,=5.9088,=4.7374
2024-02-07,=743.4200,=757.5300,=2362197827725.5791,=1446276199096,=910784173872.0298,=3.6536,=0.0093,=10.3081,=5.9103,=4.7376
2024-02-06,=720.8000,=734.4700,=2305418998929.3301,=1400248352581,=883318334440.2301,=3.5657,=0.0058,=10.3407,=5.9118,=4.7376
2024-02-05,=676.7900,=689.6300,=2163188211038.8201,=1314741356657,=830173994512.7399,=3.3457,=0.0012,=10.3407,=5.9351,=4.7449
2024-02-02,=673.4100,=686.1800,=2154383506330.6597,=1309550384183,=825570482354.8998,=3.3321,=0,=10.3407,=5.9583,=4.7456
2024-02-01,=690.0100,=703.1000,=2203028755749.8105,=1340407174517,=845567528946.4696,=3.4074,=0.0012,=10.3407,=5.9626,=4.7467
2024-01-31,=684.8500,=697.8400,=2194884998511.4399,=1331242376885,=839063699134.2399,=3.3948,=0,=10.3407,=5.9668,=4.7491
2024-01-30,=697.8500,=711.0800,=2230449076281.9800,=1357397528193,=854727130206.7899,=3.4498,=0,=10.3418,=5.9920,=4.7491
2024-01-29,=725.3100,=739.0700,=2317477215341.9297,=1407602467739,=888099215553.5201,=3.5844,=0,=10.3418,=6.0172,=4.7542
2024-01-26,=746.1000,=760.2500,=2381007910190.7598,=1446969328495,=913925641149.0200,=3.6826,=0.0035,=10.3418,=6.0324,=4.7543
2024-01-25,=765.7900,=780.3200,=2437747391297.2705,=1480436569560,=938023840643.9696,=3.7704,=0.0070,=10.3418,=6.0476,=4.7560
2024-01-24,=750.2700,=764.5100,=2380472905591.2412,=1448844903320,=918992958101.0200,=3.6818,=0.0023,=10.3418,=6.0582,=4.7597
2024-01-23,=749.7400,=763.9700,=2372635516471.3003,=1442324161107,=918474195759.7600,=3.6697,=0.0012,=10.3425,=6.0689,=4.7597
2024-01-22,=742.2300,=756.3100,=2344618909055.9897,=1429677330076,=909893935871.3500,=3.6264,=0,=10.3425,=6.0738,=4.7617
2024-01-19,=765.4700,=779.9900,=2418712656254.4697,=1473947656095,=938332238188.1300,=3.7410,=0.0012,=10.3425,=6.0788,=4.7620
2024-01-18,=768.2800,=782.8600,=2428520005643.1997,=1480615059531,=941101342750.9598,=3.7561,=0.0012,=10.3425,=6.0797,=4.7624
2024-01-17,=757.0400,=771.4100,=2394021226823.9292,=1439150142789,=927188630770.8900,=3.7028,=0,=10.3425,=6.0807,=4.7625
2024-01-16,=777.4000,=792.1500,=2458618166693.9209,=1476649399058,=952233550793.5300,=3.8027,=0.0035,=10.3609,=6.0932,=4.7625
2024-01-15,=773.4100,=788.0800,=2446271474254.7397,=1467650807991,=946991690098.7800,=3.7836,=0,=10.3609,=6.1057,=4.7673
2024-01-12,=778.3600,=793.1200,=2457799114774.8096,=1477539456922,=953146098238.8302,=3.8014,=0,=10.3609,=6.1227,=4.7682
2024-01-11,=789.8600,=804.8500,=2493867448708.7705,=1496233325854,=967512971396.5000,=3.8572,=0.0036,=10.3609,=6.1397,=4.7701
2024-01-10,=777.1500,=791.9000,=2458548951897.3696,=1470768830522,=951986196476.7200,=3.8026,=0,=10.3609,=6.1469,=4.7704
2024-01-09,=782.9300,=797.7800,=2478512771715.8003,=1481424477268,=959371679593.1500,=3.8335,=0,=10.3622,=6.1541,=4.7704
2024-01-08,=784.4300,=799.3100,=2487310038815.0400,=1484907778506,=961137747802.1100,=3.8471,=0,=10.3622,=6.1705,=4.7726
2024-01-05,=807.7300,=823.0500,=2557424247907.2402,=1520082913463,=989673095116.5398,=3.9555,=0,=10.3622,=6.1869,=4.7737
2024-01-04,=823.8500,=839.4800,=2610373567792.1699,=1548471638962,=1009330745399.5601,=4.0374,=0.0060,=10.3622,=6.1925,=4.7749
2024-01-03,=829.7700,=845.5100,=2628919308632.3101,=1560415699579,=1016563017968.2900,=4.0661,=0.0119,=10.3622,=6.1980,=4.7772
2024-01-02,=839.8000,=855.7300,=2657005008599.6396,=1582380456209,=1029422306404.9800,=4.1095,=0.0358,=10.3713,=6.2147,=4.7772
2023-12-29,=852,=868.1700,=2687015928375.8101,=1586136373798,=1044498709028.9000,=4.1559,=0.0634,=10.3713,=6.2314,=4.7798
2023-12-28,=850.3900,=866.5200,=2682353063526.3599,=1580668336306,=1042357499363.1700,=4.1487,=0.0599,=10.3713,=6.2327,=4.7806
2023-12-27,=830.0600,=845.8000,=2619531399738.9502,=1541945310337,=1017974357937.2102,=4.0516,=0.0072,=10.3713,=6.2339,=4.7901
2023-12-26,=825.2600,=840.9100,=2609079711778.5498,=1531050121327,=1011307127932.7598,=4.0354,=0.0048,=10.3713,=6.2378,=4.7925
2023-12-25,=837.2200,=853.1100,=2644331688450.6201,=1553144020776,=1026056149937.1500,=4.0899,=0.0228,=10.3744,=6.2417,=4.7925
2023-12-22,=843.3200,=859.3200,=2663866879489.0498,=1558887704494,=1033443850518.3702,=4.1201,=0.0349,=10.3744,=6.2588,=4.7956
2023-12-21,=847.8200,=863.9000,=2674597415149.6797,=1568927304070,=1039466071063.3900,=4.1367,=0.0458,=10.3744,=6.2759,=4.8020
2023-12-20,=835.7100,=851.5700,=2639792386073.1895,=1547563456792,=1025034542295.4900,=4.0829,=0.0181,=10.3744,=6.3357,=4.8026
2023-12-19,=845.8600,=861.9100,=2670149122997.3999,=1565969250798,=1037219331950.5300,=4.1299,=0.0386,=10.3744,=6.3954,=4.8028
2023-12-18,=840.6800,=856.6300,=2653919554889.9102,=1558397298307,=1030840087020.5900,=4.1047,=0.0254,=10.3796,=6.4290,=4.8028
2023-12-15,=847.5100,=863.5900,=2675591701042.1099,=1570624064478,=1038919582717.6002,=4.1383,=0.0424,=10.3796,=6.4625,=4.8064
2023-12-14,=855.9000,=872.1400,=2697845805868.2402,=1585061181139,=1049626418796.2300,=4.1727,=0.0606,=10.3796,=6.5303,=4.8079
2023-12-13,=861.2500,=877.5900,=2720194248223.8203,=1594203848464,=1056311626018.3800,=4.2073,=0.0740,=10.3796,=6.5982,=4.8084
2023-12-12,=869.9700,=886.4700,=2744539288992.5601,=1608980849130,=1066204346443.9598,=4.2449,=0.0802,=10.3796,=6.6514,=4.8152
2023-12-11,=878.5200,=895.1800,=2755931142589.7095,=1623887992968,=1076391675926.0900,=4.2625,=0.0815,=10.4053,=6.7045,=4.8152
2023-12-08,=868.2300,=884.7100,=2708499255838.2998,=1618977454551,=1074279190102.4000,=4.1290,=0.0365,=10.4053,=6.7299,=4.8170
2023-12-07,=847.4800,=863.5500,=2644251253066.3198,=1575296508723,=1045998689619.9399,=4.0311,=0.0037,=10.4053,=6.7552,=4.8174
2023-12-06,=848.7900,=864.8900,=2649547603445.0400,=1576625379430,=1051829749300.2300,=4.0392,=0.0037,=10.4053,=6.7685,=4.8187
2023-12-05,=845.8000,=861.8500,=2634284750406.8203,=1567192945667,=1044508164087.2600,=4.0159,=0,=10.4053,=6.7819,=4.8198
2023-12-04,=861.9200,=878.2700,=2678201706531.3999,=1595383121605,=1061912202453.3096,=4.0828,=0.0135,=10.4123,=6.8426,=4.8198
2023-12-01,=867.5400,=883.9900,=2691661266311.1597,=1600175566605,=1065909225239.2902,=4.1034,=0.0196,=10.4123,=6.9034,=4.8221
2023-11-30,=865.6800,=882.1100,=2685550563820.2305,=1593335262944,=1063633735072.5300,=4.0940,=0.0184,=10.4123,=6.9298,=4.8248
2023-11-29,=862.0400,=878.3900,=2674765630143.2300,=1586149149169,=1056770297542.9498,=4.0776,=0.0098,=10.4123,=6.9562,=4.8285
2023-11-28,=871.9100,=887.4700,=2695709043829.5396,=1599098513830,=1063838465606.9200,=4.1095,=0.0221,=10.4123,=6.9646,=4.8363
2023-11-27,=868.0300,=883.5200,=2678636772698.4502,=1588232762602,=1055500376725.2800,=4.0835,=0.0135,=10.4145,=6.9730,=4.8363
2023-11-24,=864.7700,=880.0600,=2658860126238.8901,=1579550462912,=1046882679294.7502,=4.0534,=0.0025,=10.4145,=6.9964,=4.8377
2023-11-23,=877.7700,=893.2900,=2694151427504.1597,=1595939581433,=1063268256892.8298,=4.1072,=0.0173,=10.4145,=7.0199,=4.8462
2023-11-22,=870.7600,=886.1500,=2671634959817.2695,=1584360875961,=1054833972364.5699,=4.0728,=0.0074,=10.4145,=7.0220,=4.8491
2023-11-21,=884.8900,=900.5400,=2711002270954.1099,=1607033058355,=1069114751383.7998,=4.1328,=0.0248,=10.4145,=7.0241,=4.8511
2023-11-20,=892.6300,=908.4100,=2730954358478.4102,=1620258646681,=1078266423994.3199,=4.1633,=0.0397,=10.4170,=7.0343,=4.8511
2023-11-17,=891.3800,=907.0600,=2717748882782.2300,=1613811368319,=1074342880592.2704,=4.1431,=0.0285,=10.4170,=7.0445,=4.8523
2023-11-16,=887.1100,=902.7200,=2705230515258.2998,=1605292390363,=1068544749783.8704,=4.1240,=0.0199,=10.4170,=7.0643,=4.8525
2023-11-15,=902.1800,=918.0500,=2748966739791.0200,=1630416482265,=1085563143785.6500,=4.1907,=0.0460,=10.4170,=7.0841,=4.8528
2023-11-14,=904.3400,=920.2500,=2756614152257.0405,=1634313819039,=1088988031049.8000,=4.2024,=0.0523,=10.4170,=7.0914,=4.8532
2023-11-13,=896.5500,=912.3300,=2727438443335.8799,=1622289631503,=1077286325743.4004,=4.1579,=0.0349,=10.4179,=7.0987,=4.8532
2023-11-10,=889.7500,=905.4000,=2710687704074.3906,=1609317916517,=1070152424793.2798,=4.1324,=0.0225,=10.4179,=7.1359,=4.8624
2023-11-09,=893.8000,=909.5200,=2733024024807.2598,=1614325551203,=1073986061140.7104,=4.1576,=0.0325,=10.4179,=7.1731,=4.8628
2023-11-08,=899.6300,=915.4500,=2757910057401.3008,=1625454375670,=1084189818968.6600,=4.1955,=0.0451,=10.4179,=7.1826,=4.8656
2023-11-07,=891.4600,=907.1400,=2736823815138.0400,=1613304133121,=1074240557800.2498,=4.1634,=0.0338,=10.4179,=7.1921,=4.8673
2023-11-06,=890.2100,=905.8700,=2731625611112.0708,=1609554470115,=1070153303235.8600,=4.1555,=0.0314,=10.4197,=7.1936,=4.8673
2023-11-03,=875.3700,=890.7700,=2689816910561.0298,=1580522173062,=1052573654724.3198,=4.0919,=0.0126,=10.4197,=7.1952,=4.8675
2023-11-02,=859.9300,=875.0600,=2644141807458.5596,=1551563588111,=1032786393854.6300,=4.0224,=0,=10.4197,=7.1967,=4.8745
2023-11-01,=869.9200,=885.2200,=2674463995644.9604,=1566351093640,=1044696194663.5002,=4.0685,=0.0050,=10.4197,=7.1983,=4.8765
2023-10-31,=874.4100,=889.7900,=2680672405834.5903,=1574900373748,=1048926924215.8503,=4.0780,=0.0050,=10.4197,=7.2023,=4.8836
2023-10-30,=878.1300,=893.5000,=2695374347636.7700,=1581009403360,=1049477193734.1198,=4.1749,=0.0303,=10.4232,=7.2064,=4.8836
2023-10-27,=861.8500,=876.9400,=2646630148335.2500,=1542878173915,=1019361570696.3698,=4.1250,=0.0152,=10.4232,=7.2196,=4.8902
2023-10-26,=849.3100,=864.1700,=2611903958481.7612,=1526386531589,=1003180856891.8236,=4.0807,=0.0051,=10.4232,=7.2328,=4.8907
2023-10-25,=848.6500,=863.5000,=2603870165461.1997,=1521197688581,=1002232148682.2828,=4.0556,=0.0013,=10.4232,=7.2395,=4.8915
2023-10-24,=850.6100,=865.5000,=2603397347640.3804,=1521161900004,=1002227367037.4536,=4.0579,=0.0013,=10.4232,=7.2463,=4.8979
2023-10-23,=840.1400,=854.8500,=2584200207174.3989,=1502136562949,=987794407018.1316,=4.0267,=0,=10.4352,=7.2484,=4.8979
2023-10-20,=861.8100,=876.8900,=2635947966791.7705,=1535965545001,=1010618117478.4156,=4.1073,=0.0064,=10.4352,=7.2506,=4.9046
2023-10-19,=870.1000,=885.3300,=2645307489408.8696,=1551886238306,=1018137281056.3622,=4.1219,=0.0076,=10.4352,=7.2547,=4.9088
2023-10-18,=869.7600,=884.9800,=2634860857844.5200,=1555980968960,=1016178187460.6892,=4.1056,=0.0051,=10.4352,=7.2589,=4.9095
2023-10-17,=882.1900,=897.6300,=2660051698622.7900,=1578598564697,=1027505325363.6956,=4.1781,=0.0217,=10.4352,=7.2592,=4.9107
2023-10-16,=874.0300,=889.3200,=2635181016794.1797,=1562982656576,=1016471222539.3368,=4.1391,=0.0090,=10.4364,=7.2594,=4.9107
2023-10-13,=891.7200,=907.3300,=2692183017759.7202,=1593048879109,=1022907485242.6912,=4.2290,=0.0282,=10.4364,=7.2806,=4.9117
2023-10-12,=899.9800,=915.7100,=2716693240237.8901,=1608950979703,=1033505792220.0286,=4.2675,=0.0333,=10.4364,=7.3018,=4.9123
2023-10-11,=893.4500,=909.0600,=2699917042014.5903,=1597453217111,=1024397831145.5682,=4.2411,=0.0295,=10.4364,=7.3038,=4.9187
2023-10-10,=882.0400,=897.4600,=2655300069381.1299,=1578357192227,=1008956265548.1288,=4.1716,=0.0180,=10.4364,=7.3058,=4.9190
2023-10-09,=887.2100,=902.7200,=2667430009185.6401,=1587479186777,=1013242978844.6128,=4.1907,=0.0193,=10.4365,=7.3284,=4.9190
2023-09-28,=887.8000,=903.3200,=2674176166529.2295,=1578398880459,=1014629358712.0756,=4.2013,=0.0232,=10.4365,=7.3511,=4.9209
2023-09-27,=880.1700,=895.5500,=2654709710359.3096,=1567371486434,=1006742405884.2704,=4.1707,=0.0168,=10.4365,=7.3593,=4.9213
2023-09-26,=876.0500,=891.3600,=2632703259599.6792,=1559647683202,=1000788574470.3502,=4.1361,=0.0078,=10.4365,=7.3675,=4.9219
2023-09-25,=874.5500,=889.7500,=2635654540468.2803,=1552270808789,=999026797384.8298,=4.1408,=0.0078,=10.4365,=7.3756,=4.9244
2023-09-22,=882.8800,=898.2200,=2659422755381.7798,=1567606659816,=1009278724260.4900,=4.1781,=0.0142,=10.4538,=7.3837,=4.9244
2023-09-21,=860.3900,=875.3400,=2588724317553.9800,=1525777569387,=980711125241.0496,=4.0670,=0,=10.4538,=7.3939,=4.9312
2023-09-20,=866.0200,=881.0700,=2600884455064.3301,=1528282297556,=987063381902.9202,=4.0861,=0.0013,=10.4538,=7.4040,=4.9334
2023-09-19,=873.6200,=888.8000,=2620586855235.9907,=1541552460198,=996279570769.2798,=4.1171,=0.0026,=10.4538,=7.4049,=4.9350
2023-09-18,=879.5300,=894.8200,=2640404639752.6211,=1550671921877,=1003300377379.1500,=4.1482,=0.0052,=10.4538,=7.4057,=4.9368
2023-09-15,=887.0100,=902.4300,=2668186084806.6401,=1550992399593,=1012094896766.6904,=4.1919,=0.0091,=10.4562,=7.4132,=4.9368
2023-09-14,=880.8000,=896.1100,=2648994473681.5093,=1543950844672,=1005055875773.9398,=4.1617,=0.0078,=10.4562,=7.4207,=4.9388
2023-09-13,=889.1300,=904.5800,=2672945756021.3999,=1557460476141,=1015646426991.5798,=4.1993,=0.0092,=10.4562,=7.4217,=4.9395
2023-09-12,=901.6200,=917.2900,=2710226108126.3296,=1579156828913,=1029973141666.7798,=4.2579,=0.0131,=10.4562,=7.4227,=4.9465
2023-09-11,=907.5100,=923.2700,=2731054153337.5107,=1590983160055,=1038728395804.9200,=4.2906,=0.0157,=10.4562,=7.4357,=4.9552
2023-09-08,=901.5100,=917.1700,=2671601388828.8296,=1540218313896,=1010077679238.0100,=4.1511,=0.0066,=10.4618,=7.4486,=4.9552
2023-09-07,=899.8300,=915.4600,=2669887001671.0898,=1540513878317,=1009235982483.7500,=4.1485,=0.0053,=10.4618,=7.4585,=4.9559
2023-09-06,=934.6000,=950.8400,=2774173655526.4600,=1590309264911,=1047059678921.9800,=4.3105,=0.0171,=10.4618,=7.4684,=4.9569
2023-09-05,=930.6300,=946.8000,=2761807139575.1196,=1584356077982,=1037061912514.1324,=4.2913,=0.0132,=10.4618,=7.4708,=4.9603
2023-09-04,=942.4300,=958.8000,=2800605619599.4702,=1606433350057,=1051945269490.2468,=4.3516,=0.0185,=10.4618,=7.4733,=4.9648
2023-09-01,=934.7900,=951.0300,=2765159795422.1401,=1592517572203,=1042201544546.6884,=4.2965,=0.0132,=10.4829,=7.4774,=4.9648
2023-08-31,=942.6100,=958.9900,=2785613035084.0200,=1607338851762,=1044860065941.5924,=4.3283,=0.0159,=10.4829,=7.4815,=4.9660
2023-08-30,=939.6500,=955.9800,=2775460511156.2900,=1600178004724,=989430406890.5118,=4.3225,=0.0146,=10.4829,=7.5010,=4.9671
2023-08-29,=916.4600,=932.3800,=2705789547533.9800,=1558123687493,=917508659978.5380,=4.2715,=0.0119,=10.4829,=7.5205,=4.9776
2023-08-28,=880.1900,=895.4900,=2600465070276.2212,=1493128465742,=872920482300.9941,=4.1454,=0.0040,=10.4829,=7.5432,=4.9779
2023-08-25,=870.4000,=885.5200,=2569328084268.4204,=1476334605096,=863174182868.4280,=4.0831,=0,=10.5023,=7.5659,=4.9779
2023-08-24,=885.4800,=900.8600,=2609067846758.8901,=1502617264644,=875022933492.2776,=4.1312,=0.0013,=10.5023,=7.5676,=4.9824
2023-08-23,=879.4600,=894.7400,=2593538938513.1509,=1498358137551,=862132739047.5330,=4.1054,=0,=10.5023,=7.5693,=4.9824
2023-08-22,=901.1300,=916.7900,=2654996386174.5000,=1536815039797,=871555961648.0558,=4.2140,=0.0013,=10.5023,=7.5744,=4.9884
2023-08-21,=892.0900,=907.5900,=2639590020988.3599,=1457523199844,=862831567577.8889,=4.1920,=0,=10.5023,=7.5794,=4.9886
2023-08-18,=904.2500,=919.9600,=2674922607341.9902,=1475480187302,=872630183729.3210,=4.2431,=0.0013,=10.5433,=7.5825,=4.9886
2023-08-17,=910.3800,=926.2000,=2692605968077.9102,=1469904959508,=878817897908.8522,=4.2711,=0.0013,=10.5433,=7.5857,=4.9896
2023-08-16,=901.7900,=917.4600,=2668531734790.4600,=1456632524082,=870487888879.5048,=4.2330,=0,=10.5433,=7.5971,=4.9898
2023-08-15,=917.4500,=933.3900,=2709200185242.7197,=1485837267310,=886259077804.8718,=4.2986,=0,=10.5433,=7.6086,=4.9960
2023-08-14,=930.5000,=946.6600,=2743251510209.0903,=1504017186459,=898237790892.1548,=4.4331,=0,=10.5433,=7.6105,=5.0005
2023-08-11,=938.7700,=955.0600,=2765374938680.1602,=1465805046320,=906138204926.9476,=4.4670,=0,=10.5444,=7.6124,=5.0005
2023-08-10,=959.1700,=975.5800,=2825957099196.5000,=1495842141476,=925501809310.2804,=4.5600,=0.0094,=10.5444,=7.6344,=5.0161
2023-08-09,=957.3700,=973.7500,=2827548785824.7788,=1496362613391,=923787662065.1748,=4.5626,=0.0122,=10.5444,=7.6565,=5.0211
2023-08-08,=965.5300,=982.0500,=2856185380321.2397,=1511892169147,=931786108183.6146,=4.6088,=0.0189,=10.5444,=7.7263,=5.0240
2023-08-07,=968.9000,=985.3300,=2861794857165.3105,=1511091904275,=935037849404.3990,=4.6171,=0.0217,=10.5444,=7.7960,=5.0252
2023-08-04,=975.7800,=992.3300,=2885292157437.9297,=1514790821550,=941819573514.6479,=4.6569,=0.0353,=10.5525,=7.7977,=5.0252
