日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM中位数,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2022-10-20,=963.9500,=975.3000,=2436317872871.9902,=1124574907246,=789981751916.8730,=59.3082,=0.1179,=90.5955,=83.6745,=64.1655
2022-10-19,=949.5000,=960.6800,=2404961397076.1904,=1105730241195,=778813619119.0433,=60.0805,=0.1365,=90.6547,=83.7061,=64.1655
2022-10-18,=960,=971.3000,=2430427387928.2598,=1116735171452,=787135746358.1646,=59.6608,=0.1294,=90.6547,=83.7230,=64.2777
2022-10-17,=963.2200,=974.5600,=2433515682914.0898,=1119125787790,=789175410202.8882,=59.4170,=0.1222,=90.6547,=83.7399,=64.2980
2022-10-14,=954.9200,=966.1700,=2425571003654.7803,=1095296385029,=772925125807.2847,=58.9109,=0.1113,=90.6547,=83.7493,=64.3579
2022-10-13,=926.5200,=937.4300,=2340276811542.6001,=1056990062104,=750338578442.0802,=56.5519,=0.0465,=90.6547,=83.7587,=64.4668
2022-10-12,=924.9100,=935.8000,=2339016901512.7295,=1053472438774,=748002224119.6761,=56.6450,=0.0503,=90.6668,=83.8003,=64.4668
2022-10-11,=892.7400,=903.2500,=2264363804043.8296,=1018315990536,=722765981769.3461,=53.0488,=0.0149,=90.6668,=83.8419,=64.7789
2022-10-10,=897.3400,=907.9000,=2279439639798.6201,=1024013201255,=726118094755.1685,=53.7688,=0.0168,=90.6668,=83.8440,=64.8911
2022-09-30,=939.3800,=950.4400,=2377414577338.5903,=1077423712097,=759692186687.9023,=56.7913,=0.0506,=90.6668,=83.8461,=65.1430
2022-09-29,=961.4700,=972.7900,=2430810505896.5303,=1075533766199,=777740118392.5562,=57.1649,=0.0582,=90.6668,=83.8583,=65.4210
2022-09-28,=956.1900,=967.4400,=2417561387062.8804,=1068442903075,=773522932031.9240,=56.1846,=0.0376,=90.7026,=83.8705,=65.4210
2022-09-27,=976.4500,=987.9400,=2466103483907.5200,=1090457363402,=789681916963.2544,=58.0543,=0.0678,=90.7026,=83.8856,=65.4393
2022-09-26,=961.8300,=973.1500,=2425815826453.9702,=1072301700114,=777776677104.7416,=58.2032,=0.0679,=90.7026,=83.9006,=65.4594
2022-09-23,=960.9400,=972.2500,=2433181754070.7100,=1064280244109,=776883787349.0295,=57.9515,=0.0643,=90.7026,=83.9115,=65.4656
2022-09-22,=975.8700,=987.3600,=2466938795972.3901,=1083674450681,=789109347672.9192,=59.5912,=0.1061,=90.7026,=83.9224,=65.6475
2022-09-21,=970.3900,=981.8200,=2455573852028.7305,=1078568172502,=784708757368.7764,=60.2087,=0.1157,=90.7552,=83.9319,=65.6475
2022-09-20,=985.1500,=996.7500,=2488228368644.7397,=1095363499196,=796534122199.1760,=61.2434,=0.1293,=90.7552,=83.9414,=65.9012
2022-09-19,=975.5500,=987.0300,=2458784186157.3809,=1087358125089,=789093295354.7089,=60.8861,=0.1238,=90.7552,=83.9757,=66.0565
2022-09-16,=998.5200,=1010.2700,=2514999590211.8701,=1112811868182,=807680109906.0010,=61.2736,=0.1279,=90.7552,=84.0100,=66.2236
2022-09-15,=1000.0800,=1011.8500,=2525025641495.1504,=1114700825067,=808577133729.7231,=62.9963,=0.1511,=90.7552,=84.0299,=66.2736
2022-09-14,=1031.3000,=1043.4500,=2597854281298.6001,=1147827555804,=833607167030.7646,=65.4594,=0.1877,=90.7880,=84.0498,=66.2736
2022-09-13,=1031.1700,=1043.3100,=2601392284159.5098,=1146821159343,=833651028394.3473,=64.2980,=0.1727,=90.7880,=84.1141,=66.4225
2022-09-09,=1033.7800,=1045.9500,=2502166594088.1001,=1143161652778,=829011627398.5555,=60.4479,=0.1212,=90.7880,=84.1785,=66.4334
2022-09-08,=1040.7700,=1053.0300,=2513496603701.2192,=1150311601087,=834720833658.0336,=59.1181,=0.0963,=90.7880,=84.2053,=66.5078
2022-09-07,=1049.5800,=1061.9400,=2538099344757.8701,=1159341219392,=841810584941.2349,=60.1954,=0.1139,=90.7880,=84.2321,=66.6158
2022-09-06,=1035.7800,=1047.9800,=2510436232182.2402,=1141263026495,=831021765071.7922,=58.2329,=0.0677,=90.8100,=84.2385,=66.6158
2022-09-05,=1024.3900,=1036.4500,=2474809702925.5698,=1130318084050,=821616605089.6046,=58.7741,=0.0872,=90.8100,=84.2449,=66.8181
2022-09-02,=1030.1200,=1042.2500,=2487497610237.2397,=1131192702562,=825225177378.8448,=60.0464,=0.1087,=90.8100,=84.2677,=67.2650
2022-09-01,=1025.6600,=1037.7300,=2479462794591.9404,=1125590361903,=822289248941.8237,=58.3451,=0.0739,=90.8100,=84.2905,=67.7653
2022-08-31,=1029.6600,=1041.7800,=2484667929085.0298,=1129139309083,=825470167214.0229,=61.1777,=0.1150,=90.8100,=84.3695,=67.9909
2022-08-30,=1050.2800,=1062.6500,=2536171831527.3604,=1149342090742,=839945047975.0762,=58.5315,=0.0762,=90.8176,=84.4485,=67.9909
2022-08-29,=1054.2800,=1066.7000,=2544921097883.1401,=1154010982435,=843192420344.0885,=62.3695,=0.1292,=90.8176,=84.4746,=68.3535
2022-08-26,=1045.9900,=1058.3100,=2514793515916.7603,=1144212427346,=835179026614.4409,=61.8846,=0.1235,=90.8176,=84.5006,=68.5218
2022-08-25,=1055.8900,=1068.3200,=2533113923781.9399,=1156732777754,=833847813942.2605,=62.9257,=0.1297,=90.8176,=84.5224,=68.6553
2022-08-24,=1068.9800,=1081.5700,=2565689918875.5996,=1169111735006,=844489603494.0752,=63.4205,=0.1398,=90.8176,=84.5443,=68.6820
2022-08-23,=1107.3000,=1120.3400,=2651909437699.6211,=1212414126817,=874895418534.9044,=65.9012,=0.1696,=90.9200,=84.5940,=68.6820
2022-08-22,=1107.2800,=1120.2500,=2653488207106.0405,=1215891329454,=873985402911.3715,=66.8181,=0.1838,=90.9200,=84.6437,=69.1213
2022-08-19,=1108.4500,=1121.4300,=2661081816057.1699,=1214025426289,=874025241315.8333,=66.4225,=0.1762,=90.9200,=84.6786,=69.7403
2022-08-18,=1146.6300,=1160.0600,=2745467296365.4502,=1256078221009,=904931959571.1855,=67.9909,=0.1865,=90.9200,=84.7134,=70.0895
2022-08-17,=1132.3100,=1145.5100,=2713467921743.5303,=1228607975970,=889778744000.2413,=66.2236,=0.1730,=90.9200,=84.7267,=70.2132
2022-08-16,=1137.3000,=1150.5600,=2720652559978.2197,=1234396713638,=892827837845.0703,=66.0565,=0.1713,=90.9460,=84.7399,=70.2132
2022-08-15,=1143.7500,=1157.0800,=2729177091602.6812,=1242300088240,=897344990653.6931,=67.2650,=0.1796,=90.9460,=84.7577,=70.2798
2022-08-12,=1146.1900,=1159.5600,=2728590639838.2100,=1240695935325,=894220157143.5688,=68.3535,=0.1820,=90.9460,=84.7756,=70.4328
2022-08-11,=1173.1400,=1186.8200,=2793744370652.7900,=1272226004662,=916010790209.6696,=70.5786,=0.2024,=90.9460,=84.7923,=70.4757
2022-08-10,=1156.1600,=1169.6400,=2747577447495.3701,=1242631647362,=901943712170.2428,=72.5741,=0.2209,=90.9460,=84.8091,=70.4757
2022-08-09,=1162.3200,=1175.8700,=2762739426468.4395,=1248784693500,=907027502385.2860,=74.3929,=0.2394,=90.9919,=84.8091,=70.4328
2022-08-08,=1152.5800,=1166.0200,=2731588288593.6201,=1240352253912,=900071381522.7145,=72.5160,=0.2177,=90.9919,=84.8091,=70.4328
2022-08-05,=1157.3300,=1170.8300,=2748224941942.1704,=1196451619654,=903099952473.3414,=70.0895,=0.1939,=90.9919,=84.8626,=70.4328
2022-08-04,=1110.9200,=1123.7100,=2636835311913.5396,=1148428511581,=867068358127.6445,=66.2736,=0.1741,=90.9919,=84.9161,=70.4757
2022-08-03,=1100.3500,=1113.0100,=2614395292176.1499,=1136628408702,=858984107146.4122,=66.4334,=0.1744,=90.9919,=84.9506,=70.7139
2022-08-02,=1094.9100,=1107.5200,=2598196332671.3198,=1130829509688,=854378270072.5283,=65.4656,=0.1707,=91.0305,=84.9852,=70.7139
2022-08-01,=1100.1800,=1112.8500,=2622565723407.0293,=1135867182260,=858944446974.1066,=65.4393,=0.1690,=91.0305,=84.9968,=70.9049
2022-07-29,=1088.9100,=1101.4500,=2601382972973.7603,=1123351723749,=849866835925.5997,=65.1430,=0.1653,=91.0305,=85.0084,=71.0054
2022-07-28,=1108.7900,=1121.5500,=2644461994981.0908,=1143722287736,=865779810324.9150,=65.6475,=0.1677,=91.0305,=85.0132,=71.3966
2022-07-27,=1095.7000,=1107.9700,=2615052661110.0903,=1129577941073,=855905432944.4158,=64.7789,=0.1619,=91.0305,=85.0180,=71.4219
2022-07-26,=1084.6600,=1096.8100,=2581579669416.0293,=1118613709654,=847329150262.8198,=64.3579,=0.1581,=91.0415,=85.0422,=71.4219
2022-07-25,=1073.7600,=1085.7900,=2557757197036.6802,=1106357649124,=839380567801.1854,=63.9999,=0.1523,=91.0415,=85.0664,=72.3266
2022-07-22,=1084.9700,=1097.1300,=2593713351365.5298,=1116021998821,=848550760846.0277,=63.3841,=0.1443,=91.0415,=85.0751,=72.4219
2022-07-21,=1091.4100,=1103.5400,=2610242545772.2695,=1007956274978,=854051522948.3180,=64.1655,=0.1508,=91.0415,=85.0838,=72.5193
2022-07-20,=1079.5300,=1091.5300,=2586081798446.2397,=997973608164,=844772705392.8816,=62.9303,=0.1366,=91.0415,=85.0910,=72.7167
2022-07-19,=1061.8500,=1073.5900,=2530953260652.3701,=981416872649,=831201570110.8739,=63.0064,=0.1369,=91.1450,=85.0981,=72.7167
2022-07-18,=1069.3300,=1080.6100,=2550419580765.7900,=988119698720,=836593143133.7125,=60.5937,=0.1164,=91.1450,=85.1111,=72.8234
2022-07-15,=1072.2600,=1083.5700,=2552955112349.1201,=987570634992,=839388530172.2125,=58.5529,=0.0813,=91.1450,=85.1241,=72.8533
2022-07-14,=1076.8100,=1088.1600,=2569428228659.4702,=992086295760,=842692715125.4254,=58.6061,=0.0856,=91.1450,=85.1361,=72.9316
2022-07-13,=1052.7900,=1063.8900,=2521736740593.8604,=970025463862,=823948360032.2761,=57.7867,=0.0690,=91.1450,=85.1480,=73.1586
2022-07-12,=1049.2400,=1060.3100,=2516302033991.2500,=965765569537,=821029383045.5641,=58.2696,=0.0713,=91.2602,=85.1843,=73.1586
2022-07-11,=1081.1600,=1092.5600,=2586685924597.1499,=992597636814,=846534377249.1475,=58.5942,=0.0798,=91.2602,=85.2205,=73.2044
2022-07-08,=1104.0200,=1115.6600,=2638856847960.8901,=1012603752409,=864612658198.0779,=59.4675,=0.0947,=91.2602,=85.2261,=73.3842
2022-07-07,=1111.6700,=1123.3100,=2650752949136.2495,=1019869186161,=870965035668.2828,=61.7167,=0.1139,=91.2602,=85.2316,=73.4063
2022-07-06,=1101.7500,=1113.2800,=2636678868194.1401,=1010539172475,=862990793863.8739,=62.1911,=0.1163,=91.2602,=85.3091,=73.6424
2022-07-05,=1090.9300,=1102.3500,=2630259050994.9199,=1002499426332,=855834738008.8295,=61.5327,=0.1102,=91.2633,=85.3867,=73.6424
2022-07-04,=1095.0900,=1106.5400,=2640905031034.7002,=1007878253951,=859326179555.2888,=59.8392,=0.0998,=91.2633,=85.3918,=74.5960
2022-07-01,=1089.0300,=1100.4100,=2620611563214.6597,=1002506132422,=854365479394.5780,=58.4623,=0.0766,=91.2633,=85.3969,=74.6229
2022-06-30,=1105.6700,=1117.2300,=2657588328281.4800,=1017419653705,=866923827673.3500,=59.8349,=0.0959,=91.2633,=85.4227,=74.7519
2022-06-29,=1090.6800,=1102.0900,=2616357779863.4800,=1002486852740,=854205980753.4575,=59.1592,=0.0855,=91.2633,=85.4486,=74.7907
2022-06-28,=1117.2800,=1128.9600,=2678851904655.7896,=1025758247447,=875243179744.4058,=58.3035,=0.0749,=91.3444,=85.4545,=74.7907
2022-06-27,=1103.4000,=1114.9000,=2638040224577.0400,=1014003369184,=865257978153.0271,=58.5862,=0.0751,=91.3444,=85.4604,=74.8913
2022-06-24,=1101.4800,=1112.9600,=2641188395106.6797,=1006154654488,=863299196544.4895,=59.6565,=0.0882,=91.3444,=85.4805,=75.2172
2022-06-23,=1081.8400,=1093.0100,=2600500036716.1304,=987727635213,=848094928066.8396,=59.3330,=0.0841,=91.3444,=85.5006,=75.5067
2022-06-22,=1063.6900,=1074.2300,=2560634048175.1201,=962801384126,=833878138706.1946,=57.4191,=0.0691,=91.3444,=85.5302,=75.6359
2022-06-21,=1083.0200,=1093.7500,=2602833181768.2412,=980390551498,=848915489779.9194,=59.4168,=0.0823,=91.4392,=85.5598,=75.6359
2022-06-20,=1095.3300,=1106.0900,=2634487004815.7100,=990999838516,=858863367799.4480,=58.2723,=0.0716,=91.4392,=85.5736,=75.7122
2022-06-17,=1092.0900,=1102.7200,=2626541511632.0811,=987946881483,=856456016071.6747,=58.8529,=0.0717,=91.4392,=85.5873,=75.9106
2022-06-16,=1078.9500,=1089.4500,=2599220173183.4189,=976506883016,=845736749323.2626,=57.9615,=0.0697,=91.4392,=85.5917,=75.9338
2022-06-15,=1062.7100,=1073.0200,=2564359137999.4502,=961598464459,=832966853126.6001,=56.6084,=0.0502,=91.4392,=85.5961,=76.0178
2022-06-14,=1070.5400,=1080.9200,=2589571794376.5303,=968279264090,=838687605090.2175,=57.3792,=0.0656,=91.5634,=85.6694,=76.0178
2022-06-13,=1088.3800,=1098.8100,=2629342957912.6704,=985042794946,=852695579103.2848,=58.8749,=0.0680,=91.5634,=85.7427,=76.0448
2022-06-10,=1102.8500,=1113.3000,=2349988361715.9502,=983728570752,=845304780183.8829,=62.5913,=0.0857,=91.5634,=85.7476,=76.0669
2022-06-09,=1081.1700,=1091.3200,=2305516021926.9600,=966543153597,=830036955305.4952,=61.4402,=0.0771,=91.5634,=85.7525,=76.6366
2022-06-08,=1111.6700,=1121.8200,=2363609751134.9097,=991819130075,=852318483860.7762,=61.8509,=0.0795,=91.5634,=85.7763,=76.8755
2022-06-07,=1111.4000,=1121.4800,=2362664378574.0698,=991220366312,=851398552331.4651,=64.8911,=0.0973,=91.7569,=85.8000,=76.8755
2022-06-06,=1121.5400,=1131.7100,=2379527086218.8101,=1000760212509,=858872746592.1276,=64.2777,=0.0931,=91.7569,=85.8035,=77.0236
2022-06-02,=1079.8500,=1089.6500,=2292949887519.7100,=962382555546,=827096693896.5106,=62.2528,=0.0800,=91.7569,=85.8071,=77.3684
2022-06-01,=1031.5800,=1040.9100,=2196688839120.8804,=919192170813,=789564128354.0320,=58.8621,=0.0668,=91.7569,=85.8955,=77.3774
2022-05-31,=1035.3200,=1044.6100,=2200585121376.2197,=921259840627,=790981122520.7517,=57.0785,=0.0625,=91.7569,=85.9839,=77.6672
2022-05-30,=1001.5400,=1010.5300,=2129364142856.8501,=889820714324,=764443902067.6945,=56.8844,=0.0604,=91.7812,=85.9856,=77.6672
2022-05-27,=993.7000,=1002.6200,=2111226377193.1790,=871823166635,=756126887648.4611,=56.5829,=0.0493,=91.7812,=85.9873,=77.6968
2022-05-26,=1004.2600,=1013.1800,=2128776281461.5701,=883580927158,=765077458114.0754,=56.7827,=0.0517,=91.7812,=85.9971,=77.7603
2022-05-25,=1006.5200,=1015.1000,=2134729106963.4905,=885274792308,=766366056161.3400,=56.6661,=0.0495,=91.7812,=86.0069,=77.9981
2022-05-24,=996.6500,=1005.1400,=2110547500642.4399,=875610011516,=758416167922.0599,=55.5095,=0.0361,=91.7812,=86.0464,=78.0354
2022-05-23,=1046.1500,=1054.7500,=2212788203211.2100,=918354785145,=795333431264.6296,=56.8233,=0.0475,=91.9363,=86.0859,=78.0354
2022-05-20,=1045.3800,=1053.9800,=2207566753253.1597,=917330469873,=794425122708.1101,=56.8778,=0.0476,=91.9363,=86.0945,=78.4531
2022-05-19,=1036.3400,=1044.8700,=2178197381643.8301,=908798345104,=786740615188.8900,=56.4481,=0.0455,=91.9363,=86.1031,=78.5885
2022-05-18,=1014,=1022.3400,=2130658466067.1399,=888744241130,=769877116232,=55.2272,=0.0342,=91.9363,=86.1720,=78.6156
2022-05-17,=1010.3700,=1018.6800,=2123346448658.6499,=881291684173,=765022823977.7799,=54.9582,=0.0297,=91.9363,=86.2409,=78.6173
2022-05-16,=996.5100,=1004.7100,=2096226887553.7400,=867931409585,=753626903982.4099,=54.1735,=0.0229,=91.9605,=86.2420,=78.6173
2022-05-13,=1010.8000,=1019.0500,=2123554547461.3999,=880780504489,=763909552416.6998,=55.5289,=0.0298,=91.9605,=86.2431,=78.7888
2022-05-12,=1013.0600,=1021.3300,=2134432514525.6201,=882766510171,=765812894471.6798,=55.1349,=0.0276,=91.9605,=86.2591,=78.8105
2022-05-11,=1002.4600,=1010.5900,=2108613263980.7903,=873990912503,=758029923462.8201,=55.9881,=0.0276,=91.9605,=86.2751,=78.8157
2022-05-10,=972.1400,=980.0300,=2049763788576.3899,=848019941178,=734945012032.8101,=53.1842,=0.0185,=91.9605,=86.3128,=78.8886
2022-05-09,=946.7200,=954.4100,=1998590777330.2405,=825782429247,=715242203210.6698,=51.8113,=0.0139,=92.1108,=86.3505,=78.8886
2022-05-06,=942.2300,=949.8700,=1994630904158.2410,=823456734968,=713904789097.1501,=51.2069,=0.0093,=92.1108,=86.4007,=79.0142
2022-05-05,=956.1300,=963.7200,=2026179085159.1296,=835077097086,=724141555852.2899,=51.2659,=0.0093,=92.1108,=86.4510,=79.1426
2022-04-29,=947.1500,=954.6400,=2005610912414.4800,=826782385515,=712772870543.6699,=49.8576,=0.0023,=92.1108,=86.4595,=79.2127
2022-04-28,=903.0600,=910.2000,=1915061347147.0500,=787716446192,=667565888324.2802,=50.0908,=0.0023,=92.1108,=86.4679,=79.3274
2022-04-27,=906.4300,=913.6000,=1928450833471.9399,=792347092350,=665996445722.5400,=52.1300,=0.0047,=92.2302,=86.4697,=79.3274
2022-04-26,=868.0700,=874.9300,=1856104383503.0496,=759072923509,=638214769012.8000,=49.4185,=0,=92.2302,=86.4715,=79.3334
2022-04-25,=884.3000,=891.3000,=1886655977841.9199,=772792441719,=637214537243.1001,=50.5795,=0,=92.2302,=86.4736,=79.4671
2022-04-22,=942.0700,=949.5200,=2004301201763.0896,=821737719168,=669288854407.2002,=53.8409,=0,=92.2302,=86.4757,=79.4932
2022-04-21,=957.7200,=965.2900,=2027576668345.8701,=835852589626,=679727572719.7500,=54.3827,=0,=92.2302,=86.4797,=79.7151
2022-04-20,=973.5100,=981.2100,=2063517125662.3799,=848206564732,=690489324300.6500,=56.4371,=0.0047,=92.3300,=86.4837,=79.7151
2022-04-19,=989.9300,=997.7600,=2090934812372.5000,=861509562785,=702039205152.9398,=57.1765,=0.0048,=92.3300,=86.5368,=79.7331
2022-04-18,=1004.6100,=1012.5500,=2118443920313.2896,=875126347626,=712002849881.7001,=56.1451,=0.0024,=92.3300,=86.5900,=79.8148
2022-04-15,=973.3600,=981.0500,=2061930809611.5703,=846999755993,=686714511612.6400,=54.8587,=0,=92.3300,=86.6017,=79.8498
2022-04-14,=975.5700,=983.2800,=2066571168783.6699,=849541675536,=682431253618.7201,=60.2679,=0.0048,=92.3300,=86.6134,=79.9497
2022-04-13,=964.8300,=972.4600,=2036606331691.7800,=837953072904,=673775012855.0699,=59.2051,=0,=92.3919,=86.6234,=79.9497
2022-04-12,=994.4400,=1002.3000,=2092858476504.8904,=863096927209,=694158825399.2499,=61.6734,=0.0048,=92.3919,=86.6334,=79.9643
2022-04-11,=988.7600,=996.5700,=2073280271150.0200,=856554848339,=677040140449.4802,=61.0816,=0.0024,=92.3919,=86.6573,=80.1832
2022-04-08,=1027.2400,=1035.3600,=2159613807345.8303,=888359638158,=703678382865.1299,=63.6961,=0.0121,=92.3919,=86.6813,=80.4353
2022-04-07,=1036.0700,=1044.2600,=2179317736523.5107,=895685985507,=705581590849.2899,=63.0395,=0.0024,=92.3919,=86.6813,=80.5821
2022-04-06,=1058.4900,=1066.8600,=2222650915600.6304,=915592772574,=719160225722.3400,=63.4227,=0.0049,=92.4099,=86.6814,=80.5821
2022-04-01,=1089.1900,=1097.8000,=2275531995175.2603,=941332403931,=740432002378.2598,=65.4210,=0.0097,=92.4099,=86.6855,=80.6384
2022-03-31,=1091.0600,=1099.6800,=2279640710545.8203,=938405321263,=741903500756.2198,=64.4668,=0.0073,=92.4099,=86.6895,=80.6940
2022-03-30,=1112.5200,=1121.3100,=2319335954524.6895,=953536715796,=745911429714.5601,=67.7653,=0.0122,=92.4099,=86.6967,=80.7079
2022-03-29,=1079.9300,=1088.4700,=2259891568753.6304,=927448908558,=723602021496.4802,=66.5078,=0.0074,=92.4099,=86.7038,=80.8501
2022-03-28,=1090.7300,=1099.3500,=2282309553278.4004,=930312387612,=730615131915.1602,=66.6158,=0.0074,=92.8430,=86.7042,=80.8501
2022-03-25,=1106.8600,=1115.6100,=2311585080377.0298,=944247168333,=741671834419.5000,=68.6820,=0.0123,=92.8430,=86.7047,=80.8512
2022-03-24,=1134.5700,=1143.5400,=2365059297580.3506,=967468322421,=758114957196.6602,=71.0054,=0.0321,=92.8430,=86.7075,=80.9129
2022-03-23,=1144.0900,=1153.1300,=2385091387017.1304,=975725358190,=763308968822.8501,=71.4219,=0.0347,=92.8430,=86.7103,=81.0327
2022-03-22,=1134.3200,=1143.2800,=2364994025334.4199,=967972811517,=754589040754.3899,=70.4328,=0.0223,=92.8430,=86.7322,=81.0370
2022-03-21,=1152.3300,=1161.4300,=2399012572663.9004,=982859819551,=766609460926.3500,=71.3966,=0.0299,=92.9768,=86.7540,=81.0370
2022-03-18,=1144.3200,=1153.3600,=2380764658521.3003,=975810287719,=761064662619.9497,=69.7403,=0.0150,=92.9768,=86.7827,=81.2016
2022-03-17,=1142.7100,=1151.7400,=2367655282240.3301,=971600305790,=759711455344.2701,=70.2798,=0.0175,=92.9768,=86.8115,=81.2535
2022-03-16,=1125.4800,=1134.3800,=2332998452394.0195,=957545266016,=748429277829.1300,=63.6324,=0.0050,=92.9768,=86.8151,=81.2712
2022-03-15,=1093.4300,=1102.0700,=2185608379961.9399,=931037076832,=724531944857.8599,=60.2496,=0,=92.9768,=86.8188,=81.3504
2022-03-14,=1126.2800,=1135.1800,=2267651815077.2803,=963337877286,=747406582681.4799,=63.2558,=0,=93.0288,=86.8213,=81.3504
2022-03-11,=1161.2100,=1170.3900,=2342219600536.5103,=993255872123,=761196483542.3999,=68.5218,=0,=93.0288,=86.8239,=81.3629
2022-03-10,=1153.3600,=1162.4700,=2329589828455.5000,=985499664686,=756282539195.9000,=70.2132,=0.0051,=93.0288,=86.8326,=81.4110
2022-03-09,=1129.6500,=1138.5700,=2287815990661.0693,=966164642170,=740452543467.4700,=68.6553,=0,=93.0288,=86.8413,=81.4595
2022-03-08,=1137.0700,=1146.0600,=2300663861141.6699,=974357653363,=745140413469.6099,=69.1213,=0,=93.0288,=86.8503,=81.5475
2022-03-07,=1169.9800,=1179.2300,=2357443700424.9102,=1001932213090,=767190664801.9901,=70.7139,=0.0026,=93.1594,=86.8594,=81.5475
2022-03-04,=1203.0900,=1212.6000,=2419069825580.1104,=1029417064221,=788815974713.5800,=73.6424,=0.0332,=93.1594,=86.8806,=81.5648
2022-03-03,=1209.8200,=1219.3800,=2429737601433.9800,=1034807233979,=793136724283.1801,=72.9316,=0.0205,=93.1594,=86.9018,=81.7317
2022-03-02,=1230.2800,=1240,=2458269502666.5400,=1042983402718,=806052394600.4001,=75.2172,=0.0437,=93.1594,=86.9312,=81.7618
2022-03-01,=1239.0200,=1248.8100,=2472238008370.2202,=1049602055595,=811607326421.5303,=75.9106,=0.0515,=93.1594,=86.9605,=81.8560
2022-02-28,=1249.5900,=1259.4600,=2486578707950.4199,=1059050741870,=818649791160.0402,=77.3684,=0.0698,=93.2336,=87.0514,=81.8560
2022-02-25,=1240.8800,=1250.6800,=2471014648474.7798,=1050891569758,=813198189919.9802,=75.9338,=0.0518,=93.2336,=87.1422,=81.8982
2022-02-24,=1214.9900,=1224.5900,=2425481421956.9497,=1027811050878,=796271426876.8000,=72.4219,=0.0078,=93.2336,=87.1967,=81.9267
2022-02-23,=1231.0800,=1240.8100,=2460912461254.3398,=1042301124013,=807048980826.3801,=74.8913,=0.0391,=93.2336,=87.2513,=81.9383
2022-02-22,=1183.9800,=1193.3400,=2372081376969.4697,=1003618038806,=776603179635.5900,=72.3266,=0.0052,=93.2336,=87.2579,=82.0282
2022-02-21,=1193.6000,=1203.0300,=2386777590617.4702,=1009595856001,=782953496329.4102,=72.5193,=0.0052,=93.3329,=87.2645,=82.0282
2022-02-18,=1204.3700,=1213.8900,=2403975644388,=1018313902660,=789980821721.6398,=72.7167,=0.0052,=93.3329,=87.2703,=82.0341
