日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2024-04-26,=752.2500,=766.5200,=2466267001940.7295,=1491542630259,=941288831623.3398,=8.6869,=0.0154,=20.6682,=13.3225,=10.9963
2024-04-25,=733.3400,=747.2600,=2407839524438.0400,=1455086092106,=913818395595.5096,=8.5637,=0.0132,=20.6682,=13.3293,=10.9972
2024-04-24,=738.6300,=752.6500,=2423345108479.6709,=1471226989832,=920071222178.8900,=8.5589,=0.0121,=20.6682,=13.3360,=10.9972
2024-04-23,=727.8500,=741.6600,=2392024380881.9990,=1449565991710,=906600843889.5602,=8.4744,=0.0110,=20.6682,=13.3394,=11.0118
2024-04-22,=731.8100,=745.6900,=2405295379642.6904,=1459518571259,=902910927240.9600,=8.0280,=0.0044,=20.6682,=13.3428,=11.0130
2024-04-19,=730.5600,=744.4200,=2402516908782.8301,=1455906341740,=901016291139.3400,=7.9647,=0.0022,=20.6786,=13.3488,=11.0130
2024-04-18,=745.6900,=759.8400,=2443167245723.7500,=1482741762004,=919427457685.3300,=7.6435,=0,=20.6786,=13.3549,=11.0151
2024-04-17,=750.8900,=765.1300,=2454736825329.9097,=1491499851827,=925879025458.0298,=7.7054,=0,=20.6786,=13.3596,=11.0197
2024-04-16,=733.1500,=747.0600,=2398256388573.9805,=1458514556557,=904378451559.4404,=7.9707,=0,=20.6786,=13.3643,=11.0251
2024-04-15,=750.9000,=765.1400,=2452107687214.5303,=1494630070236,=926433958473.0200,=8.2203,=0.0022,=20.6786,=13.3660,=11.0330
2024-04-12,=738.4300,=752.4400,=2412426111298.6011,=1465756021106,=908865808831.4500,=8.0770,=0,=20.6904,=13.3677,=11.0330
2024-04-11,=738.6700,=752.6900,=2417940421050.6396,=1464847620628,=908426185192.1600,=8.2092,=0,=20.6904,=13.3691,=11.0446
2024-04-10,=735.7300,=749.6900,=2415132079418.6396,=1455361739722,=904874257520.5398,=8.7249,=0.0044,=20.6904,=13.3705,=11.0509
2024-04-09,=749.6300,=763.8500,=2457255892396.4600,=1480453464099,=921387098858.3000,=8.9068,=0.0067,=20.6904,=13.3710,=11.0549
2024-04-08,=740.6700,=754.7200,=2427110234005.1602,=1463621881156,=907082012109.3300,=8.7799,=0.0045,=20.6904,=13.3714,=11.0583
2024-04-03,=756.7600,=771.1200,=2481471577094.8301,=1493022297913,=926807632033.3600,=8.9736,=0.0067,=20.6957,=13.3755,=11.0583
2024-04-02,=768.7900,=783.3700,=2516882164226.4805,=1520710016955,=941368297784.0398,=9.1108,=0.0089,=20.6957,=13.3797,=11.0649
2024-04-01,=775.5300,=790.2400,=2539472623264.5498,=1533969170749,=949923582932.4498,=9.1609,=0.0101,=20.6957,=13.3826,=11.0716
2024-03-29,=762.7400,=777.2100,=2501018201281.7500,=1508979585401,=933279021187.2800,=8.9980,=0.0067,=20.6957,=13.3855,=11.0780
2024-03-28,=763.2700,=777.7600,=2496839278989.8496,=1508869966377,=933987958400.8398,=9.0991,=0.0067,=20.6957,=13.3897,=11.0812
2024-03-27,=752.8200,=767.1000,=2460383444765.8301,=1487514391061,=921002888329.8600,=8.9701,=0.0056,=20.7018,=13.3939,=11.0812
2024-03-26,=772.0900,=786.7400,=2519676667200.8301,=1523012704159,=944544852468.5598,=9.2333,=0.0079,=20.7018,=13.4046,=11.0817
2024-03-25,=781.6500,=796.4800,=2545260138453.2905,=1539245844618,=955245283298.6000,=9.3807,=0.0079,=20.7018,=13.4154,=11.0831
2024-03-22,=794.2000,=809.2700,=2586016633216.3599,=1563126930641,=968809299614.4598,=9.5534,=0.0101,=20.7018,=13.4173,=11.0846
2024-03-21,=806.1400,=821.4300,=2632262437896.4600,=1581454058378,=983031332320.1802,=9.6982,=0.0169,=20.7018,=13.4192,=11.0854
2024-03-20,=814.0300,=829.4700,=2661006168128.3501,=1598645244224,=992129150779.5498,=9.8102,=0.0248,=20.7033,=13.4236,=11.0854
2024-03-19,=811.7700,=827.1700,=2654939772684.8496,=1590112644135,=989198779840.4398,=9.8689,=0.0293,=20.7033,=13.4280,=11.0943
2024-03-18,=825.4000,=841.0600,=2693970763194.8501,=1613925422883,=1006113296874.8602,=10.0407,=0.0407,=20.7033,=13.4355,=11.0984
2024-03-15,=808.6700,=824.0200,=2642614244476.4795,=1582467765105,=985841409787.4402,=9.8864,=0.0305,=20.7033,=13.4429,=11.1029
2024-03-14,=804.8600,=820.1200,=2624342350667.6201,=1572045236137,=981187609253.1000,=9.8709,=0.0294,=20.7033,=13.4477,=11.1060
2024-03-13,=814.9300,=830.3900,=2655030363358.5898,=1591161714019,=993579677011.3496,=10.0159,=0.0363,=20.7291,=13.4524,=11.1060
2024-03-12,=817.7500,=833.2600,=2662864241671.6797,=1596829479693,=997161008722.6300,=10.0701,=0.0375,=20.7291,=13.4665,=11.1062
2024-03-11,=818.4400,=833.9700,=2671419879976.0498,=1597727265735,=997623883913.7704,=10.0284,=0.0364,=20.7291,=13.4805,=11.1115
2024-03-08,=803.2000,=818.4400,=2554643324047.2300,=1574584385619,=983395931597.3300,=9.9312,=0.0319,=20.7291,=13.4881,=11.1135
2024-03-07,=794.2400,=809.3100,=2525879147747.9805,=1558197903457,=972544111190.0300,=9.8312,=0.0251,=20.7291,=13.4956,=11.1222
2024-03-06,=811.9000,=827.3000,=2578862457211.3501,=1590961710241,=994131829872.9604,=10.0906,=0.0353,=20.7420,=13.4978,=11.1222
2024-03-05,=817.7700,=833.2900,=2592393807114.4404,=1600738174043,=1001728384671.0398,=10.1854,=0.0365,=20.7420,=13.4999,=11.1255
2024-03-04,=818.5100,=834.0400,=2597042991981.5601,=1598913986501,=1002328688812.5402,=10.2351,=0.0411,=20.7420,=13.5011,=11.1286
2024-03-01,=815.4900,=830.9600,=2591777385217.5195,=1591347044070,=998645734926.6398,=10.2189,=0.0400,=20.7420,=13.5023,=11.1300
2024-02-29,=807.7100,=823.0300,=2568568521288.1797,=1573762967734,=989183327677.8098,=10.1455,=0.0355,=20.7420,=13.5049,=11.1348
2024-02-28,=771.5900,=786.2300,=2454683427870.8203,=1504300642280,=944544031326.0200,=9.7198,=0.0195,=20.7663,=13.5075,=11.1348
2024-02-27,=796.9100,=812.0300,=2530463889956.5103,=1550194025255,=975936359141.0100,=10.0893,=0.0333,=20.7663,=13.5099,=11.1367
2024-02-26,=768.4900,=783.0700,=2443622931455.8604,=1500292516032,=941278714803.1604,=9.7753,=0.0218,=20.7663,=13.5124,=11.1406
2024-02-23,=764.4800,=778.9900,=2428210197799.9199,=1492191037025,=936505075307.4700,=9.7175,=0.0184,=20.7663,=13.5207,=11.1415
2024-02-22,=762.3800,=776.8500,=2423107564121.1899,=1488164159298,=933562714532.6300,=9.6841,=0.0161,=20.7663,=13.5290,=11.1489
2024-02-21,=755.1600,=769.4800,=2401597153494.2896,=1474343654689,=924918557644.1801,=9.6337,=0.0150,=20.7705,=13.5309,=11.1489
2024-02-20,=754.7000,=769.0200,=2397922391814.6904,=1473770562948,=924624291710.5798,=9.6257,=0.0139,=20.7705,=13.5328,=11.1498
2024-02-19,=763.3200,=777.8000,=2424382164826.7603,=1487332944058,=934749161014.9598,=9.7280,=0.0150,=20.7705,=13.5400,=11.1670
2024-02-08,=751.5000,=765.7600,=2391235133218,=1457726293664,=920626051043.8700,=9.7159,=0.0139,=20.7705,=13.5472,=11.1711
2024-02-07,=743.4200,=757.5300,=2362197827725.5791,=1446276199096,=910784173872.0298,=9.5871,=0.0127,=20.7705,=13.5518,=11.1721
2024-02-06,=720.8000,=734.4700,=2305418998929.3301,=1400248352581,=883318334440.2301,=9.1394,=0.0058,=20.7727,=13.5564,=11.1721
2024-02-05,=676.7900,=689.6300,=2163188211038.8201,=1314741356657,=830173994512.7399,=8.4230,=0.0012,=20.7727,=13.5627,=11.1743
2024-02-02,=673.4100,=686.1800,=2154383506330.6597,=1309550384183,=825570482354.8998,=8.4190,=0,=20.7727,=13.5690,=11.1777
2024-02-01,=690.0100,=703.1000,=2203028755749.8105,=1340407174517,=845567528946.4696,=8.6942,=0.0012,=20.7727,=13.5699,=11.1805
2024-01-31,=684.8500,=697.8400,=2194884998511.4399,=1331242376885,=839063699134.2399,=8.6665,=0,=20.7727,=13.5708,=11.1906
2024-01-30,=697.8500,=711.0800,=2230449076281.9800,=1357397528193,=854727130206.7899,=8.8660,=0,=20.7753,=13.5722,=11.1906
2024-01-29,=725.3100,=739.0700,=2317477215341.9297,=1407602467739,=888099215553.5201,=9.1900,=0,=20.7753,=13.5736,=11.1919
2024-01-26,=746.1000,=760.2500,=2381007910190.7598,=1446969328495,=913925641149.0200,=9.4373,=0,=20.7753,=13.5761,=11.1920
2024-01-25,=765.7900,=780.3200,=2437747391297.2705,=1480436569560,=938023840643.9696,=9.7414,=0.0035,=20.7753,=13.5787,=11.1921
2024-01-24,=750.2700,=764.5100,=2380472905591.2412,=1448844903320,=918992958101.0200,=9.5579,=0.0012,=20.7753,=13.5806,=11.1928
2024-01-23,=749.7400,=763.9700,=2372635516471.3003,=1442324161107,=918474195759.7600,=9.5648,=0.0012,=20.7762,=13.5825,=11.1928
2024-01-22,=742.2300,=756.3100,=2344618909055.9897,=1429677330076,=909893935871.3500,=9.4584,=0,=20.7762,=13.6048,=11.1966
2024-01-19,=765.4700,=779.9900,=2418712656254.4697,=1473947656095,=938332238188.1300,=9.8425,=0.0024,=20.7762,=13.6271,=11.1978
2024-01-18,=768.2800,=782.8600,=2428520005643.1997,=1480615059531,=941101342750.9598,=9.9189,=0.0047,=20.7762,=13.6455,=11.2029
2024-01-17,=757.0400,=771.4100,=2394021226823.9292,=1439150142789,=927188630770.8900,=9.8421,=0.0012,=20.7762,=13.6639,=11.2048
2024-01-16,=777.4000,=792.1500,=2458618166693.9209,=1476649399058,=952233550793.5300,=10.1892,=0.0071,=20.7856,=13.7124,=11.2048
2024-01-15,=773.4100,=788.0800,=2446271474254.7397,=1467650807991,=946991690098.7800,=10.1924,=0.0071,=20.7856,=13.7608,=11.2113
2024-01-12,=778.3600,=793.1200,=2457799114774.8096,=1477539456922,=953146098238.8302,=10.2563,=0.0083,=20.7856,=13.7893,=11.2121
2024-01-11,=789.8600,=804.8500,=2493867448708.7705,=1496233325854,=967512971396.5000,=10.3867,=0.0142,=20.7856,=13.8179,=11.2150
2024-01-10,=777.1500,=791.9000,=2458548951897.3696,=1470768830522,=951986196476.7200,=10.2144,=0.0071,=20.7856,=13.8372,=11.2156
2024-01-09,=782.9300,=797.7800,=2478512771715.8003,=1481424477268,=959371679593.1500,=10.2828,=0.0083,=20.7979,=13.8564,=11.2156
2024-01-08,=784.4300,=799.3100,=2487310038815.0400,=1484907778506,=961137747802.1100,=10.3475,=0.0083,=20.7979,=13.9128,=11.2156
2024-01-05,=807.7300,=823.0500,=2557424247907.2402,=1520082913463,=989673095116.5398,=10.6817,=0.0488,=20.7979,=13.9692,=11.2171
2024-01-04,=823.8500,=839.4800,=2610373567792.1699,=1548471638962,=1009330745399.5601,=10.8975,=0.0989,=20.7979,=14.0107,=11.2187
2024-01-03,=829.7700,=845.5100,=2628919308632.3101,=1560415699579,=1016563017968.2900,=10.9533,=0.1158,=20.7979,=14.0522,=11.2212
2024-01-02,=839.8000,=855.7300,=2657005008599.6396,=1582380456209,=1029422306404.9800,=11.0831,=0.1493,=20.8137,=14.0791,=11.2212
2023-12-29,=852,=868.1700,=2687015928375.8101,=1586136373798,=1044498709028.9000,=11.2377,=0.2033,=20.8137,=14.1060,=11.2265
2023-12-28,=850.3900,=866.5200,=2682353063526.3599,=1580668336306,=1042357499363.1700,=11.1928,=0.1844,=20.8137,=14.1297,=11.2265
2023-12-27,=830.0600,=845.8000,=2619531399738.9502,=1541945310337,=1017974357937.2102,=10.9717,=0.1247,=20.8137,=14.1533,=11.2308
2023-12-26,=825.2600,=840.9100,=2609079711778.5498,=1531050121327,=1011307127932.7598,=10.8921,=0.0972,=20.8137,=14.1666,=11.2316
2023-12-25,=837.2200,=853.1100,=2644331688450.6201,=1553144020776,=1026056149937.1500,=11.0649,=0.1418,=20.8219,=14.1798,=11.2316
2023-12-22,=843.3200,=859.3200,=2663866879489.0498,=1558887704494,=1033443850518.3702,=11.1135,=0.1564,=20.8219,=14.2053,=11.2378
2023-12-21,=847.8200,=863.9000,=2674597415149.6797,=1568927304070,=1039466071063.3900,=11.1920,=0.1783,=20.8219,=14.2308,=11.2404
2023-12-20,=835.7100,=851.5700,=2639792386073.1895,=1547563456792,=1025034542295.4900,=11.0780,=0.1435,=20.8219,=14.2417,=11.2538
2023-12-19,=845.8600,=861.9100,=2670149122997.3999,=1565969250798,=1037219331950.5300,=11.1978,=0.1800,=20.8219,=14.2526,=11.2554
2023-12-18,=840.6800,=856.6300,=2653919554889.9102,=1558397298307,=1030840087020.5900,=11.1498,=0.1669,=20.8432,=14.2554,=11.2554
2023-12-15,=847.5100,=863.5900,=2675591701042.1099,=1570624064478,=1038919582717.6002,=11.2704,=0.2034,=20.8432,=14.2582,=11.2562
2023-12-14,=855.9000,=872.1400,=2697845805868.2402,=1585061181139,=1049626418796.2300,=11.4437,=0.2170,=20.8432,=14.2702,=11.2562
2023-12-13,=861.2500,=877.5900,=2720194248223.8203,=1594203848464,=1056311626018.3800,=11.4849,=0.2197,=20.8432,=14.2823,=11.2562
2023-12-12,=869.9700,=886.4700,=2744539288992.5601,=1608980849130,=1066204346443.9598,=11.5589,=0.2309,=20.8432,=14.3017,=11.2562
2023-12-11,=878.5200,=895.1800,=2755931142589.7095,=1623887992968,=1076391675926.0900,=11.6156,=0.2409,=20.8444,=14.3211,=11.2554
2023-12-08,=868.2300,=884.7100,=2708499255838.2998,=1618977454551,=1074279190102.4000,=11.2562,=0.2010,=20.8444,=14.4745,=11.2554
2023-12-07,=847.4800,=863.5500,=2644251253066.3198,=1575296508723,=1045998689619.9399,=10.9972,=0.1305,=20.8444,=14.6278,=11.2554
2023-12-06,=848.7900,=864.8900,=2649547603445.0400,=1576625379430,=1051829749300.2300,=11.0984,=0.1502,=20.8444,=14.6545,=11.2604
2023-12-05,=845.8000,=861.8500,=2634284750406.8203,=1567192945667,=1044508164087.2600,=11.0118,=0.1308,=20.8444,=14.6813,=11.2633
2023-12-04,=861.9200,=878.2700,=2678201706531.3999,=1595383121605,=1061912202453.3096,=11.2048,=0.1787,=20.8560,=14.6931,=11.2633
2023-12-01,=867.5400,=883.9900,=2691661266311.1597,=1600175566605,=1065909225239.2902,=11.2404,=0.1936,=20.8560,=14.7050,=11.2869
2023-11-30,=865.6800,=882.1100,=2685550563820.2305,=1593335262944,=1063633735072.5300,=11.2316,=0.1914,=20.8560,=14.7171,=11.3088
2023-11-29,=862.0400,=878.3900,=2674765630143.2300,=1586149149169,=1056770297542.9498,=11.1489,=0.1646,=20.8560,=14.7293,=11.3495
2023-11-28,=871.9100,=887.4700,=2695709043829.5396,=1599098513830,=1063838465606.9200,=11.1670,=0.1648,=20.8560,=14.7512,=11.3719
2023-11-27,=868.0300,=883.5200,=2678636772698.4502,=1588232762602,=1055500376725.2800,=11.0846,=0.1466,=20.8613,=14.7731,=11.3719
2023-11-24,=864.7700,=880.0600,=2658860126238.8901,=1579550462912,=1046882679294.7502,=10.9328,=0.1060,=20.8613,=14.8154,=11.3854
2023-11-23,=877.7700,=893.2900,=2694151427504.1597,=1595939581433,=1063268256892.8298,=11.1060,=0.1494,=20.8613,=14.8578,=11.3888
2023-11-22,=870.7600,=886.1500,=2671634959817.2695,=1584360875961,=1054833972364.5699,=11.0130,=0.1310,=20.8613,=14.8958,=11.3992
2023-11-21,=884.8900,=900.5400,=2711002270954.1099,=1607033058355,=1069114751383.7998,=11.1805,=0.1658,=20.8613,=14.9339,=11.4068
2023-11-20,=892.6300,=908.4100,=2730954358478.4102,=1620258646681,=1078266423994.3199,=11.2029,=0.1710,=20.8776,=14.9465,=11.4068
2023-11-17,=891.3800,=907.0600,=2717748882782.2300,=1613811368319,=1074342880592.2704,=11.1406,=0.1588,=20.8776,=14.9590,=11.4106
2023-11-16,=887.1100,=902.7200,=2705230515258.2998,=1605292390363,=1068544749783.8704,=11.0854,=0.1453,=20.8776,=15.0127,=11.4135
2023-11-15,=902.1800,=918.0500,=2748966739791.0200,=1630416482265,=1085563143785.6500,=11.2538,=0.1828,=20.8776,=15.0663,=11.4201
2023-11-14,=904.3400,=920.2500,=2756614152257.0405,=1634313819039,=1088988031049.8000,=11.2869,=0.1868,=20.8776,=15.0751,=11.4687
2023-11-13,=896.5500,=912.3300,=2727438443335.8799,=1622289631503,=1077286325743.4004,=11.2150,=0.1721,=20.8821,=15.0838,=11.4687
2023-11-10,=889.7500,=905.4000,=2710687704074.3906,=1609317916517,=1070152424793.2798,=11.0943,=0.1461,=20.8821,=15.1620,=11.4769
2023-11-09,=893.8000,=909.5200,=2733024024807.2598,=1614325551203,=1073986061140.7104,=11.1029,=0.1463,=20.8821,=15.2402,=11.4950
2023-11-08,=899.6300,=915.4500,=2757910057401.3008,=1625454375670,=1084189818968.6600,=11.2308,=0.1777,=20.8821,=15.2451,=11.4951
2023-11-07,=891.4600,=907.1400,=2736823815138.0400,=1613304133121,=1074240557800.2498,=11.1906,=0.1629,=20.8821,=15.2500,=11.5039
2023-11-06,=890.2100,=905.8700,=2731625611112.0708,=1609554470115,=1070153303235.8600,=11.1921,=0.1644,=20.8886,=15.2654,=11.5039
2023-11-03,=875.3700,=890.7700,=2689816910561.0298,=1580522173062,=1052573654724.3198,=10.9419,=0.1118,=20.8886,=15.2807,=11.5063
2023-11-02,=859.9300,=875.0600,=2644141807458.5596,=1551563588111,=1032786393854.6300,=10.7267,=0.0654,=20.8886,=15.4629,=11.5125
2023-11-01,=869.9200,=885.2200,=2674463995644.9604,=1566351093640,=1044696194663.5002,=10.8727,=0.0945,=20.8886,=15.6452,=11.5132
2023-10-31,=874.4100,=889.7900,=2680672405834.5903,=1574900373748,=1048926924215.8503,=10.9340,=0.1059,=20.8886,=15.6490,=11.5164
2023-10-30,=878.1300,=893.5000,=2695374347636.7700,=1581009403360,=1049477193734.1198,=10.8647,=0.0934,=20.9047,=15.6529,=11.5164
2023-10-27,=861.8500,=876.9400,=2646630148335.2500,=1542878173915,=1019361570696.3698,=10.6844,=0.0531,=20.9047,=15.6556,=11.5348
2023-10-26,=849.3100,=864.1700,=2611903958481.7612,=1526386531589,=1003180856891.8236,=10.5260,=0.0278,=20.9047,=15.6584,=11.5394
2023-10-25,=848.6500,=863.5000,=2603870165461.1997,=1521197688581,=1002232148682.2828,=10.4935,=0.0190,=20.9047,=15.6740,=11.5612
2023-10-24,=850.6100,=865.5000,=2603397347640.3804,=1521161900004,=1002227367037.4536,=10.5161,=0.0241,=20.9047,=15.6896,=11.5627
2023-10-23,=840.1400,=854.8500,=2584200207174.3989,=1502136562949,=987794407018.1316,=10.2790,=0.0076,=20.9068,=15.7506,=11.5627
2023-10-20,=861.8100,=876.8900,=2635947966791.7705,=1535965545001,=1010618117478.4156,=10.4866,=0.0153,=20.9068,=15.8117,=11.5684
2023-10-19,=870.1000,=885.3300,=2645307489408.8696,=1551886238306,=1018137281056.3622,=10.5862,=0.0318,=20.9068,=15.8303,=11.5740
2023-10-18,=869.7600,=884.9800,=2634860857844.5200,=1555980968960,=1016178187460.6892,=10.6503,=0.0395,=20.9068,=15.8490,=11.5884
2023-10-17,=882.1900,=897.6300,=2660051698622.7900,=1578598564697,=1027505325363.6956,=10.7758,=0.0664,=20.9068,=16.0902,=11.5948
2023-10-16,=874.0300,=889.3200,=2635181016794.1797,=1562982656576,=1016471222539.3368,=10.7168,=0.0537,=20.9113,=16.3313,=11.5948
2023-10-13,=891.7200,=907.3300,=2692183017759.7202,=1593048879109,=1022907485242.6912,=10.9290,=0.0922,=20.9113,=16.3807,=11.5951
2023-10-12,=899.9800,=915.7100,=2716693240237.8901,=1608950979703,=1033505792220.0286,=11.0583,=0.1244,=20.9113,=16.4300,=11.6149
2023-10-11,=893.4500,=909.0600,=2699917042014.5903,=1597453217111,=1024397831145.5682,=10.9558,=0.1027,=20.9113,=16.4729,=11.6229
2023-10-10,=882.0400,=897.4600,=2655300069381.1299,=1578357192227,=1008956265548.1288,=10.8750,=0.0823,=20.9113,=16.5158,=11.6283
2023-10-09,=887.2100,=902.7200,=2667430009185.6401,=1587479186777,=1013242978844.6128,=10.9378,=0.0914,=20.9170,=16.5887,=11.6283
2023-09-28,=887.8000,=903.3200,=2674176166529.2295,=1578398880459,=1014629358712.0756,=10.9240,=0.0889,=20.9170,=16.6615,=11.6319
2023-09-27,=880.1700,=895.5500,=2654709710359.3096,=1567371486434,=1006742405884.2704,=10.8073,=0.0723,=20.9170,=16.6914,=11.6400
2023-09-26,=876.0500,=891.3600,=2632703259599.6792,=1559647683202,=1000788574470.3502,=10.7030,=0.0504,=20.9170,=16.7212,=11.6520
2023-09-25,=874.5500,=889.7500,=2635654540468.2803,=1552270808789,=999026797384.8298,=10.7077,=0.0505,=20.9170,=16.7261,=11.6594
2023-09-22,=882.8800,=898.2200,=2659422755381.7798,=1567606659816,=1009278724260.4900,=10.8142,=0.0699,=20.9393,=16.7309,=11.6594
2023-09-21,=860.3900,=875.3400,=2588724317553.9800,=1525777569387,=980711125241.0496,=10.5130,=0.0208,=20.9393,=16.7317,=11.6630
2023-09-20,=866.0200,=881.0700,=2600884455064.3301,=1528282297556,=987063381902.9202,=10.5910,=0.0312,=20.9393,=16.7325,=11.6798
2023-09-19,=873.6200,=888.8000,=2620586855235.9907,=1541552460198,=996279570769.2798,=10.7024,=0.0455,=20.9393,=16.7549,=11.6808
2023-09-18,=879.5300,=894.8200,=2640404639752.6211,=1550671921877,=1003300377379.1500,=10.7851,=0.0599,=20.9393,=16.7772,=11.7087
2023-09-15,=887.0100,=902.4300,=2668186084806.6401,=1550992399593,=1012094896766.6904,=10.8762,=0.0730,=20.9440,=16.7848,=11.7087
2023-09-14,=880.8000,=896.1100,=2648994473681.5093,=1543950844672,=1005055875773.9398,=10.7543,=0.0535,=20.9440,=16.7923,=11.7244
2023-09-13,=889.1300,=904.5800,=2672945756021.3999,=1557460476141,=1015646426991.5798,=10.8905,=0.0732,=20.9440,=16.8079,=11.7300
2023-09-12,=901.6200,=917.2900,=2710226108126.3296,=1579156828913,=1029973141666.7798,=11.0330,=0.1021,=20.9440,=16.8235,=11.7844
2023-09-11,=907.5100,=923.2700,=2731054153337.5107,=1590983160055,=1038728395804.9200,=11.1415,=0.1206,=20.9440,=16.8298,=11.8072
2023-09-08,=901.5100,=917.1700,=2671601388828.8296,=1540218313896,=1010077679238.0100,=10.7418,=0.0525,=20.9569,=16.8362,=11.8072
2023-09-07,=899.8300,=915.4600,=2669887001671.0898,=1540513878317,=1009235982483.7500,=10.7024,=0.0460,=20.9569,=16.8380,=11.8167
2023-09-06,=934.6000,=950.8400,=2774173655526.4600,=1590309264911,=1047059678921.9800,=11.0151,=0.0961,=20.9569,=16.8398,=11.8264
2023-09-05,=930.6300,=946.8000,=2761807139575.1196,=1584356077982,=1037061912514.1324,=10.9811,=0.0909,=20.9569,=16.8711,=11.8344
2023-09-04,=942.4300,=958.8000,=2800605619599.4702,=1606433350057,=1051945269490.2468,=11.1348,=0.1135,=20.9569,=16.9023,=11.8435
2023-09-01,=934.7900,=951.0300,=2765159795422.1401,=1592517572203,=1042201544546.6884,=11.0549,=0.1004,=20.9779,=16.9050,=11.8435
2023-08-31,=942.6100,=958.9900,=2785613035084.0200,=1607338851762,=1044860065941.5924,=11.1062,=0.1045,=20.9779,=16.9077,=11.8570
2023-08-30,=939.6500,=955.9800,=2775460511156.2900,=1600178004724,=989430406890.5118,=11.1966,=0.1192,=20.9779,=16.9572,=11.8588
2023-08-29,=916.4600,=932.3800,=2705789547533.9800,=1558123687493,=917508659978.5380,=10.9684,=0.0889,=20.9779,=17.0067,=11.8604
2023-08-28,=880.1900,=895.4900,=2600465070276.2212,=1493128465742,=872920482300.9941,=10.7882,=0.0571,=20.9779,=17.0413,=11.9411
2023-08-25,=870.4000,=885.5200,=2569328084268.4204,=1476334605096,=863174182868.4280,=10.6658,=0.0386,=20.9812,=17.0760,=11.9411
2023-08-24,=885.4800,=900.8600,=2609067846758.8901,=1502617264644,=875022933492.2776,=10.8626,=0.0666,=20.9812,=17.1031,=11.9422
2023-08-23,=879.4600,=894.7400,=2593538938513.1509,=1498358137551,=862132739047.5330,=10.7106,=0.0453,=20.9812,=17.1302,=11.9566
2023-08-22,=901.1300,=916.7900,=2654996386174.5000,=1536815039797,=871555961648.0558,=10.9963,=0.0868,=20.9812,=17.1461,=11.9622
