日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB中位数,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2022-10-21,=967.9800,=979.3800,=2448397658513.8101,=1127993918581,=794136269135.0923,=5.4558,=0.0772,=9.6059,=7.6563,=6.1314
2022-10-20,=963.9500,=975.3000,=2436317872871.9902,=1124574907246,=789981751916.8730,=5.4670,=0.0810,=9.6059,=7.6776,=6.1397
2022-10-19,=949.5000,=960.6800,=2404961397076.1904,=1105730241195,=778813619119.0433,=5.4186,=0.0701,=9.6146,=7.6990,=6.1397
2022-10-18,=960,=971.3000,=2430427387928.2598,=1116735171452,=787135746358.1646,=5.6503,=0.1054,=9.6146,=7.7001,=6.1614
2022-10-17,=963.2200,=974.5600,=2433515682914.0898,=1119125787790,=789175410202.8882,=5.5097,=0.0833,=9.6146,=7.7011,=6.1681
2022-10-14,=954.9200,=966.1700,=2425571003654.7803,=1095296385029,=772925125807.2847,=5.4834,=0.0798,=9.6146,=7.7054,=6.1684
2022-10-13,=926.5200,=937.4300,=2340276811542.6001,=1056990062104,=750338578442.0802,=4.9756,=0.0316,=9.6146,=7.7097,=6.1718
2022-10-12,=924.9100,=935.8000,=2339016901512.7295,=1053472438774,=748002224119.6761,=4.9320,=0.0223,=9.6268,=7.7162,=6.1718
2022-10-11,=892.7400,=903.2500,=2264363804043.8296,=1018315990536,=722765981769.3461,=4.9541,=0.0280,=9.6268,=7.7228,=6.1814
2022-10-10,=897.3400,=907.9000,=2279439639798.6201,=1024013201255,=726118094755.1685,=5.0890,=0.0355,=9.6268,=7.7228,=6.2100
2022-09-30,=939.3800,=950.4400,=2377414577338.5903,=1077423712097,=759692186687.9023,=5.3113,=0.0468,=9.6268,=7.7229,=6.2319
2022-09-29,=961.4700,=972.7900,=2430810505896.5303,=1075533766199,=777740118392.5562,=5.3258,=0.0507,=9.6268,=7.7243,=6.2497
2022-09-28,=956.1900,=967.4400,=2417561387062.8804,=1068442903075,=773522932031.9240,=5.0488,=0.0320,=9.6280,=7.7257,=6.2497
2022-09-27,=976.4500,=987.9400,=2466103483907.5200,=1090457363402,=789681916963.2544,=5.1495,=0.0358,=9.6280,=7.7377,=6.2513
2022-09-26,=961.8300,=973.1500,=2425815826453.9702,=1072301700114,=777776677104.7416,=4.8331,=0.0132,=9.6280,=7.7497,=6.2560
2022-09-23,=960.9400,=972.2500,=2433181754070.7100,=1064280244109,=776883787349.0295,=4.9015,=0.0170,=9.6280,=7.7509,=6.2650
2022-09-22,=975.8700,=987.3600,=2466938795972.3901,=1083674450681,=789109347672.9192,=5.0557,=0.0284,=9.6280,=7.7521,=6.2686
2022-09-21,=970.3900,=981.8200,=2455573852028.7305,=1078568172502,=784708757368.7764,=5.1361,=0.0285,=9.6331,=7.7588,=6.2686
2022-09-20,=985.1500,=996.7500,=2488228368644.7397,=1095363499196,=796534122199.1760,=5.2821,=0.0342,=9.6331,=7.7655,=6.3009
2022-09-19,=975.5500,=987.0300,=2458784186157.3809,=1087358125089,=789093295354.7089,=5.3574,=0.0438,=9.6331,=7.7755,=6.3163
2022-09-16,=998.5200,=1010.2700,=2514999590211.8701,=1112811868182,=807680109906.0010,=5.5857,=0.0592,=9.6331,=7.7855,=6.3180
2022-09-15,=1000.0800,=1011.8500,=2525025641495.1504,=1114700825067,=808577133729.7231,=5.7034,=0.0803,=9.6331,=7.7933,=6.3276
2022-09-14,=1031.3000,=1043.4500,=2597854281298.6001,=1147827555804,=833607167030.7646,=5.6672,=0.0766,=9.6363,=7.8012,=6.3276
2022-09-13,=1031.1700,=1043.3100,=2601392284159.5098,=1146821159343,=833651028394.3473,=5.6253,=0.0729,=9.6363,=7.8016,=6.3358
2022-09-09,=1033.7800,=1045.9500,=2502166594088.1001,=1143161652778,=829011627398.5555,=5.3533,=0.0423,=9.6363,=7.8020,=6.3358
2022-09-08,=1040.7700,=1053.0300,=2513496603701.2192,=1150311601087,=834720833658.0336,=5.4397,=0.0482,=9.6363,=7.8028,=6.3389
2022-09-07,=1049.5800,=1061.9400,=2538099344757.8701,=1159341219392,=841810584941.2349,=5.6121,=0.0618,=9.6363,=7.8036,=6.3504
2022-09-06,=1035.7800,=1047.9800,=2510436232182.2402,=1141263026495,=831021765071.7922,=5.4389,=0.0464,=9.6444,=7.8094,=6.3504
2022-09-05,=1024.3900,=1036.4500,=2474809702925.5698,=1130318084050,=821616605089.6046,=5.6318,=0.0659,=9.6444,=7.8152,=6.3625
2022-09-02,=1030.1200,=1042.2500,=2487497610237.2397,=1131192702562,=825225177378.8448,=5.8584,=0.0816,=9.6444,=7.8202,=6.3704
2022-09-01,=1025.6600,=1037.7300,=2479462794591.9404,=1125590361903,=822289248941.8237,=5.5878,=0.0545,=9.6444,=7.8252,=6.3781
2022-08-31,=1029.6600,=1041.7800,=2484667929085.0298,=1129139309083,=825470167214.0229,=5.5931,=0.0546,=9.6444,=7.8273,=6.3871
2022-08-30,=1050.2800,=1062.6500,=2536171831527.3604,=1149342090742,=839945047975.0762,=5.8204,=0.0723,=9.6485,=7.8295,=6.3871
2022-08-29,=1054.2800,=1066.7000,=2544921097883.1401,=1154010982435,=843192420344.0885,=5.9102,=0.0822,=9.6485,=7.8309,=6.3874
2022-08-26,=1045.9900,=1058.3100,=2514793515916.7603,=1144212427346,=835179026614.4409,=6.0075,=0.1039,=9.6485,=7.8324,=6.3974
2022-08-25,=1055.8900,=1068.3200,=2533113923781.9399,=1156732777754,=833847813942.2605,=6.1684,=0.1532,=9.6485,=7.8385,=6.4064
2022-08-24,=1068.9800,=1081.5700,=2565689918875.5996,=1169111735006,=844489603494.0752,=6.2100,=0.1575,=9.6485,=7.8446,=6.4098
2022-08-23,=1107.3000,=1120.3400,=2651909437699.6211,=1212414126817,=874895418534.9044,=6.4064,=0.1972,=9.6749,=7.8453,=6.4098
2022-08-22,=1107.2800,=1120.2500,=2653488207106.0405,=1215891329454,=873985402911.3715,=6.5306,=0.2391,=9.6749,=7.8460,=6.4186
2022-08-19,=1108.4500,=1121.4300,=2661081816057.1699,=1214025426289,=874025241315.8333,=6.7522,=0.3069,=9.6749,=7.8473,=6.4186
2022-08-18,=1146.6300,=1160.0600,=2745467296365.4502,=1256078221009,=904931959571.1855,=6.8281,=0.3313,=9.6749,=7.8486,=6.4186
2022-08-17,=1132.3100,=1145.5100,=2713467921743.5303,=1228607975970,=889778744000.2413,=6.8244,=0.3300,=9.6749,=7.8510,=6.4186
2022-08-16,=1137.3000,=1150.5600,=2720652559978.2197,=1234396713638,=892827837845.0703,=6.7171,=0.3028,=9.6840,=7.8533,=6.4098
2022-08-15,=1143.7500,=1157.0800,=2729177091602.6812,=1242300088240,=897344990653.6931,=6.6781,=0.2894,=9.6840,=7.8567,=6.4098
2022-08-12,=1146.1900,=1159.5600,=2728590639838.2100,=1240695935325,=894220157143.5688,=6.6917,=0.2940,=9.6840,=7.8600,=6.4098
2022-08-11,=1173.1400,=1186.8200,=2793744370652.7900,=1272226004662,=916010790209.6696,=6.7837,=0.3086,=9.6840,=7.8656,=6.4098
2022-08-10,=1156.1600,=1169.6400,=2747577447495.3701,=1242631647362,=901943712170.2428,=6.5100,=0.2369,=9.6840,=7.8711,=6.4098
2022-08-09,=1162.3200,=1175.8700,=2762739426468.4395,=1248784693500,=907027502385.2860,=6.4451,=0.2093,=9.6872,=7.8715,=6.3974
2022-08-08,=1152.5800,=1166.0200,=2731588288593.6201,=1240352253912,=900071381522.7145,=6.3504,=0.1875,=9.6872,=7.8719,=6.3974
2022-08-05,=1157.3300,=1170.8300,=2748224941942.1704,=1196451619654,=903099952473.3414,=6.4573,=0.2121,=9.6872,=7.8723,=6.4098
2022-08-04,=1110.9200,=1123.7100,=2636835311913.5396,=1148428511581,=867068358127.6445,=6.0933,=0.1356,=9.6872,=7.8728,=6.4098
2022-08-03,=1100.3500,=1113.0100,=2614395292176.1499,=1136628408702,=858984107146.4122,=6.0674,=0.1237,=9.6872,=7.8732,=6.4186
2022-08-02,=1094.9100,=1107.5200,=2598196332671.3198,=1130829509688,=854378270072.5283,=5.9742,=0.0996,=9.6905,=7.8737,=6.4186
2022-08-01,=1100.1800,=1112.8500,=2622565723407.0293,=1135867182260,=858944446974.1066,=6.0639,=0.1202,=9.6905,=7.8788,=6.4191
2022-07-29,=1088.9100,=1101.4500,=2601382972973.7603,=1123351723749,=849866835925.5997,=6.0287,=0.1143,=9.6905,=7.8838,=6.4273
2022-07-28,=1108.7900,=1121.5500,=2644461994981.0908,=1143722287736,=865779810324.9150,=6.1183,=0.1370,=9.6905,=7.8845,=6.4473
2022-07-27,=1095.7000,=1107.9700,=2615052661110.0903,=1129577941073,=855905432944.4158,=5.9261,=0.0881,=9.6905,=7.8851,=6.4494
2022-07-26,=1084.6600,=1096.8100,=2581579669416.0293,=1118613709654,=847329150262.8198,=5.9454,=0.0924,=9.6908,=7.9024,=6.4494
2022-07-25,=1073.7600,=1085.7900,=2557757197036.6802,=1106357649124,=839380567801.1854,=5.8941,=0.0844,=9.6908,=7.9197,=6.4590
2022-07-22,=1084.9700,=1097.1300,=2593713351365.5298,=1116021998821,=848550760846.0277,=5.9614,=0.0928,=9.6908,=7.9198,=6.4626
2022-07-21,=1091.4100,=1103.5400,=2610242545772.2695,=1007956274978,=854051522948.3180,=6.1082,=0.1260,=9.6908,=7.9198,=6.4655
2022-07-20,=1079.5300,=1091.5300,=2586081798446.2397,=997973608164,=844772705392.8816,=5.9806,=0.0932,=9.6908,=7.9240,=6.4759
2022-07-19,=1061.8500,=1073.5900,=2530953260652.3701,=981416872649,=831201570110.8739,=6.0289,=0.1058,=9.6942,=7.9281,=6.4759
2022-07-18,=1069.3300,=1080.6100,=2550419580765.7900,=988119698720,=836593143133.7125,=5.9567,=0.0915,=9.6942,=7.9302,=6.4837
2022-07-15,=1072.2600,=1083.5700,=2552955112349.1201,=987570634992,=839388530172.2125,=6.0022,=0.0938,=9.6942,=7.9323,=6.4874
2022-07-14,=1076.8100,=1088.1600,=2569428228659.4702,=992086295760,=842692715125.4254,=6.0743,=0.1065,=9.6942,=7.9335,=6.4878
2022-07-13,=1052.7900,=1063.8900,=2521736740593.8604,=970025463862,=823948360032.2761,=6.0276,=0.1004,=9.6942,=7.9347,=6.4903
2022-07-12,=1049.2400,=1060.3100,=2516302033991.2500,=965765569537,=821029383045.5641,=5.8749,=0.0839,=9.6966,=7.9399,=6.4903
2022-07-11,=1081.1600,=1092.5600,=2586685924597.1499,=992597636814,=846534377249.1475,=6.0767,=0.1029,=9.6966,=7.9452,=6.4968
2022-07-08,=1104.0200,=1115.6600,=2638856847960.8901,=1012603752409,=864612658198.0779,=6.1314,=0.1158,=9.6966,=7.9505,=6.5037
2022-07-07,=1111.6700,=1123.3100,=2650752949136.2495,=1019869186161,=870965035668.2828,=6.2650,=0.1350,=9.6966,=7.9558,=6.5111
2022-07-06,=1101.7500,=1113.2800,=2636678868194.1401,=1010539172475,=862990793863.8739,=6.3009,=0.1374,=9.6966,=7.9682,=6.5127
2022-07-05,=1090.9300,=1102.3500,=2630259050994.9199,=1002499426332,=855834738008.8295,=6.2497,=0.1292,=9.6978,=7.9807,=6.5127
2022-07-04,=1095.0900,=1106.5400,=2640905031034.7002,=1007878253951,=859326179555.2888,=6.3358,=0.1423,=9.6978,=7.9809,=6.5314
2022-07-01,=1089.0300,=1100.4100,=2620611563214.6597,=1002506132422,=854365479394.5780,=6.2686,=0.1340,=9.6978,=7.9812,=6.5551
2022-06-30,=1105.6700,=1117.2300,=2657588328281.4800,=1017419653705,=866923827673.3500,=6.5127,=0.1940,=9.6978,=7.9817,=6.5722
2022-06-29,=1090.6800,=1102.0900,=2616357779863.4800,=1002486852740,=854205980753.4575,=6.3358,=0.1410,=9.6978,=7.9822,=6.5843
2022-06-28,=1117.2800,=1128.9600,=2678851904655.7896,=1025758247447,=875243179744.4058,=6.6465,=0.2313,=9.7033,=7.9876,=6.5843
2022-06-27,=1103.4000,=1114.9000,=2638040224577.0400,=1014003369184,=865257978153.0271,=6.4903,=0.1845,=9.7033,=7.9929,=6.5843
2022-06-24,=1101.4800,=1112.9600,=2641188395106.6797,=1006154654488,=863299196544.4895,=6.4968,=0.1849,=9.7033,=7.9934,=6.5933
2022-06-23,=1081.8400,=1093.0100,=2600500036716.1304,=987727635213,=848094928066.8396,=6.4098,=0.1573,=9.7033,=7.9939,=6.6045
2022-06-22,=1063.6900,=1074.2300,=2560634048175.1201,=962801384126,=833878138706.1946,=6.3389,=0.1425,=9.7033,=7.9946,=6.6101
2022-06-21,=1083.0200,=1093.7500,=2602833181768.2412,=980390551498,=848915489779.9194,=6.3874,=0.1515,=9.7174,=7.9953,=6.6101
2022-06-20,=1095.3300,=1106.0900,=2634487004815.7100,=990999838516,=858863367799.4480,=6.4590,=0.1649,=9.7174,=8.0002,=6.6157
2022-06-17,=1092.0900,=1102.7200,=2626541511632.0811,=987946881483,=856456016071.6747,=6.1007,=0.1109,=9.7174,=8.0052,=6.6265
2022-06-16,=1078.9500,=1089.4500,=2599220173183.4189,=976506883016,=845736749323.2626,=6.1681,=0.1220,=9.7174,=8.0066,=6.6273
2022-06-15,=1062.7100,=1073.0200,=2564359137999.4502,=961598464459,=832966853126.6001,=5.8013,=0.0764,=9.7174,=8.0079,=6.6279
2022-06-14,=1070.5400,=1080.9200,=2589571794376.5303,=968279264090,=838687605090.2175,=6.0103,=0.0941,=9.7207,=8.0113,=6.6279
2022-06-13,=1088.3800,=1098.8100,=2629342957912.6704,=985042794946,=852695579103.2848,=6.0888,=0.1053,=9.7207,=8.0147,=6.6301
2022-06-10,=1102.8500,=1113.3000,=2349988361715.9502,=983728570752,=845304780183.8829,=5.9173,=0.0857,=9.7207,=8.0226,=6.6311
2022-06-09,=1081.1700,=1091.3200,=2305516021926.9600,=966543153597,=830036955305.4952,=5.8265,=0.0793,=9.7207,=8.0306,=6.6321
2022-06-08,=1111.6700,=1121.8200,=2363609751134.9097,=991819130075,=852318483860.7762,=5.9900,=0.0883,=9.7207,=8.0313,=6.6334
2022-06-07,=1111.4000,=1121.4800,=2362664378574.0698,=991220366312,=851398552331.4651,=6.0128,=0.0907,=9.7433,=8.0320,=6.6334
2022-06-06,=1121.5400,=1131.7100,=2379527086218.8101,=1000760212509,=858872746592.1276,=6.1051,=0.0976,=9.7433,=8.0327,=6.6348
2022-06-02,=1079.8500,=1089.6500,=2292949887519.7100,=962382555546,=827096693896.5106,=5.8356,=0.0800,=9.7433,=8.0335,=6.6357
2022-06-01,=1031.5800,=1040.9100,=2196688839120.8804,=919192170813,=789564128354.0320,=5.6040,=0.0624,=9.7433,=8.0363,=6.6383
2022-05-31,=1035.3200,=1044.6100,=2200585121376.2197,=921259840627,=790981122520.7517,=5.6130,=0.0647,=9.7433,=8.0392,=6.6478
2022-05-30,=1001.5400,=1010.5300,=2129364142856.8501,=889820714324,=764443902067.6945,=5.4339,=0.0515,=9.7443,=8.0421,=6.6478
2022-05-27,=993.7000,=1002.6200,=2111226377193.1790,=871823166635,=756126887648.4611,=5.3241,=0.0404,=9.7443,=8.0450,=6.6575
2022-05-26,=1004.2600,=1013.1800,=2128776281461.5701,=883580927158,=765077458114.0754,=5.2264,=0.0382,=9.7443,=8.0483,=6.6616
2022-05-25,=1006.5200,=1015.1000,=2134729106963.4905,=885274792308,=766366056161.3400,=5.3254,=0.0383,=9.7443,=8.0516,=6.6758
2022-05-24,=996.6500,=1005.1400,=2110547500642.4399,=875610011516,=758416167922.0599,=5.3470,=0.0406,=9.7443,=8.0529,=6.6776
2022-05-23,=1046.1500,=1054.7500,=2212788203211.2100,=918354785145,=795333431264.6296,=5.4843,=0.0475,=9.7585,=8.0542,=6.6776
2022-05-20,=1045.3800,=1053.9800,=2207566753253.1597,=917330469873,=794425122708.1101,=5.3285,=0.0385,=9.7585,=8.0593,=6.6810
2022-05-19,=1036.3400,=1044.8700,=2178197381643.8301,=908798345104,=786740615188.8900,=5.1499,=0.0364,=9.7585,=8.0644,=6.6810
2022-05-18,=1014,=1022.3400,=2130658466067.1399,=888744241130,=769877116232,=5.0239,=0.0319,=9.7585,=8.0647,=6.7035
2022-05-17,=1010.3700,=1018.6800,=2123346448658.6499,=881291684173,=765022823977.7799,=4.9992,=0.0297,=9.7585,=8.0651,=6.7158
2022-05-16,=996.5100,=1004.7100,=2096226887553.7400,=867931409585,=753626903982.4099,=4.8936,=0.0183,=9.7667,=8.0656,=6.7158
2022-05-13,=1010.8000,=1019.0500,=2123554547461.3999,=880780504489,=763909552416.6998,=4.9344,=0.0206,=9.7667,=8.0662,=6.7169
2022-05-12,=1013.0600,=1021.3300,=2134432514525.6201,=882766510171,=765812894471.6798,=4.9475,=0.0230,=9.7667,=8.0712,=6.7218
2022-05-11,=1002.4600,=1010.5900,=2108613263980.7903,=873990912503,=758029923462.8201,=4.9163,=0.0184,=9.7667,=8.0762,=6.7285
2022-05-10,=972.1400,=980.0300,=2049763788576.3899,=848019941178,=734945012032.8101,=4.9364,=0.0185,=9.7667,=8.0762,=6.7585
2022-05-09,=946.7200,=954.4100,=1998590777330.2405,=825782429247,=715242203210.6698,=4.8197,=0.0139,=9.7676,=8.0763,=6.7585
2022-05-06,=942.2300,=949.8700,=1994630904158.2410,=823456734968,=713904789097.1501,=4.7923,=0.0116,=9.7676,=8.0772,=6.7780
2022-05-05,=956.1300,=963.7200,=2026179085159.1296,=835077097086,=724141555852.2899,=4.8478,=0.0116,=9.7676,=8.0781,=6.7864
2022-04-29,=947.1500,=954.6400,=2005610912414.4800,=826782385515,=712772870543.6699,=4.7077,=0.0070,=9.7676,=8.0812,=6.7943
2022-04-28,=903.0600,=910.2000,=1915061347147.0500,=787716446192,=667565888324.2802,=4.4042,=0,=9.7676,=8.0842,=6.7990
2022-04-27,=906.4300,=913.6000,=1928450833471.9399,=792347092350,=665996445722.5400,=4.5428,=0,=9.7714,=8.0847,=6.7990
2022-04-26,=868.0700,=874.9300,=1856104383503.0496,=759072923509,=638214769012.8000,=4.5500,=0,=9.7714,=8.0852,=6.8054
2022-04-25,=884.3000,=891.3000,=1886655977841.9199,=772792441719,=637214537243.1001,=4.7630,=0,=9.7714,=8.0899,=6.8068
2022-04-22,=942.0700,=949.5200,=2004301201763.0896,=821737719168,=669288854407.2002,=5.1499,=0,=9.7714,=8.0945,=6.8181
2022-04-21,=957.7200,=965.2900,=2027576668345.8701,=835852589626,=679727572719.7500,=5.3764,=0,=9.7714,=8.0996,=6.8238
2022-04-20,=973.5100,=981.2100,=2063517125662.3799,=848206564732,=690489324300.6500,=5.6193,=0.0095,=9.7818,=8.1047,=6.8238
2022-04-19,=989.9300,=997.7600,=2090934812372.5000,=861509562785,=702039205152.9398,=5.6128,=0.0071,=9.7818,=8.1061,=6.8239
2022-04-18,=1004.6100,=1012.5500,=2118443920313.2896,=875126347626,=712002849881.7001,=5.7727,=0.0119,=9.7818,=8.1075,=6.8472
2022-04-15,=973.3600,=981.0500,=2061930809611.5703,=846999755993,=686714511612.6400,=5.4589,=0,=9.7818,=8.1076,=6.8555
2022-04-14,=975.5700,=983.2800,=2066571168783.6699,=849541675536,=682431253618.7201,=5.5538,=0.0024,=9.7818,=8.1078,=6.8727
2022-04-13,=964.8300,=972.4600,=2036606331691.7800,=837953072904,=673775012855.0699,=5.4623,=0,=9.8013,=8.1086,=6.8727
2022-04-12,=994.4400,=1002.3000,=2092858476504.8904,=863096927209,=694158825399.2499,=5.7614,=0.0024,=9.8013,=8.1095,=6.8806
2022-04-11,=988.7600,=996.5700,=2073280271150.0200,=856554848339,=677040140449.4802,=5.6818,=0,=9.8013,=8.1144,=6.8940
2022-04-08,=1027.2400,=1035.3600,=2159613807345.8303,=888359638158,=703678382865.1299,=6.0105,=0.0097,=9.8013,=8.1193,=6.9069
2022-04-07,=1036.0700,=1044.2600,=2179317736523.5107,=895685985507,=705581590849.2899,=6.0721,=0.0121,=9.8013,=8.1194,=6.9073
2022-04-06,=1058.4900,=1066.8600,=2222650915600.6304,=915592772574,=719160225722.3400,=6.1718,=0.0243,=9.8117,=8.1195,=6.9073
2022-04-01,=1089.1900,=1097.8000,=2275531995175.2603,=941332403931,=740432002378.2598,=6.3163,=0.0341,=9.8117,=8.1202,=6.9113
2022-03-31,=1091.0600,=1099.6800,=2279640710545.8203,=938405321263,=741903500756.2198,=6.3180,=0.0341,=9.8117,=8.1209,=6.9230
2022-03-30,=1112.5200,=1121.3100,=2319335954524.6895,=953536715796,=745911429714.5601,=6.5111,=0.0782,=9.8117,=8.1240,=6.9376
2022-03-29,=1079.9300,=1088.4700,=2259891568753.6304,=927448908558,=723602021496.4802,=6.2560,=0.0319,=9.8117,=8.1270,=6.9496
2022-03-28,=1090.7300,=1099.3500,=2282309553278.4004,=930312387612,=730615131915.1602,=6.4186,=0.0467,=9.8118,=8.1276,=6.9496
2022-03-25,=1106.8600,=1115.6100,=2311585080377.0298,=944247168333,=741671834419.5000,=6.4874,=0.0665,=9.8118,=8.1281,=6.9566
2022-03-24,=1134.5700,=1143.5400,=2365059297580.3506,=967468322421,=758114957196.6602,=6.6265,=0.0914,=9.8118,=8.1393,=6.9636
2022-03-23,=1144.0900,=1153.1300,=2385091387017.1304,=975725358190,=763308968822.8501,=6.7780,=0.1460,=9.8118,=8.1505,=6.9769
2022-03-22,=1134.3200,=1143.2800,=2364994025334.4199,=967972811517,=754589040754.3899,=6.6616,=0.1191,=9.8118,=8.1728,=6.9789
2022-03-21,=1152.3300,=1161.4300,=2399012572663.9004,=982859819551,=766609460926.3500,=6.7585,=0.1418,=9.8244,=8.1951,=6.9789
2022-03-18,=1144.3200,=1153.3600,=2380764658521.3003,=975810287719,=761064662619.9497,=6.6776,=0.1222,=9.8244,=8.1957,=6.9918
2022-03-17,=1142.7100,=1151.7400,=2367655282240.3301,=971600305790,=759711455344.2701,=6.8068,=0.1500,=9.8244,=8.1962,=6.9972
2022-03-16,=1125.4800,=1134.3800,=2332998452394.0195,=957545266016,=748429277829.1300,=6.4759,=0.0627,=9.8244,=8.2020,=7.0098
2022-03-15,=1093.4300,=1102.0700,=2185608379961.9399,=931037076832,=724531944857.8599,=6.3781,=0.0402,=9.8244,=8.2077,=7.0109
2022-03-14,=1126.2800,=1135.1800,=2267651815077.2803,=963337877286,=747406582681.4799,=6.8238,=0.1486,=9.8264,=8.2129,=7.0109
2022-03-11,=1161.2100,=1170.3900,=2342219600536.5103,=993255872123,=761196483542.3999,=7.1389,=0.2222,=9.8264,=8.2180,=7.0371
2022-03-10,=1153.3600,=1162.4700,=2329589828455.5000,=985499664686,=756282539195.9000,=7.1124,=0.2177,=9.8264,=8.2212,=7.0371
2022-03-09,=1129.6500,=1138.5700,=2287815990661.0693,=966164642170,=740452543467.4700,=6.9376,=0.1751,=9.8264,=8.2245,=7.0371
2022-03-08,=1137.0700,=1146.0600,=2300663861141.6699,=974357653363,=745140413469.6099,=7.2226,=0.2443,=9.8264,=8.2258,=7.0558
2022-03-07,=1169.9800,=1179.2300,=2357443700424.9102,=1001932213090,=767190664801.9901,=7.4788,=0.2781,=9.8310,=8.2272,=7.0371
2022-03-04,=1203.0900,=1212.6000,=2419069825580.1104,=1029417064221,=788815974713.5800,=7.5399,=0.2890,=9.8310,=8.2282,=7.0371
2022-03-03,=1209.8200,=1219.3800,=2429737601433.9800,=1034807233979,=793136724283.1801,=7.6160,=0.2974,=9.8310,=8.2292,=7.0371
2022-03-02,=1230.2800,=1240,=2458269502666.5400,=1042983402718,=806052394600.4001,=7.8446,=0.3470,=9.8310,=8.2293,=7.0371
2022-03-01,=1239.0200,=1248.8100,=2472238008370.2202,=1049602055595,=811607326421.5303,=7.8295,=0.3428,=9.8310,=8.2294,=7.0371
2022-02-28,=1249.5900,=1259.4600,=2486578707950.4199,=1059050741870,=818649791160.0402,=7.8252,=0.3411,=9.8390,=8.2425,=7.0109
2022-02-25,=1240.8800,=1250.6800,=2471014648474.7798,=1050891569758,=813198189919.9802,=7.9822,=0.3938,=9.8390,=8.2556,=7.0109
2022-02-24,=1214.9900,=1224.5900,=2425481421956.9497,=1027811050878,=796271426876.8000,=7.9452,=0.3844,=9.8390,=8.2589,=7.0109
2022-02-23,=1231.0800,=1240.8100,=2460912461254.3398,=1042301124013,=807048980826.3801,=8.2180,=0.4844,=9.8390,=8.2621,=7.0109
2022-02-22,=1183.9800,=1193.3400,=2372081376969.4697,=1003618038806,=776603179635.5900,=7.7497,=0.3238,=9.8390,=8.2625,=7.0109
2022-02-21,=1193.6000,=1203.0300,=2386777590617.4702,=1009595856001,=782953496329.4102,=7.8152,=0.3403,=9.8549,=8.2628,=7.0098
2022-02-18,=1204.3700,=1213.8900,=2403975644388,=1018313902660,=789980821721.6398,=7.7228,=0.3176,=9.8549,=8.2660,=7.0098
2022-02-17,=1207.8200,=1217.3700,=2410047637529.9897,=1021227811973,=791994963472.7603,=7.7257,=0.3211,=9.8549,=8.2692,=7.0098
2022-02-16,=1197.5600,=1207.0200,=2397391618000.5601,=1013195741433,=785642441961.1600,=7.6110,=0.3034,=9.8549,=8.2804,=7.0098
2022-02-15,=1203.1200,=1212.6300,=2404520277660.0200,=1018159813381,=789401271724.3101,=7.5339,=0.2963,=9.8549,=8.2916,=7.0098
2022-02-14,=1169.4400,=1178.6800,=2348387448632.1997,=991623125654,=767314998806.8300,=7.3123,=0.2573,=9.8620,=8.2945,=6.9972
2022-02-11,=1169.5900,=1178.8300,=2354148923392,=991856064374,=767177406847.3900,=7.3289,=0.2606,=9.8620,=8.2975,=6.9972
2022-02-10,=1188.2000,=1197.5900,=2392114102883.5601,=1007044360594,=778885177400.6599,=7.5113,=0.2853,=9.8620,=8.3082,=6.9972
2022-02-09,=1210.2900,=1219.8500,=2426459528380.6299,=1026218498910,=793523683218.8599,=7.6990,=0.3021,=9.8620,=8.3189,=6.9972
2022-02-08,=1204.0500,=1213.5700,=2409402509740.6201,=1020064706876,=789595479710.4899,=7.7097,=0.3056,=9.8620,=8.3271,=6.9972
2022-02-07,=1233.6200,=1243.3700,=2456519959331.0801,=1046219666448,=808844579781.6700,=7.9198,=0.3575,=9.8706,=8.3354,=6.9918
