日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2026-06-05,=1668.3300,=1720.7400,=5823110824687.7705,=4819237862148,=2781735101099.2231,=43.8073,=0.5841,=57.8400,=41.8029,=34.2542
2026-06-04,=1738.0600,=1792.5700,=6074179475301.4893,=5016549219514,=2902514940247.6978,=44.2199,=0.5880,=57.8400,=41.7920,=34.2542
2026-06-03,=1726.1800,=1780.2800,=6037167213785.6504,=4987209534900,=2882242761844.4805,=44.5117,=0.5934,=57.8400,=41.7875,=34.2542
2026-06-02,=1690.5600,=1743.5400,=5917715601795.6406,=4882203925662,=2820327271912.0615,=44.5813,=0.5938,=57.8400,=41.7830,=34.2542
2026-06-01,=1663.6900,=1715.8400,=5827548630788.1504,=4792736441184,=2773166772542.9004,=44.8340,=0.5956,=57.8596,=41.7781,=34.2352
2026-05-29,=1751.3200,=1806.1100,=6138443981639.8496,=5046018418862,=2924587583121.8105,=45.3923,=0.6081,=57.8596,=41.7731,=34.2352
2026-05-28,=1844.2500,=1901.7800,=6491291311938.1797,=5300228062880,=3080012134352.6245,=46.5402,=0.6424,=57.8596,=41.7609,=34.2352
2026-05-27,=1815.4500,=1872.0800,=6366175245764.2803,=5226940240662,=3035135062887.1587,=46.5678,=0.6436,=57.8596,=41.7487,=34.2352
2026-05-26,=1867.7100,=1925.9700,=6551261902723.9316,=5394258553732,=3126023568186.7129,=47.0729,=0.6568,=57.8596,=41.7225,=34.2352
2026-05-25,=1896.0400,=1955.1800,=6637976591169.9883,=5431740877114,=3172964873089.5142,=47.2462,=0.6650,=57.9050,=41.6963,=34.2259
2026-05-22,=1790.7700,=1846.6300,=6195453699357.6611,=5143681805829,=2993576411055.2397,=46.9232,=0.6520,=57.9050,=41.6963,=34.2259
2026-05-21,=1764.1700,=1818.8200,=6092268091753.1719,=5074609977030,=2947791803290.0024,=46.2370,=0.6319,=57.9050,=41.6963,=34.2259
2026-05-20,=1832.0200,=1888.5800,=6339632717685.6807,=5271320792213,=3060427926375.5845,=47.3036,=0.6657,=57.9050,=41.6840,=34.2259
2026-05-19,=1775.1300,=1829.9300,=6103603249135.4805,=5127590190018,=2962348991021.6440,=47.0484,=0.6570,=57.9050,=41.6716,=34.2259
2026-05-18,=1709.9600,=1762.7500,=5895007378337.3291,=4921601115439,=2854000788502.3936,=46.4212,=0.6389,=58.4624,=41.6699,=34.1896
2026-05-15,=1696.2600,=1748.6200,=5864970397101.4111,=4882509573468,=2831803697462.8003,=46.1309,=0.6302,=58.4624,=41.6682,=34.1896
2026-05-14,=1725.0900,=1778.3500,=5970981049421.7705,=4987701093593,=2880533253519.2085,=46.4038,=0.6384,=58.4624,=41.6625,=34.1896
2026-05-13,=1770.1500,=1824.7400,=6154793757569.3408,=5145651861154,=2957352468341.5605,=47.2646,=0.6645,=58.4624,=41.6568,=34.1896
2026-05-12,=1723.7800,=1776.9400,=6021771086040.9785,=5022023946891,=2878672320654.3428,=45.9379,=0.6272,=58.4624,=41.6554,=34.1896
2026-05-11,=1716.6900,=1769.6300,=5999012285864.7100,=4992549283827,=2865789926416.5005,=46.1931,=0.6320,=58.5654,=41.6540,=34.1600
2026-05-08,=1640.4600,=1691.0500,=5769449484746.6602,=4776757438293,=2734229573699.7852,=45.3574,=0.6124,=58.5654,=41.6474,=34.1600
2026-05-07,=1678.8900,=1730.4800,=5923482866287.1992,=4899256462636,=2802258061235.7598,=45.5559,=0.6193,=58.5654,=41.6408,=34.1600
2026-05-06,=1656.9500,=1707.8600,=5852482521752.1406,=4841534482925,=2766102110343.8608,=45.1247,=0.6069,=58.5654,=41.6284,=34.1600
2026-04-30,=1571.0700,=1619.3400,=5558542259325.9902,=4550643368921,=2616232529267.8789,=44.4411,=0.6009,=58.5654,=41.6160,=34.1600
2026-04-29,=1493.5000,=1539.4000,=5282973057187.9990,=4313292904532,=2474250187888.0693,=44.2321,=0.5977,=58.6408,=41.6046,=34.1264
2026-04-28,=1488.6600,=1534.4000,=5270235865935.9883,=4302220169730,=2463455183758.5098,=43.8074,=0.5946,=58.6408,=41.5933,=34.1264
2026-04-27,=1508.3800,=1554.7300,=5355202284178.8486,=4367945127408,=2476039124610.4600,=44.9281,=0.6036,=58.6408,=41.5890,=34.1264
2026-04-24,=1453.6900,=1498.3500,=5173387265130.5801,=4225530488318,=2383675719221.3599,=45.4995,=0.6141,=58.6408,=41.5846,=34.1264
2026-04-23,=1432.5900,=1476.6100,=5074026349051.2402,=4158820146906,=2345396563056.1899,=46.7938,=0.6475,=58.6408,=41.5820,=34.1264
2026-04-22,=1451.1400,=1495.7300,=5123906426222.5293,=4200544960356,=2366119444269.8501,=48.7985,=0.7098,=58.8008,=41.5794,=34.1227
2026-04-21,=1426.6800,=1470.5200,=5051364344322.6592,=4134063042892,=2324886437256.3003,=48.3201,=0.6981,=58.8008,=41.5779,=34.1227
2026-04-20,=1450.5200,=1495.0900,=5134655295268.2900,=4207932776032,=2363826654583.0303,=48.1093,=0.6942,=58.8008,=41.5764,=34.1227
2026-04-17,=1423.3500,=1467.0900,=5040762688269.5293,=4135946379590,=2320785349183.6396,=47.5909,=0.6724,=58.8008,=41.5704,=34.1227
2026-04-16,=1422.2300,=1465.9300,=5021064781481.3301,=4122222571932,=2319306748973.7388,=47.8209,=0.6816,=58.8008,=41.5644,=34.1227
2026-04-15,=1406.3200,=1449.5400,=4968197275598.9199,=4073023071383,=2291779460640.3604,=48.8731,=0.7109,=58.8912,=41.5586,=34.1154
2026-04-14,=1405.0700,=1448.2500,=4943538319083.8213,=4061340054365,=2288867802572.8403,=48.5471,=0.7042,=58.8912,=41.5528,=34.1154
2026-04-13,=1375.2900,=1417.5500,=4852046509759.7197,=3977718864018,=2239983636023.3398,=47.9480,=0.6874,=58.8912,=41.5519,=34.1154
2026-04-10,=1364.4900,=1406.4200,=4808788446825.8701,=3933141220919,=2220514758030.2104,=48.2471,=0.6973,=58.8912,=41.5510,=34.1154
2026-04-09,=1343.9500,=1385.2400,=4742783812466.8008,=3875243132294,=2184453589468.6504,=47.8882,=0.6862,=58.8912,=41.5451,=34.1154
2026-04-08,=1352.6900,=1394.2500,=4779203709370.9697,=3900473445056,=2197337512791.7100,=48.6512,=0.7062,=59.1438,=41.5393,=34.1093
2026-04-07,=1274.0100,=1313.1600,=4506261958094.2695,=3679797663994,=2070184619475.0496,=46.3176,=0.6387,=59.1438,=41.5379,=34.1093
2026-04-03,=1256.2100,=1294.8100,=4427611486989.6201,=3627997877380,=2039444979943.9304,=46.5153,=0.6471,=59.1438,=41.5364,=34.1093
2026-04-02,=1262.1800,=1300.9700,=4451249320747.7910,=3642972348032,=2048152159026.0601,=46.9813,=0.6570,=59.1438,=41.5355,=34.1093
2026-04-01,=1298.2000,=1338.0900,=4580507617119.3496,=3745747860963,=2107803520596.2190,=47.9882,=0.6894,=59.1438,=41.5346,=34.1093
2026-03-31,=1256.3300,=1294.9300,=4431333813583.9893,=3617998360237,=2038339318549.6003,=47.3729,=0.6688,=59.2227,=41.5325,=34.0984
2026-03-30,=1289.7800,=1329.4100,=4534324269964.3906,=3705210833802,=2079769706122.7209,=47.4604,=0.6715,=59.2227,=41.5305,=34.0984
2026-03-27,=1300.7600,=1340.7300,=4579780902493.0293,=3738200832693,=2094225818196.6704,=48.4793,=0.7018,=59.2227,=41.5109,=34.0984
2026-03-26,=1288.8100,=1328.4100,=4530806819127.3291,=3695303895456,=2075770398451.9199,=47.6666,=0.6783,=59.2227,=41.4913,=34.0984
2026-03-25,=1315.4100,=1355.8300,=4625431271788.5098,=3759714460672,=2118463891486.6699,=48.7261,=0.7058,=59.2227,=41.4901,=34.0984
2026-03-24,=1290.7900,=1330.4500,=4553176857007.2402,=3691469054523,=2077881657566.0801,=47.0743,=0.6618,=59.7686,=41.4890,=34.0822
2026-03-23,=1261.4400,=1300.2000,=4448549633247.7891,=3598082232128,=2030333966237.7605,=46.3167,=0.6426,=59.7686,=41.4875,=34.0822
2026-03-20,=1318.3100,=1358.8200,=4646396362249.2793,=3759098788702,=2122053138902.3701,=48.0408,=0.6934,=59.7686,=41.4861,=34.0822
2026-03-19,=1339.0300,=1380.1800,=4727101916454.5508,=3813505269348,=2140516848408.2903,=47.8258,=0.6852,=59.7686,=41.4737,=34.0822
2026-03-18,=1372.5800,=1414.7500,=4832539530372.2002,=3907072832863,=2193679094921.3796,=48.9223,=0.7076,=59.7686,=41.4613,=34.0822
2026-03-17,=1354.1500,=1395.7600,=4781543805899.0703,=3864392271551,=2164440428935.8401,=48.8644,=0.7074,=59.7898,=41.4578,=33.9951
2026-03-16,=1384.9900,=1427.5400,=4891573130805.1387,=3949816296177,=2211616683164.6499,=49.7516,=0.7189,=59.7898,=41.4543,=33.9951
2026-03-13,=1373.6400,=1415.8400,=4769400208537.2695,=3860339698329,=2122649392845.2104,=46.1989,=0.6432,=59.7898,=41.4526,=33.9951
2026-03-12,=1383.6500,=1426.1700,=4799699192072.3994,=3893792028028,=2138281269237.1101,=46.0641,=0.6408,=59.7898,=41.4508,=33.9951
2026-03-11,=1401.0800,=1444.1400,=4854167987477.3594,=3937429774583,=2163643552048.3501,=46.0922,=0.6412,=59.7898,=41.4424,=33.9951
2026-03-10,=1420.5400,=1464.1900,=4910582299224.8896,=3995047431202,=2196795112451.6997,=46.0221,=0.6410,=59.8299,=41.4340,=33.9730
2026-03-09,=1390.4800,=1433.2100,=4796964176910.1201,=3901184112854,=2149277814100.4399,=45.2571,=0.6238,=59.8299,=41.4277,=33.9730
2026-03-06,=1414.3900,=1457.8600,=4874844721291.7207,=3967387968985,=2187769172956.9199,=46.1239,=0.6412,=59.8299,=41.4215,=33.9730
2026-03-05,=1405.3500,=1448.5400,=4853157937083.1113,=3947848623113,=2178368245995.5400,=45.3877,=0.6277,=59.8299,=41.4160,=33.9730
2026-03-04,=1381.5600,=1424.0100,=4774814404887.0811,=3874937161467,=2139525186811.8301,=45.1711,=0.6237,=59.8299,=41.4105,=33.9730
2026-03-03,=1388.4100,=1431.0700,=4818343196328.2793,=3905585429403,=2152551888521.4500,=45.5193,=0.6293,=59.9645,=41.4081,=33.9717
2026-03-02,=1464.7700,=1509.7800,=5067923507461.3203,=4116617248634,=2271667151348.5405,=47.1278,=0.6637,=59.9645,=41.4058,=33.9717
2026-02-27,=1488.0200,=1533.7500,=5135855465398.1699,=4165304159787,=2305344565949.5908,=47.9052,=0.6871,=59.9645,=41.3823,=33.9717
2026-02-26,=1485.8600,=1531.5200,=5138564262704.1396,=4159952518047,=2301650967225.1099,=47.9811,=0.6883,=59.9645,=41.3588,=33.9717
2026-02-25,=1473.2800,=1518.5600,=5081987488958.0195,=4103659447297,=2276447678483.0010,=48.1284,=0.6940,=59.9645,=41.3341,=33.9717
2026-02-24,=1465.3700,=1510.3900,=5052837077620.5596,=4077626095054,=2264355982564.6499,=47.7612,=0.6834,=60.0335,=41.3094,=33.8456
2026-02-13,=1470.3300,=1515.5100,=5088155530519.8203,=4111789846928,=2275957635251.3398,=47.3319,=0.6721,=60.0335,=41.3007,=33.8456
2026-02-12,=1480.9900,=1526.5000,=5117248241962.6289,=4145444244760,=2291869880327.7305,=48.0015,=0.6896,=60.0335,=41.2920,=33.8456
2026-02-11,=1455.1100,=1499.8300,=5030926712444.6895,=4071917124621,=2251837173453.3301,=47.7927,=0.6850,=60.0335,=41.2888,=33.8456
2026-02-10,=1471.5000,=1516.7100,=5082597499353.1592,=4115179618710,=2279110907769.1602,=47.7245,=0.6832,=60.0335,=41.2855,=33.8456
2026-02-09,=1458.1600,=1502.9700,=5033334952863.8203,=4073834680040,=2256487354740.2988,=47.7013,=0.6830,=60.0356,=41.2815,=33.8308
2026-02-06,=1422.4100,=1466.1100,=4907902080624.0195,=3979797176291,=2198970925373.6399,=47.4901,=0.6776,=60.0356,=41.2774,=33.8308
2026-02-05,=1432.5200,=1476.5400,=4922660724633.1602,=3999579278552,=2214575529949.9702,=47.6638,=0.6818,=60.0356,=41.2767,=33.8308
2026-02-04,=1453.4800,=1498.1400,=5004696358909.3203,=4057072486298,=2246514726084.9502,=47.6905,=0.6823,=60.0356,=41.2759,=33.8308
2026-02-03,=1471.0700,=1516.2700,=5058636856897.0703,=4107276191621,=2278511366372.7095,=47.4932,=0.6791,=60.0356,=41.2739,=33.8308
2026-02-02,=1450.9000,=1495.4800,=5028461393339.6484,=4076845301619,=2256609885739.5405,=46.6507,=0.6595,=60.2500,=41.2719,=33.7809
2026-01-30,=1509.4000,=1555.7800,=5233180562621.7998,=4233154400409,=2345084068270.6997,=47.9663,=0.6868,=60.2500,=41.2708,=33.7809
2026-01-29,=1507.6400,=1553.9700,=5241255718198.9902,=4239199810460,=2337264026977.7808,=48.9810,=0.7030,=60.2500,=41.2697,=33.7809
2026-01-28,=1554.8000,=1602.5300,=5407343038347.3691,=4359905168290,=2413172986464.0103,=49.9043,=0.7147,=60.2500,=41.2689,=33.7809
2026-01-27,=1555.9800,=1603.7400,=5396761044928.3604,=4373769920497,=2413133526538.0098,=49.9974,=0.7160,=60.2500,=41.2681,=33.7809
2026-01-26,=1532.8000,=1579.8500,=5328017948159.6094,=4328811037169,=2380445167264.0801,=49.7214,=0.7135,=60.3701,=41.2673,=33.7733
2026-01-23,=1553.7100,=1601.4000,=5422205043151.9404,=4402548931292,=2414560492814.7397,=50.5753,=0.7193,=60.3701,=41.2664,=33.7733
2026-01-22,=1541.6400,=1588.9600,=5403503776741.7402,=4291465851126,=2401651092270.2700,=49.6090,=0.7131,=60.3701,=41.2660,=33.7733
2026-01-21,=1535.3900,=1582.5200,=5394489371909.4707,=4275194948772,=2392593192242.7705,=49.5035,=0.7121,=60.3701,=41.2655,=33.7733
2026-01-20,=1482.9900,=1528.5200,=5208720685076.0381,=4122872927454,=2306396274118.0103,=48.8566,=0.7059,=60.3701,=41.2510,=33.7733
2026-01-19,=1506.8600,=1553.1100,=5314091514972.2500,=4203228284657,=2347430831011.3101,=49.5224,=0.7125,=60.7088,=41.2365,=33.7661
2026-01-16,=1514.0700,=1560.5400,=5328026889794.8203,=4208228923032,=2355761566892.1997,=49.4601,=0.7122,=60.7088,=41.2287,=33.7661
2026-01-15,=1493.9500,=1539.8000,=5266041833670.2900,=4166603316487,=2326829961590.9497,=49.2694,=0.7090,=60.7088,=41.2208,=33.7661
2026-01-14,=1500.9100,=1546.9800,=5304336909748.7500,=4196059901038,=2336492758552.0200,=49.4461,=0.7118,=60.7088,=41.2183,=33.7661
2026-01-13,=1469.5700,=1514.6800,=5200169538465.8896,=4097571228196,=2285649737412.6499,=49.2773,=0.7101,=60.7088,=41.2157,=33.7661
2026-01-12,=1511.8400,=1558.2400,=5362961404578.7197,=4233669728131,=2356437454285.3389,=50.1332,=0.7151,=60.7354,=41.2090,=33.7306
2026-01-09,=1475.9700,=1521.2700,=5266011385499.2002,=4131619333352,=2304032635765.6499,=49.2538,=0.7104,=60.7354,=41.2022,=33.7306
2026-01-08,=1455.1700,=1499.8400,=5201328313498.6406,=4064282650007,=2272216178635.9995,=48.6150,=0.7072,=60.7354,=41.1997,=33.7306
2026-01-07,=1443.3900,=1487.6900,=5143889489324.5801,=4005366640087,=2248604092767.7002,=48.6297,=0.7077,=60.7354,=41.1971,=33.7306
2026-01-06,=1429.3000,=1473.1800,=5112943238435.8408,=3966648493916,=2226879673802.0698,=48.6137,=0.7075,=60.7354,=41.1956,=33.7306
2026-01-05,=1403.4100,=1446.4900,=5034827969830.7412,=3906135209301,=2188237795605.8604,=47.7317,=0.6921,=60.7988,=41.1942,=33.7149
2025-12-31,=1344.2000,=1385.4600,=4841677758938.4600,=3760130218349,=2092443760108.1096,=46.3974,=0.6616,=60.7988,=41.1920,=33.7149
2025-12-30,=1359.8700,=1401.6200,=4900947411295.3398,=3803758234469,=2119844775256.8999,=46.5028,=0.6667,=60.7988,=41.1897,=33.7149
2025-12-29,=1346.3200,=1387.6500,=4842602142837.7588,=3742956750294,=2094249404241.2800,=46.4599,=0.6641,=60.7988,=41.1848,=33.7149
2025-12-26,=1345.8300,=1387.1400,=4831371318796.4697,=3717697259529,=2089068616771.5403,=46.9977,=0.6768,=60.7988,=41.1799,=33.7149
2025-12-25,=1349.0600,=1390.4700,=4846221243179.7813,=3731774673226,=2095887543133.1597,=46.9655,=0.6765,=60.9405,=41.1793,=33.7029
2025-12-24,=1352.1300,=1393.6300,=4854652417646.2295,=3735786626322,=2100218467484.3401,=46.9217,=0.6748,=60.9405,=41.1786,=33.7029
2025-12-23,=1340.0200,=1381.1500,=4806661417800,=3708915589645,=2082340307291.3003,=46.4826,=0.6677,=60.9405,=41.1771,=33.7029
2025-12-22,=1335.2500,=1376.2300,=4785365583100.2100,=3661505080839,=2071081294836.7500,=46.5871,=0.6697,=60.9405,=41.1756,=33.7029
2025-12-19,=1308.5900,=1348.7600,=4669615549955.0391,=3587881010745,=2027341763394.4597,=46.3280,=0.6641,=60.9405,=41.1743,=33.7029
2025-12-18,=1305.9700,=1346.0500,=4660473449369.4805,=3587107994141,=2024367610040.7000,=45.8880,=0.6601,=61.0033,=41.1730,=33.6992
2025-12-17,=1325.3300,=1366.0200,=4728654084633.6416,=3647901011205,=2055146203106.5190,=46.4822,=0.6667,=61.0033,=41.1705,=33.6992
2025-12-16,=1293.3800,=1333.0800,=4609890569664.3516,=3551594976607,=2004050465241.7695,=45.7142,=0.6550,=61.0033,=41.1680,=33.6992
2025-12-15,=1318.9100,=1359.3900,=4704416204174.1494,=3625584386996,=2046206805449.7705,=46.3112,=0.6639,=61.0033,=41.1661,=33.6992
2025-12-12,=1348.8800,=1390.2900,=4758227049596.9482,=3663386579779,=2070660797746.3503,=46.4823,=0.6667,=61.0033,=41.1641,=33.6992
2025-12-11,=1325.8300,=1366.5300,=4679700318926.6387,=3609500702818,=2036288726454.6599,=45.3811,=0.6511,=61.0754,=41.1635,=33.6894
2025-12-10,=1346.7000,=1388.0400,=4758892226746.4717,=3669689042030,=2069509975515.6304,=45.7746,=0.6577,=61.0754,=41.1628,=33.6894
2025-12-09,=1347.1100,=1388.4600,=4758513205768.5313,=3671887429944,=2071233055715.7000,=45.5249,=0.6536,=61.0754,=41.1608,=33.6894
2025-12-08,=1350.8000,=1392.2600,=4766072138989.5488,=3672232084550,=2075886717486.6697,=45.8218,=0.6587,=61.0754,=41.1588,=33.6894
2025-12-05,=1326.1000,=1366.8100,=4673088661801.4287,=3599902755355,=2035335874340.1001,=45.5515,=0.6554,=61.0754,=41.1548,=33.6894
2025-12-04,=1326.1600,=1366.8700,=4677418216350.5215,=3602252455537,=2036559935585.6699,=45.3415,=0.6528,=61.0995,=41.1508,=33.6822
2025-12-03,=1308.3700,=1348.5300,=4607576259151.9404,=3552196185168,=2006319197720.7100,=45.1580,=0.6495,=61.0995,=41.1467,=33.6822
2025-12-02,=1320.1600,=1360.6600,=4650426506870.5195,=3582579172666,=2024090180457.6609,=45.5274,=0.6546,=61.0995,=41.1426,=33.6822
2025-12-01,=1336.7600,=1377.7600,=4710630924193.8398,=3631730560106,=2051223057055.0601,=45.5567,=0.6551,=61.0995,=41.1412,=33.6822
2025-11-28,=1327.1500,=1367.8600,=4678021451228.6709,=3597015189411,=2036365322054.9299,=45.0795,=0.6502,=61.0995,=41.1398,=33.6822
2025-11-27,=1310.7000,=1350.9100,=4625762450748.2998,=3555466094869,=2011501887112.3101,=44.6197,=0.6469,=61.1796,=41.1369,=33.6549
2025-11-26,=1315.0400,=1355.3800,=4636150051002.1504,=3564694902958,=2017398062719.2500,=44.8601,=0.6481,=61.1796,=41.1340,=33.6549
2025-11-25,=1302.1700,=1342.1100,=4586375486962.7607,=3520383108283,=1994786843459.5305,=45.0233,=0.6494,=61.1796,=41.1308,=33.6549
2025-11-24,=1296.6000,=1336.3800,=4563680687943.2090,=3509299897878,=1986725377644.4304,=44.7429,=0.6484,=61.1796,=41.1275,=33.6549
2025-11-21,=1285.8300,=1325.2800,=4532770441676.5293,=3476705871243,=1970936339837.2896,=44.4123,=0.6473,=61.1796,=41.1260,=33.6549
2025-11-20,=1328.1900,=1368.9300,=4682944567863.3408,=3591597439696,=2038367045741.5696,=45.0025,=0.6486,=61.1804,=41.1245,=33.6460
2025-11-19,=1344.8000,=1386.0500,=4723930645436.2500,=3633886433061,=2062621387236.4600,=45.5177,=0.6530,=61.1804,=41.1211,=33.6460
2025-11-18,=1357.9300,=1399.5800,=4769010005128.5078,=3663735388798,=2081969109789.4199,=45.8525,=0.6566,=61.1804,=41.1177,=33.6460
2025-11-17,=1354.0400,=1395.5800,=4752846879084.8496,=3648802536795,=2073816498123.7395,=45.9534,=0.6579,=61.1804,=41.1173,=33.6460
2025-11-14,=1361.2300,=1402.9900,=4780293557459.6797,=3671557250561,=2085491023541.7000,=46.7596,=0.6654,=61.1804,=41.1170,=33.6460
2025-11-13,=1399.2900,=1442.2200,=4915212474856.4492,=3773801068035,=2144003118854.8110,=47.2242,=0.6768,=61.4440,=41.1153,=33.5709
2025-11-12,=1379.4500,=1421.7700,=4840719037985.3604,=3728351999149,=2113674074606.4895,=46.9108,=0.6680,=61.4440,=41.1135,=33.5709
2025-11-11,=1387.5300,=1430.1000,=4849431255837.3594,=3740892943637,=2122198538843.3391,=47.1782,=0.6739,=61.4440,=41.1052,=33.5709
2025-11-10,=1407.5600,=1450.7400,=4925222549846.0703,=3804894374760,=2155589849842.8904,=47.5452,=0.6815,=61.4440,=41.0968,=33.5709
2025-11-07,=1415.6900,=1459.1200,=4967446052204.1104,=3836348992998,=2171141064035.4900,=47.4608,=0.6804,=61.4440,=41.0891,=33.5709
2025-11-06,=1436.8600,=1480.9400,=5047798125311.3398,=3898294176472,=2205375482202.9902,=47.8274,=0.6849,=61.7282,=41.0814,=33.5445
2025-11-05,=1390.3900,=1433.0500,=4871599332303.3291,=3755882067348,=2127610283190.5400,=47.1969,=0.6768,=61.7282,=41.0728,=33.5445
2025-11-04,=1387.2400,=1429.8000,=4857589060404.6895,=3751095883485,=2123413840410.3799,=46.9652,=0.6719,=61.7282,=41.0642,=33.5445
2025-11-03,=1400.8600,=1443.8300,=4904400778865.8291,=3785928381893,=2142773305020.1211,=47.5354,=0.6810,=61.7282,=41.0522,=33.5445
2025-10-31,=1415.5300,=1458.9500,=4963216373351.7900,=3825464859087,=2167163218684.2505,=47.8946,=0.6854,=61.7282,=41.0402,=33.5445
2025-10-30,=1461.3000,=1505.9500,=5100290547698.8896,=3939103721444,=2231778472863.5498,=48.4644,=0.6962,=62.0023,=41.0393,=33.4781
2025-10-29,=1489.1200,=1534.6300,=5203983759832.1807,=4014629700134,=2269468869309.1904,=49.7445,=0.7022,=62.0023,=41.0384,=33.4781
2025-10-28,=1471.7300,=1516.7000,=5153548334171.7305,=3971893325244,=2242854145481.6387,=49.6801,=0.7020,=62.0023,=41.0377,=33.4781
2025-10-27,=1484.2100,=1529.5000,=5203216856569.7012,=4004877225785,=2258476950415.8779,=49.8360,=0.7025,=62.0023,=41.0369,=33.4781
2025-10-24,=1462.2200,=1506.8500,=5138061165275.0703,=3948733631256,=2226123603458.1147,=49.4371,=0.7023,=62.0023,=41.0368,=33.4781
2025-10-23,=1401.2600,=1444.0200,=4924297440856.7197,=3777161757439,=2128397791286.5190,=48.5401,=0.6989,=62.5796,=41.0366,=33.4742
2025-10-22,=1405.4100,=1448.3000,=4937419737356.4102,=3797138257029,=2136091999802.6023,=48.3948,=0.6963,=62.5796,=41.0356,=33.4742
2025-10-21,=1406.3200,=1449.0800,=4933473861322.9502,=3786252721335,=2133473592134.5601,=48.7527,=0.7000,=62.5796,=41.0346,=33.4742
2025-10-20,=1367.9000,=1409.4700,=4788846838723.8408,=3676445037553,=2071845124084.3877,=48.0054,=0.6919,=62.5796,=41.0299,=33.4742
2025-10-17,=1363.1700,=1404.5100,=4764942520657.2002,=3658198742882,=2062809584503.9253,=48.0266,=0.6924,=62.5796,=41.0251,=33.4742
2025-10-16,=1416.5800,=1459.4800,=4944418891197.3301,=3792053439594,=2142255360143.7605,=49.9604,=0.7017,=62.6299,=41.0215,=33.3955
2025-10-15,=1430,=1473.3100,=4987372527751.5498,=3826911927387,=2139654303011.8960,=50.6869,=0.7054,=62.6299,=41.0178,=33.3955
2025-10-14,=1410.3000,=1453.0200,=4899993106218.3398,=3757793131002,=2108257526072.4517,=50.1621,=0.7028,=62.6299,=41.0141,=33.3955
2025-10-13,=1473.0200,=1517.6300,=5141180034656.0996,=3928454543609,=2205083366977.2998,=51.6367,=0.7097,=62.6299,=41.0104,=33.3955
2025-10-10,=1452.6800,=1496.6800,=5035222228258.3398,=3874252989666,=2172216819611.4021,=51.8383,=0.7102,=62.6299,=41.0103,=33.3955
2025-10-09,=1539.0800,=1585.7000,=5349365841743.8711,=4106925010749,=2304954959164.3589,=53.3687,=0.7179,=62.7161,=41.0102,=33.3486
2025-09-30,=1495.2900,=1540.5800,=5232703957702.7607,=3995569962348,=2242284665074.5703,=52.0074,=0.7121,=62.7161,=41.0079,=33.3486
2025-09-29,=1470.4100,=1514.9500,=5154493949166.0117,=3952348926498,=2206144846168.2974,=51.0983,=0.7095,=62.7161,=41.0056,=33.3486
2025-09-26,=1450.8200,=1494.7700,=5097947945419.9805,=3916853718302,=2177162716461.3215,=50.6720,=0.7077,=62.7161,=41.0043,=33.3486
2025-09-25,=1474.4900,=1519.1500,=5173487959929.2813,=3991473838774,=2214869075971.9702,=50.8583,=0.7091,=62.7161,=41.0030,=33.3486
2025-09-24,=1456.4700,=1500.5300,=5116968856731.3301,=3942157113816,=2188965806666.8916,=50.2082,=0.7072,=62.7558,=40.9998,=33.3460
2025-09-23,=1407.3000,=1449.8800,=4947327634430.7393,=3819346804033,=2116286851137.0496,=48.6983,=0.7054,=62.7558,=40.9966,=33.3460
2025-09-22,=1408.6400,=1451.2600,=4966554559732.3008,=3836291910659,=2120086266092.6001,=48.3983,=0.7036,=62.7558,=40.9925,=33.3460
