date,hs300_ma5,hs300_ma20,hs300_std20,hs300_atr14,hs300_rsi14,hs300_macd_dif,hs300_macd_dea,hs300_macd_bar,hs300_ma20_vol,hs300_ma20_amt,hs300_obv,zz500_ma5,zz500_ma20,zz500_std20,zz500_atr14,zz500_rsi14,zz500_macd_dif,zz500_macd_dea,zz500_macd_bar,zz500_ma20_vol,zz500_ma20_amt,zz500_obv,kc50_ma5,kc50_ma20,kc50_std20,kc50_atr14,kc50_rsi14,kc50_macd_dif,kc50_macd_dea,kc50_macd_bar,kc50_ma20_vol,kc50_ma20_amt,kc50_obv,consume_ma5,consume_ma20,consume_std20,consume_atr14,consume_rsi14,consume_macd_dif,consume_macd_dea,consume_macd_bar,consume_ma20_vol,consume_ma20_amt,consume_obv,gold_ma5,gold_ma20,gold_std20,gold_atr14,gold_rsi14,gold_macd_dif,gold_macd_dea,gold_macd_bar,gold_ma20_vol,gold_ma20_amt,gold_obv,bond10_ma5,bond10_ma20,bond10_std20,bond10_atr14,bond10_rsi14,bond10_macd_dif,bond10_macd_dea,bond10_macd_bar,bond10_ma20_vol,bond10_ma20_amt,bond10_obv,hs300_pe,hs300_pb,zz500_pe,zz500_pb,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile,kc50_pe_quantile,kc50_pe_p80,kc50_pe_p50,kc50_pe_p20,kc50_pb,kc50_pb_quantile,kc50_pb_p80,kc50_pb_p50,kc50_pb_p20,kc50_ps,kc50_ps_quantile,kc50_ps_p80,kc50_ps_p50,kc50_ps_p20,kc50_div_yield,kc50_div_quantile,kc50_div_p80,kc50_div_p50,kc50_div_p20,yield_1y,yield_2y,yield_10y,m2数量(亿元),m2同比增长,m2环比增长,m1数量(亿元),m1同比增长,m1环比增长,m0数量(亿元),m0同比增长,m0环比增长,ppi_yoy,ppi_acc_yoy,cpi_current,cpi_yoy,cpi_mom,cpi_acc,pmi_主要原材料购进价格指数,pmi_产成品库存指数,pmi_从业人员指数,pmi_供应商配送时间指数,pmi_出厂价格指数,pmi_制造业采购经理指数,pmi_原材料库存指数,pmi_在手订单指数,pmi_新出口订单指数,pmi_新订单指数,pmi_生产指数,pmi_生产经营活动预期指数,pmi_进口指数,pmi_采购量指数,社融增量(亿元),社融增量_12月滚动和,社融存量增速(近似),上交所融资余额(元),上交所融券余额(元),上交所融资融券余额(元),深交所融资余额(元),深交所融券余额(元),深交所融资融券余额(元),沪深融资余额合计(元),沪深融券余额合计(元),沪深融资融券余额合计(元),沪深融资余额合计(亿元),沪深融资融券余额合计(亿元),融资买入额_x,融券卖出量_x,融券余量_x,turnover,north_net,north_20d_sum,volatility_20d,margin_total,margin_5d_chg,score_valuation,score_macro,score_sentiment,score_trend,score_total,market_state,m1_m2_spread,bond_10y_2y_spread,ma20_slope,ma20_streak,macd_signal,consume_pe,consume_pb,consume_dividend_yield,consume_pe_quantile,consume_pb_quantile,chip_ma5,chip_ma20,chip_std20,chip_atr14,chip_rsi14,chip_macd_dif,chip_macd_dea,chip_macd_bar,chip_ma20_vol,chip_ma20_amt,chip_obv,chip_pe,chip_pb,chip_dividend_yield,chip_pe_quantile,chip_pb_quantile
2026/01/12,4.896200000003818,4.771350000005772,0.0870076156861428,0.0589050646963187,66.18906612737605,0.0542771057572677,0.0385793509482184,0.0156977548090492,824818863.3,3944442738.983201,100067000000.0,8.123199999999196,7.593199999999056,0.3532158380045276,0.1276218953311607,85.41435948385211,0.2460859720168917,0.1566512885467745,0.0894346834701171,64261374.4,129677086.1700001,3307044867,1.5408000000002586,1.4424499999988625,0.0633494164410642,0.0337016922248562,76.98831321629996,0.0368389341101051,0.0176154763601473,0.0192234577499578,2722497088.0,3961124969.179093,163196000000.0,0.8035999999996261,0.8018000000075226,0.0044791001560276,0.008276005744798,50.11574355955356,-0.003267359,-0.004739152,0.0014717936233868,661794876.6,531088983.4912501,3699403714,9.595000000000017,9.473199999999975,0.1540375278821129,0.1284715838741801,66.44204506428404,0.1318747061374878,0.1282830368558372,0.0035916692816506,100788022.2,467962902.6250488,39504167787.0,133.71119999999945,134.3943499999998,0.6118804029859184,0.2399976740723155,37.00052963011647,-0.335126762,-0.274440636,-0.060686127,1879.5,193382.7990000065,879312.0,13.6,1.5,28.44,2.45,5.4944411764705885,0.91497461928934,0.7813028764805414,1.0,1.0,0.9359,87.3328,70.8323,47.6631,4.7707,0.5531,5.9277,4.5479,3.5938,4.3996,0.4604,9.2582,4.8725,3.4984,0.0053,0.4107,0.0081,0.0058,0.0043,1.2537,1.4601,1.8585,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.1492375620506199,0.0,0.0,13.004818455719189,2665145588196.0,4.412748717712134,10.0,11.0,14.5,21.0,56.5,震荡,-3.1,0.4193,1.0301310690918206,17,0.5,19.4644,4.1028,0.0359,0.0812807881773399,0.0443349753694581,1.8948,1.7596999999999998,0.0899983040775886,0.0448571428571428,88.63636363636363,0.055009496311861,0.0329373266977529,0.0441443392282161,475634008.7,847358323.62695,60875767057.0,145.3464,7.9047,0.0012,0.9890534449452673,0.9021249195106246
2026/01/13,4.891600000003818,4.781450000005772,0.089140592253352,0.0610547029322959,63.59753780859753,0.055146962072448,0.0418928731730643,0.0132540888993836,845050327.0,4052254240.095201,98794919177.0,8.192199999999195,7.644249999999057,0.3779023097538936,0.1314346170932206,77.80380522598774,0.2621391802442536,0.1777488668862704,0.0843903133579832,64261374.4,129677086.1700001,3307044867,1.5496000000002583,1.4489999999988623,0.0671416492457382,0.0354372856373665,65.50723662839717,0.0385355708285339,0.0217994952538246,0.0167360755747093,2804021168.0,4105787882.1591935,158759000000.0,0.801399999999626,0.8019000000075227,0.0043694780244409,0.0085420053344553,44.36309419661589,-0.003365058,-0.004464334,0.0010992758395989,698639322.7,560549455.67705,2376472414,9.638200000000015,9.501499999999975,0.1581440798639902,0.1231521850260242,66.89563069710017,0.1427679171781388,0.1311800129202975,0.0115879042578412,100788022.2,467962902.6250488,39504167787.0,133.79619999999946,134.34304999999978,0.6008567612707203,0.2364264116385785,40.543350235482514,-0.312568449,-0.282066198,-0.03050225,1879.5,193382.7990000065,879312.0,13.59,1.5,28.23,2.43,5.506451729212657,0.9137055837563453,0.7817258883248731,0.9991539763113368,0.9991539763113368,0.9315,87.3328,70.8683,47.6753,4.6939,0.5346,5.9198,4.5485,3.5945,4.3142,0.4465,9.2522,4.8543,3.5009,0.0054,0.43,0.0081,0.0058,0.0043,1.2562,1.4603,1.8519,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.1266980717283241,0.0,0.0,13.12510189869998,2673881393050.0,3.976899384532429,10.0,11.0,14.5,21.0,56.5,震荡,-3.1,0.4133,1.007657776604188,18,0.5,19.2882,4.0656,0.0363,0.0558292282430213,0.0258620689655172,1.8988,1.76785,0.0925107532867623,0.0472142857142857,71.46739130434784,0.0543705334572381,0.0372239680496499,0.0342931308151763,481922366.5,862578218.1196,60326921534.0,140.1834,7.6239,0.0013,0.9787644787644788,0.8597168597168597
2026/01/14,4.884600000003818,4.791400000005772,0.0868880756327442,0.0644079384371319,59.19303086,0.0528068556291003,0.0440756696642715,0.0087311859648287,917297165.7,4410690623.073702,96658196889.0,8.265399999999195,7.700699999999058,0.3965654778437192,0.142475001586562,78.89026152171911,0.2764356917586328,0.1974862318607428,0.0789494598978899,64261374.4,129677086.1700001,3307044867,1.5614000000002586,1.4584999999988626,0.0712934152882244,0.0374774795204117,68.84308070828902,0.0418188551996274,0.0258033672429852,0.0160154879566422,2950323287.0,4357349964.513693,163849000000.0,0.799399999999626,0.8015500000075226,0.0046957255255618,0.0087890049534227,41.780691107762095,-0.003722342,-0.004315935,0.000593592874786,734370615.4,588733521.8861501,1128760175,9.719000000000014,9.530049999999978,0.1786139622090264,0.1237841718098798,70.37267809339457,0.1599660977122301,0.1369372298786841,0.023028867833546,100788022.2,467962902.6250488,39504167787.0,133.89939999999945,134.30829999999978,0.5970376956834088,0.231467382235823,42.33582311780273,-0.286705742,-0.282994107,-0.003711635,1879.5,193382.7990000065,879312.0,13.48,1.49,28.47,2.45,5.568997626112759,0.9027072758037225,0.7745346869712352,1.0,0.9995769881556684,0.9368,87.4536,71.0337,47.6753,4.7103,0.5395,5.9198,4.5499,3.5945,4.3229,0.447,9.2522,4.8499,3.5009,0.0054,0.4274,0.0081,0.0058,0.0043,1.2712,1.4611,1.8494,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.1132463873893519,0.0,0.0,13.15568777297571,2688945855575.0,3.55974081648216,10.0,11.0,14.5,21.0,56.5,震荡,-3.1,0.415,1.0374931466408166,19,0.5,19.1675,4.0402,0.0365,0.0451559934318555,0.0172413793103448,1.901,1.7794000000000003,0.093929088594591,0.0494999999999999,72.65625,0.0554839325488329,0.0408759609494865,0.0292159431986927,496251587.6,893562125.5946,60938907459.0,142.798,7.7661,0.0012,0.9845659163987138,0.8797427652733119
2026/01/15,4.887000000003818,4.804150000005771,0.0791677029287624,0.0634502285487653,60.0861040562296,0.0510896000893934,0.0454784557492959,0.0056111443400974,1139686859.0,5504649652.467702,101875000000.0,8.328399999999196,7.761349999999058,0.3967909975258252,0.1412267871875218,77.09928414822456,0.2824123239507132,0.2144714502787369,0.0679408736719762,64261374.4,129677086.1700001,3307044867,1.5698000000002588,1.4690999999988623,0.0717676184883059,0.0375862309832395,67.43833006163925,0.0434360283655881,0.0293298994675058,0.0141061288980823,2979152600.0,4433603922.368894,160356000000.0,0.7977999999996259,0.8011000000075226,0.0053096457714492,0.0087326474567497,39.31603356539015,-0.004278935,-0.004308535,2.9600372728712764e-05,735731654.4,589553329.3616501,533954296,9.790200000000016,9.561399999999976,0.1799734424742987,0.1222281595377455,67.13501222197486,0.1672300158205679,0.1429957870670608,0.024234228753507,100788022.2,467962902.6250488,39504167787.0,133.98199999999943,134.27769999999978,0.5887801033205956,0.232719712076121,45.4792810218901,-0.254959112,-0.277387108,0.0224279962827897,1879.5,193382.7990000065,879312.0,13.46,1.48,28.48,2.45,5.575020505200595,0.9005922165820643,0.7673434856175972,1.0,0.9991539763113368,0.9504,87.4926,71.1991,47.6753,4.6714,0.5263,5.9198,4.5512,3.5945,4.3021,0.4429,9.2522,4.8455,3.5009,0.0054,0.4361,0.0081,0.0058,0.0043,1.2611,1.4485,1.8544,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.108319562500278,0.0,0.0,12.345891183103642,2709612723308.0,3.728274113008912,10.0,8.0,14.5,21.0,53.5,震荡,-4.7,0.4303,1.1410646427857094,20,0.5,19.0739,4.0204,0.0367,0.0361247947454844,0.0164203612479474,1.9066000000000003,1.79365,0.0928004508836596,0.0511428571428571,72.58485639686683,0.057478944001805,0.0441965575599503,0.0265647728837095,500886246.35,907494472.6121,61384199434.0,143.8208,7.821,0.0012,0.9877892030848329,0.8920308483290489
2026/01/16,4.881800000003818,4.812150000005771,0.0761651179144852,0.0647037836524249,57.6697373302892,0.0478856010188044,0.0459598848031976,0.0019257162156067,1351414516.0,6542119246.804202,96555179281.0,8.344199999999194,7.813149999999057,0.3954506236151899,0.1392105881026988,74.03609226003861,0.2803665249678619,0.2276504652165619,0.0527160597513,64261374.4,129677086.1700001,3307044867,1.5776000000002586,1.4789499999988625,0.074524818439939,0.0374729287701509,69.66065983160985,0.0458034884999951,0.0326246172740036,0.0131788712259914,3020540240.0,4527742574.560544,164048000000.0,0.793399999999626,0.7998000000075226,0.0070825375563943,0.0091088869241247,33.46893706694767,-0.005543742,-0.004555576,-0.000988165,759361276.1,607283709.8,-459480404,9.843200000000015,9.588749999999976,0.1812492413667699,0.1167832909993352,66.53562950970723,0.1702176437878346,0.1484401584112156,0.021777485376619,100788022.2,467962902.6250488,39504167787.0,134.05639999999943,134.24374999999978,0.5705789932775014,0.2293111612135411,47.9985989700776,-0.220400252,-0.265989737,0.0455894849166865,1879.5,193382.7990000065,879312.0,13.38,1.48,28.53,2.46,5.631441554559043,0.8874788494077834,0.7677664974619289,1.0,1.0,0.9519,87.4959,71.2728,47.6753,4.7056,0.5372,5.9198,4.5513,3.5945,4.3141,0.4463,9.2522,4.8039,3.5009,0.0054,0.4403,0.0081,0.0058,0.0043,1.2424,1.4286,1.8424,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0914173733995668,0.0,0.0,11.269927395764642,2722556172241.0,3.94798480762073,11.0,8.0,14.5,21.0,54.5,震荡,-4.7,0.4381,1.114706562165111,21,0.5,18.905,3.9849,0.037,0.022167487684729,0.0123152709359605,1.9236,1.80905,0.0981735707815499,0.0548571428571428,77.60180995475113,0.0635721416472756,0.0480716743774153,0.0310009345397205,513477744.7,937439260.3821,61955865801.0,147.4161,8.0165,0.0012,0.9910083493898523,0.9139370584457289
2026/01/19,4.846800000003818,4.815650000005771,0.0708860013464331,0.0701535133915374,43.44168301237902,0.0351772188293821,0.0438033516084345,-0.008626133,1463185567.0,7074063549.828802,93641739417.0,8.330599999999194,7.869499999999057,0.3872686641309197,0.1397669746667918,75.30864741655459,0.2797965511212643,0.2380796823975024,0.0417168687237619,64261374.4,129677086.1700001,3307044867,1.5760000000002583,1.4894499999988624,0.0740725898259953,0.0365105767151401,67.91358613276596,0.0465779545483198,0.0354152847288669,0.0111626698194529,3070314580.0,4625953434.053444,161217000000.0,0.7885999999996259,0.7988500000075226,0.0080641080258186,0.0089582521438301,36.25339632834018,-0.006232194,-0.0048909,-0.001341294,767564737.5,613415112.84545,3224329,9.889000000000015,9.623149999999976,0.1915920862041239,0.1192987702136685,70.72900352322236,0.1825046156278542,0.1552530498545433,0.0272515657733108,100788022.2,467962902.6250488,39504167787.0,134.13499999999942,134.20999999999978,0.5478487018016043,0.2218603639840025,49.01349447431475,-0.188100288,-0.250411847,0.0623115593747091,1879.5,193382.7990000065,879312.0,13.37,1.47,28.77,2.48,5.640131563201197,0.8862098138747885,0.7516920473773265,1.0,1.0,0.9535,87.7674,71.3466,47.6753,4.7035,0.5368,5.9198,4.5514,3.5945,4.3253,0.4482,9.2522,4.7622,3.5009,0.0054,0.4317,0.0081,0.0058,0.0043,1.2884,1.432,1.8393,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.0884100991684084,0.0,0.0,14.474666390087403,2714062912030.0,1.835446590634904,11.0,8.0,13.0,9.0,41.0,下行,-4.7,0.4321,0.9284584027581246,-1,-1.0,18.8768,3.9789,0.0371,0.0213464696223316,0.0114942528735632,1.9322,1.8249,0.0989395881599633,0.0546428571428571,78.13211845102504,0.0670631410373476,0.0518699677094018,0.0303863466558916,525463231.6,965369436.7171,61451240462.0,147.3208,8.0114,0.0012,0.9903722721437741,0.9120667522464698
2026/01/20,4.812400000003818,4.817450000005771,0.0680209172744879,0.0696425481492848,42.14605068660453,0.0237028200333453,0.0397832452934167,-0.016080425,1565934401.0,7560946265.510602,90754973784.0,8.334199999999194,7.921399999999058,0.3749510744321573,0.1449979050477352,73.55067017847689,0.274246895815569,0.2453131250811157,0.0289337707344533,64261374.4,129677086.1700001,3307044867,1.5782000000002587,1.4984499999988623,0.0711030840649749,0.0378312498069158,61.72171877049646,0.0445798529673966,0.0372481983765728,0.0073316545908237,3171420617.0,4800016150.301443,157380000000.0,0.7857999999996259,0.7975000000075226,0.0081763279210287,0.0087469484192708,38.11295371725163,-0.006541014,-0.005220923,-0.001320091,788345248.8,629008209.7808001,936481906,9.946800000000016,9.661599999999977,0.2023527612761065,0.1187774294841207,72.614044702473,0.1961140138999173,0.1634252426636181,0.0326887712362991,100788022.2,467962902.6250488,39504167787.0,134.24319999999943,134.18509999999978,0.5208947975013822,0.2262274808422891,56.09697919144949,-0.139829942,-0.228295466,0.0884655240429336,1879.5,193382.7990000065,879312.0,13.4,1.47,28.67,2.47,5.630086567164178,0.8921319796954315,0.7521150592216582,0.9991539763113368,0.9991539763113368,0.961,87.7674,71.3692,47.6834,4.6139,0.5109,5.9169,4.5541,3.6,4.1973,0.4186,9.2447,4.762,3.5014,0.0055,0.4546,0.0081,0.0058,0.0043,1.2738,1.4196,1.8326,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.112665223536942,0.0,0.0,14.47057231859172,2700382645283.0,0.9911154736288008,11.0,8.0,13.0,11.0,43.0,震荡,-4.7,0.4377,0.7529096822093444,-2,-0.5,18.9205,3.9881,0.037,0.0270935960591133,0.0147783251231527,1.9506,1.83985,0.09605441166339,0.0569285714285714,75.27593818984545,0.0677576489237306,0.0550475039522675,0.025420289942926,534822636.4,988023511.5371,60978286226.0,145.1344,7.8925,0.0012,0.9871712636305324,0.8992944194996793
2026/01/21,4.785200000003818,4.817450000005771,0.0680209172744879,0.0685966518529073,42.93160941022421,0.0149214213181219,0.0348108804983577,-0.019889459,1769277003.0,8522756768.713602,95658947770.0,8.347599999999193,7.974599999999057,0.3680775845089334,0.1457123404014684,76.23870952086381,0.2753889391422675,0.2513282878933461,0.0240606512489213,64261374.4,129677086.1700001,3307044867,1.5856000000002588,1.508999999998862,0.0721013249779491,0.040200446249279,68.403640573139,0.0469735927206063,0.0391932772453795,0.0077803154752267,3251093016.0,4956746479.071143,161625000000.0,0.7819999999996259,0.7958000000075227,0.0090918830996487,0.0089078806750372,33.39235788833656,-0.007426374,-0.005662013,-0.001764361,813610002.3,647392666.35185,-272182194,10.037800000000017,9.704899999999975,0.2520468012017365,0.1402218988066834,78.42267825414737,0.2280744938691974,0.176355092904734,0.0517194009644634,100788022.2,467962902.6250488,39504167787.0,134.36439999999942,134.1729499999998,0.5068868192819088,0.2273540893535555,58.98862646302904,-0.090605826,-0.200757538,0.11015171229267,1879.5,193382.7990000065,879312.0,13.35,1.47,28.98,2.49,5.659436704119851,0.881979695431472,0.7525380710659898,1.0,1.0,0.9633,88.029,71.3918,47.6834,4.6649,0.5232,5.9169,4.5569,3.6,4.2118,0.422,9.2447,4.7618,3.5014,0.0054,0.434,0.0081,0.0058,0.0043,1.2854,1.4218,1.8312,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.1435871798402032,0.0,0.0,14.122136645509586,2711974968957.0,0.8564364854819928,11.0,8.0,13.0,11.0,43.0,震荡,-4.7,0.4318,0.5436824310222416,-3,-0.5,18.6492,3.9309,0.0375,0.0016420361247947,0.0065681444991789,1.982,1.857,0.1027864418665173,0.0623571428571428,78.66666666666666,0.0749484155136464,0.0590276862645433,0.031841458498206,545146135.7,1015896649.63575,61571794115.0,151.573,8.2426,0.0012,0.9955128205128205,0.9358974358974359
2026/01/22,4.7556000000038186,4.816800000005772,0.0688153884452272,0.0677683195776996,42.61999771081948,0.0076320471529971,0.0293751138292856,-0.021743067,1944677186.0,9351348015.2424,91342603562.0,8.373599999999195,8.029349999999058,0.3559060209072456,0.1418757446585064,77.09746049253087,0.2760969338951815,0.2562820170937132,0.0198149168014683,64261374.4,129677086.1700001,3307044867,1.5954000000002586,1.5195999999988623,0.0723508193706144,0.0407575572314733,69.02748083070884,0.0487923507298659,0.0411130919422768,0.0076792587875891,3282451900.0,5030018966.515444,164367000000.0,0.778399999999626,0.7943000000075228,0.0103350054823452,0.0087716034839631,31.97087335193112,-0.008274717,-0.006184554,-0.002090163,802720299.0,637645452.91735,-947963146,10.132600000000018,9.739999999999975,0.2868964970089789,0.1407060488919204,76.29594649115307,0.2476438215503229,0.1906128386338517,0.0570309829164711,100788022.2,467962902.6250488,39504167787.0,134.45019999999946,134.14104999999978,0.4580937104614385,0.2194002258283025,56.57437784946337,-0.056910511,-0.171988133,0.1150776212099407,1879.5,193382.7990000065,879312.0,13.34,1.47,29.19,2.51,5.653751874062968,0.8790186125211505,0.7529610829103215,1.0,1.0,0.9596,88.1714,71.4678,47.6834,4.6945,0.5356,5.9169,4.5571,3.6,4.2604,0.4322,9.2447,4.7457,3.5014,0.0054,0.4202,0.0081,0.0058,0.0043,1.2863,1.4304,1.8425,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.1392682711307475,0.0,0.0,14.102221750076032,2715927443555.0,0.2330488114659745,11.0,8.0,12.0,9.0,40.0,下行,-4.7,0.4391,0.2633140097623894,-4,-0.5,18.5661,3.9134,0.0377,0.0008210180623973,0.0049261083743842,2.0066,1.87295,0.1060860995904542,0.0655714285714286,80.50682261208576,0.0787708290469004,0.0629763148210147,0.0315890284517713,550915659.4,1035782050.57575,60949398941.0,150.9419,8.2083,0.0012,0.9948750800768738,0.9327354260089686
2026/01/23,4.724600000003818,4.814150000005771,0.0720133681124829,0.0668562967507211,40.21028639897761,-7.34e-07,0.0234999443207962,-0.023500678,2256474623.0,10816629568.921902,84573225453.0,8.458399999999195,8.091799999999058,0.3618097956359547,0.1500274771828988,81.86624701519564,0.2934482467768653,0.2637152630303436,0.0297329837465217,64261374.4,129677086.1700001,3307044867,1.6038000000002586,1.5301999999988622,0.0729490305872769,0.0400605888577966,70.39152723033126,0.050698302438205,0.0430301340414624,0.0076681683967425,3311851048.0,5100007260.762843,167023000000.0,0.776799999999626,0.7929000000075228,0.0114408189541252,0.0085022032351086,31.489672240037827,-0.008924847,-0.006732613,-0.002192235,797965142.8,633163222.50015,-1435720727,10.284600000000015,9.788749999999975,0.3433792182064338,0.1522270453996404,80.6324279370903,0.2821708580919431,0.20892444252547,0.073246415566473,100788022.2,467962902.6250488,39504167787.0,134.51919999999944,134.11319999999978,0.4114357301777113,0.2133716382691394,56.60022746711834,-0.029782724,-0.143547051,0.1137643270668654,1879.5,193382.7990000065,879312.0,13.25,1.46,29.83,2.57,5.717369811320754,0.8553299492385786,0.7322335025380711,1.0,1.0,0.9139,88.2335,71.5439,47.6834,4.8816,0.5898,5.9169,4.5573,3.6,4.5352,0.4963,9.2447,4.7297,3.5014,0.0053,0.3915,0.0081,0.0058,0.0043,1.2819,1.4223,1.8298,3471860.39,0.09,0.0203,1179680.52,0.049,0.0212,146138.6,0.027,0.0345,-1.4,98.6,100.2,0.002,0.002,100.2,56.1,48.6,48.1,50.1,50.6,49.3,47.4,45.1,47.8,49.2,50.6,52.6,47.3,48.7,72185,357672.0,8.92347047537838,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92719,28739.45486,119594000000.0,56767471.0,2438672249.0,0.1525611642382106,0.0,0.0,14.1283147211131,2714482759013.0,-0.296537986,11.0,8.0,12.0,8.0,39.0,下行,-4.7,0.4339,0.0415614642103795,-5,-0.5,18.5526,3.9106,0.0377,0.0008210180623973,0.0049261083743842,2.0178,1.88765,0.1083518998934781,0.0636428571428571,76.65903890160186,0.0807083800595993,0.0665227278687317,0.0283713043817352,548165051.15,1039357306.07795,60378918033.0,150.3072,8.1738,0.0012,0.9942381562099872,0.9282970550576184
