date,year,month,上交所融资余额(元),上交所融券余额(元),上交所融资融券余额(元),深交所融资余额(元),深交所融券余额(元),深交所融资融券余额(元),沪深融资余额合计(元),沪深融券余额合计(元),沪深融资融券余额合计(元),沪深融资余额合计(亿元),沪深融资融券余额合计(亿元),融资买入额_x,融券卖出量_x,融券余量_x,融资买入额_y,融券卖出量_y,融券余量_y
2023-09-15,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-18,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-19,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-20,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-21,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-22,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-25,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-26,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-27,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-09-28,2023,9,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-09,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-10,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-11,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-12,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-13,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-16,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-17,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-18,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-19,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-20,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-23,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-24,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-25,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-26,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-27,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-30,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-10-31,2023,10,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-01,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-02,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-03,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-06,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-07,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-08,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-09,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-10,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-13,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-14,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-15,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-16,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-17,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-20,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-21,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-22,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-23,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-24,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-27,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-28,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-29,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-11-30,2023,11,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-01,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-04,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-05,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-06,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-07,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-08,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-11,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-12,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-13,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-14,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-15,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-18,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-19,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-20,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-21,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-22,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-25,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-26,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-27,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-28,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2023-12-29,2023,12,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-02,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-03,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-04,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-05,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-08,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-09,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-10,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-11,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-12,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-15,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-16,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-17,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-18,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-19,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-22,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-23,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-24,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-25,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-26,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-29,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-30,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-01-31,2024,1,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-01,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-02,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-05,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-06,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-07,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-08,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-19,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-20,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-21,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-22,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
2024-02-23,2024,2,1453703702150.0,13289861419.0,1466993563569.0,1399789016399.0,7162905868.0,1406951922267.0,2853492718549.0,20452767287.0,2873945485836.0,28534.92718549,28739.45485836,119593637005.0,56767471.0,2438672249.0,129179423282.0,97367657.0,519056194.0
