date,hs300,zz500,kc50,consume,chip,gold,bond10
2025-07-18,0.13585306704044342,0.13332001864910126,0.12484615296125412,0.12671539187431335,0.13057608902454376,0.1846223771572113,0.16406692564487457
2025-07-21,0.13655026257038116,0.13372144103050232,0.12508682906627655,0.12710733711719513,0.13111068308353424,0.18235653638839722,0.16406692564487457
2025-07-22,0.1377308964729309,0.13449010252952576,0.12543562054634094,0.1277463734149933,0.13209384679794312,0.1784362643957138,0.16406692564487457
2025-07-23,0.13957957923412323,0.1355331838130951,0.12636227905750275,0.1294049620628357,0.13291873037815094,0.1721343845129013,0.16406692564487457
2025-07-24,0.13854679465293884,0.13518108427524567,0.1259622722864151,0.1285092532634735,0.13268381357192993,0.17504988610744476,0.16406692564487457
2025-07-25,0.13876765966415405,0.13523469865322113,0.12607188522815704,0.1287391483783722,0.13243228197097778,0.1746874302625656,0.16406692564487457
2025-07-28,0.13693100214004517,0.13463370501995087,0.12537464499473572,0.12749949097633362,0.13144494593143463,0.18004931509494781,0.16406692564487457
2025-07-29,0.1374599188566208,0.13498665392398834,0.12566961348056793,0.12795521318912506,0.13110576570034027,0.17875593900680542,0.16406694054603577
2025-07-30,0.1365533322095871,0.13402435183525085,0.12492778897285461,0.1269545704126358,0.13042761385440826,0.18304544687271118,0.16406692564487457
2025-07-31,0.13665974140167236,0.13376067578792572,0.12496477365493774,0.12703751027584076,0.12989327311515808,0.18361707031726837,0.16406691074371338
2025-08-01,0.13365943729877472,0.13305038213729858,0.12469694763422012,0.12548649311065674,0.13113369047641754,0.1879061609506607,0.16406692564487457
2025-08-04,0.13431093096733093,0.13362270593643188,0.12466682493686676,0.12582717835903168,0.13128620386123657,0.1862192302942276,0.16406692564487457
2025-08-05,0.1347043514251709,0.13393694162368774,0.12467523664236069,0.12595899403095245,0.13181467354297638,0.18484288454055786,0.16406692564487457
2025-08-06,0.13490831851959229,0.13419073820114136,0.12476833164691925,0.1260986328125,0.13224947452545166,0.18371759355068207,0.16406692564487457
2025-08-07,0.135256826877594,0.13445329666137695,0.12494920194149017,0.1263784021139145,0.13253723084926605,0.18235814571380615,0.16406692564487457
2025-08-08,0.1358780711889267,0.13461929559707642,0.1251482367515564,0.12673747539520264,0.13246527314186096,0.1810847520828247,0.16406692564487457
2025-08-11,0.13628672063350677,0.13442862033843994,0.1250123679637909,0.12668411433696747,0.13188937306404114,0.1816319227218628,0.16406692564487457
2025-08-12,0.1359902322292328,0.1343333125114441,0.1250295788049698,0.1266590803861618,0.13145999610424042,0.18246091902256012,0.16406692564487457
2025-08-13,0.135562926530838,0.1341376006603241,0.12479192763566971,0.12633860111236572,0.1314118504524231,0.18369019031524658,0.16406692564487457
2025-08-14,0.1373267024755478,0.1345900297164917,0.1251753866672516,0.12748479843139648,0.13108190894126892,0.18027429282665253,0.16406692564487457
2025-08-15,0.1366836279630661,0.1344822496175766,0.1250152289867401,0.12699638307094574,0.1313720941543579,0.18138347566127777,0.16406691074371338
