date,保守型C2_动态评分,平衡型C3_动态评分,进取型C4_动态评分,保守型C2_LGB融合,平衡型C3_LGB融合,进取型C4_LGB融合
2015-03-06,998066.4268964352,994983.1881437019,1001420.3064536655,1000225.983251368,1000560.1905251127,1000378.2551857621
2015-03-09,1001422.0982786708,1003361.2569462307,1013229.46022899,1004180.4397473367,1010464.5243274106,1014245.7709487132
2015-03-10,1002557.300297529,1006219.6884913681,1017274.6434675504,1004347.239104729,1010899.1689394935,1014860.5752598456
2015-03-11,1002433.3625585921,1005923.6857755618,1016859.7235717938,1004286.5095071016,1010761.3976533192,1014670.9668464434
2015-03-12,1002195.332831507,1005341.5086004385,1016039.8497772553,1005418.7102396523,1013625.1895353452,1018699.8097374634
2015-03-13,1004696.5860122852,1011629.2323516989,1024940.3700661403,1007319.7447332767,1018431.6512765962,1025466.5869796869
2015-03-16,1011128.4304155991,1027834.8505217762,1047930.8323587915,1012772.296563812,1032228.5560321267,1044919.7481750494
2015-03-17,1013873.5177185904,1034826.2535466603,1057914.3269913958,1015220.5672166841,1038482.1768676053,1053786.606935553
2015-03-18,1017025.0005263224,1042883.18132525,1069449.8860235186,1019302.874753478,1048937.2426954873,1068643.5920999397
2015-03-19,1019060.8056469015,1048117.6156868186,1076969.0188495491,1019109.6765831029,1048455.8142455467,1067961.170506609
2015-03-20,1020866.632362808,1052776.5047665795,1083675.2797716195,1020974.8308913242,1053268.573834255,1074828.6223395097
2015-03-23,1028705.2455794481,1073001.2453221648,1112825.2456441051,1026441.6635898108,1067383.6231525247,1094998.4589221855
2015-03-24,1026842.4444303528,1068159.6794040587,1105799.8995104546,1025694.3364686759,1065456.6669310136,1092235.2708455443
2015-03-25,1028698.3013175692,1073001.902932492,1112822.2855246596,1026645.5037959538,1067942.6232522707,1095807.416891409
2015-03-26,1027041.3553248441,1068697.1033832694,1106576.3233609651,1026888.7579052439,1068591.112950298,1096743.33949077
2015-03-27,1030345.8737720199,1077309.3724620086,1119065.2494269402,1028704.0040870825,1073329.4247061175,1103556.0924597862
2015-03-30,1033915.0174050789,1086654.9697415268,1132660.648140493,1032516.2390649896,1083289.4234303543,1117897.155084465
2015-03-31,1033097.8022492871,1084523.8870543037,1129555.3140474276,1030835.783638282,1078897.8175148366,1111556.9254705491
2015-04-01,1038127.64901267,1097740.5885935682,1148831.473032571,1035654.4008687966,1091522.0776894887,1129770.3058215305
2015-04-02,1041900.5547666707,1107730.8221880763,1163473.3085391417,1038030.2511836139,1097798.3554640259,1138869.4774248973
2015-04-03,1045505.8539788733,1117330.0371877977,1177593.0898452713,1041856.8387003758,1107931.9823534463,1153591.8450885317
2015-04-07,1052378.1632010138,1135707.7222879673,1204714.1993076708,1047987.1519839625,1124246.2223917227,1177377.633588235
2015-04-08,1050506.3251092136,1130674.487088451,1197244.2980872297,1047463.0186336562,1122857.2696049898,1175345.8739528472
2015-04-09,1048438.0770336146,1125126.1025782702,1189023.9758707308,1045431.9829549285,1117430.9150830084,1167398.5204353211
2015-04-10,1056554.349894239,1146917.6900572763,1221269.5318429535,1052919.5932033672,1137455.74899821,1196691.5372769586
2015-04-13,1059077.442410639,1153781.9664250652,1231507.3567874704,1056092.390547129,1146041.5077497591,1209342.322426079
2015-04-14,1058886.5451193051,1153279.2166620214,1230760.9786906315,1056003.1011031712,1145816.3260088067,1209014.4541041348
2015-04-15,1393421.3699885416,2064187.3105196313,2591714.858582068,1277655.4045996843,1747093.0411852084,2097235.898976848
2015-04-16,1401267.7518452404,2093276.7211991875,2642858.1195676797,1286031.9508057032,1775754.7060123293,2145412.4524408514
2015-04-17,1403071.364551818,2100043.6653763144,2654829.6165808206,1289036.8187350133,1786153.9454718567,2163010.625668762
2015-04-20,1399040.019054512,2084990.14951234,2628197.692430372,1284156.2590395333,1769273.6555541146,2134400.6539815166
2015-04-21,1414145.6579252027,2141301.0320142875,2727582.4924896434,1295724.3805737435,1809145.5490288732,2201749.545323883
2015-04-22,1421555.2163630477,2169381.8020436345,2777670.1908902708,1303274.0129748378,1835525.2663472744,2246704.441068949
2015-04-23,1422924.1013537848,2174636.5939038326,2787100.721830675,1303987.7734369277,1838065.723283914,2251066.725258445
2015-04-24,1423087.0164213136,2175291.4070707136,2788286.710180042,1303679.1468685558,1837005.4963965095,2249257.8242324227
2015-04-27,1425971.5516662528,2186346.8292303183,2808136.9380667764,1307748.6106003355,1851368.4675577409,2273887.4902200173
2015-04-28,1414151.6542999547,2141072.71848706,2726738.1873813816,1299065.2521959671,1820663.6280408888,2221099.3031054847
2015-04-29,1420873.7726023607,2166548.3573480733,2772170.89158778,1303790.6330444682,1837247.4897125082,2249431.9458681014
2015-04-30,1423515.1896580984,2176649.6796017215,2790276.8625408257,1305166.8405041173,1842123.0653734352,2257798.040172042
2015-05-04,1423558.8326487842,2176848.9028317896,2790757.896486592,1305823.748034033,1844468.3894594014,2261831.3645712673
2015-05-05,1413587.2902964843,2138761.092791567,2722339.0851504114,1296463.55015149,1811442.7753048479,2205142.3134425846
2015-05-06,1408877.7004775382,2120978.8667633547,2690760.5076772464,1292112.3799332522,1796270.8931687803,2179293.98277877
2015-05-07,1405428.8381096981,2108030.3026503217,2667628.0348053365,1288220.8670357435,1782772.8490427067,2156375.8611854278
2015-05-08,1411867.6322113958,2132205.8563132603,2710489.959861785,1295850.5508827958,1809196.2361859274,2201129.465775593
2015-05-11,1420297.7802043601,2164065.6594425845,2767404.5626163147,1305440.8359513108,1842696.7480415103,2258199.2019841196
2015-05-12,1423357.4018821316,2175752.500116877,2788357.1854973123,1308327.3386682244,1852910.2859958347,2275731.3310226332
2015-05-13,1424483.2290386735,2180087.2424269835,2795955.2818972077,1309771.0153304422,1858049.3538307045,2284576.835265991
2015-05-14,1422912.5041114264,2174109.9304439784,2785298.0503089144,1308458.6070716372,1853422.526964866,2276621.3773710234
2015-05-15,1418420.1952124606,2156982.4555232865,2754615.0152912126,1305160.2577299795,1841769.8853357367,2256591.7459738543
2015-05-18,1417431.5786046355,2153256.0962056597,2748051.4326651585,1306095.5487648067,1845096.869922368,2262307.5506323753
2015-05-19,1425554.0677962794,2184135.8346951567,2803309.9212098387,1313315.2210843768,1870622.0684660743,2306132.2162455833
2015-05-20,1427331.8018869052,2190977.6412872854,2815662.2745605204,1315837.339493438,1879630.8608553882,2321690.0202779695
2015-05-21,1435676.5588307148,2223033.590817191,2873310.0779564343,1324859.453580529,1911878.3232012552,2377463.4039979796
2015-05-22,1441729.6693665164,2246498.599929988,2915734.6735005346,1329812.8589625598,1929777.1757042494,2408633.5104738604
2015-05-25,1451060.004333367,2282878.2758795302,2981731.9981960584,1337215.8424632254,1956663.2592390636,2455623.7311896486
2015-05-26,1456171.5811983082,2303016.7015186837,3018680.7995513086,1343797.0290601975,1980766.9601888221,2497983.8738844814
2015-05-27,1457874.8123786654,2309785.360748138,3031043.892398469,1345797.5094732437,1988168.2439452806,2511061.251282692
2015-05-28,1438563.5031462542,2233330.0041783056,2890577.396224327,1328102.9915583776,1922846.8420544786,2395569.6940797074
2015-05-29,1438124.3643046014,2231658.861026453,2887756.683553538,1329544.8108739546,1928094.1733246164,2404731.508483625
2015-06-01,1452811.1457291364,2288668.8636193997,2991145.364213871,1344142.8646200602,1981047.7875883102,2497202.776775967
2015-06-02,1459459.307823773,2314885.680098565,3039155.439804012,1350597.5237141205,2004860.0595607865,2539235.7515235553
2015-06-03,1455694.5292224875,2299991.599089247,3011841.4051034898,1347627.3719940581,1993867.4788014702,2519754.265087999
2015-06-04,1456448.2014576916,2303002.8230320774,3017367.9483005954,1348263.6593922707,1996250.6797655956,2523980.749511648
2015-06-05,1459179.5252193776,2313834.3305126796,3037361.4047427424,1351975.8037033002,2010020.9672399352,2548365.6182232276
2015-06-08,1463922.2458527116,2332670.201379375,3071692.6178520354,1353289.1038266437,2014932.1800931012,2557092.9494888275
2015-06-09,1462497.8474917149,2327030.6854386446,3061395.0295076487,1352864.765639163,2013382.6556803558,2554350.056562886
2015-06-10,1465152.6089530569,2337625.519812379,3080982.88162606,1355959.327221514,2024926.215088184,2574863.4033082593
2015-06-11,1466369.3803304234,2342513.6498620776,3090133.941612057,1358309.1555901412,2033729.1572668548,2590544.7713484056
2015-06-12,1470978.3948585377,2360955.670611399,3124218.6998031936,1362716.9519433046,2050258.3600977117,2620031.68820447
2015-06-15,1465594.6817663969,2339388.3316783668,3084237.773764872,1357346.3996599677,2030088.3805312791,2583956.691577822
2015-06-16,1456061.689185178,2301381.637904965,3014042.6895743934,1347939.3382649152,1994944.8754268354,2521342.571740343
2015-06-17,1460313.6590310975,2318217.0363529557,3044984.93024222,1352522.1224667307,2011930.81822108,2551407.709769736
2015-06-18,1449696.7487931605,2276116.232705709,2967593.470014441,1342852.4745756655,1976000.7865327068,2487627.855819521
2015-06-19,1431027.5357399737,2202870.469453357,2833904.7053271914,1325518.1276313174,1912261.676438577,2375298.267982737
2015-06-23,1439925.4070716042,2237145.879262853,2895408.7004863247,1331156.4977724066,1932625.6507906097,2410720.5868087145
2015-06-24,1447028.250796701,2264767.574170311,2945398.7092140224,1336969.2564393908,1953752.392420152,2447624.4887708575
2015-06-25,1437881.4423397838,2229011.7274041404,2880311.2608432304,1328550.387147531,1923024.6144887619,2393740.941161988
2015-06-26,1414120.2622092431,2136958.116614357,2713656.194929604,1305142.4788871973,1838348.1565202223,2246185.55524868
2015-06-29,1402334.3047748003,2092463.8283980163,2634441.376666024,1292886.6245860106,1795218.2953355946,2172416.9640312917
2015-06-30,1422500.7170193247,2167722.192789374,2767131.1141904206,1311792.684538018,1860874.3235416603,2283657.281609009
2015-07-01,1417273.6711295424,2147840.9572970667,2731619.1298907846,1304856.3036843769,1836302.6001763018,2241450.299387551
2015-07-02,1411263.0310676424,2125100.5020614,2691140.2084002094,1300568.227964592,1821243.5817882514,2215725.059701234
2015-07-03,1402704.4848078333,2092913.1654130947,2634085.873388613,1293491.9086707463,1796497.4713891605,2173585.2849383387
2015-07-06,1410007.6757355065,2120186.2283476037,2682151.557154718,1297028.6746988522,1808804.5122341115,2194440.3432001914
2015-07-07,1398341.602469966,2076362.968047619,2604547.850517848,1288831.1482561862,1780251.2535487204,2145951.941016849
2015-07-08,1386340.4738507716,2031843.416337952,2526375.9865282285,1277769.2787530646,1742078.5850891038,2081540.6752014689
2015-07-09,1398243.1938171354,2075485.7078288135,2602356.2223618394,1288718.4647382407,1779424.1227274758,2144020.7197458586
2015-07-10,1410235.8568673413,2120019.9399283407,2680541.7492255233,1299749.2444395304,1817528.0334959275,2208304.9686666275
2015-07-13,1422308.1017532977,2165422.267053305,2760921.425996784,1307562.3256199367,1844868.9910428762,2254820.877641697
2015-07-14,1421703.2723678795,2163152.4032077924,2756880.663277653,1305463.681365469,1837493.8839139075,2242210.303928265
2015-07-15,1409725.6241186347,2117623.963168644,2675656.889488604,1296620.0784520055,1806401.889484041,2189102.994102075
2015-07-16,1411584.3419965128,2124635.673299046,2688070.702067315,1299841.5727194324,1817648.929376835,2208193.4259982854
2015-07-17,1416870.2545168297,2144557.419687548,2723368.1190505717,1305246.3310405014,1836570.497990954,2240384.133075374
2015-07-20,1417483.9117310091,2146911.392805319,2727563.952495429,1305493.351838099,1837466.7656307737,2241923.6901970184
2015-07-21,1418052.0198165472,2149094.4723983635,2731457.6960219075,1306440.2279741985,1840825.9018608818,2247670.5397140356
2015-07-22,1419488.0776263261,2154567.4097515666,2741206.9323406857,1307190.2581194586,1843495.3503789564,2252242.6592330816
2015-07-23,1421983.8496898753,2164069.979541627,2758143.673821408,1310204.12702914,1854148.7295058398,2270473.2824280104
2015-07-24,1418947.2078547939,2152548.772151025,2737597.0565522253,1307681.8808039755,1845252.8648474403,2255231.653610778
2015-07-27,1410081.6981413162,2118958.2670397977,2677799.670038724,1298075.1586994217,1811390.5229664592,2197300.3621105575
2015-07-28,1410684.8214442907,2121255.613099716,2681874.824380081,1298589.689976197,1813212.4764773084,2200403.2408123976
2015-07-29,1415200.3218060697,2138262.1449357728,2711987.0466817687,1303377.9787521902,1829954.101268771,2228855.2224913635
2015-07-30,1413375.6649321225,2131401.663164922,2699816.0688747913,1300291.610772705,1819148.1135202225,2210437.935540407
2015-07-31,1410590.1836420277,2120931.9624603656,2681260.2337777973,1298962.7331255393,1814527.3320239098,2202586.142666554
2015-08-03,1410486.678412046,2120574.453555425,2680638.131019346,1297272.5508518708,1808651.7744120886,2192609.918867612
2015-08-04,1415274.7429385164,2138602.3642298295,2712553.7207240066,1303254.1072526544,1829527.3389714854,2228048.7443865547
2015-08-05,1412564.9410993583,2128397.327154487,2694443.118997347,1301040.8431070026,1821787.0319465147,2214860.6833640803
2015-08-06,1411221.4304227019,2123368.1270439457,2685540.4138870835,1300210.6038054223,1818907.7780926845,2209968.787361528
2015-08-07,1413705.9964252985,2132745.6150633018,2702155.3853399702,1303246.226557586,1829551.4287844507,2228082.3728007483
2015-08-10,1419669.4787588224,2155268.9291507294,2742117.4702343903,1308940.885071994,1849564.6523106105,2262212.996274708
2015-08-11,1418217.9280508766,2149791.8281904967,2732372.540841278,1308354.3924739407,1847520.3555628085,2258721.426015951
2015-08-12,1416958.2901092325,2145050.294388122,2723946.338090228,1307177.305024459,1843392.4509356476,2251665.0806939374
2015-08-13,1418590.7565783106,2151260.453589465,2734997.726096892,1308659.19056186,1848644.3010521138,2260655.0500060637
2015-08-14,1418280.9792363474,2150118.0407497687,2732975.2154644863,1309126.4150289877,1850321.842700789,2263536.006668995
2015-08-17,1418474.361106417,2150882.9552309895,2734347.236684477,1310854.9086399607,1856457.01790199,2274052.3858391717
2015-08-18,1410116.032016338,2119229.8857132304,2678022.768723794,1302736.3049637158,1827740.3512452706,2224814.653711903
2015-08-19,1412881.3225673109,2129651.1455638506,2696470.1495858864,1305552.3362887593,1837644.786743405,2241702.10873126
2015-08-20,1409773.9696585857,2117973.471024906,2675780.7923797215,1301809.9765312527,1824503.1318592895,2219267.3058154783
2015-08-21,1403741.8511511127,2095349.110226163,2635775.3464987488,1296518.2811607155,1805989.3373835252,2187748.689268242
2015-08-24,1391712.44809359,2050489.9164571292,2556785.0041049025,1285406.4430958605,1767320.5352038292,2122177.432243873
2015-08-25,1381462.3255308918,2012765.1933613252,2490939.859724472,1276346.5457022206,1736205.4341734871,2069878.1541867808
2015-08-26,1384783.0250878395,2024890.6406321793,2511958.287297106,1278707.6467143702,1744260.7442631044,2083331.156302692
2015-08-27,1392122.459868629,2051750.8837267435,2558617.952134996,1284272.1666163984,1763262.8395398443,2115113.75548541
2015-08-28,1397420.9283530887,2071304.0111031998,2592765.0838861796,1289313.3814470924,1780592.628020541,2144225.16307097
2015-08-31,1397160.6063327056,2070370.1890787936,2591138.8897363436,1286957.979083772,1772486.8660430138,2130568.103519764
2015-09-01,1392742.7019196698,2054034.4159037143,2562526.4840004384,1283576.8331327364,1760871.3766186256,2111029.6557504144
2015-09-02,1391051.942253336,2047831.0979541084,2551702.0567164333,1282618.603209872,1757611.217298246,2105566.190706994
2015-09-07,1391028.6448314479,2047775.8286340896,2551615.7667675572,1281804.6528832386,1754848.9201088173,2100941.7358009904
2015-09-08,1395890.5269400773,2065699.615010141,2582893.2123060897,1285424.5133777093,1767264.418432585,2121759.803908829
2015-09-09,1398732.5212751229,2076244.622165436,2601362.7180539947,1287564.5375540005,1774646.2414731411,2134175.782607298
2015-09-10,1396104.2516373598,2066522.169437679,2584319.0405899626,1285663.576126331,1768122.4266786831,2123200.566976031
2015-09-11,1396673.897080118,2068660.9030464313,2588073.76955767,1285723.488701643,1768354.7265309852,2123599.5235051583
2015-09-14,1389437.9223951085,2041898.0701608525,2541208.372460035,1280014.131807391,1748749.7435891905,2090647.1510886946
2015-09-15,1384726.8485732041,2024620.1390161165,2511114.3326702826,1276079.4978106418,1735337.0669874009,2068206.4697335276
2015-09-16,1393030.8018776258,2055003.4577260949,2563882.036929818,1283424.6398207135,1760334.487472603,2109924.0132959704
2015-09-17,1390439.3100053838,2045476.5955588564,2547251.8249079273,1280907.0385730315,1751727.8809593974,2095490.2443388228
2015-09-18,1391205.9601737412,2048326.583683989,2552230.6980097382,1281608.7915916569,1754153.1863223969,2099560.312344224
2015-09-21,1394891.9732174492,2061924.7152501035,2575961.5532255163,1284219.2554437523,1763111.722048623,2114580.206605755
2015-09-22,1395091.1585132768,2062691.4862723362,2577312.872631223,1284452.978580606,1763940.1582999444,2115979.6116667907
2015-09-23,1392808.557142966,2054284.9144882313,2562617.598952067,1282670.2534942834,1757845.8634436207,2105753.2138555227
2015-09-24,1394131.2137829538,2059192.5248582284,2571198.5656545907,1283565.2178950189,1760938.2999381647,2110947.8446017466
2015-09-25,1390574.0602459488,2046087.990834622,2548300.7103735795,1280647.0676988112,1750955.892477591,2094203.06306609
2015-09-28,1392574.6076945816,2053477.4427183536,2561195.294800646,1282227.2041891147,1756383.0252314757,2103298.8240390667
2015-09-29,1390782.0082278932,2046899.6245577147,2549719.6210295376,1280591.4972800505,1750807.7212030226,2093960.0392657635
2015-09-30,1391235.5734171004,2048598.9340027717,2552693.1806571353,1281253.38578408,1753096.08786326,2097799.9787964206
2015-10-08,1400281.6404925813,2081930.3275247777,2610849.7573838495,1290327.6694006003,1784162.2713495088,2149852.737993761
2015-10-09,1401588.98258765,2086820.6795557076,2619445.9787907125,1292134.0253131238,1790433.0338887463,2160439.7365533025
2015-10-12,1412490.0882291985,2127428.273642835,2690817.1568882624,1302542.9874701796,1826517.3719684237,2221406.3298988477
2015-10-13,1410827.6291851557,2121200.131461223,2679799.35078304,1302302.8359698867,1825702.6589834958,2220027.9520571474
2015-10-14,1409062.3812183635,2114596.5061092465,2668130.3008757522,1300483.4858772324,1819353.4448763411,2209227.9885266693
2015-10-15,1414825.0182418062,2136248.116398295,2706387.9226941736,1307251.4421007812,1843051.1468658084,2249523.087410385
2015-10-16,1417827.5746864162,2147613.8260183786,2726557.382010051,1309979.5327834554,1852694.188281985,2266009.6588196754
2015-10-19,1415987.5047442054,2140677.8010746855,2714240.0737403496,1309340.5601135253,1850462.5225478925,2262197.315162485
2015-10-20,1418146.1269143245,2148868.1227432643,2728789.556987856,1311525.3112134999,1858209.2121668924,2275464.7917497284
2015-10-21,1409073.0237930068,2114529.6960417326,2667752.769392534,1300854.3080001439,1820439.3539986098,2210722.4604142774
2015-10-22,1412831.4805072267,2128661.510854202,2692724.11338995,1306218.9904521443,1839235.031169209,2242686.6156645073
2015-10-23,1419542.2943373406,2153970.5316619617,2737556.530381828,1312678.013620714,1861999.1350943118,2281556.155891447
2015-10-26,1419972.1426646716,2155633.1819138336,2740525.7622505384,1312890.7137133523,1862781.1170912154,2282906.6658267467
2015-10-27,1417811.7876945708,2147466.273487462,2726000.6428340925,1312334.5138811027,1860835.9414104265,2279578.287059008
2015-10-28,1414982.682552783,2136785.5810701204,2707030.112530496,1308147.8951427373,1846022.502856306,2254181.681175508
2015-10-29,1415486.1524847355,2138718.121332382,2710468.4436217705,1309428.8302138946,1850569.0247055665,2261963.099726111
2015-10-30,1418402.478577699,2149765.949756363,2730080.990830922,1311150.6600958807,1856680.0647106334,2272429.467810671
2015-11-02,1414170.0186793562,2133760.88752651,2701636.0930056525,1306243.618308056,1839335.9170462051,2242719.475530408
2015-11-03,1411132.1696219083,2122333.544805917,2681390.7811560566,1303831.2520294203,1830871.089802135,2228278.6350422148
2015-11-04,1428018.6685425928,2185858.086713611,2793762.539409331,1321552.233876082,1893108.9033678218,2334333.428684155
2015-11-05,1430789.1637903205,2196492.5581177585,2812802.428792141,1322925.411798412,1898054.7299536094,2342880.6537987585
2015-11-06,1436374.7373991914,2217962.139082136,2851304.759257051,1329134.52881696,1920354.154696222,2381425.6401391253
2015-11-09,1443893.3903225611,2247019.7560274377,2903613.165978421,1335104.6248865996,1941946.9495811143,2418923.1178307594
2015-11-10,1440479.9858165074,2233773.1493738545,2879660.399584312,1333069.7670171293,1934576.4536533554,2406079.570465213
2015-11-11,1440224.4584037003,2232815.764908131,2877943.9347043713,1335172.9670603445,1942235.7527543863,2419425.5964072715
2015-11-12,1438298.7363454644,2225385.254438981,2864546.9808023903,1334325.0905193721,1939181.2041402613,2414108.164099237
2015-11-13,1433990.4905914012,2208753.705414142,2834586.64098263,1329310.0011136595,1920988.9258734933,2382410.8676351253
2015-11-16,1434906.117179344,2212312.387981811,2840991.6994160796,1332740.8458427638,1933412.3159493604,2403990.8090050514
2015-11-17,1434347.5670774006,2210192.4030981525,2837191.575088982,1330529.3811310958,1925420.635872336,2390088.833030128
2015-11-18,1432600.4051997988,2203494.7695300574,2825166.118200173,1327700.9222089618,1915216.5692186942,2372365.0100814314
2015-11-19,1438030.9365305318,2224409.4247684963,2862718.750485724,1334732.8291034414,1940603.989483,2416400.5254530674
2015-11-20,1437483.5513886302,2222325.727639444,2858975.831126726,1335379.0513750287,1942981.7674088401,2420555.1791819828
2015-11-23,1435228.1623219596,2213641.812742564,2843346.8299860307,1332726.2806603296,1933361.201291703,2403785.4425478503
2015-11-24,1436418.4856432676,2218264.528386757,2851670.920228319,1334822.0899577863,1940990.8503624175,2417075.50811032
2015-11-25,1437516.4771793748,2222536.6157125426,2859370.9596416946,1337088.74643442,1949259.7076973005,2431500.9499949384
2015-11-26,1436498.9076491012,2218636.542013742,2852357.692964445,1335400.8622179648,1943137.0572469875,2420818.2716346444
2015-11-27,1418309.3741558157,2148436.361514172,2726016.4391964865,1317277.2451002584,1877236.945541978,2305887.4154201373
2015-11-30,1420255.277955008,2155837.4059143434,2739174.267584869,1318373.8620766732,1881171.8218287677,2312663.2844945057
2015-12-01,1420821.361957011,2158017.6659008395,2743063.4246426243,1319120.965933609,1883864.8992471732,2317307.579943743
2015-12-02,1423674.6584546263,2168884.1184883253,2762411.647394274,1320793.8640487157,1889865.6870055385,2327650.8177946294
2015-12-03,1424766.0490059194,2173073.065896961,2769891.9968605298,1321543.0982263812,1892573.925357236,2332329.8924511415
2015-12-04,1422763.492576819,2165469.5857466534,2756334.578483829,1320843.9889284715,1890099.1131041239,2328069.3488443787
2015-12-07,1423823.8020050705,2169536.331247406,2763592.4598217625,1321762.3922443213,1893412.7776654833,2333792.6882277336
2015-12-08,1421476.7036662383,2160627.7008674084,2747716.2745600734,1319380.8153833216,1884911.98469281,2319132.8163004327
2015-12-09,1421116.3601539752,2159290.5584219303,2745346.51665022,1318817.2909638227,1882927.3589424088,2315723.4749790533
2015-12-10,1420778.3564530553,2158038.756097389,2743129.232931604,1319015.9469584117,1883664.4511527116,2317001.7852388322
2015-12-11,1420071.9926397824,2155388.6067724144,2738423.9922574135,1317960.9857290143,1879926.0509792569,2310573.1919948165
2015-12-14,1423314.7187291044,2167725.22419987,2760378.0226124767,1320914.6172167305,1890486.6003239166,2328753.975225946
2015-12-15,1422833.337518345,2165924.608759905,2757178.915123638,1320654.2082598612,1889582.9924715206,2327204.8913141075
2015-12-16,1423285.3202695663,2167676.9297903427,2760312.794019346,1320736.3987342268,1889905.1051849995,2327769.5245613395
2015-12-17,1426123.0209226846,2178513.798850787,2779643.2352759726,1323071.9118902613,1898288.223458124,2342234.2780834273
2015-12-18,1425990.3490770203,2178039.5508113946,2778807.1116899964,1323602.568340081,1900219.8809752322,2345580.343208984
2015-12-21,1428498.9856482279,2187651.111219694,2795985.9359399546,1326819.3091172425,1911793.3811526736,2365590.0756005486
2015-12-22,1429063.1282161681,2189843.532531032,2799919.946786903,1327317.510231703,1913616.4561222917,2368757.6008377075
2015-12-23,1428233.718061763,2186698.725805434,2794301.7558843167,1326298.8193586215,1909973.2722288235,2362453.4328090795
2015-12-24,1427434.3112015692,2183671.4341943744,2788896.9941656934,1325995.5277097423,1908909.7856461126,2360621.204607931
2015-12-25,1428008.1513220412,2185898.5631824364,2792890.220135687,1326137.3671050977,1909448.6737969986,2361563.541917462
2015-12-28,1424650.9459408054,2173083.632524428,2769978.4770829873,1323194.2706697497,1898882.9904117992,2343278.550944614
2015-12-29,1425842.209782446,2177658.6897595106,2778153.8737052823,1323904.989067841,1901461.083074989,2347741.870784966
2015-12-30,1426239.3897270674,2179207.606744819,2780931.347082833,1324755.1974898775,1904542.1623242046,2353077.0970462877
2015-12-31,1424668.359848698,2173238.938618442,2770278.9474585447,1323670.724758712,1900672.7570996585,2346393.4810450897
2016-01-04,1417930.2875471574,2147575.050663797,2724489.8317931537,1317062.7284815675,1876979.812014986,2305454.0489234403
2016-01-05,1416543.4432918185,2142355.7770454376,2715230.7455417104,1316116.5767213898,1873636.7805233765,2299714.554110692
2016-01-06,1418228.0573559739,2148757.1101961373,2726599.8275458473,1317751.8191603236,1879484.5309329743,2309772.276153085
2016-01-07,1412262.480488345,2126192.9742762926,2686525.746053394,1312966.269735941,1862448.6525577067,2280470.9589124257
2016-01-08,1410530.9356402375,2119707.4146270314,2675063.7548290645,1311117.159092405,1855918.9378263312,2269286.5965915495
2016-01-11,1405910.997913565,2102382.166901407,2644464.202607064,1306290.3887092823,1838865.5219468183,2240103.204222272
2016-01-12,1405614.2256013618,2101303.978105982,2642576.0291793267,1306368.8044515534,1839168.8506993765,2240629.414000856
2016-01-13,1403715.5900534112,2094239.398668651,2630148.44672606,1304651.1274857626,1833150.6486140618,2230373.6769661186
2016-01-14,1406152.2157206764,2103358.7242302815,2646192.9876446794,1306801.4689148047,1840731.4791281407,2243295.4427925907
2016-01-15,1402033.7379096453,2087988.7110790247,2619132.105496472,1303141.6360208022,1827870.9729631613,2221362.0455810283
2016-01-18,1402236.7298124407,2088775.5501753178,2620524.292629522,1303303.7016347065,1828466.4827758356,2222384.0502158906
2016-01-19,1406006.6095647083,2102845.690327924,2645247.5438543637,1306704.6119121881,1840421.9373062388,2242736.3955357717
2016-01-20,1403945.1449892062,2095169.085234926,2631738.680315672,1304370.704524633,1832231.3724529836,2228771.87509442
2016-01-21,1399909.0069173116,2080141.997462218,2605323.420999814,1300794.9628675801,1819701.651468005,2207442.668886512
2016-01-22,1400367.4658527586,2081876.0263721764,2608374.315754658,1301449.441084816,1822017.6289327915,2211384.679099338
2016-01-25,1401294.458101446,2085352.3218932177,2614482.2782977517,1302162.5246560832,1824540.5189159028,2215680.302286867
2016-01-26,1398995.6958931072,2076831.0309590646,2599535.818613758,1298577.2731447862,1812008.8752554997,2194383.6963969194
2016-01-27,1395929.8475019522,2065483.6862466275,2579661.531189766,1296273.7774247387,1804000.2094971729,2180814.2589660585
2016-01-28,1391611.134223439,2049538.992616604,2551792.2556121433,1292786.6769845376,1791894.721981569,2160335.2503479016
2016-01-29,1394776.5560544378,2061224.427687571,2572171.0226979507,1295804.326847209,1802378.0829889274,2178038.2800790486
2016-02-01,1392440.3918221064,2052624.042953624,2557156.022310564,1293375.6334623815,1793959.524576061,2163804.4510323685
2016-02-02,1395287.3270145166,2063146.3972607732,2575518.396744201,1298178.429404867,1810640.3564914458,2191980.719710968
2016-02-03,1392400.289467336,2052504.7788872747,2556930.4421997224,1296832.8290106726,1805975.3446424447,2184082.899013158
2016-02-04,1395643.565879792,2064487.4173299023,2577839.0941546783,1300286.4743288802,1818026.1250448485,2204494.8704418344
2016-02-05,1394459.4086775028,2060139.0163908184,2570247.7907320294,1298944.6900423055,1813363.0608362244,2196587.5707075763
2016-02-15,1391824.7086832859,2050438.5755989389,2553314.6912328904,1297437.168347162,1808128.6894442025,2187719.489542995
2016-02-16,1398220.5112218924,2074024.8565686597,2594444.0638733846,1304972.3006693732,1834408.291170525,2232243.451377202
2016-02-17,1400571.6546248035,2082774.5340904014,2609777.5934169553,1307284.6414846748,1842561.7712875244,2246142.768746811
2016-02-18,1400604.1107386823,2082926.190574207,2610053.9917099276,1306877.0340636345,1841152.927309316,2243747.284683785
2016-02-19,1400104.6524681563,2081100.2472246715,2606861.09825118,1306902.3549381923,1841269.5067282615,2243955.088084027
