date,bond10_rsi14,bond10_macd_bar,consume_obv,gold_rsi14,gold_macd_dif,consume_rsi14,gold_macd_bar,zz500_pb_quantile,zz500_macd_dea,gold_obv,bond10_std20,gold_ma5,kc50_pb_p50,hs300_atr14,hs300_ma20_amt,ma20_streak,consume_std20,consume_ma20_amt,zz500_pb,bond10_macd_dif,kc50_rsi14,consume_ma20_vol,kc50_pb,hs300_macd_dea,gold_ma20_vol,hs300_pe,pmi_生产经营活动预期指数,pmi_制造业采购经理指数,bond_10y_2y_spread,margin_5d_chg,north_net,hs300_ma5,zz500_ma5,north_20d_sum,margin_total,m1_m2_spread,yield_10y,社融存量增速(近似),hs300_pe_quantile,score_valuation,score_macro,score_sentiment,score_trend,score_total
2023-08-22,75.22060900199354,0.0785534704732068,59228820.0,55.17370883455498,0.0081046041213665,36.84304814561929,2.30415866085687e-06,0.2852916314454776,-0.029748351,37428275338.0,0.4123062545875035,4.430400000000004,5.680170456352832,0.0534759645388183,4403114562.994204,-8.0,0.0227404889073317,213393509.2800998,1.79,0.3258009787633824,30.2854882139332,219669229.7,4.1107,-0.001820603,98375673.5,12.35,54.0,49.89999999999999,0.4396,-0.383725455,-63.7805,3.853200000003818,5.892599999999199,-343.5434,1573167837407.0,-9.0,2.5564,,,21.0,5.5,9.5,6.0,42.0
2023-08-23,74.60984840623517,0.067988943454006,-72114480.0,60.73764641904534,0.0097018308235421,32.9098528526978,0.0012796246886691,0.2299239222316145,-0.039545726,37548069638.0,0.426549422783034,4.434200000000004,5.680170456352832,0.0542276813574742,4490140370.107803,-9.0,0.0255524917725588,207331538.9568998,1.76,0.3322336876076832,25.05101178016828,213786782.3,4.0295,-0.009167238,98502668.5,12.35,54.0,49.89999999999999,0.4296,-0.486092594,-104.6131,3.8290000000038185,5.851199999999198,-453.3078,1568577062668.0,-9.0,2.5535,,,25.0,5.5,9.5,4.5,44.5
2023-08-24,73.17026772345886,0.0536710640093544,79200535.0,63.523803650017385,0.0117999220480555,41.678084043949646,0.002702172730546,0.2295012679628064,-0.049153826,37733097138.0,0.4384194453628434,4.441200000000004,5.680170456352832,0.0540685612605117,4551066382.538253,-10.0,0.0264375175805272,200933199.2696498,1.76,0.3313335741653702,28.910381078801745,207567192.0,3.9908,-0.016012939,103095873.2,12.35,54.0,49.89999999999999,0.4354,-0.7316269,32.33430000000001,3.806800000003818,5.805799999999198,-458.4444,1567624323050.0,-9.0,2.5543,,,22.0,5.5,8.0,4.5,40.0
2023-08-25,70.09540876106637,0.0357143657526796,79200535.0,57.64959986562762,0.0120329003914996,41.67808404394966,0.002348120859192,0.2100591715976331,-0.059112488,37558593938.0,0.4390089863199866,4.446600000000004,5.680170456352832,0.0531350925990466,4468902751.913652,-11.0,0.0261943187708486,192448949.0113998,1.75,0.3223054673468652,25.47900310111212,199546797.8,3.9202,-0.022260985,102469068.2,12.35,54.0,49.89999999999999,0.4198,-1.028038556,-24.0129,3.793200000003818,5.765399999999199,-646.4871,1556662433958.0,-9.0,2.5702,,,25.0,5.5,7.5,4.5,42.5
2023-08-28,65.51776364173602,0.0143584983127406,79200535.0,58.170305057254566,0.0122378503712186,41.67808404394965,0.0020424566711288,0.2502113271344041,-0.067628968,37690906748.0,0.4192509362790311,4.449000000000003,5.680170456352832,0.0655540145562576,4644658042.437304,-12.0,0.0249625686963979,183877891.04774985,1.77,0.3045392244851115,30.690285579048783,191780240.3,3.9533,-0.026910578,104714868.7,12.35,54.0,49.89999999999999,0.4066,-0.378611617,-82.4724,3.8006000000038176,5.752999999999198,-822.4272,1565562511119.0,-9.0,2.5837,,,22.0,5.5,9.0,4.5,41.0
2023-08-29,55.72074077071992,-0.01646505,271249525.0,61.24891186634949,0.0132162259921235,47.70381368242384,0.002416665833627,0.3055790363482671,-0.072646627,37778928148.0,0.3949897309670489,4.455200000000003,5.680170456352832,0.0658715849450963,4837055422.876453,-13.0,0.0238987413048648,169645459.05074984,1.8,0.2695994134169552,49.09261087971834,177807880.3,4.0709,-0.029902221,105628508.8,12.35,54.0,49.89999999999999,0.3825,-0.099172905,-6.8043,3.807800000003817,5.760199999999197,-877.7744,1571607681166.0,-9.0,2.57,,,21.0,5.5,9.0,4.5,40.0
2023-08-30,57.90826195335013,-0.032998469,98935639.0,64.74209041371502,0.0150287285328083,46.41277259416838,0.0033833346994494,0.2840236686390532,-0.075026728,37983234013.0,0.3753428566871417,4.460200000000004,5.680170456352832,0.0635950431633037,4877576910.958504,-14.0,0.0230028223483473,166017386.44414982,1.79,0.2448163772419889,54.02252816023832,174499344.6,4.1233,-0.031645667,112877072.2,12.35,54.0,49.89999999999999,0.4103,0.3088452621996085,-24.6302,3.8258000000038175,5.787599999999197,-852.2126,1573421538610.0,-9.0,2.56,,,21.0,5.5,9.0,4.5,40.0
2023-08-31,60.42870803126839,-0.038739745,-49020928.0,68.23674480376202,0.0176336381754209,44.262675563424885,0.0047905954736496,0.2836010143702451,-0.075920566,38072239113.0,0.357825862070226,4.466200000000003,5.680170456352832,0.0615525400802106,4888241331.150404,-15.0,0.0214532593335121,163709923.23469985,1.79,0.229390165113557,53.71133009104398,172575678.0,4.0856,-0.032746381,111363867.2,12.35,54.0,49.89999999999999,0.4078,0.2145204200109107,-42.9638,3.835400000003817,5.805999999999198,-900.6101,1570987197332.0,-9.0,2.5575,,,21.0,5.5,9.0,3.5,39.0
2023-09-01,55.271087016771546,-0.050601526,203413172.0,66.15969489486483,0.0190747082580902,49.77514966306608,0.0049853324450551,0.283178360101437,-0.075567222,37958441613.0,0.3345443020990328,4.474400000000004,5.680170456352832,0.0600845015030527,4750153678.930605,-16.0,0.0193481222877912,164116615.07644984,1.79,0.2048780027324284,51.475961324426855,173537608.2,4.0739,-0.032944953,111091907.2,12.35,54.0,49.89999999999999,0.4085,0.5882983970850519,-42.9638,3.851000000003818,5.839199999999198,-900.6101,1565820254105.0,-9.0,2.585,,,21.0,5.5,13.0,3.5,43.0
2023-09-04,43.50283798794169,-0.080814797,445745934.0,69.5530972140398,0.021342501533593,57.22949233298487,0.0058025005764463,0.3322062552831784,-0.072938289,38076062559.0,0.3218600473278639,4.485600000000003,5.680170456352832,0.0606498942528346,4722195278.449405,1.0,0.0181477914930672,166687975.04864985,1.81,0.1544610321747654,54.11981597327292,176374526.3,4.0981,-0.031567227,113395384.0,12.35,54.0,49.89999999999999,0.4151,0.2993149806359785,68.8429,3.867600000003817,5.876599999999199,-859.1876,1570248474246.0,-9.0,2.6124,,,18.0,5.5,9.0,12.5,45.0
2023-09-05,45.90152201756116,-0.093193173,298119934.0,69.93506532297567,0.0230355874157268,52.994287252469874,0.0059964691668641,0.3043110735418428,-0.069540671,38220157209.0,0.3077629730247588,4.494800000000003,5.680170456352832,0.0588177589490607,4618784425.487005,2.0,0.016413784941181,163254966.61824986,1.8,0.1187843625677658,49.59320644602052,173063908.7,4.0612,-0.029632552,117540546.5,12.35,54.0,49.89999999999999,0.4231,-0.016189668,-46.0912,3.874400000003817,5.880399999999199,-880.3023,1571353243093.0,-9.0,2.615,,,21.0,5.5,9.0,11.5,47.0
2023-09-06,41.98035617614915,-0.107124844,173099434.0,68.5459392646486,0.0238602491477033,51.62289916938864,0.0054569047190725,0.3038884192730346,-0.065712777,38098423539.0,0.3051736023318467,4.500400000000004,5.680170456352832,0.0565450618812706,4488469274.542055,3.0,0.0145034422160973,160670994.13924986,1.8,0.0780714805387106,50.85790501749447,170591856.7,4.0398,-0.027542216,121211995.0,12.35,54.0,49.89999999999999,0.3966,0.050759750988627,0.4078999999999979,3.879400000003817,5.883599999999198,-811.7489,1574220203465.0,-9.0,2.6375,,,21.0,5.5,9.0,11.5,47.0
2023-09-07,39.22945172096196,-0.118885809,-14302866.0,68.0606438862556,0.0241546678932955,46.83687047101522,0.0046010587717317,0.261200338123415,-0.062974348,38038018039.0,0.3102420185249947,4.502400000000003,5.680170456352832,0.0565775574611799,4478916223.813555,-1.0,0.0120703080384668,162093408.22024986,1.78,0.0365890632163683,40.688490498083446,172404467.7,3.93,-0.026246703,118736189.9,12.35,54.0,49.89999999999999,0.3831,-0.04969756,-70.723,3.8776000000038167,5.876199999999199,-869.1531,1570206455026.0,-9.0,2.635,,,21.0,5.5,9.0,9.5,45.0
2023-09-08,42.5051164467056,-0.115826644,-182029466.0,74.32491998468737,0.0266627775327963,44.03880137020735,0.005687334728986,0.2607776838546069,-0.060950706,38214148939.0,0.3093220167635545,4.511800000000003,5.680170456352832,0.0549648747853813,4380334855.331354,-2.0,0.0114293410204744,160016654.83704987,1.78,0.0106915674428478,41.37092889199522,170453480.1,3.9329,-0.025792505,123365517.1,12.35,54.0,49.89999999999999,0.3864,0.0203593065145391,-70.723,3.867000000003817,5.867199999999198,-869.1531,1566139044250.0,-9.0,2.6375,,,21.0,5.5,12.0,9.5,48.0
2023-09-11,42.14371946983593,-0.109820467,-59410666.0,75.76461929044707,0.0290419200989822,48.31414861525658,0.0064531818361375,0.3034657650042265,-0.058273295,38452738039.0,0.3170111039933415,4.519600000000002,5.680170456352832,0.0551816694435684,4333287854.279655,-3.0,0.01130231552233,156397134.6315499,1.8,-0.010757372,43.80791121442633,166659753.4,4.0244,-0.025383926,131032447.1,12.35,54.0,49.89999999999999,0.3699,1.4352288634970067,22.439100000000003,3.850400000003817,5.854799999999198,-820.7277,1592785133577.0,-9.0,2.63,,,21.0,5.5,10.0,9.5,46.0
2023-09-12,43.37999767446042,-0.099223732,79210089.0,75.92614727076193,0.0306547307123876,48.78236443745011,0.0064527939596343,0.3030431107354184,-0.055161744,38593586739.0,0.3315787199997909,4.527200000000002,5.680170456352832,0.0527401216261707,4287280787.846154,-4.0,0.01130231552233,156536835.8220499,1.8,-0.02496657,42.18916706995944,166808056.1,4.0064,-0.025047275,132503837.1,12.35,54.0,49.89999999999999,0.3738,1.85311966510362,-19.7953,3.838200000003817,5.851399999999198,-717.148,1600472299049.0,-9.0,2.623,,,21.0,5.5,10.0,9.5,46.0
2023-09-13,47.79757557516919,-0.080782207,-115236096.0,77.68779014324689,0.0324464799882759,47.39524107684368,0.0065956345884181,0.2586644125105664,-0.052756781,38789903139.0,0.3353694381656939,4.537600000000003,5.680170456352832,0.0529015415100156,4317327397.201005,-5.0,0.0113061857478793,159203967.70779988,1.78,-0.026720597,38.84039146057221,169641115.4,3.9562,-0.025115129,136552612.1,12.35,54.0,49.89999999999999,0.3917,1.9216176225165915,-65.9195,3.823000000003817,5.836599999999199,-736.4354,1604470696312.0,-9.0,2.615,,,21.0,5.5,10.0,2.5,39.0
2023-09-14,52.32998529349904,-0.05724907,-216834396.0,82.16086450693349,0.0362725344923111,46.44703302089957,0.0083373512739626,0.2582417582417582,-0.050880294,39037542239.0,0.3337893648088056,4.555200000000004,5.680170456352832,0.0514800028307288,4268328142.519105,-6.0,0.0106659428171317,155187534.98439988,1.78,-0.017499728,37.13130256611443,165521540.8,3.9218,-0.025423581,143098897.1,12.35,54.0,49.89999999999999,0.388,2.282374485105953,-64.1822,3.8178000000038166,5.837199999999198,-702.8834,1606044446519.0,-9.0,2.6075,,,21.0,5.5,11.5,4.5,42.5
2023-09-15,47.571593006133206,-0.04866709,-423688596.0,64.6216261476752,0.0353468218160726,42.76176404123351,0.0059293108781793,0.2578191039729501,-0.049301494,38709217439.0,0.3319667868247398,4.557600000000003,5.680170456352832,0.051302859771391,4248102174.6667047,-7.0,0.0107865581249238,158333141.9779999,1.78,-0.02108452,38.78882124534726,168944796.2,3.9522,-0.026079946,154420922.1,12.35,54.0,49.89999999999999,0.4005,2.6075370683678045,-24.601,3.813400000003816,5.838399999999198,-681.0927,1606976700371.0,-9.0,2.64,,,21.0,10.5,11.5,4.5,47.5
2023-09-18,42.15702561146586,-0.052539324,-270632896.0,57.42115517861737,0.0323042056530251,46.20896843207533,0.0023093557721054,0.257396449704142,-0.04768822,38358220940.0,0.3144115933892176,4.5534000000000034,5.680170456352832,0.0509955126448631,4226252561.506704,-8.0,0.0105711795073423,157917149.29299992,1.78,-0.038091585,37.20431755849859,168430001.2,3.9394,-0.02665312,166707757.0,12.35,54.0,49.89999999999999,0.3805,1.0833069399794226,28.2917,3.806000000003817,5.828599999999198,-637.6156,1610039885468.0,-9.0,2.65,,,21.0,10.5,10.0,6.0,47.5
2023-09-19,42.39110489193787,-0.051960978,-363620996.0,63.762516978981175,0.0323442732671273,45.23109791572487,0.001879538708966,0.2569737954353339,-0.046428078,38540778423.0,0.3017179934366114,4.556000000000004,5.680170456352832,0.0493529760273729,4109680256.975504,-9.0,0.010258159492348,155559589.60174993,1.78,-0.050503484,35.63660070778135,165841076.9,3.8994,-0.027163128,170601271.2,12.35,54.0,49.89999999999999,0.373,0.5429649825969163,-24.2287,3.798600000003816,5.813399999999198,-576.6254,1609162303189.0,-9.0,2.6625,,,21.0,10.5,10.0,6.0,47.5
2023-09-20,41.4870809686447,-0.05080242,-455411363.0,68.7712505820071,0.034799092357753,44.22326040095312,0.0034674862396734,0.2362637362637362,-0.046003643,38767640649.0,0.2845236546635679,4.563400000000004,5.680170456352832,0.0471134777397034,4025508870.148004,-10.0,0.0086146582146884,153843176.70559993,1.77,-0.06204553,33.36544383614994,163863430.3,3.8461,-0.027832079,175954667.5,12.35,54.0,49.89999999999999,0.378,0.2028626664532851,-35.3979,3.792600000003816,5.801799999999198,-547.9001,1607725568349.0,-9.0,2.665,,,21.0,10.5,9.0,6.0,46.5
2023-09-21,42.88621568025387,-0.045268444,-631740563.0,64.90665702760583,0.0352090036981822,36.73133115748888,0.0031019180640821,0.1944209636517329,-0.046754315,38609048839.0,0.2601775548743422,4.561000000000004,5.680170456352832,0.0467482293297245,4013172918.669253,-11.0,0.0099423254908962,154872838.69884995,1.75,-0.067828666,32.37779998856995,165114139.5,3.8243,-0.029060554,174632883.0,12.35,54.0,49.89999999999999,0.3857,-19.479552788077125,-43.3006,3.780200000003816,5.781999999999198,-527.4202,857930000000.0,-9.0,2.6576,,,22.0,10.5,6.0,6.0,44.5
2023-09-22,37.91319301782606,-0.049623411,-472896847.0,59.980405847124594,0.0336132475837249,46.97453196196248,0.0012049295596998,0.2565511411665258,-0.046532074,38405444271.0,0.2427592224022313,4.563600000000004,5.680170456352832,0.0493376415204585,4028963002.454553,-12.0,0.0098342430397415,154726848.74769992,1.78,-0.084589486,42.85273699015274,164931344.6,3.8996,-0.029312514,176087951.4,12.35,54.0,49.89999999999999,0.3933,-19.479552788077125,74.9289,3.786200000003816,5.781599999999198,-347.8782,858381000000.0,-9.0,2.6776,,,21.0,10.5,6.5,6.0,44.0
2023-09-25,33.88890524088784,-0.059324638,-617112047.0,63.15082146749948,0.0335753959546352,44.80457302759085,0.0009336623444881,0.2349957734573119,-0.04613212,38590678371.0,0.2385211679500977,4.575000000000004,5.680170456352832,0.0483135242689972,3620346620.921254,-13.0,0.0099318848244524,150884730.63134992,1.77,-0.109121871,40.50260673638368,160811111.4,3.8603,-0.029319119,178734015.9,12.35,54.0,49.89999999999999,0.3906,-19.479552788077125,-80.3936,3.784000000003816,5.772199999999198,-460.6061,858753000000.0,-9.0,2.6976,,,21.0,10.5,6.5,6.0,44.0
2023-09-26,31.7576226878902,-0.067648698,-745190647.0,62.35287103077918,0.0329237982856378,42.28053739597392,0.0002256517403925,0.2121724429416737,-0.045839734,38481111232.0,0.2542714053207394,4.578800000000003,5.680170456352832,0.0470768439640688,3359576142.885204,-14.0,0.0105281687002628,147746845.1818499,1.76,-0.134358107,40.93863191328121,157612591.9,3.8491,-0.029439812,179811302.8,12.35,54.0,49.89999999999999,0.3708,-19.479552788077125,-62.959,3.778600000003816,5.763999999999198,-499.5522,857763000000.0,-9.0,2.6951,,,21.0,10.5,6.5,6.0,44.0
2023-09-27,31.45329859824804,-0.069541254,-589189873.0,47.8201720455017,0.0266933579662165,43.97984549960845,-0.004803831,0.2345731191885038,-0.045126759,38292215389.0,0.2566913079143315,4.5622000000000025,5.680170456352832,0.0464999265380639,3363350617.582004,-15.0,0.0108716298774293,146872559.68724993,1.77,-0.153635977,43.18077647693394,156796936.3,3.8926,-0.029399044,179040801.7,12.35,54.0,49.89999999999999,0.3771,-19.479552788077125,18.03219999999999,3.778800000003815,5.768999999999197,-399.0476,857438000000.0,-9.0,2.6877,,,21.0,10.5,6.5,11.0,49.0
2023-09-28,45.09543709099251,-0.0463404,-753086349.0,37.331200201050855,0.0155248550610718,38.66732349135148,-0.012777867,0.2561284868977176,-0.043957055,38006577889.0,0.2213707016804884,4.533400000000003,5.680170456352832,0.0456785032139165,3413305771.265904,-16.0,0.0121475238714748,147435870.31849992,1.78,-0.142020222,46.25684486239395,157593931.8,3.9003,-0.029415567,188872421.7,12.35,54.0,49.89999999999999,0.3992,20.01458155408746,-49.9512,3.783200000003815,5.784799999999197,-442.1945,1590652072045.0,-9.0,2.6751,,,21.0,10.5,13.5,3.0,48.0
2023-10-09,46.236695234897866,-0.026518672,-879764749.0,34.01056793636357,0.0041247475990795,36.13611524582774,-0.01934238,0.2320067739204064,-0.042972752,37815216889.0,0.190786130433394,4.502200000000004,5.680170456352832,0.0463443244129224,3424514345.447504,-17.0,0.0136661017206135,141246844.47849992,1.77,-0.128828162,45.49893327733787,151306146.8,3.8874,-0.029559634,192750596.7,12.35,54.0,49.89999999999999,0.3699,20.01458155408746,-74.6023,3.770600000003815,5.774599999999197,-492.1666,1603704761058.0,-9.0,2.6702,,,21.0,10.5,13.5,3.5,48.5
2023-10-10,46.92653525533117,-0.01062319,-998304916.0,28.917221293902102,-0.009400975,34.73678562304669,-0.025267646859968733,0.1875529212531752,-0.042505036,37580912189.0,0.1873577528900387,4.455600000000003,5.680170456352832,0.046891158383428,3365071982.011104,-18.0,0.0137226942064888,134924946.1412999,1.75,-0.115588477,43.21150307963486,145116517.0,3.8561,-0.030139486,198584784.4,12.35,54.0,49.89999999999999,0.3352,20.01458155408746,-54.7127,3.758200000003815,5.765399999999197,-503.9155,1611163145958.0,-9.0,2.6811,,,22.0,10.5,13.0,3.5,49.0
2023-10-11,40.331741915069074,-0.012739538,-834953916.0,30.297745554135247,-0.019332512,35.410176694625136,-0.025267646859968733,0.187129551227773,-0.042368518,37695518789.0,0.186141881549697,4.411000000000003,5.680170456352832,0.0460417899274688,3409348116.543704,-19.0,0.0139854330045206,135249529.7912999,1.75,-0.12088971,49.17376881310253,145902767.0,3.8801,-0.030765755,197110381.9,12.35,54.0,49.89999999999999,0.3087,20.01458155408746,-3.8996,3.751600000003815,5.7589999999991965,-576.658,1618101770972.0,-9.0,2.6976,,,22.0,10.5,13.0,3.5,49.0
2023-10-12,41.45490306856308,-0.010689135,-710789212.0,36.896855104529536,-0.024101295,38.15883788617127,-0.025267646859968733,0.2315834038950042,-0.041664139,37852025189.0,0.1885593476011266,4.386800000000004,5.680170456352832,0.0463245192183639,3446512163.3216043,-20.0,0.0137378978143505,134929508.89729992,1.77,-0.121511591,51.694574929476914,145859977.2,3.9197,-0.030743806,198849018.4,12.35,54.0,49.89999999999999,0.3287,20.01458155408746,66.1575,3.7502000000038143,5.756199999999197,-464.4093,1624805231991.0,-9.0,2.6911,,,21.0,10.5,13.5,9.5,54.5
2023-10-13,47.41629609218887,0.0018031739373267,-890868720.0,39.53879661076736,-0.026366282,31.93812515872072,-0.023411732,0.1858594411515664,-0.041024432,37996805191.0,0.1885325172662706,4.380600000000004,5.680170456352832,0.0463727678456236,3478339777.2323046,-21.0,0.0154955586022534,134126501.06749992,1.75,-0.108568488,47.86013941719365,145493837.6,3.8725,-0.030805051,203067743.5,12.35,54.0,49.89999999999999,0.3221,2.0366596574039164,-64.3854,3.744600000003815,5.745799999999197,-529.2026,1623048241086.0,-9.0,2.6702,,,22.0,12.0,11.5,1.5,47.0
2023-10-16,50.97645722689775,0.0169265897872898,-1037915420.0,48.1162720183408,-0.023452909,28.157848472224394,-0.016398687,0.1663844199830652,-0.041274693,38146833791.0,0.18735540442271,4.391600000000004,5.680170456352832,0.0470604272852219,3532743347.482604,-22.0,0.0184160211891352,132743734.63249992,1.74,-0.089213425,41.26723839955382,144459842.6,3.7871,-0.031531058,201762628.5,12.35,54.0,49.89999999999999,0.2973,1.4111314567071709,-64.7694,3.732400000003815,5.7303999999991975,-523.249,1626335143414.0,-9.0,2.6777,,,22.0,11.0,10.0,3.5,46.5
2023-10-17,48.43382009467134,0.0218911205071556,-930969981.0,50.84703736918084,-0.01930764,31.51536861938204,-0.009802735,0.165961049957663,-0.041800079,38256307753.0,0.1856952545591123,4.418000000000005,5.680170456352832,0.0455561110505632,3540582064.379804,-23.0,0.0196072011384746,131680119.40849993,1.74,-0.078776114,44.90015272820248,143676174.6,3.801,-0.032372349,195306871.6,12.35,54.0,49.89999999999999,0.2829,0.9716263864570918,-30.575,3.728000000003816,5.722799999999197,-576.2631,1626817632213.0,-9.0,2.6882,,,22.0,11.0,10.0,3.5,46.5
2023-10-18,47.47746708696253,0.0230499105139921,-1064036426.0,56.18635479095614,-0.012409693,30.591570643582443,-0.00232383,0.1291278577476714,-0.043459995,38394470498.0,0.1826961618673837,4.451600000000004,5.680170456352832,0.0444449602612373,3575560401.130704,-24.0,0.0204628892518549,130986045.46124992,1.72,-0.071854847,41.13268790022607,143398459.1,3.7547,-0.033614735,195172573.9,12.35,54.0,49.89999999999999,0.2744,0.3945748644206048,-11.6064,3.7164000000038144,5.702599999999197,-568.0742,1624486393841.0,-9.0,2.7052,,,22.0,11.0,9.0,3.5,45.5
2023-10-19,41.43967089612079,0.0116268639926165,-1280936126.0,58.871724062568354,-0.004949368,23.82322704653237,0.0041091959386708,0.1037256562235393,-0.046681979,38517590416.0,0.1765004534163171,4.483000000000004,5.680170456352832,0.0471274630997203,3683360241.0276537,-25.0,0.0237678845630061,131075034.32549992,1.7,-0.080371177,40.46782327439132,144521134.8,3.7394,-0.036195268,191512749.8,12.35,54.0,49.89999999999999,0.2679,-0.060525659,-117.0427,3.682200000003815,5.660799999999197,-619.1974,1623821807915.0,-9.0,2.7177,,,25.0,11.0,9.0,3.5,48.5
2023-10-20,48.392874129581806,0.0163111637065518,-1417276893.0,63.84362992154503,0.0049406233638382,22.62525607322375,0.0111993497573923,0.0927180355630821,-0.051214007,38666772216.0,0.1481621073565661,4.521400000000004,5.680170456352832,0.0462612157354546,3818514715.743053,-26.0,0.0266936291401195,132068734.33789992,1.69,-0.071609087,38.143889034926296,146258258.2,3.7342,-0.039683932,186589884.8,12.35,54.0,49.89999999999999,0.2802,-0.283024398,-16.4622,3.651400000003816,5.617399999999197,-571.4774,1618454618569.0,-9.0,2.7052,,,25.0,11.0,9.0,3.5,48.5
2023-10-23,52.71193755981219,0.0274899822981676,-1599940893.0,59.94181243863629,0.0106385866188638,22.22408190295788,0.0135178504099343,0.0660457239627434,-0.058558139,38448133790.0,0.1365987190872769,4.543800000000004,5.680170456352832,0.0479568431829221,4073325249.670653,-27.0,0.0292405939873988,130150511.14789993,1.65,-0.053557772,32.174478538747856,145048748.2,3.6494,-0.044074734,181105566.1,12.35,54.0,49.89999999999999,0.2941,-0.614528873,-16.4622,3.621600000003814,5.555999999999197,-571.4774,1616340844394.0,-9.0,2.7047,,,25.0,11.0,10.5,3.5,50.0
2023-10-24,47.74653607993071,0.024221826260626,-1467296672.0,60.25571151283623,0.0152208816292818,25.767779106657724,0.0144801163362818,0.0808636748518204,-0.066125305,38611210402.0,0.1335351173069744,4.562800000000004,5.680170456352832,0.0476027829555705,4158387287.414403,-28.0,0.030202853123535,128612639.9322499,1.67,-0.050770472,37.21341331631239,144028174.2,3.7077,-0.048620578,171709571.7,12.35,54.0,49.89999999999999,0.3059,-0.444826108,-50.4557,3.5904000000038145,5.505199999999197,-597.3321,1619581122661.0,-9.0,2.7177,,,25.0,12.0,9.0,3.5,49.5
2023-10-25,51.60834923932666,0.0291178360113101,-1305474321.0,57.35181051857717,0.0172016440262829,36.3813077726911,0.0131687029866264,0.0728196443691786,-0.072854098,38421696302.0,0.1336929319389703,4.569600000000004,5.680170456352832,0.0480597270301727,4267296935.181254,-29.0,0.0296349428353353,131265470.63044988,1.66,-0.038595003,36.6273217950627,147469886.8,3.7015,-0.052595395,172057402.6,12.35,54.0,49.89999999999999,0.3437,-0.24704052,-12.952,3.5688000000038143,5.473399999999197,-638.5758,1620473254211.0,-9.0,2.7052,,,25.0,12.0,9.0,2.0,48.0
2023-10-26,52.63075961340428,0.0333196452639533,-1160154402.0,61.05722348425349,0.0211899718982779,40.67961130056575,0.0137256246868971,0.0804403048264182,-0.078155726,38557259676.0,0.1370510399595882,4.578200000000004,5.680170456352832,0.047341175099446,4352360907.296654,-30.0,0.0285060052778008,133328577.5149999,1.67,-0.026063283,37.16023340657604,150146364.4,3.6858,-0.055676653,167492460.0,12.35,54.0,49.89999999999999,0.3267,-0.170119675,12.267500000000002,3.565200000003814,5.459399999999198,-602.0796,1621059367528.0,-9.0,2.7152,,,25.0,12.0,9.0,2.0,48.0
2023-10-27,52.96519243028891,0.0353861464937227,-1018117600.0,62.02624368311754,0.0247911977592627,49.02483833382436,0.0138614804383055,0.0922946655376799,-0.080447522,38722339376.0,0.1395103582371212,4.578600000000003,5.680170456352832,0.0499596625923427,4483666169.190554,-31.0,0.0279233296172987,131590970.7639999,1.69,-0.015150245,44.23088724927806,148431744.5,3.7476,-0.057047884,167816854.5,12.35,54.0,49.89999999999999,0.3298,0.096612442885946,46.6803,3.576000000003814,5.473799999999197,-520.0014,1620018247113.0,-9.0,2.7133,,,25.0,12.0,9.0,3.5,49.5
2023-10-30,54.65457011531504,0.0384141853164932,-682241688.0,63.12421100020923,0.0281278710377064,53.344428512472106,0.0137585229733993,0.0918712955122777,-0.079831369,38883898071.0,0.1478280337373222,4.586000000000004,5.680170456352832,0.0494625438357468,4421205865.569454,-32.0,0.0262303228523666,139320063.4339999,1.69,-0.00251866,50.25829241847703,157283354.3,3.7906,-0.056890128,165714560.8,12.35,54.0,49.89999999999999,0.3416,0.8665901383721808,-23.9761,3.597600000003814,5.526599999999197,-500.6769,1630347894754.0,-9.0,2.7141,,,25.0,12.0,10.0,9.5,56.5
2023-10-31,59.73960565051871,0.0488823694608378,-508607119.0,64.34544324859333,0.0312990210873396,54.84294502671294,0.013543738418426,0.0787468247248094,-0.077450325,39009875374.0,0.1617477281338099,4.595000000000004,5.680170456352832,0.0480723621331935,4441405347.271304,-33.0,0.0249228777823852,140492653.1612499,1.67,0.0201701169897461,49.03530102943269,158754322.7,3.757,-0.055780272,162751721.0,12.35,54.0,49.89999999999999,0.3327,0.789252956468034,-47.5339,3.616600000003814,5.563999999999196,-623.1397,1632363714554.0,-9.0,2.6938,,,25.0,12.0,10.0,7.5,54.5
2023-11-01,63.23598575490096,0.0611839196647764,-210683390.0,60.98408813293575,0.0320707309998749,58.10357967636482,0.011452358664769,0.0783234546994072,-0.074102829,38909495591.0,0.1755545501001432,4.604200000000004,5.680170456352832,0.048067193409394,4426695566.590904,-34.0,0.0244604238916834,148209748.0465499,1.67,0.0477676471098789,47.37978947204227,167246579.2,3.729,-0.054036614,162292353.2,12.35,54.0,49.89999999999999,0.3036,0.8606400991042928,-20.8225,3.631200000003814,5.5935999999991965,-563.5686,1634419696832.0,-9.0,2.6853,,,25.0,12.0,10.0,7.5,54.5
