日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM中位数,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2022-05-17,=8515.6859,=9171.1071,=1551135341921.0095,=1363788556814,=894717275972.8188,=38.8181,=0.0196,=105.8592,=86.2072,=69.4802
2022-05-16,=8181.5128,=8811.0834,=1486933208491.3999,=1308216010161,=858682473746.0105,=37.4936,=0.0106,=106.1622,=86.2166,=69.4802
2022-05-13,=8303.1337,=8942.0630,=1509989912294.2405,=1326948837607,=871370943276.5186,=37.9476,=0.0121,=106.1622,=86.2317,=69.5335
2022-05-12,=8323.7099,=8964.2226,=1511663664597.1499,=1328801948175,=873536743692.8864,=37.5691,=0.0106,=106.1622,=86.2467,=69.5354
2022-05-11,=8273.1240,=8909.7441,=1502265932936.6802,=1315237075222,=868818581293.8663,=37.2194,=0.0091,=106.1622,=86.2774,=69.5743
2022-05-10,=7970.9123,=8584.2771,=1445526047307.7102,=1268569279997,=836466730495.7941,=36.1415,=0.0061,=106.1622,=86.3081,=70.1314
2022-05-09,=7667.4100,=8257.2591,=1387159980733.3899,=1220062642943,=804525301847.4032,=34.9597,=0,=106.2597,=86.3170,=70.1314
2022-05-06,=7739.4840,=8334.8777,=1402451274823.6299,=1225086362251,=812413859182.6354,=35.4112,=0.0015,=106.2597,=86.3259,=70.1683
2022-05-05,=7984.7468,=8599.0085,=1446799619182.9297,=1263064956208,=838111008679.1664,=36.1122,=0.0015,=106.2597,=86.3364,=70.2864
2022-04-29,=7949.1082,=8560.6283,=1444061390281.6902,=1243697062039,=833998495564.0746,=36.9579,=0.0015,=106.2597,=86.3470,=70.3726
2022-04-28,=7677.1621,=8266.2415,=1395614703942.7500,=1201086302712,=804727168306.9486,=35.0241,=0,=106.2597,=86.4268,=70.4641
2022-04-27,=7752.1314,=8345.7645,=1408715552285.8701,=1212700035676,=803466120663.9001,=38.5996,=0.0015,=106.3621,=86.5067,=70.4641
2022-04-26,=7215.5627,=7768.1071,=1311008664399.1899,=1128816460598,=746928853186.2101,=38.0556,=0,=106.3621,=86.5112,=70.4826
2022-04-25,=7422.8815,=7991.3017,=1346226843646.3301,=1159653461934,=766557764127.0200,=38.7642,=0,=106.3621,=86.5157,=70.5776
2022-04-22,=8047.4514,=8663.6992,=1461778135588.7800,=1259197875132,=830173056772.9199,=42.3673,=0,=106.3621,=86.5801,=70.5924
2022-04-21,=8251.5322,=8883.4079,=1501092188194.4197,=1292044039048,=851744767448.1600,=43.8840,=0,=106.3621,=86.6444,=70.6063
2022-04-20,=8458.5487,=9106.2770,=1537423864822.1204,=1323506216478,=872117786101.6901,=45.4515,=0.0046,=106.3751,=86.6474,=70.6063
2022-04-19,=8592.4992,=9250.4850,=1561463536031.4302,=1344900933409,=886156761733.0900,=46.5364,=0.0093,=106.3751,=86.6505,=70.6147
2022-04-18,=8791.4989,=9464.7234,=1600955387286.2400,=1378011294834,=907145158598.5898,=46.2928,=0.0062,=106.3751,=86.7044,=70.6847
2022-04-15,=8464.7294,=9112.9310,=1540954697218.8401,=1322045118904,=873222854892.6399,=44.5688,=0.0016,=106.3751,=86.7584,=70.7266
2022-04-14,=8499.0451,=9149.8744,=1546096279768.0500,=1328458758432,=876622028215.4401,=46.4790,=0.0047,=106.3751,=86.7704,=70.7351
2022-04-13,=8291.2545,=8926.1719,=1505913088483.4202,=1294729453957,=855516004656.9100,=45.0313,=0.0016,=106.4137,=86.7824,=70.7351
2022-04-12,=8502.5869,=9153.6874,=1544908026494.0300,=1326927175276,=877227653745.2700,=45.7559,=0.0016,=106.4137,=87.0155,=70.7764
2022-04-11,=8385.8411,=9028.0016,=1527489387889.2600,=1310763923893,=865454145841.9198,=44.0221,=0,=106.4137,=87.2486,=70.8518
2022-04-08,=8863.8033,=9542.5646,=1614206072726.1899,=1384204223320,=912713637643.3800,=48.6965,=0,=106.4137,=87.2927,=70.8520
2022-04-07,=8852.4005,=9530.2886,=1613530890616.2900,=1383858802537,=911715462337.9200,=48.7033,=0,=106.4137,=87.3367,=70.8737
2022-04-06,=9049.0991,=9742.0497,=1650368296513.0500,=1414516134721,=931941356773.9700,=49.6154,=0,=106.4890,=87.3449,=70.8737
2022-04-01,=9364.8782,=10082.0101,=1710732742452.9800,=1464419361989,=964574603855,=51.5156,=0.0016,=106.4890,=87.3532,=70.9814
2022-03-31,=9361.4979,=10078.3710,=1707848589712.2605,=1463946127760,=964259640594.4301,=51.9349,=0.0016,=106.4890,=87.4399,=70.9916
2022-03-30,=9642.4987,=10380.8900,=1759483226945.8501,=1507691598637,=988722901958.5900,=53.4319,=0.0016,=106.4890,=87.5266,=71.1849
2022-03-29,=9454.9951,=10179.0280,=1722819535220.4402,=1477517936790,=969670236062.2700,=51.4258,=0,=106.4890,=87.5403,=71.1913
2022-03-28,=9651.4965,=10390.5769,=1759774200464.4302,=1506602131057,=989907341736.2802,=53.7853,=0.0032,=106.4942,=87.5540,=71.1913
2022-03-25,=9791.8961,=10541.7279,=1786482160486.9600,=1528087098186,=1004455978597.3199,=55.6200,=0.0063,=106.4942,=87.5647,=71.3867
2022-03-24,=9904.2071,=10662.6393,=1809801578533.9600,=1547249233968,=1016211894681.5798,=55.7364,=0.0063,=106.4942,=87.5755,=71.4808
2022-03-23,=10153.5446,=10931.0703,=1855448343994.7400,=1584432847595,=1042113946213.8400,=58.2630,=0.0334,=106.4942,=87.5828,=71.5543
2022-03-22,=10153.5533,=10931.0796,=1857034518663.7305,=1585923588713,=1042400764363.8800,=57.6145,=0.0271,=106.4942,=87.5902,=71.6878
2022-03-21,=10344.6156,=11136.7728,=1892199056714.7200,=1616398554292,=1059576682336.0802,=58.8891,=0.0383,=106.6470,=87.7138,=71.6878
2022-03-18,=10233.8263,=11017.4997,=1870870513978.4500,=1598192575313,=1048425770357.7698,=58.4535,=0.0319,=106.6470,=87.8374,=71.8127
2022-03-17,=10340.1594,=11131.9755,=1889050549339.9800,=1612878100323,=1059228003854.1602,=58.9873,=0.0368,=106.6470,=87.8819,=71.8216
2022-03-16,=10200.5131,=10981.6355,=1866241825644.5503,=1594138535527,=1044484126861.8400,=58.0581,=0.0304,=106.6470,=87.9265,=71.8679
2022-03-15,=9674.0885,=10414.8990,=1767287434984.0002,=1509580187953,=989792729391.5800,=54.9227,=0.0048,=106.6470,=87.9304,=71.9058
2022-03-14,=10011.4950,=10778.1430,=1823910598535.5305,=1560296527306,=1024672980179.0800,=56.0173,=0.0064,=106.6521,=87.9344,=71.9058
2022-03-11,=10358.1476,=11151.3411,=1890413161066.3604,=1615545421681,=1061025647294.0198,=57.5680,=0.0209,=106.6521,=87.9439,=71.9228
2022-03-10,=10361.7297,=11155.1975,=1893142032011.2900,=1616841975302,=1061795059086.8900,=58.7551,=0.0290,=106.6521,=87.9534,=72.0192
2022-03-09,=10238.4296,=11022.4554,=1871103417184.7104,=1595800415598,=1049027452641.4000,=56.9333,=0.0145,=106.6521,=87.9618,=72.0682
2022-03-08,=10147.0776,=10924.1079,=1852569730103.3799,=1580391695114,=1039674004040.6304,=56.2849,=0.0113,=106.6521,=87.9702,=72.1000
2022-03-07,=10167.5425,=10946.1399,=1853520413549.6699,=1578390409178,=1041439923822.7900,=56.0271,=0.0065,=106.6762,=87.9707,=72.1000
2022-03-04,=10585.4965,=11396.0995,=1932712798917.8096,=1644387810857,=1084515124011.0100,=58.6533,=0.0227,=106.6762,=87.9713,=72.1209
2022-03-03,=10504.2255,=11308.6050,=1918096108087.6201,=1632756786961,=1076386489944.0400,=58.5487,=0.0211,=106.6762,=88.0367,=72.1295
2022-03-02,=10751.5433,=11574.8616,=1964523208058.1299,=1671687604518,=1101869629506.3501,=60.2885,=0.0277,=106.6762,=88.1021,=72.1968
2022-03-01,=10919.7939,=11755.9963,=1997044151507.2400,=1698324437808,=1119419208438.6001,=61.2961,=0.0392,=106.6762,=88.1625,=72.2418
2022-02-28,=10895.9059,=11730.2791,=1992424844363.4800,=1694310625155,=1116963535383.8899,=61.4870,=0.0392,=106.6809,=88.2228,=72.2418
2022-02-25,=10839.9899,=11670.0812,=1982821515789.2500,=1685034876905,=1111240899884.4299,=61.2371,=0.0360,=106.6809,=88.2896,=72.3187
2022-02-24,=10719.4648,=11540.3267,=1959474209125.2295,=1666422102318,=1099101633453.7400,=60.5251,=0.0295,=106.6809,=88.3565,=72.3882
2022-02-23,=10812.0461,=11639.9976,=1976008338138.3601,=1680047202650,=1108227086799.7500,=60.6485,=0.0296,=106.6809,=88.3983,=72.4123
2022-02-22,=10233.4489,=11017.0933,=1867261788256.9500,=1590903233219,=1049156024012.8199,=57.3825,=0.0148,=106.6809,=88.4402,=72.4763
2022-02-21,=10170.8989,=10949.7534,=1853717479973.5000,=1578734579949,=1042489309151.1996,=56.9904,=0.0115,=106.7271,=88.5174,=72.4763
2022-02-18,=10178.1199,=10957.5274,=1858075788056.1499,=1579336098952,=1043585076714.2900,=57.8784,=0.0165,=106.7271,=88.5946,=72.4978
2022-02-17,=10278.7328,=11065.8449,=1877857794351.4199,=1595710331710,=1054142480118.0198,=58.9992,=0.0165,=106.7271,=88.6190,=72.6021
2022-02-16,=10162.3520,=10940.5520,=1854548471933.7200,=1576586921792,=1042061720852.9502,=57.0403,=0.0116,=106.7271,=88.6433,=72.6215
2022-02-15,=10222.1037,=11004.8793,=1865882735219.6497,=1586097248127,=1048307511762.8700,=56.9315,=0.0100,=106.7271,=88.6675,=72.6354
2022-02-14,=9844.7726,=10598.6534,=1795889967035.4204,=1525824170439,=1008872097910.5702,=53.6015,=0,=106.8873,=88.6916,=72.6354
2022-02-11,=9945.3113,=10706.8911,=1810337681404.8696,=1536744736455,=1018697958763.4900,=53.7261,=0,=106.8873,=88.7024,=72.6583
2022-02-10,=10136.2961,=10912.5009,=1845492337589.6201,=1568584615212,=1038448096667.8199,=54.8136,=0,=106.8873,=88.7132,=72.6866
2022-02-09,=10098.2508,=10871.5422,=1840234139573.1299,=1563022477124,=1034474263051.4200,=56.0488,=0.0017,=106.8873,=88.7250,=72.7078
2022-02-08,=10021.7699,=10789.2047,=1828674243991.2600,=1552465307343,=1027250842239.7200,=56.0740,=0.0017,=106.8873,=88.7368,=72.7078
2022-02-07,=10328.7552,=11119.6979,=1888875440896.0703,=1603083788196,=1059043069172.4602,=57.7023,=0.0034,=106.9451,=88.7802,=72.7078
2022-01-28,=10227.3086,=11010.4829,=1873075093511.8999,=1590098592935,=1049681053738.5900,=55.8477,=0,=106.9451,=88.8236,=72.8076
2022-01-27,=10417.8794,=11215.6470,=1909773137220.5396,=1620669036747,=1069659629916.8900,=57.5891,=0,=106.9451,=88.8905,=72.8144
2022-01-26,=10803.9251,=11631.2548,=1982185223467.0503,=1681900029911,=1109714820073.7400,=60.1593,=0.0034,=106.9451,=88.9573,=72.8202
2022-01-25,=10683.0516,=11501.1252,=1958599576063.5200,=1662576409391,=1097813876414.1500,=59.8013,=0,=106.9451,=88.9704,=72.8806
2022-01-24,=10941.3452,=11779.1981,=2007191738741.3501,=1702649067887,=1124581731334.9602,=61.5363,=0.0084,=106.9451,=88.9834,=72.8806
2022-01-21,=10747.9626,=11571.0069,=1971697753343.4504,=1672671738381,=1104508708034.3501,=60.3489,=0.0017,=106.9451,=88.9889,=72.8932
2022-01-20,=10954.1591,=11792.9932,=2010393898424.8201,=1706465282553,=1126046607910.2200,=61.8653,=0.0119,=106.9451,=88.9944,=73.0754
2022-01-19,=11052.5076,=11898.8729,=2028037161552.5601,=1721316723791,=1135573595507.1499,=61.8255,=0.0102,=106.9451,=89.1189,=73.0829
2022-01-18,=11236.5738,=12097.0343,=2062954049485.7795,=1749652207253,=1154461205376.5801,=63.3465,=0.0238,=106.9451,=89.2434,=73.1322
2022-01-17,=11159.3011,=12013.8443,=2045908383463.9204,=1735676879476,=1145920762393.0498,=63.3907,=0.0256,=106.9571,=89.4480,=73.1322
2022-01-14,=10913.7105,=11749.4472,=1997903531300.8401,=1694241555187,=1119975941462.5698,=62.0996,=0.0137,=106.9571,=89.6526,=73.1432
2022-01-13,=10738.5008,=11560.8205,=1962886882620.5400,=1664524019196,=1101080711370.3101,=60.8427,=0.0017,=106.9571,=89.6739,=73.1558
2022-01-12,=10907.5938,=11742.8621,=1996662356102.7705,=1692736887804,=1118604932963.7200,=61.7846,=0.0068,=106.9571,=89.6952,=73.3019
2022-01-11,=10675.3843,=11492.8707,=1954518764690.3000,=1653589786896,=1094835111652.4398,=61.8800,=0.0069,=106.9571,=89.7012,=73.3384
2022-01-10,=10887.0096,=11720.7016,=1997648035711.8601,=1689218311613,=1116985614571.7200,=62.5050,=0.0120,=107.1617,=89.7071,=73.3384
2022-01-07,=11015.5640,=11859.1003,=2021773536110.9104,=1709933668495,=1130051303525.6797,=62.8427,=0.0120,=107.1617,=89.7639,=73.3719
2022-01-06,=11190.4382,=12047.3658,=2054063878170.6101,=1737183801041,=1147768331778.5598,=64.4226,=0.0190,=107.1617,=89.8207,=73.4010
2022-01-05,=11252.9339,=12114.6472,=2068587650607.0896,=1748997043133,=1154678668861.1101,=63.4386,=0.0155,=107.1617,=89.8210,=73.4491
2022-01-04,=11796.8753,=12700.2419,=2169721341968.5901,=1834251395456,=1211774782352.0701,=67.2784,=0.0502,=107.1617,=89.8212,=73.4894
2021-12-31,=11984.3110,=12902.0309,=2211161650167.7197,=1868283640206,=1230784995603.6799,=66.7146,=0.0416,=107.3116,=89.8458,=73.4894
2021-12-30,=12010.2127,=12929.9161,=2215110885031.1694,=1868660226663,=1233558592346.1299,=66.6199,=0.0399,=107.3116,=89.8705,=73.5034
2021-12-29,=11693.2215,=12588.6507,=2160281494640.7200,=1820985074817,=1201306252220.8201,=64.6343,=0.0191,=107.3116,=89.9499,=73.5249
2021-12-28,=11901.7813,=12813.1814,=2198527103297.4199,=1851451577177,=1222893399402.2600,=65.6313,=0.0244,=107.3116,=90.0294,=73.5384
2021-12-27,=11817.5920,=12722.5451,=2185679986132.0095,=1832589805451,=1214929104182.3003,=65.1503,=0.0227,=107.3116,=90.1970,=73.5409
2021-12-24,=11915.0902,=12827.5094,=2201762282387.1001,=1845877291114,=1224268148298.6201,=65.7522,=0.0227,=107.4511,=90.3646,=73.5409
2021-12-23,=11928.1854,=12841.6074,=2205734417275.3896,=1849707949276,=1225378199364.7100,=66.7781,=0.0333,=107.4511,=90.3887,=73.5444
2021-12-22,=11918.5043,=12831.1849,=2203111603752.3198,=1848520873339,=1223940392725.6499,=66.8839,=0.0351,=107.4511,=90.4129,=73.6102
2021-12-21,=11753.9535,=12654.0334,=2170289084733.1499,=1819189480895,=1205737632606.0801,=66.1108,=0.0264,=107.4511,=90.5142,=73.6163
2021-12-20,=11649.6643,=12541.7581,=2151515807412.9705,=1803417243249,=1195140342361.0500,=65.9431,=0.0229,=107.4511,=90.6156,=73.7226
2021-12-17,=11855.7099,=12763.5820,=2189268566675.5601,=1834737250256,=1216340419413.0500,=66.8242,=0.0300,=107.5266,=90.6353,=73.7226
2021-12-16,=12240.1649,=13177.4773,=2263106974910.1797,=1898136602474,=1256339604457.1299,=69.1230,=0.0530,=107.5266,=90.6551,=73.7395
2021-12-15,=12272.2141,=13211.9808,=2268127861646.2100,=1900092117320,=1259357732267.2700,=68.6138,=0.0442,=107.5266,=90.7065,=73.7838
2021-12-14,=12422.1628,=13373.4121,=2296827891271.1099,=1924058298485,=1274702583743.0205,=70.6063,=0.0816,=107.5266,=90.7579,=73.8634
2021-12-13,=12425.0770,=13376.5495,=2297319101435.2300,=1924999381551,=1275053458214.6899,=71.1913,=0.1012,=107.5266,=90.7761,=73.8758
2021-12-10,=12359.8795,=13306.3594,=2269928628819.5400,=1899865955445,=1261325606438.8098,=75.6716,=0.2367,=107.7514,=90.7943,=73.8758
2021-12-09,=12466.1371,=13420.7538,=2287343824901.3198,=1915767638358,=1271808943284.8899,=76.4802,=0.2389,=107.7514,=90.8214,=73.8758
2021-12-08,=12379.4644,=13327.4440,=2272403517298.8301,=1902479346507,=1264147663074.9795,=75.4752,=0.2339,=107.7514,=90.8486,=73.8758
2021-12-07,=12065.4384,=12989.3709,=2209352924295.4102,=1850412975600,=1230037685451.9700,=73.4491,=0.1771,=107.7514,=90.9224,=73.8758
2021-12-06,=12321.7657,=13265.3270,=2258667707842.3989,=1889322931223,=1255080280896.3799,=75.0582,=0.2240,=107.7514,=90.9961,=73.9204
2021-12-03,=12588.9627,=13552.9850,=2311597840174.1411,=1930981838349,=1284041940571.1001,=77.5086,=0.2460,=107.9188,=91.0178,=73.8758
2021-12-02,=12340.5674,=13285.5684,=2262123106867.8301,=1890184332830,=1255856186755.8604,=74.7522,=0.2212,=107.9188,=91.0394,=73.8758
2021-12-01,=12304.4151,=13246.6477,=2249248153465.8999,=1877886163342,=1247533893709.2195,=75.2884,=0.2270,=107.9188,=91.0961,=73.8758
2021-11-30,=12352.4412,=13298.3514,=2264619696992.3701,=1890382792334,=1253514052827.4600,=73.5384,=0.1841,=107.9188,=91.1527,=73.8758
2021-11-29,=12189.3178,=13122.7366,=2241511060768.5103,=1867031370344,=1239337856068.4800,=73.5249,=0.1826,=107.9188,=91.2116,=73.9204
2021-11-26,=12126.4700,=13055.0761,=2225690448235.7002,=1856838101203,=1232230777582.7798,=72.4978,=0.1395,=107.9888,=91.2705,=73.9204
2021-11-25,=12392.3998,=13341.3700,=2278430462584.7202,=1898520185531,=1259828025080.3899,=72.6021,=0.1397,=107.9888,=91.3121,=74.1059
2021-11-24,=12316.4951,=13259.6528,=2268820329174.8604,=1891631213449,=1252509675226.7400,=73.0754,=0.1600,=107.9888,=91.3536,=74.1916
2021-11-23,=12422.7750,=13374.0713,=2284125784906.6602,=1906805223956,=1262432462867.1602,=72.6583,=0.1439,=107.9888,=91.3779,=74.3431
2021-11-22,=12563.3617,=13525.4237,=2306690218779.8999,=1928138705998,=1274332875978.0198,=72.6215,=0.1405,=107.9888,=91.4021,=74.3973
2021-11-19,=12027.8663,=12948.9218,=2204414075410.2305,=1844295673686,=1219310876445.6101,=69.4802,=0.0622,=108.0449,=91.4600,=74.3973
2021-11-18,=11970.6347,=12887.3076,=2193366200747.0305,=1835501645149,=1213335301282.1797,=68.5059,=0.0403,=108.0449,=91.5180,=74.3973
2021-11-17,=12113.4097,=13041.0158,=2217625064088.5698,=1858431391828,=1226909419173.9399,=69.5335,=0.0606,=108.0449,=91.6398,=74.4405
2021-11-16,=12068.1142,=12992.2517,=2209153274711.9199,=1852347110783,=1223022521843.5198,=70.1683,=0.0662,=108.0449,=91.7615,=74.4770
2021-11-15,=12250.4721,=13188.5740,=2239916466975.8403,=1882186629906,=1241693684362.1899,=71.1849,=0.0958,=108.0449,=91.8615,=74.6423
2021-11-12,=12505.3167,=13462.9338,=2290652414172.7803,=1923816609020,=1266592819700.2100,=74.3973,=0.1919,=108.3756,=91.9615,=74.6423
2021-11-11,=12540.6930,=13501.0191,=2293827291110.1099,=1930372397102,=1270459752936.9004,=73.6163,=0.1738,=108.3756,=92.0904,=74.6855
2021-11-10,=12271.2572,=13210.9507,=2237536705071.7197,=1886860202711,=1244858226589.4099,=72.1209,=0.1185,=108.3756,=92.2194,=74.6941
2021-11-09,=12257.6886,=13196.3431,=2233604342339.5498,=1882767216255,=1243581123689.4900,=70.8737,=0.0909,=108.3756,=92.3014,=74.8050
2021-11-08,=12005.3236,=12924.6528,=2180398078266.6101,=1844616982932,=1218799802032.4197,=70.6147,=0.0781,=108.3756,=92.3833,=75.0603
2021-11-05,=12173.5036,=13105.7115,=2210045561597.4199,=1867799642792,=1236276240390.0398,=70.4826,=0.0726,=108.3803,=92.5380,=75.0603
2021-11-04,=12156.8753,=13087.8099,=2193528213603.3601,=1863655386287,=1233508403400.3601,=69.5354,=0.0616,=108.3803,=92.6926,=75.2189
2021-11-03,=11966.4522,=12882.8049,=2153645687366.6897,=1837368230814,=1215673963011.3999,=69.2686,=0.0561,=108.3803,=92.7994,=75.4366
2021-11-02,=12076.8160,=13001.6200,=2170576028957.5100,=1853373854456,=1225852561237.6997,=69.0732,=0.0506,=108.3803,=92.9062,=75.5359
2021-11-01,=11816.3383,=12721.1957,=2116365660731.3704,=1807862919698,=1197598671041.0398,=68.0855,=0.0356,=108.3803,=93.0890,=76.4251
2021-10-29,=11739.0267,=12637.9638,=2094729195958.2400,=1793848840274,=1176609352931.7395,=69.1601,=0.0489,=108.4479,=93.2718,=76.4251
2021-10-28,=11470.5018,=12348.8761,=2052726856323.2000,=1755797739940,=1149101788807.7800,=67.9597,=0.0339,=108.4479,=93.3535,=76.6433
2021-10-27,=11480.3334,=12359.4606,=2051318132920.0200,=1753305104384,=1142985065964.6799,=71.8216,=0.0906,=108.4479,=93.4353,=76.9627
2021-10-26,=11557.4644,=12442.4981,=2066615574331.1096,=1760299066496,=1150849047148.4900,=68.5990,=0.0378,=108.4479,=93.4727,=77.0392
2021-10-25,=11560.9809,=12446.2839,=2063586422472.4597,=1758949521745,=1145601312690.6201,=73.1558,=0.1364,=108.4479,=93.5100,=77.1501
2021-10-22,=11439.3247,=12315.3117,=2041939160252.5601,=1740101740936,=1109794381635.0300,=71.9058,=0.0911,=108.7240,=93.6522,=77.1501
2021-10-21,=11162.0774,=12016.8336,=1989304903401.8003,=1696857567646,=1079964931018.2800,=70.7764,=0.0703,=108.7240,=93.7944,=77.1793
2021-10-20,=11379.2354,=12250.6209,=2027636167114.3301,=1728946868191,=1099732444509.0596,=72.4763,=0.1086,=108.7240,=93.8463,=77.2603
2021-10-19,=11396.5092,=12269.2175,=2030763125039.2295,=1731699358572,=1101432517130.9600,=71.5543,=0.0821,=108.7240,=93.8983,=77.5224
2021-10-18,=11357.9449,=12227.7001,=2023951962987.7900,=1727005288660,=1096366820873.2500,=70.9916,=0.0765,=108.7240,=93.9063,=77.5571
2021-10-15,=11489.7922,=12369.6439,=2041033310239.6101,=1747136483833,=1108882215726.0298,=70.8520,=0.0728,=108.7575,=93.9143,=77.5571
2021-10-14,=11119.1999,=11970.6728,=1975104381549.6799,=1692531025340,=1074435172802.7700,=70.7266,=0.0672,=108.7575,=93.9504,=78.0581
2021-10-13,=11051.8385,=11898.1531,=1965105351414.4399,=1680257660250,=1066793230948,=68.6014,=0.0385,=108.7575,=93.9865,=78.0828
2021-10-12,=10747.9074,=11570.9480,=1912293320818.6904,=1631758525883,=1035567211395.2004,=66.4594,=0.0308,=108.7575,=94.0212,=78.1139
2021-10-11,=11100.6140,=11950.6637,=1973648074827.6196,=1683849196623,=1069777237673.2600,=68.4113,=0.0347,=108.7575,=94.0558,=78.3164
2021-10-08,=11189.5432,=12046.4028,=1989146146200.3303,=1694246925742,=1078059111049.2700,=69.0054,=0.0368,=109.1012,=94.1822,=78.3164
2021-09-30,=11238.4781,=12099.0850,=2003413740830.2000,=1703279222677,=1083871658681.8700,=69.2455,=0.0388,=109.1012,=94.3086,=78.7387
2021-09-29,=11150.7830,=12004.6745,=1983464623388.5601,=1688263951541,=1076005859003.8300,=69.0584,=0.0369,=109.1012,=94.3447,=79.2510
2021-09-28,=11438.0935,=12313.9863,=2032437694750.3401,=1731943090674,=1102711395037.5801,=70.6847,=0.0545,=109.1012,=94.3808,=79.8987
2021-09-27,=11441.6203,=12317.7832,=2037443682479.9399,=1736142715654,=1103861296810.7500,=72.3882,=0.0858,=109.1012,=94.3998,=79.9317
2021-09-24,=11467.3503,=12345.4835,=2037678396446.8804,=1736896600754,=1104325391633.6699,=72.4123,=0.0859,=109.1999,=94.4188,=79.9317
2021-09-23,=11534.5917,=12417.8741,=2053326351473.4199,=1749770206062,=1111642480523.8101,=71.8127,=0.0665,=109.1999,=94.4661,=79.9986
2021-09-22,=11321.8465,=12188.8375,=2014070873166.2100,=1717781664457,=1091164406510.1602,=72.1000,=0.0745,=109.1999,=94.5134,=80.1906
2021-09-17,=11198.9519,=12056.5321,=1994394270750.2295,=1697652077463,=1080166328877.2700,=70.5776,=0.0511,=109.1999,=94.5300,=80.2055
2021-09-16,=11138.1919,=11991.1192,=1978576843261.8804,=1683679685652,=1072126231734.4900,=72.1295,=0.0728,=109.1999,=94.5467,=80.3290
2021-09-15,=11545.8393,=12429.9830,=2044852107731.5500,=1743357612503,=1110508820478.7800,=75.4366,=0.1558,=109.3566,=94.5786,=80.3290
