date,bond_10y_2y_spread,zz500_std20,hs300_pb,consume_rsi14,hs300_pe,margin_5d_chg,zz500_atr14,zz500_pb,zz500_ma5,zz500_pb_quantile,hs300_atr14,hs300_erp,hs300_ma5,bond10_macd_bar,consume_pe,consume_pe_quantile,margin_total,north_net,m0环比增长,m1环比增长,kc50_pe_p80,chip_ma5,pmi_生产经营活动预期指数,gold_rsi14,社融增量(亿元),kc50_pe_quantile,chip_macd_dif,gold_ma5,chip_std20,north_20d_sum,chip_ma20_vol,gold_std20,chip_obv,chip_macd_bar,社融存量增速(近似),chip_pb,kc50_ma20_vol
2015-10-08,0.5821,0.2260312272997142,1.59,47.69058802441089,11.53,-1.886504515,0.5178008017201666,3.33,6.271199999999203,,0.124068286944435,5.432126886383347,3.252400000003842,,25.7626,0.5221674876847291,922406000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-09,0.509,0.2276431323687769,1.61,47.14951608328684,11.66,-0.409272467,0.4924578873115833,3.38,6.360199999999202,,0.1201348378769754,5.427729331046312,3.2796000000038417,,25.9064,0.5303776683087028,923764000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-12,0.5052,0.2557758700791283,1.66,53.66062593422358,12.01,2.075669732459051,0.4847823239321845,3.51,6.471599999999202,,0.1234109208857628,5.177594671107411,3.3312000000038418,,26.6453,0.5763546798029556,947978000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-13,0.4705,0.284136865286391,1.65,52.74779889063274,11.97,3.400533580862386,0.4640121579370285,3.56,6.608599999999202,,0.1186672836796369,5.247818880534671,3.390400000003841,,26.7778,0.5812807881773399,952398000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-14,0.4151,0.2964021056180032,1.64,52.42764664226903,11.86,5.633273751840018,0.4417255752272407,3.52,6.732799999999202,,0.1139767634168057,5.390303204047219,3.4376000000038416,,26.4724,0.5689655172413793,957787000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-15,0.4906,0.3379424184899618,1.67,55.34637462794503,12.08,5.0592151667204766,0.4305308912824378,3.63,6.856399999999202,,0.1135498517441767,5.196745695364239,3.4794000000038414,,27.0767,0.5977011494252874,969072000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-16,0.4866,0.3787076421395748,1.69,56.77439611828439,12.23,5.301195137219428,0.4104929704765494,3.69,6.979199999999201,,0.1092248623338784,5.055014881439084,3.522600000003842,,27.4636,0.6091954022988506,972735000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-19,0.4978,0.404475967413412,1.69,53.985507624382855,12.23,3.92198828994792,0.3923149011567958,3.69,7.053599999999202,,0.1057802293100299,5.055214881439085,3.536400000003842,,27.38,0.6067323481116584,985158000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-20,0.4475,0.4008927016237305,1.71,54.46725256505719,12.34,4.58858344433275,0.3772209796455961,3.76,7.129799999999202,,0.1036530700735992,5.042227714748783,3.5646000000038414,,27.5711,0.6141215106732348,996099000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-21,0.4504,0.3973880417365882,1.68,46.58819374979507,12.14,3.153993380981324,0.3844194810994822,3.52,7.1329999999992015,,0.1087492793540564,5.175632289950576,3.578600000003841,,26.4887,0.5706075533661741,987995000000.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-22,0.4457,0.392339668801575,1.69,49.72124883014459,12.23,3.319602537223343,0.3778895181638049,3.65,7.133599999999201,,0.1067671879716238,5.125014881439084,3.583800000003841,,27.1496,0.6026272577996716,1001241699038.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-23,0.4301,0.3985903012059267,1.71,55.77439710632234,12.34,3.89226412486654,0.3672545525806759,3.75,7.157799999999201,,0.1043552459736506,5.063727714748784,3.591800000003841,,27.6936,0.6190476190476191,1010596179504.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-26,0.4295,0.4121918433393884,1.71,56.06650457427417,12.41,3.9390996172203874,0.3524506559677705,3.77,7.172999999999201,,0.1006870141183899,5.0380177276390015,3.602200000003841,,27.8299,0.6231527093596059,1023964043936.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-27,0.4308,0.4233471131537625,1.7,52.170095781924765,12.4,3.465837328388832,0.3564898948272154,3.82,7.1869999999992,,0.102137941681362,5.084516129032258,3.6036000000038415,,27.579,0.6165845648604269,1030622638537.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-28,0.4326,0.412474554628163,1.67,51.61820822541551,12.19,4.084397424727393,0.3503834737681286,3.72,7.2445999999992,,0.1004138029898361,5.216445447087777,3.614000000003841,,27.266,0.6042692939244664,1028348811102.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-29,0.5066,0.4056866471992797,1.68,52.16318241128742,12.24,3.3801158519982444,0.3402132256418337,3.73,7.269799999999199,,0.0976699599191336,5.119934640522875,3.6164000000038414,,26.9968,0.5944170771756979,1035084828424.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-10-30,0.512,0.3720768142681155,1.67,56.87169334127782,12.44,2.226815424044548,0.3334837095245598,3.71,7.2557999999992,,0.0964792484963383,4.978585209003215,3.606400000003841,,26.9649,0.5919540229885057,1033100291104.0,,-0.0184,0.0313,,,52.5,,5593.0,,,,,,,,,,,,
2015-11-02,0.4911,0.3420300545507402,1.62,55.13989181180335,12.1,0.6480162627091834,0.3266634445585198,3.62,7.2133999999992,,0.0953021593180284,5.211962809917356,3.583200000003841,,26.9535,0.5919540229885057,1030599497465.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-03,0.4955,0.2952964539509983,1.62,52.55471877102076,12.04,0.1153755685677548,0.3141874842329112,3.61,7.1511999999992,,0.0927805765095978,5.225647840531561,3.554200000003841,,27.1661,0.6059113300492611,1031811725266.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-04,0.5276,0.2533448799880438,1.69,59.96622339420221,12.57,2.341162644044914,0.3250312353591318,3.79,7.2223999999992,,0.1016533924731979,4.820349482895784,3.580000000003841,,28.2082,0.6338259441707718,1052424129318.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-05,0.5051,0.2286903052519927,1.72,59.737824095952085,12.85,3.4194391750375086,0.3139575756906224,3.79,7.2731999999992,,0.1075352930108266,4.667101167315175,3.616600000003841,,28.2674,0.6354679802955665,1070478924542.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-06,0.5064,0.218291538352608,1.76,61.171229058281575,13.1,4.914843706871874,0.3101748917127208,3.88,7.361799999999199,,0.1078542006529105,4.508587786259542,3.6710000000038407,,28.5852,0.6420361247947455,1083875555747.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-09,0.5212,0.2371706310158228,1.79,67.06416596835396,13.33,8.397032965168805,0.3060909708760979,3.93,7.4975999999992,,0.106578900606274,4.291975468867217,3.745400000003841,,28.9177,0.6494252873563219,1117139277006.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-10,0.5037,0.2517621461151702,1.78,61.77542873911936,13.28,10.312084892093075,0.2955844729563766,3.94,7.641199999999199,,0.1035375505629687,4.330020481927711,3.82300000000384,,28.8012,0.6477832512315271,1138213026302.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-11,0.4248,0.2688118825807801,1.78,61.77542873911936,13.25,9.554478698161509,0.2897570106023496,3.99,7.723199999999198,,0.1007848683798995,4.4245698113207546,3.85760000000384,,28.8741,0.6494252873563219,1152977768568.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-12,0.4481,0.2948207179231394,1.76,61.77542873911936,13.11,8.958044216146321,0.2818457955593247,3.99,7.814399999999198,,0.0990859492099067,4.492665064836004,3.87240000000384,,28.7405,0.6469622331691297,1166372899927.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-13,0.4298,0.3042129446897008,1.74,56.93251430486386,12.96,7.702445351252773,0.2818568101622301,3.93,7.836399999999197,,0.0962226671234848,4.590949382716049,3.86180000000384,,28.1299,0.6313628899835796,1167360478104.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-16,0.4244,0.3256124355991938,1.74,56.68065559466019,13.01,5.635316098519194,0.2881527522934993,4.0,7.879599999999198,,0.0957781909003787,4.551195080707148,3.84760000000384,,28.2699,0.6371100164203612,1180093606526.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-17,0.4156,0.3353339055581633,1.75,56.88605494155511,13.02,5.229324820185943,0.2872846985582493,3.97,7.895799999999198,,0.0973654629789231,4.555291551459295,3.83280000000384,,28.3069,0.6379310344827587,1197733882593.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-18,0.4246,0.309730036833617,1.73,56.5970563606294,12.92,3.961763386967343,0.2826215058040885,3.9,7.857199999999199,,0.0996250727661429,4.5997380804953565,3.81240000000384,,28.2272,0.6354679802955665,1198656019663.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-19,0.4094,0.3112588604634753,1.75,60.87787660170505,13.06,3.951202443822588,0.2842199696752251,4.0,7.863799999999199,,0.097651853282847,4.516767840735068,3.81140000000384,,28.4897,0.6428571428571429,1212458654453.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-20,0.4061,0.3230512006123693,1.75,60.87787660170505,13.05,4.687402711617672,0.2723471146984232,4.05,7.916799999999199,,0.0933910066197865,4.537735249042145,3.81560000000384,,28.4337,0.6428571428571429,1222079364809.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-23,0.4043,0.3249673186908733,1.74,57.5844183537704,12.99,3.229104087868006,0.2651794636485359,4.02,7.912999999999199,,0.0911487918612303,4.568029407236336,3.81160000000384,,28.3061,0.638752052545156,1218200057415.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-24,0.3983,0.3318092949529898,1.74,59.47331592172451,12.98,1.88315510547048,0.2610952162450691,4.05,7.954199999999199,,0.0889238781568567,4.596460246533127,3.81100000000384,,28.3096,0.6403940886699507,1220289069353.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-25,0.3603,0.3280748324960392,1.75,59.47331592172451,13.07,1.9736091600867312,0.2531598436561356,4.11,8.0417999999992,,0.0860721725742241,4.565809410864574,3.82160000000384,,28.6421,0.6510673234811166,1222312804665.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-26,0.3268,0.3190066076390335,1.74,59.09182015104013,13.01,0.6655696589209281,0.2442198548235545,4.08,8.0643999999992,,0.0838527316760652,4.636095080707148,3.8172000000038393,,28.5469,0.6477832512315271,1220528411384.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-27,0.3476,0.2979041720375855,1.66,41.37225270453912,12.36,-2.031355178,0.2698470080504435,3.82,7.976399999999198,,0.0941489651277749,5.030314886731393,3.77380000000384,,27.2986,0.6091954022988506,1197254592352.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-11-30,0.3254,0.2565727542383235,1.66,45.35683349169669,12.41,-1.809257785,0.2853579360468404,3.83,7.904599999999197,,0.0965668961900767,5.017617727639001,3.734400000003839,,27.3544,0.6116584564860427,1196159678040.0,,0.0071,0.0314,,,48.3,,10255.0,,,,,,,,,,,,
2015-12-01,0.3623,0.1949096090947875,1.67,49.574805037562506,12.44,-1.809319471,0.2810466549006375,3.85,7.823799999999198,,0.0955978321764998,4.988185209003216,3.700000000003839,,27.6466,0.6247947454844006,1198210141624.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-02,0.3641,0.1856062922357764,1.73,50.09339075063584,12.91,-2.323750865,0.2821147509791634,3.83,7.721199999999198,,0.1017694155924641,4.700533384972889,3.692200000003839,,28.1748,0.6354679802955665,1193909300293.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-03,0.3951,0.168427664644313,1.75,50.36823544988464,13.07,-2.662923333,0.2755351259092232,3.91,7.660199999999198,,0.099285885907288,4.620709410864574,3.6896000000038383,,28.3175,0.6444991789819376,1188026675537.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-04,0.4041,0.1678138201029373,1.71,55.39461081988526,12.78,-2.507664169,0.2683540454871359,3.87,7.675599999999197,,0.098408322628196,4.799326134585289,3.7138000000038383,,28.1406,0.6346469622331691,1167231467932.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-07,0.4039,0.1668373331049096,1.71,57.35302482187768,12.78,-2.491450752,0.2619716136666262,3.92,7.718199999999197,,0.0951648710118963,4.79672613458529,3.739400000003838,,28.3037,0.6428571428571429,1166357948745.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-08,0.3952,0.1732384360282927,1.68,47.99251833917701,12.56,-3.302221806,0.2585450698332958,3.81,7.713199999999198,,0.0936530945110466,4.961283439490446,3.7482000000038393,,27.6003,0.6231527093596059,1158642585046.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-09,0.3954,0.1826269851842357,1.69,45.33636498670696,12.6,-3.077940873,0.2485775648452032,3.79,7.695599999999198,,0.090392159188829,4.939707936507936,3.726800000003839,,27.6444,0.625615763546798,1157161477949.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-10,0.4045,0.1909371839570456,1.68,49.44525737104629,12.54,-2.771909056,0.242536310213403,3.78,7.645999999999198,,0.0895070049610555,4.972681658692185,3.702400000003839,,27.5347,0.6198686371100164,1155095656526.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-11,0.4078,0.2032617972404492,1.67,44.197863752513015,12.48,-1.119641899,0.23185514519816,3.75,7.606799999999199,,0.0868993617495516,5.019720512820513,3.688800000003839,,27.3142,0.6108374384236454,1154162655354.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-14,0.43,0.200759752483892,1.75,52.783004116665545,13.02,0.167935193146107,0.2341512062554343,3.87,7.574999999999198,,0.0911208359102978,4.6498915514592944,3.6960000000038393,,27.5217,0.6198686371100164,1168316674219.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-15,0.4134,0.2011819965040924,1.74,52.783004116665545,12.94,1.113441618537414,0.2246404058086175,3.9,7.585399999999199,,0.0879693476309909,4.712275270479134,3.707200000003839,,27.6349,0.6280788177339901,1171543393798.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-16,0.4223,0.2010864943684159,1.73,50.71466637295117,12.93,1.5090569169266432,0.217666091108002,3.9,7.6201999999991985,,0.0843286799430629,4.733252049497293,3.717600000003839,,27.5587,0.6239737274220033,1174623703272.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
2015-12-17,0.4249,0.2003310153655942,1.76,55.4180568814064,13.14,1.6160227235327618,0.2181899417431447,3.99,7.705199999999198,,0.084090917089987,4.624650076103501,3.743400000003838,,28.0624,0.638752052545156,1173762264814.0,,0.0479,0.0344,,,46.41184482276304,,18114.0,,,,,,,,,,,,
