日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2025-10-23,=16179.9100,=22066.1900,=5014611620209.2500,=4649447206531,=2236739423562.0596,=21.1776,=0.0720,=36.3675,=29.8185,=24.7137
2025-10-22,=16138.6600,=22009.9400,=5000083058058.6406,=4631795116183,=2228112009476.3706,=20.9869,=0.0657,=36.3675,=29.8226,=24.7166
2025-10-21,=16248.5300,=22159.7700,=5027626036645.4287,=4654911864095,=2240132475645.9800,=20.8082,=0.0576,=36.3675,=29.8267,=24.7202
2025-10-20,=16225.7300,=22128.6800,=5018127858242.6621,=4646121472055,=2235830159771.9897,=20.7921,=0.0569,=36.3840,=29.8345,=24.7202
2025-10-17,=16361.5500,=22313.9100,=5043698594422.6484,=4668263816714,=2246412243011.7900,=20.9444,=0.0622,=36.3840,=29.8422,=24.7236
2025-10-16,=16557.2100,=22577.9900,=5116977726625.9492,=4736314394926,=2279563168267.8501,=21.1903,=0.0716,=36.3840,=29.8439,=24.7357
2025-10-15,=16517.0800,=22486.7700,=5080973804747.3896,=4696464821548,=2264744294935.5396,=21.2205,=0.0728,=36.3840,=29.8456,=24.7368
2025-10-14,=16452.8500,=22399.3300,=5053499464718.4102,=4671103024216,=2253912661575.6597,=21.1325,=0.0698,=36.3840,=29.8466,=24.7385
2025-10-13,=16271.7000,=22152.7100,=4982753519765.3301,=4601732303253,=2221267622102.5400,=20.9534,=0.0628,=36.3867,=29.8477,=24.7385
2025-10-10,=16436.9500,=22377.6700,=5032188251851.7500,=4648384842659,=2241525668785.2300,=21.1594,=0.0699,=36.3867,=29.8478,=24.7387
2025-10-09,=16386.5500,=22309.0700,=5029741864433.6797,=4647122513543,=2240489678695.5200,=21.0307,=0.0673,=36.3867,=29.8480,=24.7392
2025-09-30,=16411.6200,=22343.2000,=5046115551441.4785,=4662957113949,=2245444470426.8799,=21.0220,=0.0663,=36.3867,=29.8503,=24.7429
2025-09-29,=16437.2700,=22378.1100,=5069178972689.2080,=4684649359749,=2256287761282.7095,=21.0668,=0.0676,=36.3867,=29.8526,=24.7532
2025-09-26,=16278.1700,=22161.5100,=5004293892898.3311,=4622866955116,=2229060656883.1997,=20.9014,=0.0600,=36.3882,=29.8548,=24.7532
2025-09-25,=16295.4400,=22185.0200,=5016739610958.5498,=4634264085489,=2232803105745.2598,=20.8477,=0.0588,=36.3882,=29.8570,=24.7561
2025-09-24,=16442.8300,=22383.2700,=5049084875892.3486,=4663099369951,=2248104136870.8506,=20.9608,=0.0629,=36.3882,=29.8622,=24.7783
2025-09-23,=16401.1800,=22320.2800,=5044978025627.6396,=4661213605906,=2247284249456.1001,=20.8473,=0.0586,=36.3882,=29.8674,=24.7787
2025-09-22,=16489.7700,=22436.6200,=5071301872945.4209,=4684627503325,=2257999979727.5400,=20.9556,=0.0621,=36.3882,=29.8703,=24.7993
2025-09-19,=16688.8600,=22707.5100,=5130791995800.9785,=4739823348099,=2283412503351.1499,=21.1939,=0.0690,=36.4012,=29.8733,=24.7993
2025-09-18,=16668.7400,=22680.1300,=5127230395030.8193,=4735855885879,=2281402237956.9189,=21.1338,=0.0677,=36.4012,=29.8733,=24.8058
2025-09-17,=16939.3200,=23048.3000,=5208046917288.7402,=4809898736787,=2319339032464.5005,=21.4693,=0.0734,=36.4012,=29.8733,=24.8157
2025-09-16,=17040.0200,=23185.3100,=5236271147088.0488,=4835270525935,=2330990411938.2700,=21.5432,=0.0759,=36.4012,=29.8753,=24.8235
2025-09-15,=17176.1100,=23370.4800,=5280431415607.9492,=4873781845403,=2351309287908.0103,=21.6701,=0.0777,=36.4012,=29.8773,=24.8238
2025-09-12,=17125.6400,=23298.1600,=5276272216526.8301,=4872369618439,=2347250895647.1304,=21.6654,=0.0775,=36.4089,=29.8799,=24.8238
2025-09-11,=17292.0100,=23524.4900,=5322913815957.1094,=4913958110357,=2366742946041.2397,=21.8746,=0.0798,=36.4089,=29.8824,=24.8257
2025-09-10,=17058.6700,=23207.0400,=5278718380832.9580,=4877757704735,=2344479707568.9102,=21.6249,=0.0765,=36.4089,=29.8842,=24.8261
2025-09-09,=17111.2100,=23278.2300,=5274768828323.3105,=4871548779382,=2341434855331.7988,=21.7164,=0.0775,=36.4089,=29.8861,=24.8335
2025-09-08,=17101.6100,=23265.1800,=5271388908443.0703,=4864427103214,=2338654172670.7998,=21.7476,=0.0778,=36.4089,=29.8862,=24.8443
2025-09-05,=16784.2800,=22833.4800,=5184644300534.8604,=4786280138946,=2300172822249.2705,=21.3549,=0.0717,=36.4333,=29.8863,=24.8443
2025-09-04,=16640.7900,=22638.2800,=5141922677103.5410,=4748336911982,=2281687994514.8105,=21.1971,=0.0689,=36.4333,=29.8871,=24.8482
2025-09-03,=16678.3400,=22689.3500,=5161583088666.0508,=4766667313005,=2288648046102.6904,=21.2029,=0.0692,=36.4333,=29.8878,=24.8485
2025-09-02,=16921.7100,=23020.4400,=5226530493314.6104,=4825080072270,=2317083949383.3203,=21.5217,=0.0746,=36.4333,=29.8888,=24.8517
2025-09-01,=16973.0200,=23090.2400,=5224858053373.3604,=4819634422866,=2314543755254.8198,=21.6364,=0.0759,=36.4333,=29.8899,=24.8582
2025-08-29,=16991.4600,=23115.3300,=5234741390912.6504,=4830682014944,=2319248270647.1597,=21.5103,=0.0738,=36.4551,=29.8930,=24.8582
2025-08-28,=16648.5500,=22648.8300,=5117640403686.1484,=4723371274576,=2270624915792.8804,=21.3221,=0.0708,=36.4551,=29.8962,=24.8599
2025-08-27,=16728.9800,=22758.2400,=5135655728545.7490,=4741648093613,=2265476276433.6104,=21.2268,=0.0698,=36.4551,=29.8965,=24.8660
2025-08-26,=17148.8700,=23329.4600,=5261704874908.1797,=4859984903943,=2320384294872.0801,=21.7618,=0.0759,=36.4551,=29.8967,=24.8690
2025-08-25,=16947.8400,=23055.9800,=5238182099522.0801,=4841291590308,=2305570998338.2803,=21.3940,=0.0714,=36.4551,=29.8984,=24.8765
2025-08-22,=16535.3000,=22487.2300,=5116686771798.9287,=4728016451256,=2253788691120.7295,=20.9527,=0.0622,=36.5037,=29.9001,=24.8765
2025-08-21,=16463.0600,=22379.1900,=5085684653473.8398,=4699060596860,=2239743748911.5098,=20.9046,=0.0602,=36.5037,=29.9057,=24.8798
2025-08-20,=16372.4300,=22256,=5072131198439.8887,=4689768354292,=2233575186933.8101,=20.9695,=0.0622,=36.5037,=29.9113,=24.8948
2025-08-19,=16167.7900,=21977.8100,=5014927029350.9912,=4638378919922,=2209083122758.6396,=20.5493,=0.0482,=36.5037,=29.9132,=24.8955
2025-08-18,=16035.8100,=21798.4100,=4976346209602.3203,=4600278722653,=2192789679217.4795,=20.2953,=0.0406,=36.5037,=29.9151,=24.8998
2025-08-15,=15952.1400,=21684.6700,=4951011068486.7100,=4577670317030,=2181923125134.2104,=20.4314,=0.0444,=36.5106,=29.9181,=24.8998
2025-08-14,=15913.8500,=21632.6200,=4948010305610.9697,=4575132171367,=2180622549444.5200,=20.2917,=0.0403,=36.5106,=29.9211,=24.8999
2025-08-13,=15967.0200,=21704.9000,=4948665450072.2510,=4575300468644,=2182258650984.5503,=20.3317,=0.0414,=36.5106,=29.9220,=24.9053
2025-08-12,=15956.9500,=21684.8600,=4959792018954.7197,=4590243108383,=2189641035869.6399,=20.3729,=0.0427,=36.5106,=29.9229,=24.9056
2025-08-11,=15980.8300,=21717.3200,=4972156001524.9980,=4603166813368,=2196135508470.5000,=20.3413,=0.0414,=36.5106,=29.9269,=24.9064
2025-08-08,=15830.5400,=21513.0700,=4911748160215.1299,=4546394967037,=2170262778597.3799,=20.3238,=0.0409,=36.5212,=29.9308,=24.9064
2025-08-07,=15895.6900,=21552.7200,=4926149907260.3711,=4560477830870,=2177215247910.4705,=20.3632,=0.0417,=36.5212,=29.9321,=24.9089
2025-08-06,=15896.1500,=21553.3400,=4927928439898.2520,=4563088178935,=2177585271197.7600,=20.3297,=0.0409,=36.5212,=29.9334,=24.9148
2025-08-05,=15881.3900,=21533.3200,=4929433273151.2500,=4564774931733,=2178058218012.3601,=20.3156,=0.0407,=36.5212,=29.9354,=24.9163
2025-08-04,=15727.7500,=21325.0100,=4887129090824.4990,=4524267277214,=2159857985974.0603,=20.1345,=0.0368,=36.5212,=29.9374,=24.9231
2025-08-01,=15690.5600,=21274.5900,=4878510303610.8506,=4515787492333,=2155657630268.7800,=20.0708,=0.0343,=36.5273,=29.9381,=24.9231
2025-07-31,=15694.8100,=21280.3500,=4884347045212.1514,=4521115387617,=2158309528766.8701,=20.0771,=0.0348,=36.5273,=29.9387,=24.9264
2025-07-30,=16048.8600,=21760.4000,=4992790813131.6484,=4621534283941,=2205067790525.5210,=20.5144,=0.0443,=36.5273,=29.9393,=24.9330
2025-07-29,=15916.7000,=21581.2000,=4955225904350.4912,=4584515041277,=2187534327620.3501,=20.3603,=0.0402,=36.5273,=29.9398,=24.9549
2025-07-28,=16008.0100,=21701.1400,=4970916092883.3701,=4596915616166,=2195962384593.3103,=20.4958,=0.0436,=36.5273,=29.9422,=24.9613
2025-07-25,=16106.8700,=21835.1600,=5006652644729.3018,=4632880495701,=2209917191518.1904,=20.6257,=0.0464,=36.5512,=29.9445,=24.9613
2025-07-24,=16279.6400,=22068.7200,=5081602556888.7793,=4706774015833,=2244418308289.0005,=20.7974,=0.0531,=36.5512,=29.9474,=24.9627
2025-07-23,=16252.2800,=22031.6300,=5055021972738,=4681802143880,=2234046409634.4707,=20.7352,=0.0503,=36.5512,=29.9503,=24.9702
2025-07-22,=16292.3600,=22085.9600,=5053685471993.0215,=4680122974529,=2232785964823.1001,=20.8111,=0.0533,=36.5512,=29.9547,=24.9829
2025-07-21,=15964.5400,=21641.5700,=4962735381388.4600,=4594404055165,=2191535155656.6497,=20.3948,=0.0405,=36.5512,=29.9592,=24.9838
2025-07-18,=15886.7800,=21536.1600,=4945518558854.1719,=4581816212005,=2182323805184.6599,=20.2745,=0.0393,=36.5772,=29.9602,=24.9838
2025-07-17,=15764.1500,=21314.2800,=4899491131847.4004,=4538357727555,=2163123350732.7495,=20.1338,=0.0362,=36.5772,=29.9611,=24.9843
2025-07-16,=15675,=21193.7400,=4875163418848.8799,=4515565214702,=2152094726649.4597,=20.0750,=0.0344,=36.5772,=29.9615,=24.9859
2025-07-15,=15619.2200,=21118.3100,=4865311597915.2891,=4506440085467,=2146833329047.0105,=19.9951,=0.0331,=36.5772,=29.9619,=24.9870
2025-07-14,=15774.7800,=21328.4000,=4907918378750.2490,=4545988701001,=2166734616675.6589,=20.2454,=0.0378,=36.5772,=29.9620,=24.9926
2025-07-11,=15742.6100,=21284.6000,=4901495148772.2588,=4539811775280,=2165210682805.3296,=20.1811,=0.0365,=36.5859,=29.9620,=24.9926
2025-07-10,=15673.4400,=21191.0800,=4885952860892.4912,=4525526888533,=2157638641265.2996,=20.1005,=0.0352,=36.5859,=29.9627,=24.9932
2025-07-09,=15670.0700,=21186.5300,=4878327176771.1299,=4516465259165,=2152752119772.9905,=20.0761,=0.0342,=36.5859,=29.9633,=24.9938
2025-07-08,=15566.0300,=21045.8600,=4856175504465.7100,=4496898658570,=2141948546367.8296,=19.9735,=0.0329,=36.5859,=29.9667,=25.0007
2025-07-07,=15506.7900,=20965.7600,=4836810873111.2793,=4479546844696,=2133482760792,=19.8899,=0.0316,=36.5859,=29.9701,=25.0012
2025-07-04,=15618.9200,=21081.5600,=4870533711969.4688,=4511714762828,=2149548575905.7104,=20.0040,=0.0327,=36.5892,=29.9708,=25.0012
2025-07-03,=15591.3600,=21044.3600,=4854251083828.6094,=4498530007301,=2143546307051.5095,=19.9444,=0.0322,=36.5892,=29.9716,=25.0013
2025-07-02,=15541.6800,=20977.3000,=4839120414499.8623,=4484770540578,=2136066747962.9905,=19.8767,=0.0311,=36.5892,=29.9720,=25.0116
2025-07-01,=15537.8800,=20972.1700,=4838260517567.2207,=4483126048358,=2132823041247.3003,=19.8427,=0.0288,=36.5892,=29.9724,=25.0273
2025-06-30,=15522.0300,=20950.7800,=4835319325972.9609,=4468666286102,=2134073347927.8000,=19.8251,=0.0278,=36.5892,=29.9744,=25.0314
2025-06-27,=15477.8100,=20891.0900,=4819601207467.6807,=4455352968421,=2127143413042.4705,=19.7480,=0.0265,=36.6313,=29.9763,=25.0314
2025-06-26,=15597.4600,=21008.1300,=4864591514863.5898,=4497992637870,=2145983999875.4700,=19.8328,=0.0276,=36.6313,=29.9783,=25.0458
2025-06-25,=15666.1200,=21026.4500,=4891146556432.1904,=4522254522039,=2156350657541.5000,=19.9077,=0.0304,=36.6313,=29.9803,=25.0463
2025-06-24,=15604.0800,=20943.1800,=4886529241704.2412,=4519716055203,=2154479178564.9800,=19.8606,=0.0289,=36.6313,=29.9815,=25.0466
2025-06-23,=15474.8500,=20769.7400,=4837764428290.7500,=4473831040030,=2133939298393.7805,=19.7023,=0.0255,=36.6313,=29.9828,=25.0480
2025-06-20,=15617.4900,=20961.1900,=4876728661474.6201,=4512348239631,=2151251182240.7097,=19.8509,=0.0281,=36.6348,=29.9867,=25.0480
2025-06-19,=15503.1000,=20804.5400,=4849859350164.6602,=4483344257269,=2138674045153.5496,=19.7133,=0.0258,=36.6348,=29.9906,=25.0528
2025-06-18,=15619.7400,=20961.0700,=4867092537613.2793,=4507871557277,=2149490633099.9504,=19.8357,=0.0271,=36.6348,=29.9910,=25.0585
2025-06-17,=15605.3000,=20941.7000,=4862366940487.2402,=4502326828513,=2149453920331.4700,=19.8502,=0.0274,=36.6348,=29.9914,=25.0656
2025-06-16,=15639.2800,=20980.3100,=4865957013722.1406,=4506034083857,=2150158975168.7395,=19.8859,=0.0287,=36.6348,=29.9918,=25.0725
2025-06-13,=15713.7300,=21080.1900,=4890190901840.9502,=4524305407755,=2172280675717.5403,=20.2247,=0.0323,=36.6393,=29.9923,=25.0725
2025-06-12,=16010.0300,=21472.8700,=4990510930526.2607,=4619719478346,=2216129823696.4902,=20.5972,=0.0390,=36.6393,=29.9926,=25.0739
2025-06-11,=16197.7100,=21724.6000,=5051055850851.8096,=4678096579527,=2244061964862.0601,=20.7815,=0.0455,=36.6393,=29.9930,=25.1035
2025-06-10,=16069.8000,=21553.0400,=5022286008892.4297,=4654819056453,=2230240168467.7998,=20.6171,=0.0390,=36.6393,=29.9948,=25.1044
2025-06-09,=16180.3800,=21701.3500,=5058380305293.1094,=4687195388038,=2245873876183.7988,=20.7541,=0.0442,=36.6393,=29.9967,=25.1050
2025-06-06,=16137.3100,=21643.5900,=5078527700719.3281,=4711055969212,=2251771638785.4097,=20.6570,=0.0406,=36.6695,=29.9987,=25.1050
2025-06-05,=16205.8400,=21618.7600,=5088947592110.4199,=4722102375307,=2263107249078.1504,=20.7767,=0.0445,=36.6695,=30.0007,=25.1069
2025-06-04,=16340.8400,=21776.1000,=5110533113040.9307,=4737293535211,=2273257383741.0005,=20.9813,=0.0494,=36.6695,=30.0020,=25.1071
2025-06-03,=16298.4300,=21714.7300,=5099846001858.1504,=4727937607620,=2269180101137.7202,=20.9015,=0.0468,=36.6695,=30.0033,=25.1114
2025-05-30,=16211.9500,=21599.5200,=5099169156665.3516,=4734664777790,=2268753746153.4697,=20.7407,=0.0430,=36.6695,=30.0039,=25.1165
2025-05-29,=16226.5300,=21617.4900,=5126260657731.3105,=4762362676665,=2279561283580.6499,=20.7628,=0.0438,=36.6794,=30.0046,=25.1165
2025-05-28,=16234.0600,=21627.4000,=5120760575829.0908,=4758440767677,=2279144627986.9102,=20.7637,=0.0438,=36.6794,=30.0063,=25.1331
2025-05-27,=16157.8700,=21525.9000,=5108521771092.1709,=4747700852711,=2275226186058.1699,=20.7117,=0.0420,=36.6794,=30.0080,=25.1438
2025-05-26,=16161.2600,=21530.4200,=5115499455588.8789,=4754791931014,=2279373104535.2402,=20.6889,=0.0415,=36.6794,=30.0142,=25.1452
2025-05-23,=16217.4000,=21590.0200,=5153834315818.9707,=4792412745035,=2295892063030.6504,=20.7097,=0.0415,=36.6794,=30.0205,=25.1472
2025-05-22,=16329.9900,=21720.5900,=5185682650606.1416,=4820986204380,=2309703343885.4697,=20.9259,=0.0461,=36.6976,=30.0217,=25.1472
2025-05-21,=16358.0100,=21757.8500,=5194595092088.8799,=4827583358744,=2312441225266.0698,=21.0286,=0.0498,=36.6976,=30.0229,=25.1478
2025-05-20,=16349.4200,=21746.4400,=5195429307866.6807,=4828236258338,=2314045332140.2305,=21.0230,=0.0493,=36.6976,=30.0236,=25.1726
2025-05-19,=16230.5600,=21587.6500,=5167631141341.7314,=4803398129510,=2300056345547.7202,=20.9271,=0.0462,=36.6976,=30.0242,=25.1809
2025-05-16,=16320.6200,=21707.4300,=5224787149267.4307,=4860850951946,=2325815231754.1699,=20.9189,=0.0459,=36.6976,=30.0244,=25.1895
2025-05-15,=16487.1400,=21928.9100,=5282105671813.3994,=4915053856900,=2350935141171.8096,=21.0846,=0.0498,=36.7013,=30.0245,=25.1895
2025-05-14,=16538.6700,=21997.4600,=5298844801250.4902,=4928988805689,=2357899936471.0200,=21.1794,=0.0512,=36.7013,=30.0258,=25.1930
2025-05-13,=16318.1600,=21704.1600,=5201859194816.6699,=4837057228630,=2315474873381.3701,=21.0167,=0.0483,=36.7013,=30.0271,=25.2004
2025-05-12,=16330.6400,=21720.7500,=5219367346076.9102,=4854592717266,=2323523923607.5698,=20.9912,=0.0475,=36.7013,=30.0311,=25.2008
2025-05-09,=16316.3900,=21701.8100,=5201075484851.9678,=4835786918620,=2314298752522.6401,=20.9933,=0.0476,=36.7013,=30.0352,=25.2048
2025-05-08,=16303.6000,=21684.7900,=5185367099568.8984,=4818241086603,=2307332009612.3799,=20.9975,=0.0476,=36.7022,=30.0361,=25.2048
2025-05-07,=16273.1200,=21644.2500,=5152932889991.8613,=4784731444420,=2292263455785.3496,=21.0328,=0.0481,=36.7022,=30.0370,=25.2063
2025-05-06,=16235.9200,=21594.7800,=5137440050698.6807,=4769143376507,=2286018825632.0303,=20.9455,=0.0463,=36.7022,=30.0372,=25.2094
2025-04-30,=16217.9300,=21570.8400,=5132577143051.2012,=4764146732232,=2282148185548.7695,=20.8730,=0.0450,=36.7022,=30.0374,=25.2099
2025-04-29,=16175.9800,=21503.9400,=5129189008898.7002,=4763039109239,=2274089598749.2598,=21.4898,=0.0536,=36.7022,=30.0391,=25.2158
2025-04-28,=16225.5100,=21568.8500,=5148632929144.1904,=4782385587861,=2280829057761.6201,=21.2923,=0.0513,=36.7181,=30.0408,=25.2158
2025-04-25,=16239.9900,=21588.1100,=5150627535724.5996,=4781629024832,=2281573745141.7388,=19.9185,=0.0289,=36.7181,=30.0425,=25.2177
2025-04-24,=16324.6900,=21700.7000,=5174941860939.2813,=4794329730849,=2289588296372.0103,=19.7661,=0.0266,=36.7181,=30.0443,=25.2280
2025-04-23,=16312.4000,=21684.3600,=5167356086960.6719,=4790899415203,=2292062946075.1895,=20.7878,=0.0427,=36.7181,=30.0455,=25.2288
2025-04-22,=16423.4800,=21832.0200,=5187178564322.1211,=4808202382842,=2300002174358.7598,=20.9867,=0.0461,=36.7181,=30.0467,=25.2314
2025-04-21,=16391.9400,=21784.8700,=5181653396620.8604,=4801972753623,=2297668993436.2695,=21.2298,=0.0498,=36.7527,=30.0480,=25.2314
2025-04-18,=16481.8200,=21904.3200,=5214943101151.2891,=4834306572295,=2313991135191.2896,=21.2767,=0.0498,=36.7527,=30.0492,=25.2325
2025-04-17,=16655.4900,=22127.7200,=5258770326884.1719,=4874914059514,=2331589454648.9302,=21.5141,=0.0522,=36.7527,=30.0498,=25.2338
2025-04-16,=16568.6700,=22012.3700,=5227707852262.7490,=4844832564172,=2319095336817.5000,=21.4059,=0.0509,=36.7527,=30.0503,=25.2362
2025-04-15,=16489.7200,=21907.4900,=5209390926150.2998,=4826772585390,=2310776143387.8198,=21.4050,=0.0506,=36.7527,=30.0532,=25.2405
2025-04-14,=16451,=21856.0400,=5193973518720.1797,=4810140314772,=2304194883182.2798,=21.3703,=0.0501,=36.7641,=30.0562,=25.2405
2025-04-11,=16511.3800,=21936.2600,=5224581009108.4502,=4840847615358,=2317860658344.3501,=21.6474,=0.0530,=36.7641,=30.0578,=25.2491
2025-04-10,=16738.3400,=22237.7900,=5247860032433.1611,=4857457813945,=2329173492138.9399,=21.8868,=0.0546,=36.7641,=30.0594,=25.2561
2025-04-09,=16719.6300,=22212.9300,=5231728346196.9609,=4843113408458,=2322703998965.8496,=21.8588,=0.0543,=36.7641,=30.0597,=25.2719
2025-04-08,=16450.0800,=21854.8200,=5175149567379.7920,=4791815069255,=2299790394286.0103,=19.6810,=0.0251,=36.7641,=30.0600,=25.2788
2025-04-07,=15816.3600,=21012.8900,=4997741019863.3994,=4635796255699,=2217915249527.2495,=18.8370,=0.0081,=36.7872,=30.0646,=25.2788
2025-04-03,=16377.3200,=21758.1500,=5201609324605.6113,=4821251460031,=2304903451999.6904,=19.7780,=0.0264,=36.7872,=30.0692,=25.2790
2025-04-02,=16179.4900,=21495.3200,=5141773636926.7607,=4765542947127,=2277305739293.1797,=19.5216,=0.0207,=36.7872,=30.0734,=25.2829
2025-04-01,=16217.9000,=21546.3600,=5157607617274.8682,=4779396050598,=2284831319190.8408,=19.5683,=0.0214,=36.7872,=30.0776,=25.2903
2025-03-31,=16126.9900,=21425.5800,=5137416763653.2793,=4766405240720,=2278952575786.0498,=19.3884,=0.0173,=36.7872,=30.0792,=25.2905
2025-03-28,=16279.7800,=21628.5600,=5194503752730.4297,=4819178910631,=2305580002841.7700,=19.5156,=0.0201,=36.8043,=30.0808,=25.2905
2025-03-27,=16398.8600,=21786.4200,=5223902930126.8311,=4845151346190,=2318598701338.8989,=19.7259,=0.0246,=36.8043,=30.0828,=25.2966
2025-03-26,=16259.0600,=21600.6900,=5176584254676.8828,=4800167900245,=2299702437838.6099,=19.6064,=0.0225,=36.8043,=30.0848,=25.3016
2025-03-25,=16209.8800,=21535.3600,=5168967166371.8809,=4794112473374,=2295423311171.4595,=19.6723,=0.0233,=36.8043,=30.0889,=25.3049
2025-03-24,=16187.1900,=21505.2100,=5175398920358.2217,=4802198097033,=2297291588455.8804,=19.6033,=0.0223,=36.8043,=30.0929,=25.3051
2025-03-21,=16146.4600,=21451.1000,=5158259904281.3105,=4787385892131,=2288786650471.2700,=19.5237,=0.0202,=36.8462,=30.0944,=25.3051
2025-03-20,=16327.4500,=21691.5600,=5227110718160.1006,=4854234134803,=2320944949555.7412,=19.6194,=0.0223,=36.8462,=30.0958,=25.3098
2025-03-19,=16546.1400,=21982.0900,=5309238466946.8691,=4931886448766,=2357958429340.2197,=20.3460,=0.0301,=36.8462,=30.0972,=25.3208
2025-03-18,=16618.1900,=22077.8100,=5312721555436.0098,=4933303543871,=2359205319836.4702,=20.4172,=0.0309,=36.8462,=30.0985,=25.3271
2025-03-17,=16751.6600,=22255.1300,=5355748498647.0215,=4973061300376,=2377797093702.6895,=20.3998,=0.0304,=36.8462,=30.1009,=25.3383
2025-03-14,=16742.9300,=22243.5400,=5342656816236.3594,=4959748919755,=2373864360532.5400,=20.4405,=0.0312,=36.8492,=30.1033,=25.3383
2025-03-13,=16112.2400,=21405.6400,=5113500062472.6191,=4739399115085,=2267230582717.0400,=19.8709,=0.0252,=36.8492,=30.1036,=25.3428
2025-03-12,=16112.9500,=21406.5800,=5120999857178.2598,=4746590895969,=2269984203837.3691,=19.8398,=0.0239,=36.8492,=30.1040,=25.3443
2025-03-11,=16284.9000,=21635.0200,=5166699283984.4512,=4789641225986,=2289656313747.9507,=20.0253,=0.0255,=36.8492,=30.1053,=25.3477
2025-03-10,=15935.6900,=21171.0800,=5064319954961.0820,=4694730100164,=2245184212158.4004,=19.5813,=0.0207,=36.8492,=30.1067,=25.3696
2025-03-07,=15966.8400,=21212.4800,=5071318834616.6396,=4703526245021,=2248987451620.5254,=19.5924,=0.0210,=36.8577,=30.1105,=25.3696
2025-03-06,=15831.8000,=21033.0700,=5024772496992.4209,=4655550004757,=2227822986084.0796,=19.4544,=0.0181,=36.8577,=30.1143,=25.3714
