日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM正数等权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2023-01-30,=8032.2635,=8678.7520,=2032531229845.2495,=1498221205746,=1020241527505,=5.6176,=0.4532,=6.6204,=5.7064,=4.5107
2023-01-20,=8028.0578,=8674.2078,=2031905380391.8403,=1496335908797,=1020130626664.6700,=5.6011,=0.4490,=6.6204,=5.7107,=4.5107
2023-01-19,=8000.5882,=8644.5273,=2026524619473.8999,=1492041187239,=1016537726689.7198,=5.5865,=0.4459,=6.6236,=5.7150,=4.5040
2023-01-18,=7833.8869,=8464.4088,=1987060774125.7300,=1460944606380,=995508530745.1400,=5.4634,=0.4116,=6.6236,=5.7151,=4.5040
2023-01-17,=7851.6543,=8483.6063,=1990415700249.8604,=1463056698585,=997636910586.9698,=5.4694,=0.4120,=6.6236,=5.7153,=4.5040
2023-01-16,=7679.4086,=8297.4971,=1951613388889.7305,=1432053602261,=975848784998.6902,=5.3777,=0.4005,=6.6236,=5.7175,=4.5040
2023-01-13,=7437.9691,=8036.6250,=1895515390394.2400,=1387140838911,=945267467472.9700,=5.2438,=0.3708,=6.6236,=5.7198,=4.5040
2023-01-12,=7430.3980,=8028.4446,=1891922971723.9104,=1386396353689,=944359678616.8800,=5.2360,=0.3688,=6.6274,=5.7214,=4.4911
2023-01-11,=7457.4043,=8057.6246,=1899296221723.2000,=1390584950726,=947817075748.6899,=5.2553,=0.3705,=6.6274,=5.7230,=4.4911
2023-01-10,=7540.0610,=8146.9341,=1925222873976.8503,=1406266434801,=958324597668.4398,=5.2794,=0.3794,=6.6274,=5.7234,=4.4911
2023-01-09,=7462.6100,=8063.2493,=1907410193865.7000,=1390902716924,=948613618070.1600,=5.1930,=0.3580,=6.6274,=5.7239,=4.4911
2023-01-06,=7424.2515,=8021.8035,=1899616857924.2200,=1383663397876,=943901449654.2802,=5.1543,=0.3512,=6.6274,=5.7270,=4.4911
2023-01-05,=7439.8734,=8038.6828,=1900201134420.7505,=1384687124970,=945950646575.1500,=5.1523,=0.3467,=6.6277,=5.7302,=4.4897
2023-01-04,=7379.8801,=7973.8608,=1888191971529.5000,=1373365150979,=938280426176.5702,=5.1186,=0.3374,=6.6277,=5.7302,=4.4897
2023-01-03,=7423.0012,=8020.4525,=1896453216787.6201,=1381752991001,=943693354895.5400,=5.1027,=0.3329,=6.6277,=5.7303,=4.4897
2022-12-30,=7328.7195,=7918.5824,=1870417713221.8201,=1363863649874,=931703962803.2700,=5.0206,=0.3077,=6.6277,=5.7306,=4.4897
2022-12-29,=7386.8423,=7981.3833,=1881697659411.6599,=1375561661866,=939131903425.7002,=5.0578,=0.3191,=6.6277,=5.7308,=4.4897
2022-12-28,=7389.3720,=7984.1166,=1882014392322.9304,=1375041835340,=939391867494.5500,=5.0954,=0.3293,=6.6294,=5.7329,=4.4872
2022-12-27,=7486.3520,=8088.9022,=1905953852174.3000,=1393177762171,=951639487388.7198,=5.1858,=0.3493,=6.6294,=5.7350,=4.4872
2022-12-26,=7375.5051,=7969.1336,=1882330780444.3003,=1373435796816,=937621001762.6400,=5.1530,=0.3460,=6.6294,=5.7367,=4.4872
2022-12-23,=7192.5592,=7771.4631,=1841475954559.9104,=1340509248549,=914512033947.2500,=5.0318,=0.3133,=6.6294,=5.7384,=4.4872
2022-12-22,=7330.1541,=7920.1325,=1870871941462.4297,=1365181687161,=931865642797.8998,=5.1393,=0.3419,=6.6294,=5.7385,=4.4872
2022-12-21,=7453.4346,=8053.3354,=1900640744025.7200,=1389674819060,=947525854072.8000,=5.2173,=0.3559,=6.6301,=5.7385,=4.4835
2022-12-20,=7560.1355,=8168.6243,=1929679893430.1899,=1410190683414,=961015881952.5198,=5.2713,=0.3662,=6.6301,=5.7387,=4.4835
2022-12-19,=7559.7415,=8168.1985,=1930969370178.0696,=1411094442654,=961016288925.7700,=5.2660,=0.3654,=6.6301,=5.7388,=4.4835
2022-12-16,=7756.0370,=8380.2932,=1980890451719,=1446708225302,=985908927848.8300,=5.4165,=0.3931,=6.6301,=5.7390,=4.4835
2022-12-15,=7898.9172,=8534.6733,=2012722478108.9700,=1474390247176,=1003954099466.2400,=5.5332,=0.4084,=6.6301,=5.7392,=4.4835
2022-12-14,=7787.9187,=8414.7409,=1988696231322.0896,=1453110373052,=989919720120.4304,=5.3956,=0.3891,=6.6359,=5.7396,=4.4783
2022-12-13,=7814.3706,=8443.3218,=1989691651729.8496,=1456872333235,=993449420511.8998,=5.3662,=0.3834,=6.6359,=5.7400,=4.4783
2022-12-12,=7935.7852,=8574.5086,=2015967503445.0908,=1480658613250,=1008518154871,=5.4353,=0.3938,=6.6359,=5.7402,=4.4783
2022-12-09,=7782.6365,=8409.0335,=1996659681498.7200,=1543654207937,=1052859250852.1702,=4.4154,=0.1828,=6.6359,=5.7404,=4.4783
2022-12-08,=7700.8932,=8320.7110,=1977904105193.4399,=1528460012727,=1042662807904.4600,=4.3908,=0.1781,=6.6359,=5.7416,=4.4835
2022-12-07,=7800.0673,=8427.8673,=1999573189057.6899,=1546694083177,=1055560182892.7900,=4.4709,=0.1970,=6.6372,=5.7428,=4.4835
2022-12-06,=7873.4241,=8507.1283,=2014758609039.8999,=1559024671838,=1064756671375.4700,=4.5430,=0.2097,=6.6372,=5.7481,=4.4872
2022-12-05,=7735.8530,=8358.4845,=1977804689496.7695,=1521960587868,=1046074820624.0398,=4.4897,=0.2013,=6.6372,=5.7533,=4.4872
2022-12-02,=7691.8727,=8310.9643,=1962204594662.6704,=1512715423528,=1039629146134.3000,=4.4403,=0.1902,=6.6372,=5.7547,=4.4872
2022-12-01,=7756.3921,=8380.6766,=1978068295361.7200,=1525944721089,=1048336957183.2498,=4.4872,=0.1992,=6.6372,=5.7561,=4.4911
2022-11-30,=7650.2969,=8266.0422,=1954066174305.2104,=1505183014655,=1034430023628.5302,=4.4440,=0.1907,=6.6450,=5.7574,=4.4911
2022-11-29,=7671.8366,=8289.3156,=1960271605024.1201,=1510609137866,=1038021163447.7400,=4.4544,=0.1922,=6.6450,=5.7587,=4.5040
2022-11-28,=7567.2216,=8176.2805,=1932363530150.2104,=1491200006823,=1024122776058,=4.3718,=0.1761,=6.6450,=5.7594,=4.5107
2022-11-25,=7684.7528,=8303.2714,=1961579711935.2600,=1513121093513,=1039575980205.7902,=4.4357,=0.1877,=6.6450,=5.7600,=4.5191
2022-11-24,=7767.0696,=8392.2136,=1980601636038.0095,=1530272648922,=1050654542296.8104,=4.4783,=0.1929,=6.6450,=5.7602,=4.5217
2022-11-23,=7839.9545,=8470.9648,=1997300619193.8000,=1544461111171,=1060396836321.8998,=4.5217,=0.1995,=6.6524,=5.7604,=4.5217
2022-11-22,=7859.8147,=8492.4235,=2003065063987.8799,=1547640468850,=1062920452336.6801,=4.5549,=0.2035,=6.6524,=5.7649,=4.5376
2022-11-21,=7953.8386,=8594.0150,=2026089573666.4795,=1565433371063,=1074703376236.0800,=4.6102,=0.2038,=6.6524,=5.7695,=4.5376
2022-11-18,=8027.4503,=8673.5514,=2042946346906.2600,=1579128241718,=1084779416117.2300,=4.6686,=0.2142,=6.6524,=5.7701,=4.5376
2022-11-17,=8231.6277,=8894.1623,=2096550418932.4297,=1621923360836,=1113090534026.1897,=4.7579,=0.2259,=6.6524,=5.7707,=4.5376
2022-11-16,=8068.2042,=8717.5854,=2059785941376.4099,=1591053099354,=1090247401965.3102,=4.6542,=0.2097,=6.6534,=5.7754,=4.5191
2022-11-15,=8183.7454,=8842.4261,=2087853040771.2200,=1614966874304,=1106599414637.7200,=4.6904,=0.2137,=6.6534,=5.7802,=4.5191
2022-11-14,=7712.8953,=8333.6789,=1974338741127.4199,=1522193724936,=1043158270011.2800,=4.4152,=0.1834,=6.6534,=5.7827,=4.5191
2022-11-11,=7675.3673,=8293.1304,=1958686725261.3704,=1515672517298,=1037647565599.9399,=4.3109,=0.1658,=6.6534,=5.7853,=4.5376
2022-11-10,=7574.3597,=8183.9930,=1933107140792.0796,=1494949737100,=1020208006111.3998,=4.2537,=0.1520,=6.6534,=5.7868,=4.5486
2022-11-09,=7762.4710,=8387.2447,=1981052097965.8799,=1533137292929,=1045240601596.8098,=4.3681,=0.1739,=6.6561,=5.7882,=4.5486
2022-11-08,=7847.5328,=8479.1528,=2001636119979.2100,=1550685135866,=1056350778992.7100,=4.3853,=0.1754,=6.6561,=5.7886,=4.5487
2022-11-07,=7951.2233,=8591.1890,=2027986464644.5701,=1571609231387,=1070268745575.1400,=4.4328,=0.1833,=6.6561,=5.7890,=4.6103
2022-11-04,=8015.7624,=8660.9226,=2045913639411.9600,=1585106853584,=1079802889453.2804,=4.4513,=0.1849,=6.6561,=5.7903,=4.6117
2022-11-03,=7866.3773,=8499.5140,=2014613515679.8296,=1556542285738,=1060614514256.4402,=4.3858,=0.1761,=6.6561,=5.7916,=4.6341
2022-11-02,=7655.1717,=8271.3092,=1962018866100.7900,=1512114212085,=1030993511914.3300,=4.2877,=0.1596,=6.6582,=5.7935,=4.6341
2022-11-01,=7631.1858,=8245.3928,=1953783787450.3503,=1506241428730,=1027131448384.5100,=4.3062,=0.1637,=6.6582,=5.7953,=4.6363
2022-10-31,=7517.7040,=8122.7773,=1929904302768.3391,=1483340624582,=1012386402181.3400,=4.2117,=0.1458,=6.6582,=5.8016,=4.6581
2022-10-28,=7421.6947,=8019.0406,=1904732346817.3403,=1449794744336,=980468231216.4095,=4.1075,=0.1111,=6.6582,=5.8079,=4.6600
2022-10-27,=7561.6218,=8170.2299,=1938237035742.5403,=1476344730575,=990028857300.5240,=4.2726,=0.1527,=6.6582,=5.8113,=4.6655
2022-10-26,=7542.4313,=8149.4949,=1917782048437.0210,=1473939289539,=987511286350.3804,=4.2058,=0.1412,=6.6594,=5.8148,=4.6655
2022-10-25,=7308.3540,=7896.5776,=1855092835390.5400,=1427220485963,=954998771632.9232,=4.0480,=0.0856,=6.6594,=5.8154,=4.6920
2022-10-24,=7333.5920,=7923.8469,=1860366625371.4099,=1431942594943,=957871187901.2266,=4.1016,=0.1039,=6.6594,=5.8161,=4.6935
2022-10-21,=7357.0016,=7949.1407,=1869491960322.7004,=1435560188359,=960551990040.3907,=4.1331,=0.1157,=6.6594,=5.8162,=4.6959
2022-10-20,=7472.6441,=8074.0909,=1896988843283.7395,=1458410551175,=975538876680.6154,=4.2049,=0.1354,=6.6594,=5.8162,=4.6991
2022-10-19,=7224.1349,=7805.5801,=1832440696227.8804,=1406680503184,=943438955065.5063,=4.0704,=0.0900,=6.6643,=5.8166,=4.6991
2022-10-18,=7293.7571,=7880.8060,=1847191257624.5801,=1419320517212,=952535264920.8820,=4.1242,=0.1123,=6.6643,=5.8170,=4.7402
2022-10-17,=7346.5659,=7937.8652,=1861854442252.1201,=1429923454282,=959308449785.9430,=4.1639,=0.1281,=6.6643,=5.8230,=4.7453
2022-10-14,=7225.8379,=7807.4202,=1827709548290.0801,=1403097924478,=943633421030.8800,=4.1065,=0.1060,=6.6643,=5.8290,=4.7483
2022-10-13,=7011.3216,=7575.6382,=1775448192351,=1361982502093,=915752503513.0536,=3.9882,=0.0721,=6.6643,=5.8305,=4.7561
2022-10-12,=7060.7115,=7629.0033,=1789609945101.2000,=1371461919979,=922075036499.9862,=4.0001,=0.0722,=6.6695,=5.8320,=4.7561
2022-10-11,=6826.4058,=7375.8392,=1730886649687.9600,=1326412218490,=891431638936.7822,=3.8457,=0.0552,=6.6695,=5.8335,=4.7599
2022-10-10,=6928.4185,=7486.0625,=1762692459600.1204,=1348675619796,=904619946054.0048,=3.8726,=0.0579,=6.6695,=5.8351,=4.7611
2022-09-30,=7370.3747,=7963.5902,=1866631404122.4500,=1440592971411,=961893389139.6899,=4.0730,=0.0856,=6.6695,=5.8360,=4.7664
2022-09-29,=7509.1129,=8113.4950,=1899358245059.0305,=1469636293404,=979751022253.6272,=4.1508,=0.1135,=6.6695,=5.8369,=4.7718
2022-09-28,=7501.1547,=8104.8962,=1896553324208.1597,=1466053776059,=978919815481.8484,=4.1531,=0.1136,=6.6762,=5.8373,=4.7718
2022-09-27,=7705.5274,=8325.7181,=1944952550946.2500,=1506214080306,=1005401768027.3616,=4.2920,=0.1402,=6.6762,=5.8377,=4.7724
2022-09-26,=7562.0020,=8170.6408,=1909862344499.0100,=1478979184650,=986508589187.2240,=4.2053,=0.1232,=6.6762,=5.8408,=4.7861
2022-09-23,=7550.0152,=8157.6892,=1909399077933.3000,=1475447244122,=985174979968.9592,=4.2299,=0.1286,=6.6762,=5.8439,=4.7871
2022-09-22,=7739.5762,=8362.5073,=1957966728506.6299,=1513642467730,=1009789596578.3202,=4.3446,=0.1434,=6.6762,=5.8471,=4.7905
2022-09-21,=7793.8084,=8421.1045,=1969020505397.8103,=1523652651693,=1016897778473.6396,=4.3689,=0.1476,=6.6807,=5.8504,=4.7905
2022-09-20,=7954.1724,=8594.3756,=2008280822905.3003,=1556570041344,=1037767902073.9564,=4.4060,=0.1478,=6.6807,=5.8509,=4.7989
2022-09-19,=7979.1161,=8621.3269,=2015275400183.6704,=1562640765682,=1040889498652.5576,=4.4146,=0.1480,=6.6807,=5.8515,=4.8043
2022-09-16,=8118.6390,=8772.0795,=2053579195912.6704,=1589033635228,=1059198582517.6316,=4.5107,=0.1602,=6.6807,=5.8526,=4.8136
2022-09-15,=8225.2048,=8887.2224,=2076444559576.5896,=1608319214497,=1073045141788.4696,=4.6103,=0.1658,=6.6807,=5.8537,=4.8139
2022-09-14,=8507.6930,=9192.4471,=2142103659196.8804,=1666007486141,=1109723425279.6147,=4.7402,=0.1794,=6.6845,=5.8586,=4.8139
2022-09-13,=8514.8471,=9200.1770,=2143209235615.3899,=1665789161872,=1110718198629.3926,=4.7905,=0.1930,=6.6845,=5.8635,=4.8154
2022-09-09,=8525.4150,=9211.5955,=2143425840705.3301,=1667965946028,=1112035447020.5264,=4.8043,=0.1946,=6.6845,=5.8678,=4.8362
2022-09-08,=8561.8256,=9250.9366,=2151169650520.1411,=1674994179398,=1116777543579.9902,=4.7871,=0.1922,=6.6845,=5.8720,=4.8438
2022-09-07,=8628.9819,=9323.4981,=2167353207863.9695,=1686572476069,=1125462279248.9700,=4.8761,=0.2127,=6.6845,=5.8749,=4.8466
2022-09-06,=8452.0149,=9132.2877,=2123148153040.5496,=1648679850494,=1102468702479.1260,=4.8136,=0.1941,=6.6873,=5.8777,=4.8438
2022-09-05,=8346.2379,=9017.9971,=2099887861892.3604,=1627581936633,=1088766998157.9564,=4.7718,=0.1889,=6.6873,=5.8784,=4.8466
2022-09-02,=8399.8657,=9075.9412,=2113741109098.6604,=1632341234626,=1095978848983.7252,=4.8139,=0.1932,=6.6873,=5.8791,=4.8556
2022-09-01,=8351.2332,=9023.3945,=2099001656117.8896,=1622349569610,=1089767503428.2528,=4.7561,=0.1840,=6.6873,=5.8822,=4.8559
2022-08-31,=8447.4770,=9127.3846,=2121714537804.6897,=1636635776051,=1102163838055.9492,=4.8362,=0.1938,=6.6873,=5.8853,=4.8572
2022-08-30,=8566.4416,=9255.9242,=2150800684525.9700,=1661992973145,=1117221217175.1001,=4.8892,=0.2117,=6.6880,=5.8863,=4.8572
2022-08-29,=8531.3485,=9218.0066,=2140394584640.1699,=1654357572217,=1103071508998.9883,=4.8559,=0.1984,=6.6880,=5.8872,=4.8572
2022-08-26,=8523.6540,=9209.6928,=2137339544577.1599,=1641115018629,=1090517544199.3422,=4.8975,=0.2136,=6.6880,=5.8895,=4.8603
2022-08-25,=8663.0679,=9360.3276,=2165884223685.5400,=1669117924156,=1108457517073.2549,=4.9698,=0.2330,=6.6880,=5.8917,=4.8603
2022-08-24,=8717.8335,=9418.3103,=2177606332327.0903,=1678944010399,=1101104967820.3516,=5.0867,=0.2619,=6.6880,=5.8927,=4.8603
2022-08-23,=9094.9061,=9824.5269,=2267803200745.7402,=1751553502110,=1148755621924.9319,=5.3298,=0.3197,=6.7063,=5.8936,=4.8572
2022-08-22,=9134.6252,=9867.4324,=2281353711409.9502,=1759956450848,=1144438323621.7500,=5.3672,=0.3228,=6.7063,=5.8971,=4.8572
2022-08-19,=9108.0516,=9838.7270,=2275990690753.4302,=1753696258226,=1136113352376.3479,=5.3736,=0.3233,=6.7063,=5.9007,=4.8572
2022-08-18,=9341.1855,=10090.0891,=2332489551671.5400,=1798538845914,=1167190125231.7483,=5.5680,=0.3594,=6.7063,=5.9038,=4.8572
2022-08-17,=9219.2274,=9958.3534,=2300768186500.4902,=1772386652558,=1148575704181.3958,=5.5393,=0.3489,=6.7063,=5.9068,=4.8572
2022-08-16,=9187.2894,=9923.8548,=2291835441333.4297,=1766048376696,=1144376775276.6289,=5.5449,=0.3494,=6.7131,=5.9171,=4.8556
2022-08-15,=9279.0848,=10023.0096,=2314749400422.0200,=1786252455780,=1155767798602.3604,=5.5787,=0.3623,=6.7131,=5.9274,=4.8556
2022-08-12,=9236.3472,=9976.8456,=2310199357859.5898,=1774963758345,=1150899044661.5283,=5.6074,=0.3683,=6.7131,=5.9275,=4.8556
2022-08-11,=9461.2718,=10219.8030,=2367077650021.3398,=1818572690523,=1179145077782.3284,=5.6638,=0.3964,=6.7131,=5.9276,=4.8556
2022-08-10,=9299.2056,=10044.7436,=2326421366205.4302,=1789629393004,=1158496546476.3955,=5.5606,=0.3568,=6.7131,=5.9339,=4.8556
2022-08-09,=9415.2082,=10169.0372,=2355134955113.1304,=1811140282062,=1173177681160.2988,=5.6434,=0.3864,=6.7133,=5.9402,=4.8466
2022-08-08,=9325.7288,=10072.3936,=2337309159052.8496,=1793671560925,=1162026960836.1450,=5.5338,=0.3495,=6.7133,=5.9436,=4.8466
2022-08-05,=9401.7883,=10154.5428,=2364896180308.7700,=1807578449701,=1172400556290.2456,=5.5270,=0.3486,=6.7133,=5.9471,=4.8466
2022-08-04,=8927.1094,=9640.7240,=2242755625416.2002,=1713968260546,=1114127297102.3762,=5.1884,=0.2935,=6.7133,=5.9472,=4.8466
2022-08-03,=8777.0921,=9478.7147,=2204444658114.3706,=1686553136733,=1094882873973.1252,=5.0444,=0.2591,=6.7133,=5.9472,=4.8466
2022-08-02,=8496.2686,=9175.4428,=2126251319019.0696,=1634672847602,=1059360283178.8644,=4.8963,=0.2176,=6.7151,=5.9500,=4.8438
2022-08-01,=8573.7050,=9259.0693,=2144699027763.5000,=1646906180465,=1069343330227.6166,=5.0035,=0.2444,=6.7151,=5.9527,=4.8438
2022-07-29,=8460.7752,=9137.1121,=2119511972128.2705,=1625700735511,=1055213204036.9504,=4.9369,=0.2322,=6.7151,=5.9529,=4.8438
2022-07-28,=8722.7091,=9419.9845,=2181416560941.1799,=1676047954668,=1087774149192.3480,=5.0521,=0.2577,=6.7151,=5.9530,=4.8438
2022-07-27,=8582.5484,=9266.2549,=2145624307415.2600,=1649615765671,=1070023820296.4230,=4.8572,=0.2048,=6.7151,=5.9560,=4.8438
2022-07-26,=8657.8892,=9347.5976,=2164889096021.5095,=1662656364064,=1079508235937.0392,=4.8975,=0.2177,=6.7213,=5.9589,=4.8154
2022-07-25,=8607.6632,=9293.3705,=2156586894585.4399,=1653347053778,=1073425013772.3672,=4.8671,=0.2110,=6.7213,=5.9646,=4.8154
2022-07-22,=8757.6155,=9455.2683,=2185803488984.4604,=1680889468845,=1091818043232.6960,=5.0135,=0.2423,=6.7213,=5.9704,=4.8154
2022-07-21,=8835.2728,=9539.1119,=2206809708913.2603,=1627123780606,=1101493690662.5764,=5.0898,=0.2595,=6.7213,=5.9727,=4.8154
2022-07-20,=8665.6383,=9355.9639,=2167701722411.0703,=1596213555806,=1080388331441.5792,=5.0462,=0.2528,=6.7213,=5.9751,=4.8154
2022-07-19,=8570.0297,=9252.7389,=2146388182978.2600,=1577460019197,=1068441558400.4364,=5.0190,=0.2447,=6.7216,=5.9789,=4.7989
2022-07-18,=8644.5700,=9333.2173,=2163366513429.4299,=1591431235958,=1077493870290.9038,=4.9650,=0.2337,=6.7216,=5.9827,=4.7989
2022-07-15,=8706.8738,=9400.4844,=2173665205460.8101,=1601292410721,=1085126451880.0856,=4.9049,=0.2184,=6.7216,=5.9839,=4.7989
2022-07-14,=8744.9223,=9441.5640,=2179871332858.6790,=1607486789383,=1089890599591.0576,=4.8872,=0.2159,=6.7216,=5.9851,=4.7989
2022-07-13,=8666.9474,=9353.1058,=2163709476569.6799,=1592844471373,=1080173198972.0583,=4.8670,=0.2119,=6.7216,=5.9861,=4.7989
2022-07-12,=8784.9071,=9479.2830,=2192644459410.1499,=1612975768154,=1094884175633.8618,=4.9093,=0.2165,=6.7257,=5.9872,=4.7861
2022-07-11,=9029.4372,=9743.1412,=2251371834806.0303,=1659066970502,=1124925669310.1753,=5.0256,=0.2425,=6.7257,=5.9922,=4.7861
2022-07-08,=9324.9626,=10062.0255,=2324904659740.9800,=1712453545870,=1161930988529.2429,=5.1523,=0.2686,=6.7257,=5.9971,=4.7861
2022-07-07,=9271.9359,=10004.8074,=2310450288757.6396,=1703653589540,=1155449109086.4106,=5.1367,=0.2675,=6.7257,=5.9979,=4.7861
2022-07-06,=9313.3185,=10049.4609,=2322100704674.1104,=1708922775981,=1161037815896.0264,=5.1527,=0.2679,=6.7257,=5.9987,=4.7861
2022-07-05,=9192.5997,=9919.2003,=2292900609950.3198,=1686552563117,=1146350475301.9131,=5.1195,=0.2611,=6.7489,=6.0023,=4.7724
2022-07-04,=9155.7915,=9879.4827,=2284225785951.3701,=1679306064117,=1141933827694.7554,=5.1208,=0.2615,=6.7489,=6.0058,=4.7724
2022-07-01,=9418.9444,=10163.4357,=2349231091015.3691,=1725412943610,=1174765535173.3950,=5.2641,=0.2863,=6.7489,=6.0077,=4.7724
2022-06-30,=9417.3110,=10161.6732,=2352725814436.3496,=1724204053154,=1175204079347.5295,=5.3141,=0.2983,=6.7489,=6.0096,=4.7724
2022-06-29,=9125.9670,=9846.1127,=2290183008155.9702,=1672229130966,=1139000371533.2903,=5.1877,=0.2698,=6.7489,=6.0100,=4.7724
2022-06-28,=9298.6378,=10031.4223,=2333001001031.1997,=1703459056250,=1160393952529.0728,=5.2603,=0.2832,=6.7631,=6.0103,=4.7664
2022-06-27,=8903.2960,=9604.9254,=2243071292066.7300,=1624499071569,=1111188096163.1711,=5.0335,=0.2460,=6.7631,=6.0124,=4.7664
2022-06-24,=8762.7832,=9453.3394,=2214968889673,=1599643177504,=1093775224068.5128,=4.9784,=0.2333,=6.7631,=6.0144,=4.7664
2022-06-23,=8640.5683,=9318.6839,=2184334835469.9399,=1577868079504,=1078191541681.1040,=4.8617,=0.2148,=6.7631,=6.0148,=4.7664
2022-06-22,=8433.3599,=9095.2136,=2134438261513.2097,=1537648413660,=1052811619892.4775,=4.7483,=0.1962,=6.7631,=6.0151,=4.7664
2022-06-21,=8694.5674,=9376.3048,=2197438089543.4795,=1584052304868,=1085351898144.5348,=4.8944,=0.2169,=6.7631,=6.0194,=4.7664
2022-06-20,=8791.3586,=9480.3425,=2220692766073.8799,=1601215454278,=1097659163586.5052,=4.9317,=0.2245,=6.7631,=6.0237,=4.7664
2022-06-17,=8667.4154,=9346.6858,=2189543293143.4600,=1564437046701,=1082412542256.6052,=4.8785,=0.2146,=6.7631,=6.0256,=4.7664
2022-06-16,=8695.5132,=9375.7984,=2196969206251.3296,=1569738399435,=1085792937907.7034,=4.9129,=0.2193,=6.7631,=6.0274,=4.7664
2022-06-15,=8551.7202,=9220.7559,=2167161249443.6897,=1541608941474,=1068428262530.3531,=4.8438,=0.2079,=6.7631,=6.0284,=4.7664
2022-06-14,=8474.0587,=9137.0186,=2149677956829.6699,=1526264590425,=1058674714362.0120,=4.7453,=0.1965,=6.7711,=6.0294,=4.7611
2022-06-13,=8661.7661,=9339.0223,=2193482835471.2200,=1560927130554,=1081863116553.8846,=4.8154,=0.2056,=6.7711,=6.0304,=4.7664
2022-06-10,=8778.7855,=9465.1914,=1595085282843.6204,=1407912048940,=921928170948.0630,=3.7512,=0.0544,=6.7711,=6.0314,=4.7664
2022-06-09,=8613.9142,=9287.4289,=1566998070211.2004,=1380358915417,=905124509007.1410,=3.6313,=0.0309,=6.7711,=6.0335,=4.7724
2022-06-08,=8897.9410,=9593.6635,=1622415560321.8201,=1426437989145,=935317105450.2870,=3.7432,=0.0516,=6.7711,=6.0356,=4.7861
2022-06-07,=8923.3388,=9620.8157,=1627585036890.7195,=1430840053874,=937775557840.4352,=3.7651,=0.0517,=6.7711,=6.0389,=4.7861
2022-06-06,=9092.1892,=9802.8640,=1660348561164.7500,=1460369320489,=956133101058.8152,=3.8177,=0.0533,=6.7711,=6.0421,=4.7989
2022-06-02,=8852.4406,=9544.3759,=1616485932174.1802,=1421119419739,=930700363116.9896,=3.7169,=0.0430,=6.7711,=6.0451,=4.8466
2022-06-01,=8572.5804,=9234.8529,=1562067928227.7600,=1373273345267,=900963550113.7568,=3.6465,=0.0312,=6.7711,=6.0480,=4.8556
2022-05-31,=8599.7770,=9264.1505,=1566694230648.7900,=1377894550389,=903792898483.7244,=3.6509,=0.0327,=6.7711,=6.0493,=4.8603
2022-05-30,=8439.1385,=9091.1020,=1534878014318.1399,=1351529274608,=886756143651.6193,=3.5775,=0.0208,=6.7757,=6.0506,=4.8603
2022-05-27,=8333.7011,=8977.5191,=1513840358307.9700,=1333778732594,=874716740837.8195,=3.5507,=0.0149,=6.7757,=6.0527,=4.8617
2022-05-26,=8383.3188,=9030.4528,=1522779444342.6399,=1341672880581,=880174888422.8387,=3.5912,=0.0224,=6.7757,=6.0548,=4.8862
2022-05-25,=8448.8275,=9100.4367,=1536476120479.5901,=1352207988212,=887352566327.0138,=3.5929,=0.0224,=6.7757,=6.0550,=4.9112
2022-05-24,=8462.0170,=9114.6434,=1539697970808.4895,=1354817044390,=888953785288.1843,=3.5664,=0.0180,=6.7757,=6.0551,=4.9112
2022-05-23,=8832.1639,=9513.3376,=1606750118638.4602,=1413032813918,=928109338151.6165,=3.7322,=0.0345,=6.7777,=6.0564,=4.9112
2022-05-20,=8754.4737,=9429.6556,=1592246609433.2900,=1399675378444,=919631185582.6814,=3.7038,=0.0285,=6.7777,=6.0577,=4.9235
2022-05-19,=8732.9827,=9405.1284,=1590021438600.4902,=1398049447116,=917141454189.5564,=3.6796,=0.0271,=6.7777,=6.0609,=4.9253
2022-05-18,=8572.2693,=9232.0455,=1560910418189.1499,=1372580656695,=900612639999.3149,=3.6276,=0.0226,=6.7777,=6.0640,=4.9318
2022-05-17,=8515.6859,=9171.1071,=1551135341921.0095,=1363788556814,=894717275972.8188,=3.6194,=0.0211,=6.7777,=6.0646,=4.9443
2022-05-16,=8181.5128,=8811.0834,=1486933208491.3999,=1308216010161,=858682473746.0105,=3.5445,=0.0136,=6.7832,=6.0652,=4.9443
2022-05-13,=8303.1337,=8942.0630,=1509989912294.2405,=1326948837607,=871370943276.5186,=3.5849,=0.0166,=6.7832,=6.0654,=4.9536
2022-05-12,=8323.7099,=8964.2226,=1511663664597.1499,=1328801948175,=873536743692.8864,=3.5910,=0.0167,=6.7832,=6.0656,=4.9826
2022-05-11,=8273.1240,=8909.7441,=1502265932936.6802,=1315237075222,=868818581293.8663,=3.5603,=0.0137,=6.7832,=6.0672,=4.9845
2022-05-10,=7970.9123,=8584.2771,=1445526047307.7102,=1268569279997,=836466730495.7941,=3.4699,=0.0091,=6.7832,=6.0689,=4.9846
2022-05-09,=7667.4100,=8257.2591,=1387159980733.3899,=1220062642943,=804525301847.4032,=3.3716,=0.0030,=6.7916,=6.0691,=4.9846
2022-05-06,=7739.4840,=8334.8777,=1402451274823.6299,=1225086362251,=812413859182.6354,=3.3594,=0.0015,=6.7916,=6.0692,=4.9888
