date,hs300,zz500,kc50,consume,chip,gold,bond10,hs300_listed,zz500_listed,kc50_listed,consume_listed,chip_listed,gold_listed,bond10_listed
2020-08-27,4.799,7.24,,4.715,1.24,4.108,109.956,True,True,False,True,True,True,True
2020-08-28,4.917,7.363,,4.87,1.25,4.109,109.645,True,True,False,True,True,True,True
2020-08-31,4.874,7.326,,4.879,1.24,4.123,109.724,True,True,False,True,True,True,True
2020-09-01,4.908,7.378,,4.87,1.239,4.169,110.117,True,True,False,True,True,True,True
2020-09-02,4.904,7.373,,4.895,1.217,4.125,109.962,True,True,False,True,True,True,True
2020-09-03,4.884,7.333,,4.86,1.218,4.053,110.266,True,True,False,True,True,True,True
2020-09-04,4.829,7.283,,4.749,1.243,4.065,110.291,True,True,False,True,True,True,True
2020-09-07,4.732,7.131,,4.594,1.202,4.063,110.048,True,True,False,True,True,True,True
2020-09-08,4.756,7.176,,4.523,1.181,4.066,110.397,True,True,False,True,True,True,True
2020-09-09,4.645,6.997,,4.399,1.12,4.068,110.683,True,True,False,True,True,True,True
2020-09-10,4.649,6.877,,4.433,1.111,4.096,110.746,True,True,False,True,True,True,True
2020-09-11,4.685,6.935,,4.51,1.148,4.087,110.183,True,True,False,True,True,True,True
2020-09-14,4.712,6.988,,4.509,1.161,4.086,109.797,True,True,False,True,True,True,True
2020-09-15,4.747,7.016,,4.524,1.169,4.1,110.212,True,True,False,True,True,True,True
2020-09-16,4.719,6.994,,4.458,1.161,4.088,110.25,True,True,False,True,True,True,True
2020-09-17,4.69,7.009,,4.361,1.182,4.06,110.195,True,True,False,True,True,True,True
2020-09-18,4.811,7.136,,4.444,1.191,4.078,110.216,True,True,False,True,True,True,True
2020-09-21,4.756,7.085,,4.379,1.189,4.078,110.718,True,True,False,True,True,True,True
2020-09-22,4.699,6.997,,4.346,1.164,3.985,110.898,True,True,False,True,True,True,True
2020-09-23,4.713,7.031,,4.365,1.176,3.925,110.653,True,True,False,True,True,True,True
2020-09-24,4.636,6.895,,4.292,1.15,3.881,110.605,True,True,False,True,True,True,True
2020-09-25,4.639,6.874,,4.311,1.141,3.928,110.453,True,True,False,True,True,True,True
2020-09-28,4.649,6.81,,4.311,1.13,3.919,110.594,True,True,False,True,True,True,True
2020-09-29,4.66,6.86,,4.353,1.144,3.972,110.403,True,True,False,True,True,True,True
2020-09-30,4.646,6.813,,4.361,1.139,3.974,110.188,True,True,False,True,True,True,True
2020-10-09,4.739,6.99,,4.449,1.176,3.971,110.04,True,True,False,True,True,True,True
2020-10-12,4.887,7.204,,4.634,1.229,4.014,109.74,True,True,False,True,True,True,True
2020-10-13,4.903,7.206,,4.674,1.224,4.003,109.787,True,True,False,True,True,True,True
2020-10-14,4.879,7.174,,4.632,1.198,3.958,109.687,True,True,False,True,True,True,True
2020-10-15,4.867,7.12,,4.593,1.189,3.953,109.603,True,True,False,True,True,True,True
2020-10-16,4.853,7.081,,4.56,1.175,3.965,109.824,True,True,False,True,True,True,True
2020-10-19,4.822,7.012,,4.498,1.161,3.968,110.062,True,True,False,True,True,True,True
2020-10-20,4.852,7.07,,4.606,1.17,3.952,109.858,True,True,False,True,True,True,True
2020-10-21,4.858,7.012,,4.598,1.136,3.966,109.887,True,True,False,True,True,True,True
2020-10-22,4.842,6.968,,4.601,1.134,3.97,110.016,True,True,False,True,True,True,True
2020-10-23,4.786,6.854,,4.489,1.108,3.956,109.956,True,True,False,True,True,True,True
2020-10-26,4.75,6.848,,4.442,1.109,3.938,109.813,True,True,False,True,True,True,True
2020-10-27,4.764,6.846,,4.477,1.114,3.972,110.076,True,True,False,True,True,True,True
2020-10-28,4.804,6.886,,4.573,1.115,3.974,110.059,True,True,False,True,True,True,True
2020-10-29,4.848,6.896,,4.67,1.112,3.92,110.121,True,True,False,True,True,True,True
2020-10-30,4.757,6.74,,4.51,1.136,3.897,110.104,True,True,False,True,True,True,True
2020-11-02,4.785,6.764,,4.521,1.158,3.93,110.332,True,True,False,True,True,True,True
2020-11-03,4.836,6.87,,4.577,1.174,3.949,110.286,True,True,False,True,True,True,True
2020-11-04,4.873,6.869,,4.592,1.167,3.967,110.284,True,True,False,True,True,True,True
2020-11-05,4.949,7.005,,4.656,1.181,3.965,110.27,True,True,False,True,True,True,True
2020-11-06,4.951,6.953,,4.61,1.202,4.001,110.259,True,True,False,True,True,True,True
2020-11-09,5.048,7.067,,4.704,1.299,3.99,110.05,True,True,False,True,True,True,True
2020-11-10,5.021,7.019,,4.723,1.262,3.889,110.014,True,True,False,True,True,True,True
2020-11-11,4.974,6.934,,4.686,1.199,3.881,109.97,True,True,False,True,True,True,True
2020-11-12,4.971,6.957,,4.688,1.2,3.873,110.018,True,True,False,True,True,True,True
2020-11-13,4.92,6.959,,4.605,1.208,3.89,109.692,True,True,False,True,True,True,True
2020-11-16,4.973,7.039,1.465,4.714,1.193,3.888,109.8,True,True,True,True,True,True,True
2020-11-17,4.964,6.992,1.436,4.652,1.209,3.881,109.829,True,True,True,True,True,True,True
2020-11-18,4.957,6.986,1.424,4.616,1.202,3.856,109.622,True,True,True,True,True,True,True
2020-11-19,4.999,7.025,1.438,4.687,1.206,3.837,109.508,True,True,True,True,True,True,True
2020-11-20,5.014,7.084,1.435,4.707,1.204,3.843,109.448,True,True,True,True,True,True,True
2020-11-23,5.072,7.137,1.422,4.743,1.209,3.851,109.583,True,True,True,True,True,True,True
2020-11-24,5.04,7.135,1.416,4.73,1.216,3.755,109.541,True,True,True,True,True,True,True
2020-11-25,4.978,7.021,1.393,4.608,1.21,3.714,109.575,True,True,True,True,True,True,True
2020-11-26,4.985,7.0,1.39,4.632,1.197,3.718,109.564,True,True,True,True,True,True,True
2020-11-27,5.056,7.029,1.392,4.667,1.2,3.72,109.53,True,True,True,True,True,True,True
2020-11-30,5.031,6.977,1.391,4.597,1.204,3.628,109.682,True,True,True,True,True,True,True
2020-12-01,5.142,7.089,1.409,4.634,1.228,3.653,109.61,True,True,True,True,True,True,True
2020-12-02,5.131,7.095,1.414,4.662,1.252,3.707,109.551,True,True,True,True,True,True,True
2020-12-03,5.129,7.119,1.417,4.713,1.239,3.748,109.528,True,True,True,True,True,True,True
2020-12-04,5.14,7.145,1.411,4.808,1.247,3.754,109.9,True,True,True,True,True,True,True
2020-12-07,5.096,7.093,1.412,4.84,1.247,3.745,109.751,True,True,True,True,True,True,True
2020-12-08,5.08,7.084,1.408,4.888,1.24,3.8,110.089,True,True,True,True,True,True,True
2020-12-09,5.02,6.974,1.38,4.819,1.206,3.778,109.985,True,True,True,True,True,True,True
2020-12-10,5.01,6.986,1.383,4.818,1.219,3.74,109.956,True,True,True,True,True,True,True
2020-12-11,4.954,6.872,1.396,4.801,1.209,3.739,109.785,True,True,True,True,True,True,True
2020-12-14,4.998,6.923,1.413,4.918,1.22,3.74,109.63,True,True,True,True,True,True,True
2020-12-15,5.013,6.93,1.406,4.888,1.209,3.769,109.66,True,True,True,True,True,True,True
2020-12-16,5.023,6.904,1.388,4.95,1.191,3.793,109.665,True,True,True,True,True,True,True
2020-12-17,5.094,6.988,1.406,4.995,1.2,3.812,109.574,True,True,True,True,True,True,True
2020-12-18,5.065,6.964,1.403,4.952,1.19,3.838,109.575,True,True,True,True,True,True,True
2020-12-21,5.11,7.075,1.43,5.018,1.22,3.879,109.559,True,True,True,True,True,True,True
2020-12-22,5.033,6.939,1.403,4.997,1.176,3.825,109.766,True,True,True,True,True,True,True
2020-12-23,5.074,6.976,1.417,5.012,1.213,3.818,109.832,True,True,True,True,True,True,True
2020-12-24,5.074,6.888,1.393,4.955,1.211,3.832,109.841,True,True,True,True,True,True,True
2020-12-25,5.116,6.953,1.394,4.974,1.201,3.853,109.976,True,True,True,True,True,True,True
2020-12-28,5.13,6.91,1.38,5.101,1.184,3.858,110.0,True,True,True,True,True,True,True
2020-12-29,5.114,6.88,1.381,5.06,1.19,3.837,110.189,True,True,True,True,True,True,True
2020-12-30,5.178,6.937,1.403,5.13,1.203,3.832,110.249,True,True,True,True,True,True,True
2020-12-31,5.287,7.043,1.434,5.215,1.22,3.85,110.105,True,True,True,True,True,True,True
2021-01-04,5.334,7.163,1.464,5.458,1.252,3.902,110.038,True,True,True,True,True,True,True
2021-01-05,5.433,7.226,1.468,5.727,1.316,3.92,110.21,True,True,True,True,True,True,True
2021-01-06,5.482,7.218,1.458,5.743,1.296,3.931,110.44,True,True,True,True,True,True,True
2021-01-07,5.599,7.248,1.429,5.799,1.308,3.903,110.426,True,True,True,True,True,True,True
2021-01-08,5.571,7.266,1.423,5.647,1.304,3.878,110.446,True,True,True,True,True,True,True
2021-01-11,5.508,7.154,1.437,5.473,1.328,3.777,110.411,True,True,True,True,True,True,True
2021-01-12,5.668,7.242,1.45,5.603,1.357,3.805,110.47,True,True,True,True,True,True,True
2021-01-13,5.646,7.196,1.454,5.516,1.388,3.797,110.718,True,True,True,True,True,True,True
2021-01-14,5.543,7.145,1.498,5.387,1.379,3.772,110.869,True,True,True,True,True,True,True
2021-01-15,5.526,7.119,1.492,5.286,1.349,3.785,111.032,True,True,True,True,True,True,True
2021-01-18,5.513,7.205,1.526,5.281,1.434,3.775,110.777,True,True,True,True,True,True,True
2021-01-19,5.438,7.166,1.492,5.172,1.408,3.779,110.671,True,True,True,True,True,True,True
2021-01-20,5.468,7.231,1.524,5.207,1.425,3.789,110.886,True,True,True,True,True,True,True
2021-01-21,5.562,7.333,1.526,5.309,1.425,3.825,110.892,True,True,True,True,True,True,True
2021-01-22,5.565,7.343,1.536,5.315,1.406,3.806,111.118,True,True,True,True,True,True,True
2021-01-25,5.631,7.355,1.542,5.523,1.388,3.788,111.068,True,True,True,True,True,True,True
2021-01-26,5.511,7.243,1.524,5.452,1.358,3.799,110.62,True,True,True,True,True,True,True
2021-01-27,5.521,7.261,1.503,5.409,1.349,3.779,110.533,True,True,True,True,True,True,True
2021-01-28,5.385,7.124,1.469,5.3,1.295,3.761,110.496,True,True,True,True,True,True,True
2021-01-29,5.348,7.024,1.467,5.324,1.269,3.778,110.282,True,True,True,True,True,True,True
2021-02-01,5.411,7.073,1.467,5.314,1.276,3.82,110.615,True,True,True,True,True,True,True
2021-02-02,5.491,7.14,1.478,5.48,1.287,3.789,110.76,True,True,True,True,True,True,True
2021-02-03,5.485,7.098,1.456,5.516,1.239,3.75,110.672,True,True,True,True,True,True,True
2021-02-04,5.474,7.021,1.435,5.525,1.239,3.723,110.663,True,True,True,True,True,True,True
2021-02-05,5.482,6.916,1.414,5.571,1.207,3.681,110.349,True,True,True,True,True,True,True
2021-02-08,5.554,6.999,1.425,5.687,1.244,3.712,110.126,True,True,True,True,True,True,True
2021-02-09,5.692,7.141,1.472,5.82,1.26,3.752,110.208,True,True,True,True,True,True,True
2021-02-10,5.807,7.222,1.478,6.025,1.27,3.756,110.47,True,True,True,True,True,True,True
2021-02-18,5.764,7.329,1.476,5.845,1.302,3.65,110.373,True,True,True,True,True,True,True
2021-02-19,5.796,7.434,1.472,5.964,1.294,3.634,110.464,True,True,True,True,True,True,True
2021-02-22,5.589,7.365,1.433,5.674,1.262,3.675,110.36,True,True,True,True,True,True,True
2021-02-23,5.574,7.345,1.433,5.597,1.247,3.713,110.53,True,True,True,True,True,True,True
2021-02-24,5.427,7.251,1.409,5.398,1.258,3.705,110.57,True,True,True,True,True,True,True
2021-02-25,5.478,7.215,1.393,5.339,1.247,3.67,110.546,True,True,True,True,True,True,True
2021-02-26,5.329,7.056,1.368,5.21,1.226,3.613,110.445,True,True,True,True,True,True,True
2021-03-01,5.418,7.181,1.4,5.275,1.275,3.595,110.28,True,True,True,True,True,True,True
2021-03-02,5.349,7.125,1.392,5.152,1.287,3.536,110.615,True,True,True,True,True,True,True
2021-03-03,5.454,7.22,1.4,5.231,1.286,3.549,110.475,True,True,True,True,True,True,True
2021-03-04,5.287,7.098,1.366,4.997,1.244,3.514,110.466,True,True,True,True,True,True,True
2021-03-05,5.266,7.109,1.37,4.99,1.231,3.482,110.599,True,True,True,True,True,True,True
2021-03-08,5.08,6.939,1.316,4.743,1.178,3.519,110.728,True,True,True,True,True,True,True
2021-03-09,4.979,6.783,1.269,4.593,1.119,3.506,110.761,True,True,True,True,True,True,True
2021-03-10,5.0,6.712,1.272,4.681,1.118,3.542,110.862,True,True,True,True,True,True,True
2021-03-11,5.129,6.892,1.304,4.809,1.154,3.573,110.731,True,True,True,True,True,True,True
2021-03-12,5.142,6.897,1.298,4.797,1.134,3.524,110.697,True,True,True,True,True,True,True
2021-03-15,5.04,6.852,1.26,4.621,1.087,3.556,110.621,True,True,True,True,True,True,True
2021-03-16,5.073,6.855,1.258,4.699,1.08,3.562,110.554,True,True,True,True,True,True,True
2021-03-17,5.096,6.895,1.271,4.782,1.109,3.577,110.507,True,True,True,True,True,True,True
2021-03-18,5.136,6.946,1.277,4.863,1.112,3.604,110.33,True,True,True,True,True,True,True
2021-03-19,4.997,6.889,1.266,4.725,1.107,3.589,110.452,True,True,True,True,True,True,True
2021-03-22,5.054,6.978,1.28,4.758,1.106,3.57,110.544,True,True,True,True,True,True,True
2021-03-23,5.009,6.898,1.273,4.74,1.105,3.585,110.574,True,True,True,True,True,True,True
2021-03-24,4.933,6.823,1.258,4.719,1.08,3.578,110.702,True,True,True,True,True,True,True
2021-03-25,4.929,6.839,1.259,4.72,1.091,3.589,110.747,True,True,True,True,True,True,True
2021-03-26,5.033,6.928,1.293,4.819,1.111,3.579,110.662,True,True,True,True,True,True,True
2021-03-29,5.043,6.928,1.286,4.848,1.115,3.579,110.642,True,True,True,True,True,True,True
2021-03-30,5.087,6.953,1.286,4.899,1.12,3.536,110.729,True,True,True,True,True,True,True
2021-03-31,5.05,6.943,1.284,4.852,1.115,3.495,110.934,True,True,True,True,True,True,True
2021-04-01,5.112,6.991,1.303,4.931,1.161,3.565,110.815,True,True,True,True,True,True,True
2021-04-02,5.161,7.007,1.338,5.076,1.22,3.612,110.821,True,True,True,True,True,True,True
2021-04-06,5.133,7.021,1.335,5.031,1.213,3.591,110.793,True,True,True,True,True,True,True
2021-04-07,5.098,7.032,1.339,4.912,1.214,3.607,110.828,True,True,True,True,True,True,True
2021-04-08,5.109,7.053,1.33,4.967,1.207,3.614,110.724,True,True,True,True,True,True,True
2021-04-09,5.038,7.029,1.309,4.877,1.199,3.631,110.798,True,True,True,True,True,True,True
2021-04-12,4.954,6.915,1.282,4.818,1.178,3.612,111.021,True,True,True,True,True,True,True
2021-04-13,4.947,6.893,1.28,4.865,1.172,3.575,111.3,True,True,True,True,True,True,True
2021-04-14,4.975,6.956,1.29,4.89,1.179,3.615,111.37,True,True,True,True,True,True,True
2021-04-15,4.947,6.963,1.3,4.846,1.17,3.612,111.215,True,True,True,True,True,True,True
2021-04-16,4.963,7.05,1.315,4.884,1.164,3.643,111.573,True,True,True,True,True,True,True
2021-04-19,5.089,7.122,1.336,4.967,1.192,3.67,111.515,True,True,True,True,True,True,True
2021-04-20,5.081,7.136,1.33,5.016,1.178,3.635,111.599,True,True,True,True,True,True,True
2021-04-21,5.093,7.117,1.325,5.066,1.182,3.673,111.605,True,True,True,True,True,True,True
2021-04-22,5.089,7.143,1.345,5.053,1.194,3.676,111.538,True,True,True,True,True,True,True
2021-04-23,5.14,7.178,1.352,5.133,1.201,3.668,111.825,True,True,True,True,True,True,True
2021-04-26,5.076,7.148,1.352,5.01,1.201,3.649,111.698,True,True,True,True,True,True,True
2021-04-27,5.089,7.146,1.352,5.053,1.191,3.653,111.597,True,True,True,True,True,True,True
2021-04-28,5.127,7.198,1.361,5.102,1.215,3.632,111.304,True,True,True,True,True,True,True
2021-04-29,5.173,7.2,1.363,5.196,1.224,3.643,111.449,True,True,True,True,True,True,True
2021-04-30,5.128,7.211,1.364,5.159,1.229,3.625,111.66,True,True,True,True,True,True,True
2021-05-06,5.061,7.188,1.348,5.01,1.21,3.676,111.638,True,True,True,True,True,True,True
2021-05-07,5.0,7.157,1.304,4.938,1.158,3.717,111.616,True,True,True,True,True,True,True
2021-05-10,4.999,7.179,1.294,4.84,1.134,3.73,111.618,True,True,True,True,True,True,True
2021-05-11,5.025,7.159,1.294,4.972,1.14,3.725,111.842,True,True,True,True,True,True,True
2021-05-12,5.056,7.238,1.31,5.023,1.159,3.732,111.822,True,True,True,True,True,True,True
2021-05-13,5.001,7.158,1.313,5.016,1.149,3.717,111.746,True,True,True,True,True,True,True
2021-05-14,5.127,7.269,1.341,5.096,1.177,3.739,111.801,True,True,True,True,True,True,True
2021-05-17,5.188,7.306,1.367,5.198,1.19,3.777,111.772,True,True,True,True,True,True,True
2021-05-18,5.19,7.326,1.359,5.194,1.18,3.802,111.722,True,True,True,True,True,True,True
2021-05-19,5.176,7.314,1.365,5.167,1.2,3.812,111.968,True,True,True,True,True,True,True
2021-05-20,5.19,7.287,1.369,5.237,1.198,3.811,112.181,True,True,True,True,True,True,True
2021-05-21,5.135,7.259,1.354,5.184,1.187,3.816,112.5,True,True,True,True,True,True,True
2021-05-24,5.163,7.28,1.371,5.219,1.198,3.828,112.6,True,True,True,True,True,True,True
2021-05-25,5.327,7.358,1.408,5.381,1.236,3.812,112.541,True,True,True,True,True,True,True
2021-05-26,5.328,7.369,1.404,5.362,1.223,3.852,112.715,True,True,True,True,True,True,True
2021-05-27,5.347,7.43,1.437,5.385,1.273,3.829,112.471,True,True,True,True,True,True,True
2021-05-28,5.332,7.427,1.43,5.332,1.262,3.8,112.479,True,True,True,True,True,True,True
2021-05-31,5.338,7.479,1.484,5.353,1.29,3.828,112.392,True,True,True,True,True,True,True
2021-06-01,5.346,7.491,1.502,5.38,1.306,3.853,112.5,True,True,True,True,True,True,True
2021-06-02,5.303,7.445,1.469,5.319,1.286,3.793,112.658,True,True,True,True,True,True,True
2021-06-03,5.262,7.43,1.456,5.336,1.27,3.774,112.745,True,True,True,True,True,True,True
2021-06-04,5.295,7.465,1.475,5.383,1.301,3.732,112.552,True,True,True,True,True,True,True
2021-06-07,5.289,7.485,1.475,5.357,1.33,3.757,112.374,True,True,True,True,True,True,True
2021-06-08,5.247,7.458,1.465,5.202,1.319,3.778,112.366,True,True,True,True,True,True,True
2021-06-09,5.255,7.451,1.472,5.222,1.339,3.775,112.378,True,True,True,True,True,True,True
2021-06-10,5.289,7.546,1.498,5.251,1.356,3.764,112.382,True,True,True,True,True,True,True
2021-06-11,5.24,7.509,1.493,5.175,1.334,3.795,112.275,True,True,True,True,True,True,True
2021-06-15,5.181,7.418,1.499,5.126,1.353,3.73,112.087,True,True,True,True,True,True,True
2021-06-16,5.11,7.328,1.453,5.066,1.31,3.729,112.217,True,True,True,True,True,True,True
2021-06-17,5.121,7.373,1.528,5.09,1.417,3.667,112.058,True,True,True,True,True,True,True
2021-06-18,5.126,7.447,1.55,5.032,1.43,3.625,112.232,True,True,True,True,True,True,True
2021-06-21,5.119,7.476,1.584,4.974,1.433,3.628,112.358,True,True,True,True,True,True,True
2021-06-22,5.145,7.52,1.58,5.0,1.434,3.641,112.299,True,True,True,True,True,True,True
2021-06-23,5.176,7.581,1.588,4.934,1.5,3.645,112.273,True,True,True,True,True,True,True
2021-06-24,5.189,7.554,1.561,4.94,1.477,3.628,112.328,True,True,True,True,True,True,True
2021-06-25,5.27,7.614,1.595,1.261,1.499,3.624,112.443,True,True,True,True,True,True,True
2021-06-28,5.279,7.619,1.618,1.279,1.519,3.629,112.402,True,True,True,True,True,True,True
2021-06-29,5.225,7.561,1.621,1.26,1.506,3.616,112.547,True,True,True,True,True,True,True
2021-06-30,5.256,7.598,1.648,1.261,1.584,3.584,112.72,True,True,True,True,True,True,True
2021-07-01,5.254,7.513,1.633,1.272,1.542,3.629,112.811,True,True,True,True,True,True,True
2021-07-02,5.113,7.449,1.594,1.232,1.515,3.632,112.866,True,True,True,True,True,True,True
2021-07-05,5.12,7.494,1.64,1.226,1.582,3.645,112.861,True,True,True,True,True,True,True
2021-07-06,5.127,7.493,1.591,1.219,1.547,3.679,112.9,True,True,True,True,True,True,True
2021-07-07,5.18,7.561,1.624,1.226,1.593,3.676,113.03,True,True,True,True,True,True,True
2021-07-08,5.136,7.55,1.67,1.205,1.64,3.67,113.4,True,True,True,True,True,True,True
2021-07-09,5.112,7.615,1.644,1.181,1.617,3.68,113.606,True,True,True,True,True,True,True
2021-07-12,5.18,7.723,1.66,1.188,1.645,3.674,113.64,True,True,True,True,True,True,True
2021-07-13,5.196,7.796,1.654,1.216,1.568,3.689,114.132,True,True,True,True,True,True,True
2021-07-14,5.139,7.745,1.616,1.217,1.547,3.692,114.33,True,True,True,True,True,True,True
2021-07-15,5.207,7.763,1.617,1.233,1.569,3.721,113.886,True,True,True,True,True,True,True
2021-07-16,5.156,7.774,1.584,1.214,1.538,3.711,113.94,True,True,True,True,True,True,True
2021-07-19,5.178,7.73,1.573,1.211,1.539,3.679,113.895,True,True,True,True,True,True,True
2021-07-20,5.165,7.739,1.577,1.213,1.574,3.709,114.101,True,True,True,True,True,True,True
2021-07-21,5.204,7.837,1.623,1.207,1.639,3.695,114.18,True,True,True,True,True,True,True
2021-07-22,5.209,7.871,1.638,1.195,1.679,3.667,114.15,True,True,True,True,True,True,True
2021-07-23,5.157,7.856,1.627,1.169,1.678,3.684,114.203,True,True,True,True,True,True,True
2021-07-26,4.982,7.711,1.616,1.105,1.7,3.693,114.361,True,True,True,True,True,True,True
2021-07-27,4.809,7.564,1.605,1.066,1.695,3.662,114.417,True,True,True,True,True,True,True
2021-07-28,4.819,7.45,1.574,1.065,1.676,3.698,114.461,True,True,True,True,True,True,True
2021-07-29,4.906,7.577,1.651,1.062,1.813,3.708,114.364,True,True,True,True,True,True,True
2021-07-30,4.872,7.601,1.651,1.032,1.844,3.72,114.564,True,True,True,True,True,True,True
2021-08-02,4.993,7.704,1.657,1.078,1.805,3.68,114.851,True,True,True,True,True,True,True
2021-08-03,4.995,7.65,1.621,1.094,1.701,3.681,115.115,True,True,True,True,True,True,True
2021-08-04,5.039,7.763,1.665,1.08,1.785,3.689,114.942,True,True,True,True,True,True,True
2021-08-05,5.009,7.754,1.664,1.069,1.777,3.685,114.997,True,True,True,True,True,True,True
2021-08-06,4.993,7.79,1.65,1.063,1.767,3.663,115.013,True,True,True,True,True,True,True
2021-08-09,5.048,7.821,1.631,1.1,1.719,3.568,114.664,True,True,True,True,True,True,True
2021-08-10,5.105,7.874,1.647,1.142,1.709,3.552,114.55,True,True,True,True,True,True,True
2021-08-11,5.078,7.934,1.639,1.122,1.718,3.548,114.217,True,True,True,True,True,True,True
2021-08-12,5.046,7.965,1.646,1.099,1.727,3.58,114.389,True,True,True,True,True,True,True
2021-08-13,5.019,7.967,1.611,1.104,1.654,3.591,114.485,True,True,True,True,True,True,True
2021-08-16,5.016,7.927,1.607,1.109,1.663,3.621,114.479,True,True,True,True,True,True,True
2021-08-17,4.904,7.752,1.566,1.069,1.592,3.658,114.53,True,True,True,True,True,True,True
2021-08-18,4.957,7.785,1.565,1.066,1.598,3.66,114.784,True,True,True,True,True,True,True
2021-08-19,4.923,7.802,1.603,1.052,1.633,3.648,114.833,True,True,True,True,True,True,True
2021-08-20,4.833,7.768,1.59,1.008,1.653,3.659,114.805,True,True,True,True,True,True,True
2021-08-23,4.905,7.88,1.621,1.016,1.698,3.652,114.756,True,True,True,True,True,True,True
2021-08-24,4.957,7.963,1.636,1.032,1.729,3.679,114.882,True,True,True,True,True,True,True
2021-08-25,4.971,8.027,1.601,1.043,1.718,3.658,114.895,True,True,True,True,True,True,True
2021-08-26,4.886,7.993,1.555,1.016,1.686,3.645,114.504,True,True,True,True,True,True,True
2021-08-27,4.899,8.054,1.538,1.017,1.702,3.682,114.606,True,True,True,True,True,True,True
2021-08-30,4.881,8.11,1.527,1.016,1.694,3.691,114.63,True,True,True,True,True,True,True
2021-08-31,4.879,8.142,1.491,1.004,1.64,3.69,114.718,True,True,True,True,True,True,True
2021-09-01,4.949,8.073,1.48,1.035,1.627,3.69,115.004,True,True,True,True,True,True,True
2021-09-02,4.945,8.219,1.456,1.016,1.58,3.687,114.95,True,True,True,True,True,True,True
2021-09-03,4.918,8.177,1.457,1.032,1.568,3.687,115.0,True,True,True,True,True,True,True
2021-09-06,5.002,8.248,1.493,1.058,1.599,3.708,114.962,True,True,True,True,True,True,True
2021-09-07,5.065,8.429,1.494,1.06,1.602,3.696,114.9,True,True,True,True,True,True,True
2021-09-08,5.044,8.483,1.467,1.046,1.581,3.653,114.79,True,True,True,True,True,True,True
2021-09-09,5.042,8.557,1.454,1.045,1.572,3.639,114.747,True,True,True,True,True,True,True
2021-09-10,5.091,8.554,1.482,1.06,1.636,3.66,114.743,True,True,True,True,True,True,True
2021-09-13,5.064,8.583,1.438,1.046,1.575,3.642,114.592,True,True,True,True,True,True,True
2021-09-14,4.998,8.488,1.452,1.033,1.582,3.646,114.477,True,True,True,True,True,True,True
2021-09-15,4.945,8.524,1.437,1.015,1.572,3.659,114.352,True,True,True,True,True,True,True
2021-09-16,4.889,8.369,1.402,1.031,1.519,3.628,114.486,True,True,True,True,True,True,True
2021-09-17,4.928,8.301,1.413,1.049,1.527,3.592,114.639,True,True,True,True,True,True,True
2021-09-22,4.895,8.383,1.41,1.024,1.544,3.64,114.736,True,True,True,True,True,True,True
2021-09-23,4.924,8.429,1.419,1.038,1.569,3.605,114.738,True,True,True,True,True,True,True
2021-09-24,4.931,8.304,1.428,1.07,1.558,3.586,114.713,True,True,True,True,True,True,True
2021-09-27,4.963,8.075,1.424,1.124,1.558,3.59,114.781,True,True,True,True,True,True,True
2021-09-28,4.954,8.08,1.407,1.114,1.558,3.562,114.714,True,True,True,True,True,True,True
2021-09-29,4.921,7.898,1.399,1.118,1.519,3.557,114.928,True,True,True,True,True,True,True
2021-09-30,4.935,7.969,1.423,1.121,1.53,3.543,114.93,True,True,True,True,True,True,True
2021-10-08,5.006,7.958,1.417,1.156,1.524,3.587,114.702,True,True,True,True,True,True,True
2021-10-11,5.005,7.951,1.404,1.16,1.51,3.573,114.62,True,True,True,True,True,True,True
2021-10-12,4.953,7.798,1.371,1.155,1.463,3.591,114.395,True,True,True,True,True,True,True
2021-10-13,5.009,7.833,1.395,1.18,1.503,3.59,114.37,True,True,True,True,True,True,True
2021-10-14,4.982,7.862,1.398,1.174,1.511,3.636,114.432,True,True,True,True,True,True,True
2021-10-15,5.006,7.902,1.418,1.165,1.56,3.629,114.417,True,True,True,True,True,True,True
2021-10-18,4.948,7.926,1.405,1.12,1.547,3.58,114.009,True,True,True,True,True,True,True
2021-10-19,4.995,7.988,1.42,1.157,1.552,3.594,113.941,True,True,True,True,True,True,True
2021-10-20,4.981,7.985,1.424,1.151,1.55,3.584,114.044,True,True,True,True,True,True,True
2021-10-21,5.003,7.964,1.415,1.151,1.516,3.601,114.173,True,True,True,True,True,True,True
2021-10-22,5.036,7.903,1.423,1.167,1.557,3.615,114.223,True,True,True,True,True,True,True
2021-10-25,5.053,7.969,1.434,1.169,1.575,3.606,114.211,True,True,True,True,True,True,True
2021-10-26,5.036,7.981,1.429,1.157,1.572,3.621,114.316,True,True,True,True,True,True,True
2021-10-27,4.97,7.91,1.412,1.144,1.562,3.594,114.371,True,True,True,True,True,True,True
2021-10-28,4.949,7.816,1.412,1.154,1.564,3.629,114.393,True,True,True,True,True,True,True
2021-10-29,4.981,7.895,1.45,1.176,1.597,3.609,114.523,True,True,True,True,True,True,True
2021-11-01,4.965,7.925,1.459,1.162,1.609,3.594,114.672,True,True,True,True,True,True,True
2021-11-02,4.913,7.848,1.46,1.169,1.643,3.617,114.914,True,True,True,True,True,True,True
2021-11-03,4.893,7.874,1.454,1.168,1.629,3.589,115.105,True,True,True,True,True,True,True
2021-11-04,4.94,7.938,1.466,1.203,1.654,3.575,115.035,True,True,True,True,True,True,True
