date,hs300_pe,hs300_pb,zz500_pe,zz500_pb,kc50_pe,bond_10y_yield,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile
2019-01-24,10.5,1.29,15.93,1.62,,3.1338,6.390009523809524,0.04889112903225806,0.037298387096774195,0.03225806451612903,0.040826612903225805
2019-01-25,10.59,1.31,15.88,1.62,,3.1398,6.303070632672333,0.06143001007049345,0.05740181268882175,0.028700906344410877,0.041289023162134945
2019-01-28,10.63,1.31,15.89,1.61,,3.1397,6.267637723424272,0.06891348088531186,0.057847082494969816,0.030181086519114688,0.03219315895372234
2019-01-29,10.67,1.31,15.72,1.59,,3.1246,6.247471227741332,0.07587939698492463,0.05829145728643216,0.021105527638190954,0.017587939698492462
2019-01-30,10.61,1.3,15.55,1.58,,3.1151,6.309970688030161,0.06626506024096386,0.048694779116465865,0.01104417670682731,0.014056224899598393
2019-01-31,10.74,1.32,15.46,1.57,,3.1037,6.20728696461825,0.08525576730190572,0.06569709127382146,0.00802407221664995,0.010030090270812437
2019-02-01,10.86,1.33,15.89,1.61,,3.1032,6.104903130755065,0.1062124248496994,0.06963927855711423,0.03356713426853707,0.03557114228456914
2019-02-02,,,,,,3.0978,,,,,
2019-02-03,,,,,,3.0967,,,,,
2019-02-11,10.99,1.35,16.28,1.65,,3.067,6.0321810737033665,0.12412412412412413,0.08208208208208208,0.04604604604604605,0.06506506506506507
2019-02-12,11.04,1.35,16.41,1.66,,3.0748,5.983171014492756,0.1365,0.0825,0.05,0.0695
2019-02-13,11.27,1.38,16.68,1.69,,3.0719,5.801214463176576,0.17882117882117882,0.11688311688311688,0.060939060939060936,0.07942057942057942
2019-02-14,11.25,1.38,16.76,1.69,,3.0726,5.81628888888889,0.17564870259481039,0.11726546906187625,0.06686626746506986,0.07984031936127745
2019-02-15,11.04,1.35,16.63,1.68,,3.0794,5.978571014492756,0.1365902293120638,0.08275174476570289,0.05982053838484546,0.07627118644067797
2019-02-18,11.35,1.39,17.21,1.74,,3.1094,5.701172687224671,0.20418326693227093,0.13197211155378485,0.07868525896414343,0.08665338645418327
2019-02-19,11.34,1.39,17.2,1.74,,3.1279,5.690442151675484,0.20049751243781094,0.13233830845771144,0.0781094527363184,0.08706467661691543
2019-02-20,11.38,1.39,17.26,1.74,,3.1196,5.667746221441124,0.2147117296222664,0.1327037773359841,0.08349900596421471,0.0874751491053678
2019-02-21,11.34,1.39,17.18,1.74,,3.1361,5.682242151675484,0.2005958291956306,0.13306852035749753,0.07696127110228401,0.08788480635551142
2019-02-22,11.54,1.41,17.63,1.78,,3.1451,5.520411265164645,0.25992063492063494,0.1701388888888889,0.08978174603174603,0.09871031746031746
2019-02-25,12.21,1.49,18.6,1.88,,3.1787,5.011308190008189,0.379583746283449,0.3840436075322101,0.1110009910802775,0.12338949454905847
2019-02-26,12.06,1.48,18.63,1.88,,3.1878,5.104073963515755,0.346039603960396,0.3455445544554455,0.11237623762376238,0.12376237623762376
2019-02-27,12.1,1.48,18.58,1.87,,3.1689,5.095562809917356,0.3560830860534125,0.3456973293768546,0.11078140454995054,0.1211671612265084
2019-02-28,12.06,1.47,18.89,1.88,,3.1731,5.118773963515755,0.3458498023715415,0.3092885375494071,0.11561264822134387,0.125
2019-03-01,12.32,1.5,19.06,1.9,,3.187,4.929883116883117,0.4185587364264561,0.4244817374136229,0.11747285291214216,0.13030602171767028
2019-03-04,12.44,1.52,19.33,1.93,,3.2023,4.836285209003216,0.4635108481262327,0.48372781065088755,0.1203155818540434,0.13658777120315582
2019-03-05,12.48,1.52,19.8,1.98,,3.2149,4.797920512820513,0.47389162561576353,0.483743842364532,0.129064039408867,0.14679802955665025
2019-03-06,12.6,1.53,20.1,2.01,,3.2021,4.734407936507935,0.5137795275590551,0.5162401574803149,0.1328740157480315,0.16190944881889763
2019-03-07,12.48,1.52,20.31,2.03,,3.1572,4.855620512820513,0.47345132743362833,0.4832841691248771,0.13421828908554573,0.16863323500491642
2019-03-08,11.97,1.46,19.52,1.95,,3.1423,5.21191888053467,0.33153241650294696,0.27455795677799605,0.12573673870333987,0.14096267190569745
2019-03-11,12.15,1.48,20.31,2.03,,3.1374,5.09305267489712,0.3680078508341511,0.34543670264965654,0.13542688910696762,0.16977428851815504
2019-03-12,12.24,1.49,20.64,2.06,,3.1424,5.027534640522875,0.39166666666666666,0.38529411764705884,0.14411764705882352,0.17450980392156862
2019-03-13,12.11,1.48,20.21,2.02,,3.1375,5.1201383154417845,0.356513222331048,0.3452497551420176,0.13418217433888344,0.16699314397649365
2019-03-14,12.03,1.47,19.79,1.98,,3.1475,5.1650519534497095,0.3385518590998043,0.30772994129158515,0.12915851272015655,0.14726027397260275
2019-03-15,12.15,1.48,20.04,2.0,,3.1376,5.092852674897119,0.36901270772238515,0.3460410557184751,0.13196480938416422,0.1573802541544477
2019-03-18,12.46,1.52,20.54,2.05,,3.1377,4.887982182985553,0.47021484375,0.486328125,0.14111328125,0.17578125
2019-03-19,12.43,1.51,20.57,2.06,,3.1377,4.907352292839903,0.45951219512195124,0.4551219512195122,0.14536585365853658,0.17804878048780487
2019-03-20,12.41,1.51,20.58,2.06,,3.1453,4.912717727639,0.4502923976608187,0.4551656920077973,0.14717348927875243,0.1783625730994152
2019-03-21,12.41,1.51,20.78,2.08,,3.1291,4.928917727639001,0.45034079844206426,0.4552093476144109,0.15092502434274585,0.1801363193768257
2019-03-22,12.39,1.51,20.96,2.1,,3.108,4.963025020177561,0.44455252918287935,0.45525291828793774,0.15369649805447472,0.18093385214007782
2019-03-25,12.09,1.47,20.72,2.07,,3.0831,5.188198593879239,0.35082604470359574,0.30612244897959184,0.15063168124392615,0.17978620019436345
2019-03-26,11.96,1.46,20.01,2.01,,3.0633,5.297904013377927,0.3271844660194175,0.27184466019417475,0.13106796116504854,0.16310679611650486
2019-03-27,12.08,1.47,20.25,2.04,,3.0882,5.189945695364239,0.34772065955383125,0.3069835111542192,0.1367604267701261,0.17410281280310377
2019-03-28,12.09,1.46,20.0,2.01,,3.0634,5.207898593879239,0.35222868217054265,0.27180232558139533,0.1308139534883721,0.16327519379844962
2019-03-29,12.5,1.51,20.76,2.07,,3.0683,4.9317,0.4864472410454985,0.457405614714424,0.15392061955469508,0.1824782187802517
2019-04-01,12.83,1.54,21.58,2.15,,3.1332,4.661032268121589,0.5730174081237911,0.5478723404255319,0.18085106382978725,0.18713733075435204
2019-04-02,12.82,1.53,21.6,2.15,,3.1681,4.632212012480499,0.5705314009661836,0.523671497584541,0.18164251207729468,0.18743961352657004
2019-04-03,12.98,1.55,21.91,2.18,,3.2331,4.471060246533128,0.6327220077220077,0.5641891891891891,0.18532818532818532,0.19111969111969113
2019-04-04,13.13,1.57,22.05,2.2,,3.2679,4.348246230007616,0.6788813886210222,0.5814850530376084,0.1880424300867888,0.19720347155255544
2019-04-08,13.12,1.57,21.97,2.19,,3.2482,4.3737512195121955,0.6777456647398844,0.5814065510597303,0.18641618497109827,0.1941233140655106
2019-04-09,13.12,1.57,22.05,2.18,,3.2882,4.333751219512195,0.6775745909528392,0.5813282001924928,0.18912415784408085,0.19104908565928777
2019-04-10,13.13,1.57,22.01,2.18,,3.2932,4.3229462300076165,0.6793269230769231,0.58125,0.18846153846153846,0.19134615384615383
2019-04-11,12.89,1.54,21.52,2.14,,3.2784,4.479551900698215,0.590778097982709,0.5456292026897214,0.1777137367915466,0.18539865513928913
2019-04-12,12.87,1.54,21.53,2.13,,3.3334,4.436607770007771,0.5839731285988484,0.5455854126679462,0.1789827255278311,0.1852207293666027
2019-04-15,12.8,1.53,21.29,2.11,,3.3736,4.4389,0.5627996164908916,0.5201342281879194,0.16682646212847554,0.18456375838926176
2019-04-16,13.17,1.58,21.74,2.16,,3.3937,4.199314426727411,0.6877394636015326,0.5933908045977011,0.18582375478927204,0.19157088122605365
2019-04-17,13.2,1.58,21.83,2.16,,3.3938,4.1819575757575755,0.6956937799043063,0.5933014354066986,0.1875598086124402,0.19186602870813396
2019-04-18,13.14,1.57,21.71,2.15,,3.3589,4.251450076103501,0.6806883365200764,0.5812619502868069,0.18451242829827916,0.18881453154875716
2019-04-19,13.23,1.58,21.76,2.16,,3.3741,4.184478987150417,0.6972301814708691,0.5936007640878701,0.1872015281757402,0.1929321872015282
2019-04-22,12.94,1.55,21.41,2.12,,3.4091,4.318875270479134,0.6140267175572519,0.5610687022900763,0.1717557251908397,0.1851145038167939
2019-04-23,12.9,1.54,21.03,2.1,,3.3993,4.352637984496123,0.5924690181124881,0.5433746425166825,0.1572926596758818,0.18255481410867494
2019-04-24,12.91,1.55,21.16,2.11,,3.4343,4.31163338497289,0.5980952380952381,0.5614285714285714,0.16285714285714287,0.18476190476190477
2019-04-25,12.66,1.51,20.41,2.03,,3.4193,4.479594154818326,0.5261655566127498,0.45004757373929594,0.13986679352997144,0.1698382492863939
2019-04-26,12.43,1.49,20.36,2.02,,3.4043,4.640752292839903,0.45484790874524716,0.38070342205323193,0.13878326996197718,0.16634980988593157
2019-04-28,,,,,,3.4043,,,,,
2019-04-29,12.4,1.49,19.97,1.96,,3.4268,4.637716129032258,0.4415954415954416,0.3808167141500475,0.1282051282051282,0.13817663817663817
2019-04-30,12.27,1.46,19.84,1.97,,3.3869,4.7630592502037485,0.3951612903225806,0.2666034155597723,0.127134724857685,0.14041745730550284
2019-05-05,,,,,,3.3849,,,,,
2019-05-06,11.62,1.39,18.35,1.82,,3.355,5.250851979345956,0.2663507109004739,0.12748815165876778,0.1023696682464455,0.104739336492891
2019-05-07,11.69,1.39,18.6,1.85,,3.3551,5.199219931565441,0.2755681818181818,0.1278409090909091,0.1084280303030303,0.11221590909090909
2019-05-08,11.53,1.38,18.5,1.84,,3.3426,5.330426886383347,0.24645222327341532,0.11258278145695365,0.1054872280037843,0.10879848628192999
2019-05-09,11.34,1.35,18.28,1.82,,3.3116,5.506742151675484,0.19139886578449905,0.07892249527410208,0.10160680529300567,0.10491493383742911
2019-05-10,11.68,1.39,18.94,1.88,,3.3017,5.259943835616438,0.2752596789423985,0.12983947119924458,0.11614730878186968,0.12370160528800755
2019-05-13,11.51,1.37,18.76,1.86,,3.2709,5.417197306689835,0.24339622641509434,0.10424528301886793,0.11320754716981132,0.11745283018867925
2019-05-14,11.45,1.37,18.61,1.85,,3.2859,5.447724454148473,0.22573044297832234,0.10461828463713478,0.1112158341187559,0.11404335532516494
2019-05-15,11.67,1.39,19.03,1.89,,3.2762,5.292780291345331,0.2744821092278719,0.1318267419962335,0.11864406779661017,0.12900188323917136
2019-05-16,11.72,1.4,19.13,1.9,,3.2662,5.266223208191127,0.29115710253998117,0.1528692380056444,0.12041392285983067,0.132173095014111
2019-05-17,11.46,1.37,18.53,1.84,,3.2665,5.459503490401396,0.22979323308270677,0.10479323308270677,0.10761278195488722,0.10949248120300752
2019-05-20,11.42,1.36,18.44,1.83,,3.2717,5.484867425569177,0.21830985915492956,0.09389671361502347,0.10516431924882629,0.10751173708920188
2019-05-21,11.54,1.38,18.74,1.86,,3.299,5.366511265164645,0.2518761726078799,0.11679174484052533,0.11538461538461539,0.1200750469043152
2019-05-22,11.5,1.37,18.61,1.85,,3.3264,5.369252173913043,0.24273664479850046,0.10590440487347703,0.11293345829428304,0.11574507966260543
2019-05-23,11.34,1.35,18.23,1.81,,3.31,5.508342151675484,0.1900749063670412,0.07865168539325842,0.09831460674157304,0.0997191011235955
2019-05-24,11.37,1.36,18.14,1.81,,3.3125,5.482574758135444,0.2029934518241347,0.09494855004677269,0.09728718428437792,0.10009354536950421
2019-05-27,11.48,1.37,18.57,1.85,,3.35,5.360801393728222,0.2411214953271028,0.10794392523364486,0.11121495327102804,0.11775700934579439
2019-05-28,11.58,1.38,18.56,1.85,,3.31,5.325578583765111,0.26330532212885155,0.12044817927170869,0.1111111111111111,0.11811391223155929
2019-05-29,11.56,1.38,18.56,1.85,,3.2875,5.363019031141869,0.26026119402985076,0.12080223880597014,0.11147388059701492,0.11847014925373134
2019-05-30,11.52,1.38,18.46,1.84,,3.275,5.405555555555555,0.24976700838769805,0.1211556383970177,0.10717614165890028,0.11183597390493942
2019-05-31,11.48,1.37,18.42,1.84,,3.2751,5.4357013937282215,0.24068901303538176,0.10800744878957169,0.10567970204841713,0.11219739292364991
2019-06-03,11.48,1.37,18.23,1.82,,3.2401,5.470701393728222,0.24093023255813953,0.10837209302325582,0.09906976744186047,0.1055813953488372
2019-06-04,11.41,1.36,18.01,1.8,,3.2101,5.554141893076249,0.21607806691449813,0.09479553903345725,0.09200743494423792,0.09618959107806692
2019-06-05,11.42,1.37,17.94,1.79,,3.21,5.546567425569177,0.2191272051996286,0.1095636025998143,0.08913649025069638,0.0947075208913649
2019-06-06,11.34,1.36,17.56,1.76,,3.2136,5.6047421516754845,0.18877551020408162,0.0950834879406308,0.08256029684601113,0.08719851576994433
2019-06-10,11.46,1.37,17.72,1.77,,3.2251,5.500903490401397,0.23262279888785914,0.11075069508804448,0.08897126969416126,0.09082483781278962
2019-06-11,11.72,1.41,18.35,1.83,,3.2651,5.267323208191126,0.30185185185185187,0.1824074074074074,0.10787037037037037,0.11296296296296296
2019-06-12,11.64,1.4,18.21,1.82,,3.2601,5.33096529209622,0.2802960222016651,0.16558741905642924,0.10175763182238667,0.1091581868640148
2019-06-13,11.62,1.39,18.23,1.82,,3.2451,5.360751979345957,0.2786506469500924,0.14463955637707948,0.10351201478743069,0.10951940850277264
2019-06-14,11.54,1.38,17.94,1.8,,3.2302,5.4353112651646445,0.2585410895660203,0.1260387811634349,0.0909510618651893,0.09879963065558633
2019-06-17,11.77,1.41,18.14,1.77,,3.2252,5.270976720475786,0.31088560885608857,0.1849630996309963,0.10101476014760148,0.09086715867158672
2019-06-18,11.8,1.42,18.15,1.77,,3.2302,5.2443762711864395,0.315668202764977,0.1976958525345622,0.10230414746543778,0.0912442396313364
2019-06-19,11.92,1.44,18.39,1.8,,3.2427,5.146561744966443,0.3342541436464088,0.23480662983425415,0.1132596685082873,0.10082872928176796
2019-06-20,12.24,1.48,18.76,1.83,,3.2352,4.934734640522875,0.40386384544618215,0.36016559337626497,0.1329346826126955,0.11821527138914444
2019-06-21,12.26,1.48,19.0,1.86,,3.2303,4.9263068515497555,0.4108455882352941,0.3602941176470588,0.13786764705882354,0.13740808823529413
2019-06-24,12.29,1.48,19.0,1.86,,3.2453,4.891396501220505,0.42102846648301195,0.36042240587695135,0.1382001836547291,0.13774104683195593
2019-06-25,12.17,1.47,18.83,1.84,,3.2353,4.981626869350862,0.3830275229357798,0.3220183486238532,0.13486238532110092,0.12293577981651377
2019-06-26,12.15,1.46,18.8,1.84,,3.2453,4.985152674897119,0.3794683776351971,0.2873510540788268,0.13382218148487626,0.1232813932172319
2019-06-27,12.25,1.48,18.97,1.86,,3.2553,4.907965306122449,0.40796703296703296,0.3617216117216117,0.1391941391941392,0.13965201465201466
2019-06-28,12.22,1.48,18.77,1.84,,3.2254,4.957906055646481,0.39524245196706315,0.3618481244281793,0.13357731015553523,0.12351326623970722
2019-07-01,12.5,1.51,19.31,1.89,,3.2254,4.7745999999999995,0.49817184643510054,0.47120658135283366,0.14670932358318098,0.15310786106032906
2019-07-02,12.49,1.51,19.26,1.89,,3.1704,4.836005124099279,0.4949771689497717,0.4712328767123288,0.1461187214611872,0.15342465753424658
2019-07-03,12.39,1.5,19.1,1.87,,3.1554,4.915625020177561,0.45757299270072993,0.4402372262773723,0.14416058394160583,0.14507299270072993
2019-07-04,12.35,1.49,19.03,1.87,,3.1479,4.949265991902834,0.443482224247949,0.402461257976299,0.14266180492251596,0.1453965360072926
2019-07-05,12.39,1.5,19.09,1.87,,3.1705,4.900525020177561,0.4581056466302368,0.4408014571948998,0.1448087431693989,0.14571948998178508
2019-07-08,12.11,1.46,18.46,1.81,,3.1805,5.077138315441784,0.3653321201091902,0.2857142857142857,0.11692447679708826,0.10509554140127389
2019-07-09,12.07,1.46,18.5,1.81,,3.168,5.117004142502071,0.3522727272727273,0.2859090909090909,0.1190909090909091,0.10545454545454545
2019-07-10,12.01,1.46,18.36,1.8,,3.1706,5.15579467110741,0.34150772025431425,0.28610354223433243,0.11171662125340599,0.09990917347865577
2019-07-11,12.02,1.46,18.36,1.8,,3.168,5.1514675540765404,0.34346642468239563,0.28629764065335755,0.11206896551724138,0.10027223230490018
2019-07-12,12.1,1.47,18.43,1.81,,3.1531,5.111362809917356,0.3649138712601995,0.3232094288304624,0.11695376246600181,0.10743427017225748
2019-07-15,12.13,1.48,18.6,1.83,,3.1782,5.0658230832646325,0.375,0.3632246376811594,0.12952898550724637,0.1213768115942029
2019-07-16,12.08,1.47,18.62,1.83,,3.1732,5.10494569536424,0.3565610859728507,0.3230769230769231,0.1330316742081448,0.12171945701357466
2019-07-17,12.07,1.47,18.6,1.82,,3.1757,5.109304142502071,0.352622061482821,0.3232368896925859,0.12974683544303797,0.11573236889692586
2019-07-18,11.97,1.46,18.35,1.79,,3.1608,5.19341888053467,0.33514001806684734,0.28545618789521227,0.1102077687443541,0.09620596205962059
2019-07-19,12.07,1.47,18.48,1.81,,3.1559,5.129104142502071,0.35333935018050544,0.3240072202166065,0.12093862815884476,0.10830324909747292
2019-07-22,11.98,1.46,18.12,1.77,,3.1484,5.198845409015025,0.33724075743913434,0.28539224526600543,0.09738503155996393,0.08972046889089269
2019-07-23,12.01,1.47,18.29,1.79,,3.1484,5.17799467110741,0.340990990990991,0.3247747747747748,0.10990990990990991,0.0972972972972973
2019-07-24,12.1,1.48,18.47,1.8,,3.171,5.093462809917357,0.36813681368136814,0.3667866786678668,0.1224122412241224,0.10261026102610261
2019-07-25,12.16,1.49,18.54,1.81,,3.1635,5.060184210526317,0.38714028776978415,0.4091726618705036,0.12859712230215828,0.1110611510791367
2019-07-26,12.18,1.49,18.58,1.81,,3.1661,5.044080623973727,0.3903863432165319,0.40925426774483376,0.13252470799640612,0.11141060197663971
2019-07-29,12.16,1.48,18.58,1.81,,3.1836,5.040084210526317,0.3868940754039497,0.36624775583482944,0.13285457809694792,0.11175942549371634
2019-07-30,12.22,1.49,18.67,1.82,,3.1761,5.007206055646481,0.4022421524663677,0.4098654708520179,0.14260089686098654,0.12242152466367713
2019-07-31,12.14,1.48,18.6,1.82,,3.1552,5.082032289950576,0.37992831541218636,0.3660394265232975,0.13620071684587814,0.12275985663082438
2019-08-01,12.04,1.47,18.47,1.8,,3.1487,5.156947840531561,0.3460161145926589,0.3231871083258729,0.12220232766338407,0.10250671441360788
2019-08-02,11.86,1.45,18.21,1.78,,3.0914,5.340303204047219,0.31797853309481217,0.25313059033989266,0.10241502683363149,0.09391771019677997
2019-08-05,11.64,1.42,17.95,1.76,,3.0563,5.534765292096219,0.27301161751563896,0.19213583556747096,0.08981233243967829,0.08445040214477212
2019-08-06,11.52,1.4,17.56,1.72,,3.0613,5.619255555555555,0.2450892857142857,0.16205357142857144,0.07991071428571428,0.07544642857142857
2019-08-07,11.47,1.4,17.48,1.71,,3.0514,5.666995815170009,0.22925958965209633,0.1623550401427297,0.07850133809099019,0.07448706512042819
2019-08-08,11.6,1.41,17.6,1.72,,3.0465,5.574189655172415,0.267825311942959,0.18092691622103388,0.08199643493761141,0.0766488413547237
2019-08-09,11.52,1.41,17.4,1.7,,3.0216,5.658955555555556,0.24577025823686555,0.18121104185218165,0.07747105966162066,0.07390917186108638
2019-08-12,11.69,1.43,17.68,1.73,,3.0391,5.515219931565442,0.2860320284697509,0.21085409252669038,0.08896797153024912,0.0800711743772242
2019-08-13,11.58,1.42,17.57,1.72,,3.0041,5.631478583765111,0.2617777777777778,0.19511111111111112,0.08266666666666667,0.07777777777777778
