date,score_valuation,score_macro,score_sentiment,score_trend,score_total,market_state,m1_m2_spread,bond_10y_2y_spread,ma20_slope,ma20_streak,macd_signal
2015-12-17,13.0,15.0,9.0,14.0,51.0,震荡,2.0,0.4249,-0.452711609389768,1.0,1.0
2015-12-18,13.0,15.0,9.0,13.0,50.0,震荡,2.0,0.4053,-0.266808964781222,2.0,0.5
2015-12-21,13.0,15.0,9.0,13.0,50.0,震荡,2.0,0.4059,-0.0413846502997152,3.0,0.5
2015-12-22,13.0,15.0,9.0,15.0,52.0,震荡,2.0,0.4097,0.2164849262347479,4.0,0.5
2015-12-23,13.0,15.0,10.5,15.0,53.5,震荡,2.0,0.3855,0.3917583666483949,5.0,0.5
2015-12-24,13.0,15.0,10.5,19.0,57.5,震荡,2.0,0.3558,0.5109479287883135,6.0,0.5
2015-12-25,13.0,15.0,12.5,19.0,59.5,震荡偏强,2.0,0.3706,0.8988764044944019,7.0,0.5
2015-12-28,13.0,15.0,10.0,15.0,53.0,震荡,2.0,0.3693,0.9682675356589532,-1.0,0.5
2015-12-29,13.0,15.0,10.0,16.0,54.0,震荡,2.0,0.3933,1.0440835266821409,1.0,0.5
2015-12-30,13.0,15.0,8.5,11.0,47.5,震荡,2.0,0.4057,0.9482712695114706,2.0,-1.0
2015-12-31,13.0,15.0,6.0,11.0,45.0,震荡,2.0,0.3977,0.835717612615624,-1.0,-0.5
2016-01-04,14.5,15.0,4.0,9.0,42.5,震荡,2.0,0.4112,0.1948775055679337,-2.0,-0.5
2016-01-05,14.5,15.0,5.5,7.0,42.0,震荡,2.0,0.3967,-0.306874247695137,-3.0,-0.5
2016-01-06,14.5,15.0,5.5,5.5,40.5,下行,2.0,0.3823,-0.669068450849213,-4.0,-0.5
2016-01-07,14.5,15.0,5.0,4.5,39.0,下行,2.0,0.3583,-0.960472848171395,-5.0,-0.5
2016-01-08,14.5,15.0,5.0,4.5,39.0,下行,2.0,0.3572,-1.2880577514418,-6.0,-0.5
2016-01-11,14.5,15.0,5.0,3.0,37.5,下行,2.0,0.3504,-1.60097381547786,-7.0,-0.5
2016-01-12,14.5,15.0,5.0,3.0,37.5,下行,2.0,0.3503,-2.01276386843398,-8.0,-0.5
2016-01-13,25.0,15.0,5.0,3.0,48.0,震荡,2.0,0.3189,-2.58270227182144,-9.0,-0.5
2016-01-14,25.0,15.0,5.0,3.0,48.0,震荡,2.0,0.347,-2.95065807001652,-10.0,-0.5
2016-01-15,25.0,15.0,5.0,3.0,48.0,震荡,1.8999999999999984,0.3128,-3.45334705937404,-11.0,-0.5
2016-01-18,25.0,15.0,5.0,3.0,48.0,震荡,1.8999999999999984,0.3482,-3.77307749196573,-12.0,-0.5
2016-01-19,25.0,15.0,5.5,3.0,48.5,震荡,1.8999999999999984,0.3603,-3.99312137789092,-13.0,-0.5
2016-01-20,25.0,15.0,5.5,3.0,48.5,震荡,1.8999999999999984,0.3424,-4.33816108883614,-14.0,-0.5
2016-01-21,25.0,15.0,5.5,2.0,47.5,震荡,1.8999999999999984,0.3232,-4.87557135601827,-15.0,-0.5
2016-01-22,25.0,15.0,6.5,2.0,48.5,震荡,1.8999999999999984,0.3314,-5.09596477137397,-16.0,-0.5
2016-01-25,25.0,15.0,5.5,2.0,47.5,震荡,1.8999999999999984,0.3788,-5.31559604823724,-17.0,-0.5
2016-01-26,25.0,15.0,3.5,2.0,45.5,震荡,1.8999999999999984,0.3857,-5.61048192601158,-18.0,-0.5
2016-01-27,25.0,15.0,3.0,2.0,45.0,震荡,1.8999999999999984,0.4097,-5.8749732696557,-19.0,-0.5
2016-01-28,25.0,15.0,5.0,2.0,47.0,震荡,1.8999999999999984,0.3875,-6.1182378320659,-20.0,-0.5
2016-01-29,25.0,15.0,3.0,2.0,45.0,震荡,1.8999999999999984,0.3647,-6.30489975778445,-21.0,-0.5
2016-02-01,25.0,15.0,5.0,2.0,47.0,震荡,1.8999999999999984,0.4034,-6.17334966572704,-22.0,-0.5
2016-02-02,25.0,15.0,5.0,2.0,47.0,震荡,1.8999999999999984,0.4353,-5.85132611131863,-23.0,-0.5
2016-02-03,25.0,15.0,5.5,2.0,47.5,震荡,1.8999999999999984,0.4443,-5.52980734278445,-24.0,-0.5
2016-02-04,25.0,15.0,5.5,8.0,53.5,震荡,1.8999999999999984,0.4281,-4.89847988810501,-25.0,1.0
2016-02-05,25.0,15.0,5.5,6.0,51.5,震荡,1.8999999999999984,0.4196,-4.35581580053883,-26.0,0.5
2016-02-15,25.0,20.0,5.5,6.0,56.5,震荡,4.600000000000001,0.3786,-3.85994714986787,-27.0,0.5
2016-02-16,25.0,20.0,5.5,6.0,56.5,震荡,4.600000000000001,0.3672,-3.36618578298338,-28.0,0.5
2016-02-17,25.0,20.0,6.5,9.0,60.5,震荡偏强,4.600000000000001,0.4113,-2.63415259807929,1.0,0.5
2016-02-18,25.0,20.0,6.5,10.0,61.5,震荡偏强,4.600000000000001,0.4209,-2.19801532145975,2.0,0.5
2016-02-19,25.0,20.0,9.0,10.0,64.0,震荡偏强,4.600000000000001,0.4208,-1.67708740393382,3.0,0.5
2016-02-22,25.0,20.0,9.0,11.5,65.5,震荡偏强,4.600000000000001,0.4137,-1.31376591080133,4.0,0.5
2016-02-23,25.0,20.0,9.0,11.5,65.5,震荡偏强,4.600000000000001,0.4243,-1.23341216660097,5.0,0.5
2016-02-24,25.0,20.0,9.0,13.5,67.5,震荡偏强,4.600000000000001,0.4592,-1.08513090729458,6.0,0.5
2016-02-25,25.0,20.0,6.5,9.5,61.0,震荡偏强,4.600000000000001,0.4474,-1.01794626036947,-1.0,0.5
2016-02-26,25.0,20.0,6.5,9.5,61.0,震荡偏强,4.600000000000001,0.4285,-1.09793660782302,-2.0,0.5
2016-02-29,25.0,20.0,6.5,9.5,61.0,震荡偏强,4.600000000000001,0.4342,-1.41249026011705,-3.0,0.5
2016-03-01,25.0,20.0,6.5,9.5,61.0,震荡偏强,4.600000000000001,0.4651,-1.15735736734456,-4.0,0.5
2016-03-02,25.0,20.0,5.5,10.5,61.0,震荡偏强,4.600000000000001,0.4996,-0.820695510312791,1.0,0.5
2016-03-03,25.0,21.0,5.5,13.0,64.5,震荡偏强,4.600000000000001,0.5252,-0.212027112758365,2.0,0.5
2016-03-04,25.0,21.0,5.5,15.0,66.5,震荡偏强,4.600000000000001,0.5568,0.3298561693150089,3.0,0.5
2016-03-07,23.5,21.0,6.5,17.0,68.0,震荡偏强,4.600000000000001,0.5764,1.1064960398204098,4.0,0.5
2016-03-08,23.5,21.0,6.5,17.0,68.0,震荡偏强,4.600000000000001,0.5764,1.3727898252048232,5.0,0.5
2016-03-09,25.0,21.0,7.5,19.0,72.5,震荡偏强,4.600000000000001,0.5264,1.307529625029382,6.0,0.5
2016-03-10,25.0,21.0,6.5,15.0,67.5,震荡偏强,4.600000000000001,0.5031,1.013869602315504,-1.0,0.5
2016-03-11,25.0,21.0,7.5,15.0,68.5,震荡偏强,4.600000000000001,0.5049,0.8444592790387068,-2.0,0.5
2016-03-14,25.0,21.0,7.5,16.0,69.5,震荡偏强,4.600000000000001,0.5893,0.708523908523897,1.0,0.5
2016-03-15,25.0,16.0,7.5,17.0,65.5,震荡偏强,4.099999999999998,0.5939,0.5410159815457194,2.0,0.5
2016-03-16,25.0,16.0,7.5,15.0,63.5,震荡偏强,4.099999999999998,0.5901,0.4092317378265864,3.0,0.5
2016-03-17,23.5,16.0,9.0,17.0,65.5,震荡偏强,4.099999999999998,0.6106,0.5001904698809113,4.0,0.5
2016-03-18,23.5,16.0,10.0,17.0,66.5,震荡偏强,4.099999999999998,0.642,0.6288683679210979,5.0,0.5
2016-03-21,22.0,16.0,11.5,19.0,68.5,震荡偏强,4.099999999999998,0.6212,0.642433650971907,6.0,0.5
2016-03-22,22.0,16.0,11.5,19.0,68.5,震荡偏强,4.099999999999998,0.5956,0.8137596355413181,7.0,0.5
2016-03-23,22.0,16.0,13.0,19.0,70.0,震荡偏强,4.099999999999998,0.6444,0.9751831562273252,8.0,0.5
2016-03-24,23.5,16.0,12.5,19.0,71.0,震荡偏强,4.099999999999998,0.6457,1.2903970072018258,9.0,0.5
2016-03-25,22.0,16.0,12.5,19.0,69.5,震荡偏强,4.099999999999998,0.6714,1.493273690096383,10.0,0.5
2016-03-28,22.0,16.0,11.0,21.0,70.0,震荡偏强,4.099999999999998,0.6763,1.747620610436503,11.0,0.5
2016-03-29,23.5,16.0,12.0,21.0,72.5,震荡偏强,4.099999999999998,0.6569,1.866526950029484,12.0,0.5
2016-03-30,22.0,16.0,14.0,21.0,73.0,震荡偏强,4.099999999999998,0.6588,1.9397009559604617,13.0,0.5
2016-03-31,22.0,16.0,14.0,21.0,73.0,震荡偏强,4.099999999999998,0.6571,1.768572451270715,14.0,0.5
2016-04-01,22.0,17.0,13.0,21.0,73.0,震荡偏强,4.099999999999998,0.6505,1.5798684253167865,15.0,0.5
2016-04-05,22.0,17.0,14.0,21.0,74.0,震荡偏强,4.099999999999998,0.676,1.3402144988307387,16.0,0.5
2016-04-06,22.0,17.0,14.0,21.0,74.0,震荡偏强,4.099999999999998,0.6583,1.2408383695512326,17.0,0.5
2016-04-07,22.0,17.0,14.0,21.0,74.0,震荡偏强,4.099999999999998,0.6622,1.2247122567407196,18.0,0.5
2016-04-08,22.0,17.0,12.0,21.0,72.0,震荡偏强,4.099999999999998,0.6516,1.229436122080278,19.0,0.5
2016-04-11,22.0,17.0,14.0,21.0,74.0,震荡偏强,4.099999999999998,0.6349,1.3431383496307174,20.0,0.5
2016-04-12,22.0,17.0,13.0,15.0,67.0,震荡偏强,4.099999999999998,0.616,1.3352218473486657,21.0,-1.0
2016-04-13,21.0,17.0,14.0,23.0,75.0,上行,4.099999999999998,0.5943,1.400266717470002,22.0,1.0
2016-04-14,18.0,17.0,14.0,21.0,70.0,震荡偏强,4.099999999999998,0.5953,1.44268837297691,23.0,0.5
2016-04-15,18.0,22.0,14.0,21.0,75.0,上行,8.700000000000001,0.5719,1.3882308348337158,24.0,0.5
2016-04-18,22.0,22.0,13.0,15.0,72.0,震荡偏强,8.700000000000001,0.5811,1.1270088618154792,25.0,-1.0
2016-04-19,21.0,22.0,14.0,17.0,74.0,震荡偏强,8.700000000000001,0.5909,0.8731841382018074,26.0,-0.5
2016-04-20,22.0,22.0,11.5,9.0,64.5,震荡偏强,8.700000000000001,0.5883,0.4869265695944804,-1.0,-0.5
2016-04-21,23.5,22.0,10.5,9.0,65.0,震荡偏强,8.700000000000001,0.579,0.0827388107466661,-2.0,-0.5
2016-04-22,22.0,22.0,10.5,7.0,61.5,震荡偏强,8.700000000000001,0.558,-0.146424287739293,-3.0,-0.5
2016-04-25,22.0,21.0,10.5,7.0,60.5,震荡偏强,8.700000000000001,0.4765,-0.270829766370391,-4.0,-0.5
2016-04-26,22.0,21.0,10.5,6.0,59.5,震荡偏强,8.700000000000001,0.4825,-0.217963288754668,-5.0,-0.5
2016-04-27,22.0,22.0,11.5,6.0,61.5,震荡偏强,8.700000000000001,0.5065,-0.0950437045231315,-6.0,-0.5
2016-04-28,23.5,21.0,10.5,6.0,61.0,震荡偏强,8.700000000000001,0.487,-0.0764311339884593,-7.0,-0.5
2016-04-29,23.5,21.0,10.5,6.0,61.0,震荡偏强,8.700000000000001,0.4529,-0.154438949815155,-8.0,-0.5
2016-05-03,23.5,21.0,12.0,8.0,64.5,震荡偏强,8.700000000000001,0.4889,-0.117053985298023,1.0,-0.5
2016-05-04,23.5,21.0,12.0,9.0,65.5,震荡偏强,8.700000000000001,0.4427,-0.221559969418479,2.0,-0.5
2016-05-05,23.5,21.0,12.0,9.0,65.5,震荡偏强,8.700000000000001,0.4209,-0.333749220212113,3.0,-0.5
2016-05-06,23.5,21.0,10.5,7.0,62.0,震荡偏强,8.700000000000001,0.4096,-0.360593809025763,-1.0,-0.5
2016-05-09,25.0,21.0,10.5,7.0,63.5,震荡偏强,8.700000000000001,0.3885,-0.448409474407859,-2.0,-0.5
2016-05-10,25.0,21.0,9.5,5.5,61.0,震荡偏强,8.700000000000001,0.447,-0.675021094409223,-3.0,-0.5
2016-05-11,25.0,21.0,9.5,5.5,61.0,震荡偏强,8.700000000000001,0.477,-0.810020485074044,-4.0,-0.5
2016-05-12,25.0,22.0,9.5,4.5,61.0,震荡偏强,8.700000000000001,0.507,-1.00147091039965,-5.0,-0.5
2016-05-13,25.0,22.0,8.0,4.5,59.5,震荡偏强,8.700000000000001,0.5237,-1.1781294062353,-6.0,-0.5
2016-05-16,23.5,22.0,8.0,4.5,58.0,震荡偏强,8.700000000000001,0.5176,-1.28380181113359,-7.0,-0.5
2016-05-17,23.5,22.0,9.0,4.5,59.0,震荡偏强,8.700000000000001,0.5244,-1.26640027687755,-8.0,-0.5
2016-05-18,25.0,22.0,9.0,4.5,60.5,震荡偏强,8.700000000000001,0.5208,-1.31166149043842,-9.0,-0.5
2016-05-19,25.0,22.0,9.0,4.5,60.5,震荡偏强,8.700000000000001,0.5182,-1.23130907596498,-10.0,-0.5
2016-05-20,23.5,22.0,9.0,4.5,59.0,震荡偏强,8.700000000000001,0.5217,-1.05900630964836,-11.0,-0.5
2016-05-23,23.5,22.0,10.5,4.5,60.5,震荡偏强,8.700000000000001,0.5359,-0.91416397716975,-12.0,-0.5
2016-05-24,23.5,21.0,10.5,4.5,59.5,震荡偏强,8.700000000000001,0.4929,-0.847660171125385,-13.0,-0.5
2016-05-25,25.0,22.0,12.0,4.5,63.5,震荡偏强,8.700000000000001,0.5006,-0.774772759948252,-14.0,-0.5
2016-05-26,23.5,21.0,12.0,3.5,60.0,震荡偏强,8.700000000000001,0.49,-0.756957447149005,-15.0,-0.5
2016-05-27,23.5,21.0,10.5,3.5,58.5,震荡偏强,8.700000000000001,0.4823,-0.788335202691889,-16.0,-0.5
2016-05-30,25.0,22.0,10.5,9.5,67.0,震荡偏强,8.700000000000001,0.5065,-0.795841088505242,-17.0,1.0
2016-05-31,23.5,22.0,12.0,10.5,68.0,震荡偏强,8.700000000000001,0.5213,-0.715100676533452,1.0,0.5
2016-06-01,23.5,21.0,14.0,11.5,70.0,震荡偏强,8.700000000000001,0.4974,-0.603728628006548,2.0,0.5
2016-06-02,23.5,21.0,14.0,11.5,70.0,震荡偏强,8.700000000000001,0.4781,-0.51117489599121,3.0,0.5
2016-06-03,20.5,21.0,14.0,13.0,68.5,震荡偏强,8.700000000000001,0.4572,-0.247101004554408,4.0,0.5
2016-06-06,22.0,21.0,15.5,15.0,73.5,震荡偏强,8.700000000000001,0.4499,0.0808695089603542,5.0,0.5
2016-06-07,23.5,21.0,14.0,17.0,75.5,上行,8.700000000000001,0.4587,0.3398938236436603,6.0,0.5
2016-06-08,23.5,21.0,14.0,19.0,77.5,上行,8.700000000000001,0.4513,0.5750012147912966,7.0,0.5
2016-06-13,22.0,21.0,11.5,15.0,69.5,震荡偏强,8.700000000000001,0.4429,0.6191549021832469,-1.0,0.5
2016-06-14,22.0,21.0,11.5,15.0,69.5,震荡偏强,8.700000000000001,0.4216,0.5229498907148096,-2.0,0.5
2016-06-15,22.0,16.0,13.0,14.0,65.0,震荡偏强,11.9,0.4211,0.4007886486311763,1.0,0.5
2016-06-16,22.0,16.0,13.0,7.0,58.0,震荡偏强,11.9,0.4188,0.2516372552182478,-1.0,-1.0
2016-06-17,22.0,16.0,13.0,10.0,61.0,震荡偏强,11.9,0.4147,0.1819821560859106,1.0,-0.5
2016-06-20,21.0,16.0,14.0,11.0,62.0,震荡偏强,11.9,0.4081,0.3092833325279025,2.0,-0.5
2016-06-21,22.0,16.0,14.0,9.0,61.0,震荡偏强,11.9,0.4025,0.3543357814714637,-1.0,-0.5
2016-06-22,21.0,16.0,13.0,16.0,66.0,震荡偏强,11.9,0.4164,0.3750442648810319,1.0,1.0
2016-06-23,21.0,16.0,13.0,13.0,63.0,震荡偏强,11.9,0.4236,0.4328238133547928,-1.0,0.5
2016-06-24,22.0,16.0,13.0,7.0,58.0,震荡偏强,11.9,0.367,0.3874162071792673,-2.0,-1.0
2016-06-27,21.0,16.0,14.0,10.0,61.0,震荡偏强,11.9,0.3282,0.3934415699121683,1.0,-0.5
2016-06-28,21.0,16.0,14.0,17.0,68.0,震荡偏强,11.9,0.35,0.4654298003466635,2.0,1.0
2016-06-29,18.0,16.0,14.0,17.0,65.0,震荡偏强,11.9,0.3438,0.5340047146362282,3.0,0.5
2016-06-30,18.0,16.0,13.0,15.0,62.0,震荡偏强,11.9,0.3542,0.4245502170813297,4.0,0.5
2016-07-01,18.0,16.0,13.0,15.0,62.0,震荡偏强,11.9,0.3544,0.3811170894184039,5.0,0.5
2016-07-04,18.0,16.0,13.0,17.0,64.0,震荡偏强,11.9,0.3857,0.3551090920724116,6.0,0.5
2016-07-05,18.0,16.0,13.0,17.0,64.0,震荡偏强,11.9,0.424,0.2603917058053005,7.0,0.5
2016-07-06,18.0,16.0,13.0,17.0,64.0,震荡偏强,11.9,0.4194,0.2025776813628629,8.0,0.5
2016-07-07,18.0,16.0,13.0,17.0,64.0,震荡偏强,11.9,0.3949,0.3142747750622212,9.0,0.5
2016-07-08,18.0,16.0,13.0,17.0,64.0,震荡偏强,11.9,0.3969,0.3972178795903344,10.0,0.5
2016-07-11,18.0,16.0,13.0,19.0,66.0,震荡偏强,11.9,0.4152,0.5785967037521226,11.0,0.5
2016-07-12,18.0,16.0,13.0,19.0,66.0,震荡偏强,11.9,0.4221,0.9161740571373818,12.0,0.5
2016-07-13,16.0,16.0,13.0,19.0,64.0,震荡偏强,11.9,0.3984,1.1429663000047698,13.0,0.5
2016-07-14,18.0,16.0,13.0,19.0,66.0,震荡偏强,11.9,0.4136,1.3851560884846044,14.0,0.5
2016-07-15,16.0,16.0,13.0,21.0,66.0,震荡偏强,12.8,0.3864,1.6254866131723285,15.0,0.5
2016-07-18,18.0,16.0,14.0,23.0,71.0,震荡偏强,12.8,0.4038,1.6639989857529915,16.0,0.5
2016-07-19,18.0,16.0,14.0,23.0,71.0,震荡偏强,12.8,0.3913,1.5757231274472812,17.0,0.5
2016-07-20,18.0,16.0,14.0,23.0,71.0,震荡偏强,12.8,0.396,1.501487322347604,18.0,0.5
2016-07-21,18.0,16.0,14.0,21.0,69.0,震荡偏强,12.8,0.4114,1.4493662943907577,19.0,0.5
2016-07-22,18.0,16.0,14.0,21.0,69.0,震荡偏强,12.8,0.4104,1.4181181400293803,20.0,0.5
2016-07-25,18.0,16.0,14.0,15.0,63.0,震荡偏强,12.8,0.4208,1.345263518885124,21.0,-1.0
2016-07-26,16.0,16.0,13.0,17.0,62.0,震荡偏强,12.8,0.4049,1.3290017720023437,22.0,-0.5
2016-07-27,18.0,16.0,11.5,11.0,56.5,震荡,12.8,0.4278,1.237381960273535,-1.0,-0.5
2016-07-28,18.0,16.0,11.5,11.0,56.5,震荡,12.8,0.4258,1.1086028820582576,-2.0,-0.5
2016-07-29,18.0,16.0,11.5,11.0,56.5,震荡,12.8,0.414,0.961997995837526,-3.0,-0.5
2016-08-01,18.0,15.0,10.5,11.0,54.5,震荡,12.8,0.4254,0.7552219521949142,-4.0,-0.5
2016-08-02,18.0,15.0,9.5,10.0,52.5,震荡,12.8,0.4166,0.509288376873411,-5.0,-0.5
2016-08-03,18.0,15.0,11.5,8.0,52.5,震荡,12.8,0.4387,0.3614697728560717,-6.0,-0.5
2016-08-04,18.0,15.0,11.5,8.0,52.5,震荡,12.8,0.469,0.2171486244705055,-7.0,-0.5
2016-08-05,18.0,15.0,11.5,8.0,52.5,震荡,12.8,0.4631,0.1236848936462441,-8.0,-0.5
2016-08-08,16.0,15.0,13.0,10.0,54.0,震荡,12.8,0.4541,0.1816655217158965,1.0,-0.5
2016-08-09,16.0,15.0,14.0,11.0,56.0,震荡,12.8,0.4324,0.1373605408952906,2.0,-0.5
2016-08-10,16.0,15.0,14.0,11.0,56.0,震荡,12.8,0.428,0.0854635635253761,3.0,-0.5
2016-08-11,16.0,15.0,14.0,11.0,56.0,震荡,12.8,0.4397,0.0259403372243776,4.0,-0.5
2016-08-12,16.0,15.0,14.0,17.0,62.0,震荡偏强,12.8,0.4098,0.0106756138477984,5.0,1.0
2016-08-15,16.0,15.0,14.0,17.0,62.0,震荡偏强,15.2,0.4036,0.1356211142264977,6.0,0.5
2016-08-16,16.0,15.0,15.5,17.0,63.5,震荡偏强,15.2,0.4663,0.3734129947722006,7.0,0.5
2016-08-17,16.0,15.0,15.5,19.0,65.5,震荡偏强,15.2,0.4889,0.6358548969976002,8.0,0.5
2016-08-18,16.0,15.0,15.5,19.0,65.5,震荡偏强,15.2,0.4885,0.8619111545033188,9.0,0.5
2016-08-19,16.0,15.0,15.5,19.0,65.5,震荡偏强,15.2,0.4906,1.043048629854973,10.0,0.5
2016-08-22,16.0,15.0,15.5,19.0,65.5,震荡偏强,15.2,0.4532,1.0180633968925676,11.0,0.5
2016-08-23,16.0,15.0,14.0,19.0,64.0,震荡偏强,15.2,0.4954,0.9217079689018428,12.0,0.5
2016-08-24,16.0,16.0,14.0,19.0,65.0,震荡偏强,15.2,0.5015,0.8985120761235107,13.0,0.5
2016-08-25,17.0,15.0,13.0,13.0,58.0,震荡偏强,15.2,0.4638,0.8696704327177325,14.0,-1.0
2016-08-26,16.0,15.0,13.0,15.0,59.0,震荡偏强,15.2,0.4257,0.8134498422903443,15.0,-0.5
2016-08-29,16.0,15.0,13.0,17.0,61.0,震荡偏强,15.2,0.4409,0.8315507215811402,16.0,-0.5
2016-08-30,17.0,15.0,13.0,17.0,62.0,震荡偏强,15.2,0.4988,0.919308487429105,17.0,-0.5
2016-08-31,16.0,16.0,13.0,17.0,62.0,震荡偏强,15.2,0.5032,0.9505789070595244,18.0,-0.5
2016-09-01,17.0,16.0,13.0,11.0,57.0,震荡,15.2,0.4912,0.953637617705287,-1.0,-0.5
2016-09-02,17.0,16.0,13.0,11.0,57.0,震荡,15.2,0.4802,0.949101796407181,-2.0,-0.5
2016-09-05,17.0,16.0,13.0,11.0,57.0,震荡,15.2,0.4857,0.8754892879553025,-3.0,-0.5
2016-09-06,16.0,16.0,14.0,12.0,58.0,震荡偏强,15.2,0.4819,0.8140262993111917,1.0,-0.5
2016-09-07,16.0,17.0,13.0,13.0,59.0,震荡偏强,15.2,0.5181,0.755682494347253,2.0,-0.5
2016-09-08,16.0,16.0,14.0,13.0,59.0,震荡偏强,15.2,0.4917,0.7649120722433442,3.0,-0.5
2016-09-09,16.0,15.0,14.0,11.0,56.0,震荡,15.2,0.472,0.6599044992140626,-1.0,-0.5
2016-09-12,17.0,15.0,10.0,9.0,51.0,震荡,15.2,0.4626,0.3391587677725238,-2.0,-0.5
2016-09-13,17.0,15.0,8.5,9.0,49.5,震荡,15.2,0.4522,0.0133096716947863,-3.0,-0.5
2016-09-14,17.0,15.0,7.5,7.0,46.5,震荡,15.2,0.4464,-0.346955648733247,-4.0,-0.5
2016-09-19,17.0,20.0,10.5,4.5,52.0,震荡,13.9,0.4529,-0.666244122459225,-5.0,-0.5
2016-09-20,17.0,20.0,10.5,4.5,52.0,震荡,13.9,0.4595,-0.875086551068828,-6.0,-0.5
2016-09-21,17.0,20.0,12.0,4.5,53.5,震荡,13.9,0.4633,-0.786727479372391,-7.0,-0.5
2016-09-22,16.0,20.0,12.0,4.5,52.5,震荡,13.9,0.48,-0.683138890121098,-8.0,-0.5
2016-09-23,17.0,20.0,12.0,4.5,53.5,震荡,13.9,0.4783,-0.552617153354965,-9.0,-0.5
2016-09-26,17.0,20.0,10.5,4.5,52.0,震荡,13.9,0.4612,-0.516389428855481,-10.0,-0.5
2016-09-27,17.0,20.0,10.5,6.0,53.5,震荡,13.9,0.4544,-0.44883703648657,-11.0,-0.5
2016-09-28,17.0,20.0,10.5,6.0,53.5,震荡,13.9,0.4714,-0.441859081171163,-12.0,-0.5
2016-09-29,17.0,20.0,10.5,6.0,53.5,震荡,13.9,0.4632,-0.463024997394572,-13.0,-0.5
2016-09-30,17.0,20.0,9.5,6.0,52.5,震荡,13.9,0.4649,-0.499076336332745,-14.0,-0.5
2016-10-10,16.0,20.0,10.5,8.0,54.5,震荡,13.9,0.4236,-0.368420267589433,1.0,-0.5
2016-10-11,16.0,20.0,12.0,15.0,63.0,震荡偏强,13.9,0.432,-0.279175313139153,2.0,1.0
2016-10-12,16.0,20.0,12.0,13.0,61.0,震荡偏强,13.9,0.4538,-0.206219459346357,3.0,0.5
2016-10-13,16.0,20.0,13.0,13.0,62.0,震荡偏强,13.9,0.4558,-0.177994495632374,4.0,0.5
2016-10-14,16.0,21.0,14.5,13.0,64.5,震荡偏强,13.9,0.4591,-0.131758223659596,5.0,0.5
2016-10-17,16.0,21.0,13.0,15.0,65.0,震荡偏强,13.9,0.4417,-0.235044014611664,6.0,0.5
2016-10-18,16.0,21.0,13.0,15.0,65.0,震荡偏强,13.9,0.4807,-0.239535301515074,7.0,0.5
2016-10-19,16.0,21.0,13.0,15.0,65.0,震荡偏强,13.9,0.4599,-0.124286848055587,8.0,0.5
2016-10-20,16.0,21.0,13.0,17.0,67.0,震荡偏强,13.9,0.452,0.0269715450199809,9.0,0.5
2016-10-21,16.0,21.0,13.0,17.0,67.0,震荡偏强,13.9,0.4306,0.2218857288496579,10.0,0.5
2016-10-24,16.0,21.0,13.0,17.0,67.0,震荡偏强,13.9,0.4275,0.4862017737360869,11.0,0.5
2016-10-25,16.0,21.0,13.0,19.0,69.0,震荡偏强,13.9,0.4681,0.654300978450095,12.0,0.5
2016-10-26,17.0,21.0,13.0,19.0,70.0,震荡偏强,13.9,0.467,0.6896758523493864,13.0,0.5
2016-10-27,17.0,21.0,13.0,19.0,70.0,震荡偏强,13.9,0.4501,0.6920829900382097,14.0,0.5
2016-10-28,17.0,21.0,13.0,19.0,70.0,震荡偏强,13.9,0.4552,0.6432407365854277,15.0,0.5
2016-10-31,17.0,21.0,10.0,21.0,69.0,震荡偏强,13.9,0.4918,0.6376655765124152,16.0,0.5
2016-11-01,17.0,22.0,9.0,21.0,69.0,震荡偏强,13.9,0.4684,0.6455749045801444,17.0,0.5
2016-11-02,17.0,22.0,9.0,21.0,69.0,震荡偏强,13.9,0.4831,0.6611274903957765,18.0,0.5
2016-11-03,17.0,23.0,10.0,21.0,71.0,震荡偏强,13.9,0.5077,0.7334454081556568,19.0,0.5
2016-11-04,17.0,23.0,10.0,21.0,71.0,震荡偏强,13.9,0.5175,0.7699282093966924,20.0,0.5
2016-11-07,17.0,23.0,10.0,21.0,71.0,震荡偏强,13.9,0.5217,0.68110995696689,21.0,0.5
2016-11-08,17.0,23.0,10.0,21.0,71.0,震荡偏强,13.9,0.5345,0.6014369305977396,22.0,0.5
2016-11-09,17.0,23.0,10.0,21.0,71.0,震荡偏强,13.9,0.5359,0.541404100470413,23.0,0.5
2016-11-10,17.0,23.0,10.0,21.0,71.0,震荡偏强,13.9,0.5631,0.5169103529759421,24.0,0.5
2016-11-11,17.0,23.0,13.0,21.0,74.0,震荡偏强,13.9,0.5724,0.5531218195495323,25.0,0.5
2016-11-14,17.0,23.0,11.5,21.0,72.5,震荡偏强,13.9,0.6263,0.6941885657857946,26.0,0.5
2016-11-15,16.0,23.0,11.5,21.0,71.5,震荡偏强,12.3,0.5856,0.7524554195932901,27.0,0.5
2016-11-16,16.0,23.0,11.5,21.0,71.5,震荡偏强,12.3,0.6134,0.822445856873801,28.0,0.5
2016-11-17,16.0,23.0,10.0,21.0,70.0,震荡偏强,12.3,0.6283,0.8595357037907663,29.0,0.5
2016-11-18,17.0,23.0,10.0,21.0,71.0,震荡偏强,12.3,0.5799,0.8243853781611158,30.0,0.5
2016-11-21,17.0,23.0,10.0,23.0,73.0,震荡偏强,12.3,0.5704,0.6996487119438144,31.0,0.5
