date,yield_1y,yield_2y,yield_10y
2020-04-20,1.2025,1.605,2.592
2020-04-21,1.1826,1.5561,2.5791
2020-04-22,1.1352,1.521,2.5567
2020-04-23,1.1228,1.4707,2.5227
2020-04-24,1.1279,1.4082,2.51
2020-04-27,1.13,1.4182,2.5345
2020-04-28,1.1338,1.4095,2.5254
2020-04-29,1.1177,1.4279,2.5009
2020-04-30,1.1465,1.4395,2.538
2020-05-06,1.1616,1.5006,2.5809
2020-05-07,1.1919,1.5304,2.6298
2020-05-08,1.2134,1.5519,2.6207
2020-05-11,1.2194,1.6117,2.6698
2020-05-12,1.2225,1.6023,2.6603
2020-05-13,1.2381,1.6004,2.7076
2020-05-14,1.2334,1.5961,2.6989
2020-05-15,1.2186,1.58,2.682
2020-05-18,1.2561,1.6105,2.7253
2020-05-19,1.2787,1.6296,2.7272
2020-05-20,1.3128,1.629,2.69
2020-05-21,1.3328,1.6716,2.685
2020-05-22,1.3923,1.6368,2.6176
2020-05-25,1.4574,1.7059,2.6852
2020-05-26,1.529,1.7614,2.7402
2020-05-27,1.589,1.922,2.7527
2020-05-28,1.5995,1.8999,2.7201
2020-05-29,1.601,1.8938,2.7053
2020-06-01,1.5897,1.902,2.7253
2020-06-02,1.7018,2.039,2.7852
2020-06-03,1.8201,2.2858,2.7901
2020-06-04,1.9201,2.3296,2.8301
2020-06-05,2.0801,2.3856,2.8475
2020-06-08,2.0801,2.3492,2.8101
2020-06-09,2.0521,2.301,2.8031
2020-06-10,2.0677,2.3342,2.8201
2020-06-11,2.0723,2.3127,2.7701
2020-06-12,2.0504,2.2931,2.7451
2020-06-15,2.0364,2.2881,2.7878
2020-06-16,2.0757,2.3572,2.8402
2020-06-17,2.1117,2.3925,2.8802
2020-06-18,2.1156,2.3811,2.8527
2020-06-19,2.1203,2.4004,2.8752
2020-06-22,2.145,2.4608,2.9153
2020-06-23,2.223,2.4776,2.9127
2020-06-24,2.1495,2.439,2.8614
2020-06-29,2.1144,2.3967,2.8504
2020-06-30,2.1764,2.3882,2.823
2020-07-01,2.1276,2.4036,2.8456
2020-07-02,2.0976,2.3897,2.8584
2020-07-03,2.0976,2.3878,2.8974
2020-07-06,2.1263,2.6016,2.9959
2020-07-07,2.1513,2.6276,3.0158
2020-07-08,2.16,2.6679,3.0632
2020-07-09,2.2256,2.7143,3.0809
2020-07-10,2.2165,2.6894,3.0305
2020-07-13,2.208,2.7154,3.0557
2020-07-14,2.198,2.6959,3.0057
2020-07-15,2.2,2.6051,2.9559
2020-07-16,2.1534,2.5541,2.9459
2020-07-17,2.2256,2.5141,2.9507
2020-07-20,2.254,2.5256,2.9311
2020-07-21,2.2455,2.4641,2.9011
2020-07-22,2.2552,2.4655,2.8861
2020-07-23,2.2538,2.4862,2.9064
2020-07-24,2.2446,2.4556,2.8612
2020-07-27,2.2461,2.4769,2.8791
2020-07-28,2.2565,2.481,2.9214
2020-07-29,2.2459,2.5069,2.9415
2020-07-30,2.2461,2.5061,2.9364
2020-07-31,2.2428,2.5152,2.9664
2020-08-03,2.1565,2.5443,2.9466
2020-08-04,2.1746,2.5867,2.9365
2020-08-05,2.2288,2.662,2.9592
2020-08-06,2.2356,2.6788,2.9816
2020-08-07,2.2225,2.687,2.9918
2020-08-10,2.2001,2.6667,2.9543
2020-08-11,2.2213,2.6781,2.9544
2020-08-12,2.2415,2.7177,2.962
2020-08-13,2.2522,2.6967,2.9555
2020-08-14,2.2744,2.6746,2.9369
2020-08-17,2.265,2.6926,2.9421
2020-08-18,2.2754,2.6975,2.9771
2020-08-19,2.4369,2.7303,2.9921
2020-08-20,2.4237,2.7677,2.9973
2020-08-21,2.4336,2.7518,2.9823
2020-08-24,2.4437,2.7952,2.9998
2020-08-25,2.4742,2.8614,3.0424
2020-08-26,2.4854,2.8779,3.0511
2020-08-27,2.4961,2.9057,3.0599
2020-08-28,2.4869,2.9077,3.0672
2020-08-31,2.5123,2.8928,3.0177
2020-09-01,2.5203,2.922,3.0478
2020-09-02,2.5563,2.9641,3.1027
2020-09-03,2.5712,2.9585,3.1051
2020-09-04,2.5885,2.9871,3.1228
2020-09-07,2.6151,2.9968,3.1454
2020-09-08,2.5969,2.9862,3.123
2020-09-09,2.603,2.9363,3.0805
2020-09-10,2.573,2.8839,3.0833
2020-09-11,2.5964,2.9092,3.1346
2020-09-14,2.6051,2.8955,3.1532
2020-09-15,2.5934,2.8514,3.1083
2020-09-16,2.6114,2.8457,3.126
2020-09-17,2.6124,2.8566,3.1334
2020-09-18,2.6088,2.83,3.1162
2020-09-21,2.6127,2.804,3.0999
2020-09-22,2.6082,2.8164,3.0863
2020-09-23,2.6282,2.8207,3.089
2020-09-24,2.5942,2.8422,3.084
2020-09-25,2.6116,2.8754,3.1295
2020-09-28,2.6075,2.8868,3.1092
2020-09-29,2.6381,2.8899,3.1292
2020-09-30,2.6462,2.9301,3.1482
2020-10-09,2.7017,2.9897,3.1873
2020-10-12,2.6937,3.0005,3.1861
2020-10-13,2.6959,3.0026,3.195
2020-10-14,2.7189,3.0188,3.215
2020-10-15,2.6882,3.019,3.23
2020-10-16,2.6961,3.0159,3.2202
2020-10-19,2.6973,2.997,3.2005
2020-10-20,2.7047,2.9955,3.1955
2020-10-21,2.6848,2.9666,3.1855
2020-10-22,2.6461,2.9255,3.1707
2020-10-23,2.6821,2.96,3.1957
2020-10-26,2.6917,2.9679,3.1934
2020-10-27,2.6867,2.9372,3.1609
2020-10-28,2.7228,2.959,3.181
2020-10-29,2.7191,2.9524,3.186
2020-10-30,2.7273,2.9459,3.181
2020-11-02,2.7525,2.9462,3.1785
2020-11-03,2.7322,2.932,3.1762
2020-11-04,2.7347,2.9378,3.1687
2020-11-05,2.7481,2.9602,3.1912
2020-11-06,2.7832,2.9702,3.2063
2020-11-09,2.7944,2.9852,3.2363
2020-11-10,2.7882,2.9602,3.2241
2020-11-11,2.8009,2.9702,3.2391
2020-11-12,2.8287,2.9902,3.2614
2020-11-13,2.8464,3.0053,3.2715
2020-11-16,2.8497,3.0109,3.2741
2020-11-17,2.8634,3.0259,3.2866
2020-11-18,2.94,3.0603,3.324
2020-11-19,2.9433,3.11,3.3487
2020-11-20,2.9503,3.1201,3.31
2020-11-23,2.951,3.0751,3.265
2020-11-24,2.969,3.1001,3.29
2020-11-25,2.9461,3.0754,3.2675
2020-11-26,2.9357,3.0755,3.285
2020-11-27,2.9104,3.0837,3.3
2020-11-30,2.831,2.9967,3.25
2020-12-01,2.8457,3.0061,3.2725
2020-12-02,2.8608,3.0519,3.2925
2020-12-03,2.8761,3.0473,3.2851
2020-12-04,2.8708,3.0348,3.2651
2020-12-07,2.8614,3.042,3.2701
2020-12-08,2.8417,3.0115,3.2551
2020-12-09,2.8449,3.0097,3.2726
2020-12-10,2.8047,2.9623,3.2601
2020-12-11,2.8334,2.9969,3.2951
2020-12-14,2.8245,2.9833,3.2851
2020-12-15,2.7888,2.9593,3.2777
2020-12-16,2.7312,2.9271,3.2752
2020-12-17,2.7273,2.9528,3.2802
2020-12-18,2.7267,2.9642,3.2902
2020-12-21,2.6919,2.9284,3.2652
2020-12-22,2.6695,2.901,3.2278
2020-12-23,2.6551,2.8885,3.2153
2020-12-24,2.6501,2.9097,3.2303
2020-12-25,2.6096,2.8856,3.1878
2020-12-28,2.5671,2.8552,3.1629
2020-12-29,2.5486,2.8505,3.1554
2020-12-30,2.5036,2.7943,3.1204
2020-12-31,2.4739,2.8174,3.1429
2021-01-04,2.4952,2.8784,3.178
2021-01-05,2.4714,2.84,3.1305
2021-01-06,2.4109,2.7911,3.1256
2021-01-07,2.3568,2.768,3.1256
2021-01-08,2.3568,2.7768,3.1456
2021-01-11,2.3653,2.7939,3.1632
2021-01-12,2.335,2.7499,3.1457
2021-01-13,2.2914,2.6975,3.1157
2021-01-14,2.3405,2.7305,3.1059
2021-01-15,2.3843,2.7875,3.1508
2021-01-18,2.45,2.8422,3.1658
2021-01-19,2.4859,2.8272,3.1609
2021-01-20,2.47,2.8014,3.161
2021-01-21,2.4475,2.76,3.1335
2021-01-22,2.4525,2.7645,3.1185
2021-01-25,2.4911,2.7844,3.1323
2021-01-26,2.5575,2.8433,3.1585
2021-01-27,2.588,2.8415,3.1636
2021-01-28,2.6957,2.8915,3.1961
2021-01-29,2.6799,2.8849,3.1786
2021-02-01,2.6043,2.8464,3.1712
2021-02-02,2.6227,2.8669,3.1862
2021-02-03,2.6938,2.907,3.2112
2021-02-04,2.7155,2.9206,3.2347
2021-02-05,2.7021,2.9136,3.2164
2021-02-08,2.6968,2.9072,3.237
2021-02-09,2.6772,2.8756,3.2303
2021-02-10,2.6559,2.8764,3.2449
2021-02-18,2.6916,2.9212,3.2831
2021-02-19,2.6512,2.8922,3.2578
2021-02-22,2.6225,2.8935,3.2736
2021-02-23,2.607,2.8802,3.2635
2021-02-24,2.5935,2.8746,3.2627
2021-02-25,2.5981,2.8822,3.2723
2021-02-26,2.6036,2.9028,3.2798
2021-03-01,2.6096,2.8985,3.2475
2021-03-02,2.6169,2.8941,3.2474
2021-03-03,2.6203,2.9173,3.2553
2021-03-04,2.6365,2.9362,3.2655
2021-03-05,2.639,2.9194,3.2457
2021-03-08,2.654,2.9353,3.2404
2021-03-09,2.634,2.9552,3.2478
2021-03-10,2.6264,2.9447,3.2353
2021-03-11,2.6288,2.9616,3.2506
2021-03-12,2.6407,2.9582,3.2613
2021-03-15,2.675,2.9706,3.274
2021-03-16,2.6663,2.9581,3.2614
2021-03-17,2.6429,2.9405,3.2564
2021-03-18,2.6496,2.943,3.2592
2021-03-19,2.6395,2.9205,3.2364
2021-03-22,2.626,2.9105,3.2309
2021-03-23,2.6209,2.8916,3.2105
2021-03-24,2.6059,2.876,3.193
2021-03-25,2.5904,2.8735,3.1882
2021-03-26,2.6073,2.886,3.1985
2021-03-29,2.6075,2.881,3.1962
2021-03-30,2.593,2.881,3.206
2021-03-31,2.577,2.8635,3.1887
2021-04-01,2.5806,2.8685,3.196
2021-04-02,2.58,2.8685,3.2013
2021-04-06,2.5877,2.8825,3.2087
2021-04-07,2.6105,2.8741,3.2215
2021-04-08,2.6105,2.8793,3.2221
2021-04-09,2.5915,2.8695,3.2121
2021-04-12,2.5843,2.8709,3.1948
2021-04-13,2.5643,2.8263,3.1626
2021-04-14,2.5679,2.8283,3.1651
2021-04-15,2.5379,2.8313,3.1728
2021-04-16,2.5295,2.8293,3.1631
2021-04-19,2.5195,2.8119,3.1559
2021-04-20,2.4995,2.7815,3.1554
2021-04-21,2.4595,2.7487,3.153
2021-04-22,2.4495,2.7488,3.1614
2021-04-23,2.39,2.7433,3.1719
2021-04-26,2.4313,2.793,3.2024
2021-04-27,2.4226,2.7935,3.2078
2021-04-28,2.3964,2.7844,3.1979
2021-04-29,2.3799,2.7811,3.1872
2021-04-30,2.3591,2.7666,3.164
2021-05-06,2.3266,2.7587,3.1507
2021-05-07,2.32,2.734,3.1589
2021-05-10,2.3129,2.7208,3.146
2021-05-11,2.3078,2.7232,3.138
2021-05-12,2.2974,2.7213,3.131
2021-05-13,2.3286,2.7418,3.1366
2021-05-14,2.33,2.7475,3.1422
2021-05-17,2.3504,2.7768,3.1524
2021-05-18,2.3532,2.7722,3.1457
2021-05-19,2.3506,2.7526,3.1298
2021-05-20,2.3486,2.7307,3.1001
2021-05-21,2.3272,2.7217,3.0876
2021-05-24,2.3418,2.7363,3.085
2021-05-25,2.3468,2.7378,3.085
2021-05-26,2.3414,2.7285,3.06
2021-05-27,2.3463,2.7466,3.0725
2021-05-28,2.41,2.7648,3.0825
2021-05-31,2.4113,2.7487,3.045
2021-06-01,2.3725,2.7475,3.04
2021-06-02,2.3804,2.7613,3.065
2021-06-03,2.3663,2.7609,3.055
2021-06-04,2.3934,2.8087,3.0925
2021-06-07,2.4116,2.8421,3.11
2021-06-08,2.4133,2.8453,3.11
2021-06-09,2.4203,2.8453,3.1051
2021-06-10,2.424,2.8266,3.1
2021-06-11,2.4459,2.8485,3.1276
2021-06-15,2.4699,2.8466,3.1176
2021-06-16,2.4945,2.849,3.1301
2021-06-17,2.5272,2.8548,3.1401
2021-06-18,2.5274,2.8406,3.1202
2021-06-21,2.5202,2.8192,3.0953
2021-06-22,2.5252,2.8089,3.0877
2021-06-23,2.5012,2.786,3.0853
2021-06-24,2.469,2.7675,3.0828
2021-06-25,2.4437,2.7614,3.0827
2021-06-28,2.4705,2.7935,3.0903
2021-06-29,2.4564,2.7902,3.0853
2021-06-30,2.4293,2.7781,3.0778
2021-07-01,2.4189,2.7789,3.0878
2021-07-02,2.3994,2.7722,3.0803
2021-07-05,2.4136,2.7685,3.0754
2021-07-06,2.4092,2.7708,3.0854
2021-07-07,2.401,2.7616,3.0554
2021-07-08,2.3223,2.7108,2.983
2021-07-09,2.3474,2.7377,3.0105
2021-07-12,2.3175,2.6636,2.9431
2021-07-13,2.2958,2.6377,2.9256
2021-07-14,2.2782,2.6466,2.9356
2021-07-15,2.2927,2.6398,2.9557
2021-07-16,2.2719,2.6301,2.9432
2021-07-19,2.2629,2.6227,2.9483
2021-07-20,2.2143,2.5959,2.9258
2021-07-21,2.1833,2.5818,2.9184
2021-07-22,2.1551,2.5893,2.9284
2021-07-23,2.1119,2.5586,2.9134
2021-07-26,2.1337,2.5327,2.8711
2021-07-27,2.2109,2.5712,2.911
2021-07-28,2.2135,2.6161,2.9312
2021-07-29,2.1621,2.5777,2.884
2021-07-30,2.1346,2.5355,2.8363
2021-08-02,2.1281,2.5162,2.8212
2021-08-03,2.1272,2.5442,2.8337
2021-08-04,2.1448,2.5628,2.8338
2021-08-05,2.1494,2.5567,2.7988
2021-08-06,2.1514,2.5536,2.8139
2021-08-09,2.2054,2.6004,2.8615
2021-08-10,2.1843,2.5846,2.8766
2021-08-11,2.194,2.5995,2.8841
2021-08-12,2.1935,2.5748,2.8566
2021-08-13,2.2209,2.5908,2.8792
2021-08-16,2.2233,2.5977,2.8943
2021-08-17,2.2164,2.5878,2.8819
2021-08-18,2.2252,2.5593,2.8494
2021-08-19,2.238,2.5572,2.8395
2021-08-20,2.2682,2.5711,2.852
2021-08-23,2.3024,2.5764,2.8672
2021-08-24,2.2947,2.5656,2.8522
2021-08-25,2.2995,2.5654,2.8547
2021-08-26,2.3247,2.5801,2.8848
2021-08-27,2.3235,2.5635,2.8698
2021-08-30,2.3125,2.5551,2.8505
2021-08-31,2.3105,2.5547,2.845
2021-09-01,2.2911,2.531,2.8226
2021-09-02,2.2993,2.5332,2.8301
2021-09-03,2.3122,2.5051,2.8327
2021-09-06,2.3096,2.5356,2.8354
2021-09-07,2.3146,2.5608,2.8604
2021-09-08,2.3246,2.5659,2.8705
2021-09-09,2.3531,2.5713,2.873
2021-09-10,2.3666,2.5715,2.8656
2021-09-13,2.3822,2.5818,2.8908
2021-09-14,2.404,2.5869,2.8858
2021-09-15,2.4028,2.6126,2.9009
2021-09-16,2.4025,2.6,2.8885
2021-09-17,2.3978,2.5829,2.8785
2021-09-22,2.3325,2.5632,2.8639
2021-09-23,2.3385,2.5534,2.8565
2021-09-24,2.3828,2.5426,2.8719
2021-09-27,2.3997,2.5434,2.8825
2021-09-28,2.3741,2.5453,2.8769
2021-09-29,2.3571,2.5248,2.8646
2021-09-30,2.3327,2.5122,2.8776
2021-10-08,2.344,2.5453,2.9131
2021-10-11,2.349,2.5838,2.958
2021-10-12,2.3467,2.5986,2.9657
2021-10-13,2.3401,2.6284,2.9578
2021-10-14,2.3325,2.6406,2.9581
2021-10-15,2.3361,2.6459,2.9683
2021-10-18,2.3727,2.7337,3.0426
2021-10-19,2.3771,2.7126,3.0102
2021-10-20,2.3819,2.6869,2.9978
2021-10-21,2.3574,2.6525,2.9702
2021-10-22,2.3475,2.6556,2.9953
2021-10-25,2.3438,2.6617,2.9879
2021-10-26,2.3425,2.6625,2.978
2021-10-27,2.3375,2.6742,2.9781
2021-10-28,2.3375,2.6718,2.9682
2021-10-29,2.31,2.6857,2.9732
2021-11-01,2.3151,2.6684,2.9435
2021-11-02,2.3051,2.6436,2.9259
2021-11-03,2.3001,2.6568,2.9385
2021-11-04,2.3002,2.6382,2.9261
2021-11-05,2.2852,2.6111,2.8911
2021-11-08,2.2804,2.6206,2.9013
2021-11-09,2.2905,2.623,2.8988
2021-11-10,2.2906,2.6248,2.9139
2021-11-11,2.2907,2.6424,2.9365
2021-11-12,2.2759,2.6373,2.9391
2021-11-15,2.2737,2.6129,2.9269
2021-11-16,2.2688,2.6057,2.9244
2021-11-17,2.2814,2.6118,2.9295
2021-11-18,2.2716,2.607,2.9146
2021-11-19,2.2618,2.6149,2.9302
2021-11-22,2.2523,2.5981,2.8876
2021-11-23,2.25,2.6067,2.8875
2021-11-24,2.2426,2.5768,2.86
2021-11-25,2.2477,2.5794,2.855
2021-11-26,2.2427,2.5549,2.82
2021-11-29,2.246,2.5703,2.825
2021-11-30,2.2463,2.5864,2.825
2021-12-01,2.2443,2.5999,2.8401
2021-12-02,2.2446,2.6148,2.8601
2021-12-03,2.255,2.624,2.8701
2021-12-06,2.2452,2.5842,2.8176
2021-12-07,2.251,2.603,2.8451
2021-12-08,2.2658,2.6136,2.8551
2021-12-09,2.2767,2.6113,2.8526
2021-12-10,2.2767,2.5956,2.8426
2021-12-13,2.3015,2.5877,2.8552
2021-12-14,2.298,2.5751,2.8477
2021-12-15,2.3101,2.5686,2.8502
2021-12-16,2.3108,2.5733,2.8577
2021-12-17,2.3209,2.5726,2.8512
2021-12-20,2.3572,2.5918,2.8533
2021-12-21,2.3828,2.5893,2.8508
2021-12-22,2.3657,2.5755,2.8303
2021-12-23,2.3336,2.5463,2.8143
2021-12-24,2.3386,2.5596,2.8203
2021-12-27,2.3541,2.5445,2.8128
2021-12-28,2.3444,2.5308,2.8004
2021-12-29,2.3353,2.5066,2.7854
2021-12-30,2.2936,2.4614,2.7654
2021-12-31,2.2429,2.4584,2.7754
2022-01-04,2.2529,2.4438,2.7855
2022-01-05,2.2284,2.449,2.8045
2022-01-06,2.2303,2.4812,2.8205
2022-01-07,2.2295,2.4734,2.8181
2022-01-10,2.2143,2.4513,2.8056
2022-01-11,2.1957,2.4229,2.7957
2022-01-12,2.1898,2.4231,2.7957
2022-01-13,2.1812,2.4266,2.7858
2022-01-14,2.1721,2.4298,2.7935
2022-01-17,2.1566,2.4162,2.786
2022-01-18,2.0501,2.3542,2.7415
2022-01-19,2.0401,2.332,2.7314
2022-01-20,2.0204,2.3038,2.7271
2022-01-21,2.0018,2.2614,2.71
2022-01-24,1.9502,2.2188,2.6751
2022-01-25,1.9656,2.261,2.6979
2022-01-26,1.9807,2.2653,2.7146
2022-01-27,1.9936,2.2815,2.7348
2022-01-28,1.9507,2.2415,2.7021
2022-02-07,1.9472,2.2697,2.7256
2022-02-08,1.9049,2.278,2.7227
2022-02-09,1.9001,2.299,2.7328
2022-02-10,1.8837,2.2965,2.7328
2022-02-11,1.9192,2.3465,2.7891
2022-02-14,1.9017,2.359,2.8018
2022-02-15,1.8847,2.3472,2.7968
2022-02-16,1.9279,2.3281,2.7892
2022-02-17,1.9095,2.3013,2.7799
2022-02-18,1.9781,2.3088,2.7975
2022-02-21,2.0326,2.3408,2.83
2022-02-22,2.1162,2.3561,2.82
2022-02-23,2.0935,2.3486,2.79
2022-02-24,2.0948,2.3386,2.7875
2022-02-25,2.0242,2.295,2.775
2022-02-28,2.0442,2.293,2.775
2022-03-01,2.0537,2.303,2.8025
2022-03-02,2.0867,2.3156,2.8175
2022-03-03,2.1167,2.3407,2.83
2022-03-04,2.1074,2.3309,2.8125
2022-03-07,2.0849,2.3312,2.8126
2022-03-08,2.0687,2.3017,2.8276
2022-03-09,2.115,2.3165,2.8426
2022-03-10,2.115,2.3265,2.8502
2022-03-11,2.0863,2.3227,2.7902
2022-03-14,2.0725,2.2816,2.7677
2022-03-15,2.1275,2.3329,2.8177
2022-03-16,2.1431,2.3521,2.7952
2022-03-17,2.1368,2.3608,2.7876
2022-03-18,2.1106,2.3393,2.7927
2022-03-21,2.15,2.3847,2.8127
2022-03-22,2.1649,2.4421,2.8302
2022-03-23,2.168,2.4582,2.8302
2022-03-24,2.1704,2.4433,2.8052
2022-03-25,2.1632,2.4309,2.7972
2022-03-28,2.1595,2.439,2.7903
2022-03-29,2.1582,2.4414,2.7853
2022-03-30,2.1545,2.4302,2.7703
2022-03-31,2.1299,2.4151,2.7878
2022-04-01,2.1052,2.3807,2.7743
2022-04-06,2.0832,2.3561,2.7604
2022-04-07,2.06,2.3446,2.7394
2022-04-08,2.0669,2.3541,2.7529
2022-04-11,2.0757,2.3874,2.768
2022-04-12,2.0729,2.4033,2.7705
2022-04-13,2.0521,2.3894,2.7631
2022-04-14,2.0264,2.3701,2.7656
2022-04-15,1.9918,2.3454,2.7578
2022-04-18,2.0143,2.3851,2.8107
2022-04-19,2.0184,2.3938,2.8208
2022-04-20,2.0136,2.4088,2.833
2022-04-21,1.9825,2.3989,2.8259
2022-04-22,1.9542,2.4202,2.8409
2022-04-25,1.9282,2.3965,2.816
2022-04-26,1.9633,2.4078,2.826
2022-04-27,2.041,2.4342,2.8411
2022-04-28,2.0563,2.4476,2.8486
2022-04-29,2.032,2.4315,2.8386
2022-05-05,2.0367,2.4391,2.8282
2022-05-06,2.0454,2.4463,2.8273
2022-05-09,2.0373,2.4335,2.8154
2022-05-10,2.0306,2.4117,2.8089
2022-05-11,2.051,2.4121,2.824
2022-05-12,2.0261,2.3923,2.8055
2022-05-13,2.0125,2.3909,2.814
2022-05-16,1.997,2.3802,2.8216
2022-05-17,1.9474,2.357,2.8178
2022-05-18,1.9275,2.3356,2.7801
2022-05-19,1.9421,2.3386,2.7774
2022-05-20,1.9565,2.3524,2.79
2022-05-23,1.9568,2.3426,2.7675
2022-05-24,1.9677,2.3505,2.765
2022-05-25,1.9773,2.3527,2.7575
2022-05-26,1.9246,2.3156,2.71
2022-05-27,1.9133,2.2905,2.6974
2022-05-30,1.9141,2.3036,2.7225
2022-05-31,1.916,2.3413,2.7426
2022-06-01,1.9415,2.3463,2.7551
2022-06-02,1.9564,2.3413,2.7601
2022-06-06,2.0199,2.3743,2.7776
2022-06-07,2.018,2.3674,2.7576
2022-06-08,2.0282,2.3625,2.7661
2022-06-09,2.0151,2.3533,2.7576
2022-06-10,2.0051,2.3478,2.7526
2022-06-13,2.0026,2.3531,2.7652
2022-06-14,2.0176,2.3587,2.7702
2022-06-15,2.036,2.3637,2.7827
2022-06-16,2.0352,2.354,2.7728
2022-06-17,2.0102,2.3449,2.7752
2022-06-20,2.0056,2.3492,2.7853
2022-06-21,2.0018,2.3785,2.7853
2022-06-22,1.9869,2.374,2.7773
2022-06-23,1.9608,2.3719,2.7803
2022-06-24,1.9653,2.3826,2.7978
2022-06-27,1.9971,2.4517,2.8329
2022-06-28,1.9976,2.4732,2.8414
2022-06-29,1.9763,2.4615,2.8294
2022-06-30,1.9504,2.4491,2.8205
2022-07-01,1.9324,2.4455,2.8255
2022-07-04,1.9831,2.492,2.8445
2022-07-05,2.01,2.5045,2.8333
2022-07-06,1.9911,2.5079,2.8356
2022-07-07,1.9824,2.5028,2.8356
2022-07-08,1.9584,2.4962,2.8384
2022-07-11,1.9417,2.456,2.8266
2022-07-12,1.9345,2.4304,2.8117
2022-07-13,1.9376,2.4294,2.8067
2022-07-14,1.9147,2.3964,2.7907
2022-07-15,1.8837,2.3953,2.7857
2022-07-18,1.8488,2.3784,2.7837
2022-07-19,1.8491,2.3805,2.7859
2022-07-20,1.8712,2.37,2.771
2022-07-21,1.8717,2.3575,2.7635
2022-07-22,1.9036,2.3762,2.787
2022-07-25,1.9007,2.365,2.779
2022-07-26,1.881,2.3355,2.77
2022-07-27,1.8772,2.3337,2.7701
2022-07-28,1.8905,2.3613,2.785
2022-07-29,1.8623,2.3228,2.756
2022-08-01,1.8269,2.2912,2.7292
2022-08-02,1.7705,2.2855,2.7314
2022-08-03,1.7528,2.2495,2.7218
2022-08-04,1.6907,2.2448,2.7192
2022-08-05,1.7116,2.27,2.7339
2022-08-08,1.7316,2.2822,2.7409
2022-08-09,1.7886,2.3116,2.74
2022-08-10,1.8136,2.3287,2.7366
2022-08-11,1.8161,2.3357,2.7317
2022-08-12,1.8115,2.3358,2.7347
2022-08-15,1.7167,2.2433,2.6582
2022-08-16,1.7199,2.2449,2.6346
2022-08-17,1.719,2.2475,2.6124
2022-08-18,1.7004,2.2235,2.58
2022-08-19,1.7248,2.2279,2.5875
2022-08-22,1.757,2.2432,2.5925
2022-08-23,1.7571,2.2719,2.6075
2022-08-24,1.7496,2.2629,2.61
2022-08-25,1.7912,2.2829,2.639
2022-08-26,1.7922,2.2629,2.643
2022-08-29,1.7561,2.2165,2.6225
2022-08-30,1.7406,2.1916,2.613
2022-08-31,1.7378,2.1918,2.6225
2022-09-01,1.7243,2.19,2.6125
2022-09-02,1.7193,2.183,2.6226
2022-09-05,1.7132,2.1743,2.618
2022-09-06,1.7127,2.1696,2.614
2022-09-07,1.7365,2.1748,2.6215
2022-09-08,1.749,2.1752,2.6256
2022-09-09,1.7597,2.1779,2.635
2022-09-13,1.7697,2.1897,2.6427
2022-09-14,1.8015,2.2133,2.6625
2022-09-15,1.8058,2.2241,2.6625
2022-09-16,1.8298,2.2496,2.673
2022-09-19,1.8506,2.2606,2.675
2022-09-20,1.8483,2.2514,2.664
2022-09-21,1.8282,2.2386,2.6451
2022-09-22,1.8232,2.2353,2.6501
2022-09-23,1.828,2.2491,2.6802
2022-09-26,1.8608,2.2916,2.7154
2022-09-27,1.8711,2.2857,2.7051
2022-09-28,1.9024,2.308,2.7401
2022-09-29,1.893,2.3326,2.7501
2022-09-30,1.8535,2.3341,2.7601
2022-10-10,1.7908,2.2784,2.7402
2022-10-11,1.7867,2.2959,2.7426
2022-10-12,1.8067,2.295,2.7352
2022-10-13,1.8051,2.2875,2.7252
2022-10-14,1.7851,2.2598,2.6977
2022-10-17,1.7856,2.2752,2.7002
2022-10-18,1.7856,2.2725,2.7002
2022-10-19,1.7806,2.2622,2.7052
2022-10-20,1.7656,2.2676,2.7175
2022-10-21,1.7706,2.2802,2.7278
2022-10-24,1.77,2.2794,2.7153
2022-10-25,1.7945,2.2899,2.7278
2022-10-26,1.8005,2.2611,2.7025
2022-10-27,1.7551,2.2573,2.6953
2022-10-28,1.7403,2.2416,2.6653
2022-10-31,1.7305,2.2263,2.6433
2022-11-01,1.7523,2.2451,2.6629
2022-11-02,1.7633,2.265,2.6854
2022-11-03,1.753,2.2663,2.6776
2022-11-04,1.7628,2.2848,2.7023
2022-11-07,1.7516,2.2956,2.7003
2022-11-08,1.7774,2.3097,2.6853
2022-11-09,1.8156,2.3222,2.6953
2022-11-10,1.8584,2.3229,2.7028
2022-11-11,1.9614,2.3641,2.7354
2022-11-14,2.0663,2.4939,2.8354
2022-11-15,2.1342,2.4978,2.8155
2022-11-16,2.2014,2.5405,2.8329
2022-11-17,2.1715,2.4831,2.8026
2022-11-18,2.1718,2.4793,2.825
2022-11-21,2.1504,2.4526,2.818
2022-11-22,2.1431,2.4253,2.8276
2022-11-23,2.1024,2.3857,2.7975
2022-11-24,2.0581,2.3604,2.795
2022-11-25,2.0685,2.4154,2.83
2022-11-28,2.0699,2.4304,2.86
2022-11-29,2.1139,2.4715,2.88
2022-11-30,2.1341,2.4717,2.885
2022-12-01,2.1456,2.4517,2.86
2022-12-02,2.1554,2.4473,2.8676
2022-12-05,2.1462,2.4533,2.8902
2022-12-06,2.1566,2.483,2.9152
2022-12-07,2.2495,2.4833,2.8702
2022-12-08,2.2457,2.4936,2.8853
2022-12-09,2.2869,2.5033,2.8903
2022-12-12,2.3019,2.5349,2.8902
2022-12-13,2.3369,2.5797,2.8952
2022-12-14,2.3019,2.5252,2.8655
