date,hs300_pe,hs300_pb,zz500_pe,zz500_pb,hs300_erp,hs300_pe_quantile,hs300_pb_quantile,zz500_pe_quantile,zz500_pb_quantile,kc50_pe_quantile,kc50_pe_p80,kc50_pe_p50,kc50_pe_p20,kc50_pb,kc50_pb_quantile,kc50_pb_p80,kc50_pb_p50,kc50_pb_p20,kc50_ps,kc50_ps_quantile,kc50_ps_p80,kc50_ps_p50,kc50_ps_p20,kc50_div_yield,kc50_div_quantile,kc50_div_p80,kc50_div_p50,kc50_div_p20
2024-11-18,11.89,1.32,20.86,1.77,6.298728931875526,0.576271186440678,0.298728813559322,0.739406779661017,0.3817796610169491,=0.8825,=77.9143,=52.6159,=46.6848,=3.7955,=0.2206,=6.0869,=4.9502,=3.7015,=3.8937,=0.2378,=10.2991,=5.4369,=3.6761,=0.0079,=0.7593,=0.0083,=0.0053,=0.0041
2024-11-19,11.92,1.32,21.17,1.79,6.294561744966444,0.5809322033898305,0.2991525423728813,0.7627118644067796,0.4309322033898305,=0.8969,=77.9143,=52.6388,=46.7271,=3.8941,=0.2452,=6.0869,=4.9494,=3.7077,=3.9979,=0.2595,=10.2410,=5.4360,=3.6902,=0.0077,=0.7366,=0.0083,=0.0053,=0.0041
2024-11-20,11.93,1.33,21.33,1.81,6.279729673093043,0.5834745762711865,0.3305084745762712,0.7665254237288136,0.4720338983050847,=0.8999,=77.9376,=52.6470,=46.7271,=3.9089,=0.2488,=6.0869,=4.9488,=3.7077,=3.9912,=0.2593,=10.2410,=5.4268,=3.6902,=0.0077,=0.7407,=0.0083,=0.0053,=0.0041
2024-11-21,11.93,1.33,21.29,1.81,6.297929673093043,0.5838983050847457,0.3309322033898305,0.764406779661017,0.4724576271186441,=0.8905,=77.9702,=52.6552,=46.7271,=3.9064,=0.2486,=6.0869,=4.9481,=3.7077,=3.9910,=0.2590,=10.2410,=5.4176,=3.6902,=0.0077,=0.7467,=0.0083,=0.0053,=0.0041
2024-11-22,11.61,1.29,20.49,1.74,6.530064427217917,0.4978813559322034,0.2372881355932203,0.7152542372881356,0.3186440677966101,=0.8725,=77.9826,=52.6583,=46.7271,=3.7386,=0.2065,=6.0869,=4.9440,=3.7077,=3.8155,=0.2198,=10.2410,=5.4083,=3.6902,=0.0081,=0.7707,=0.0083,=0.0053,=0.0041
2024-11-25,11.57,1.28,20.44,1.73,6.574842350907519,0.4830508474576271,0.2241525423728813,0.7122881355932204,0.3029661016949153,=0.8736,=78.0640,=52.6613,=46.7271,=3.7557,=0.2139,=6.0869,=4.9398,=3.7077,=3.8532,=0.2291,=10.2410,=5.3989,=3.6902,=0.0081,=0.7700,=0.0083,=0.0053,=0.0041
2024-11-26,11.59,1.29,20.31,1.72,6.562427696289905,0.4923728813559322,0.2385593220338983,0.7067796610169491,0.2847457627118644,=0.8689,=78.0640,=52.6633,=46.7323,=3.7272,=0.2042,=6.0868,=4.9382,=3.7088,=3.8292,=0.2222,=10.2377,=5.3954,=3.6908,=0.0081,=0.7768,=0.0083,=0.0053,=0.0041
2024-11-27,11.75,1.31,20.69,1.75,6.45533829787234,0.5427966101694915,0.2758474576271186,0.7309322033898306,0.3394067796610169,=0.8833,=78.0655,=52.6652,=46.7323,=3.8229,=0.2306,=6.0868,=4.9365,=3.7088,=3.9214,=0.2448,=10.2377,=5.3919,=3.6908,=0.0079,=0.7638,=0.0083,=0.0053,=0.0041
2024-11-28,11.67,1.3,20.54,1.74,6.53858029134533,0.5152542372881356,0.2567796610169491,0.7216101694915255,0.3207627118644068,=0.8768,=78.0694,=52.6915,=46.7323,=3.8022,=0.2246,=6.0868,=4.9339,=3.7088,=3.9061,=0.2427,=10.2377,=5.3835,=3.6908,=0.0080,=0.7649,=0.0083,=0.0053,=0.0041
2024-11-29,11.75,1.31,20.85,1.77,6.49003829787234,0.5440677966101695,0.2771186440677966,0.7432203389830508,0.3864406779661017,=0.8949,=78.0771,=52.7178,=46.7323,=3.8789,=0.2453,=6.0868,=4.9313,=3.7088,=3.9909,=0.2623,=10.2377,=5.3751,=3.6908,=0.0077,=0.7405,=0.0083,=0.0053,=0.0041
2024-12-02,11.83,1.32,21.13,1.79,6.472085376162299,0.5682203389830508,0.3046610169491525,0.7656779661016949,0.4364406779661017,=0.9026,=78.0777,=52.7271,=46.7323,=3.9232,=0.2583,=6.0868,=4.9290,=3.7088,=4.0341,=0.2744,=10.2377,=5.3671,=3.6908,=0.0077,=0.7285,=0.0083,=0.0053,=0.0041
2024-12-03,11.89,1.32,21.12,1.79,6.421828931875526,0.5826271186440678,0.3050847457627119,0.7652542372881356,0.436864406779661,=0.9026,=78.0777,=52.7364,=46.7574,=3.9008,=0.2524,=6.0797,=4.9267,=3.7121,=4.0327,=0.2741,=10.2300,=5.3591,=3.6934,=0.0077,=0.7382,=0.0083,=0.0053,=0.0041
2024-12-04,11.9,1.32,20.93,1.78,6.442161344537814,0.584250635055038,0.3052497883149873,0.7535986452159187,0.4119390347163421,=0.8933,=78.0993,=52.7398,=46.7574,=3.8541,=0.2389,=6.0797,=4.9257,=3.7121,=3.9677,=0.2578,=10.2300,=5.3550,=3.6934,=0.0078,=0.7507,=0.0083,=0.0053,=0.0041
2024-12-05,11.85,1.32,20.97,1.78,6.492618565400844,0.5753598645215918,0.3056731583403895,0.7569856054191363,0.4123624047417443,=0.8858,=78.1534,=52.7432,=46.7574,=3.8630,=0.2425,=6.0797,=4.9247,=3.7121,=3.9750,=0.2594,=10.2300,=5.3510,=3.6934,=0.0078,=0.7528,=0.0083,=0.0053,=0.0041
2024-12-06,11.99,1.33,21.27,1.8,6.386383569641366,0.6037256562235394,0.3395427603725656,0.7713801862828111,0.460203217612193,=0.9020,=78.1569,=52.7590,=46.7574,=3.9186,=0.2564,=6.0797,=4.9229,=3.7121,=4.0287,=0.2743,=10.2300,=5.3493,=3.6934,=0.0077,=0.7361,=0.0083,=0.0053,=0.0041
2024-12-09,12.0,1.33,21.18,1.8,6.416533333333332,0.6058425063505504,0.3399661303979678,0.7696867061812024,0.4606265876375952,=0.9011,=78.2133,=52.7749,=46.7574,=3.8874,=0.2476,=6.0797,=4.9211,=3.7121,=3.9995,=0.2665,=10.2300,=5.3476,=3.6934,=0.0077,=0.7363,=0.0083,=0.0053,=0.0041
2024-12-10,12.07,1.34,21.31,1.81,6.438204142502071,0.6147332768839966,0.3729889923793395,0.77307366638442,0.4826418289585097,=0.8984,=78.2133,=52.7869,=46.7707,=3.9197,=0.2587,=6.0774,=4.9195,=3.7145,=4.0140,=0.2700,=10.2071,=5.3472,=3.7138,=0.0077,=0.7338,=0.0083,=0.0053,=0.0041
2024-12-11,12.03,1.34,21.49,1.82,6.49075195344971,0.6088060965283658,0.3729889923793395,0.7747671464860287,0.5050804403048265,=0.8778,=78.3357,=52.7989,=46.7707,=3.9365,=0.2650,=6.0774,=4.9179,=3.7145,=4.0190,=0.2716,=10.2071,=5.3467,=3.7138,=0.0077,=0.7293,=0.0083,=0.0053,=0.0041
2024-12-12,12.15,1.35,21.67,1.84,6.41325267489712,0.6219305673158341,0.4038950042337002,0.7790008467400508,0.5508044030482642,=0.8826,=78.3508,=52.8403,=46.7707,=3.9317,=0.2638,=6.0774,=4.9174,=3.7145,=4.0190,=0.2714,=10.2071,=5.3436,=3.7138,=0.0077,=0.7324,=0.0083,=0.0053,=0.0041
2024-12-13,11.91,1.33,21.27,1.8,6.61920562552477,0.584250635055038,0.34038950042337,0.7692633361558001,0.4593564775613886,=0.8696,=78.3624,=52.8817,=46.7707,=3.8533,=0.2373,=6.0774,=4.9169,=3.7145,=3.9582,=0.2533,=10.2071,=5.3405,=3.7138,=0.0078,=0.7505,=0.0083,=0.0053,=0.0041
2024-12-16,11.97,1.33,22.21,1.87,6.632718880534671,0.5969517358171041,0.3408128704487722,0.7950889077053345,0.6075359864521592,=0.8585,=78.3680,=52.8886,=46.7707,=3.7852,=0.2146,=6.0774,=4.9168,=3.7145,=3.8805,=0.2324,=10.2071,=5.3363,=3.7138,=0.0080,=0.7666,=0.0083,=0.0053,=0.0041
2024-12-17,11.99,1.34,22.05,1.86,6.616583569641366,0.6007620660457239,0.3751058425063505,0.7861981371718882,0.5901778154106689,=0.8614,=78.3680,=52.8955,=46.8106,=3.7527,=0.2107,=6.0710,=4.9168,=3.7235,=3.8417,=0.2228,=10.1744,=5.3320,=3.7201,=0.0080,=0.7687,=0.0083,=0.0053,=0.0041
2024-12-18,12.06,1.34,22.19,1.87,6.535473963515755,0.6104995766299746,0.3755292125317527,0.7925486875529213,0.6088060965283658,=0.8513,=78.3699,=52.8999,=46.8106,=3.7692,=0.2142,=6.0710,=4.9161,=3.7235,=3.8435,=0.2236,=10.1744,=5.3303,=3.7201,=0.0080,=0.7680,=0.0083,=0.0053,=0.0041
2024-12-19,12.03,1.34,22.22,1.87,6.57085195344971,0.6066892464013548,0.3759525825571549,0.7950889077053345,0.609229466553768,=0.8411,=78.3916,=52.9043,=46.8106,=3.7657,=0.2140,=6.0710,=4.9154,=3.7235,=3.8424,=0.2234,=10.1744,=5.3286,=3.7201,=0.0080,=0.7645,=0.0083,=0.0053,=0.0041
2024-12-20,11.97,1.34,22.26,1.88,6.65241888053467,0.5939881456392887,0.3763759525825571,0.7959356477561389,0.6193903471634208,=0.8357,=78.3959,=52.9246,=46.8106,=3.7643,=0.2138,=6.0710,=4.9151,=3.7235,=3.8194,=0.2176,=10.1744,=5.3283,=3.7201,=0.0080,=0.7722,=0.0083,=0.0053,=0.0041
2024-12-23,12.07,1.35,21.97,1.85,6.583104142502071,0.61346316680779,0.4093988145639288,0.7806943268416596,0.5690093141405589,=0.8330,=78.4423,=52.9450,=46.8106,=3.7023,=0.1959,=6.0710,=4.9148,=3.7145,=3.7687,=0.2062,=10.1744,=5.3280,=3.7201,=0.0081,=0.7845,=0.0083,=0.0053,=0.0041
2024-12-24,12.23,1.36,22.27,1.88,6.4600148814390845,0.6316680779000847,0.4381879762912786,0.7959356477561389,0.6206604572396275,=0.8406,=78.4423,=52.9586,=46.8295,=3.7515,=0.2106,=6.0695,=4.9145,=3.7235,=3.8167,=0.2181,=10.1729,=5.3238,=3.7253,=0.0081,=0.7717,=0.0083,=0.0053,=0.0041
2024-12-25,12.3,1.37,22.09,1.86,6.393581300813008,0.6473327688399662,0.4661303979678238,0.7849280270956817,0.5914479254868755,=0.8352,=78.4773,=52.9723,=46.8295,=3.6892,=0.1918,=6.0695,=4.9142,=3.7145,=3.7529,=0.2048,=10.1729,=5.3195,=3.7253,=0.0081,=0.7803,=0.0083,=0.0053,=0.0041
2024-12-26,12.27,1.37,22.21,1.87,6.437759250203748,0.640558848433531,0.466553767993226,0.792125317527519,0.611346316680779,=0.8372,=78.4897,=52.9788,=46.8295,=3.6992,=0.1944,=6.0695,=4.9136,=3.7121,=3.7634,=0.2056,=10.1729,=5.3192,=3.7253,=0.0081,=0.7749,=0.0083,=0.0053,=0.0041
2024-12-27,12.25,1.37,22.27,1.88,6.470365306122449,0.6346316680779001,0.4669771380186283,0.7955122777307366,0.6227773073666384,=0.8383,=78.6075,=52.9852,=46.8295,=3.6780,=0.1877,=6.0695,=4.9131,=3.7088,=3.7182,=0.1989,=10.1729,=5.3189,=3.7201,=0.0082,=0.7890,=0.0083,=0.0053,=0.0041
2024-12-30,12.33,1.37,22.28,1.88,6.397500081103001,0.6536833192209992,0.4674005080440305,0.7959356477561389,0.6232006773920407,=0.8514,=78.6282,=52.9882,=46.8295,=3.6827,=0.1903,=6.0695,=4.9124,=3.7077,=3.7089,=0.1978,=10.1729,=5.3141,=3.7182,=0.0075,=0.6917,=0.0083,=0.0053,=0.0041
2024-12-31,12.19,1.36,21.7,1.83,6.528245447087777,0.6240474174428451,0.4386113463166808,0.7722269263336156,0.5287891617273497,=0.8386,=78.6282,=52.9911,=46.8466,=3.5938,=0.1744,=6.0690,=4.9118,=3.7077,=3.6278,=0.1883,=10.1657,=5.3093,=3.7182,=0.0077,=0.7217,=0.0082,=0.0053,=0.0042
2025-01-02,11.84,1.32,21.03,1.77,6.838245945945946,0.5643522438611346,0.3060965283657917,0.7531752751905165,0.3852667231160034,=0.8174,=78.6477,=53,=46.8466,=3.5005,=0.1631,=6.0690,=4.9087,=3.7023,=3.5414,=0.1816,=10.1657,=5.3074,=3.7138,=0.0078,=0.7516,=0.0082,=0.0053,=0.0042
2025-01-03,11.73,1.31,20.67,1.74,6.921049190110828,0.5317527519051651,0.277307366638442,0.7256562235393734,0.3204911092294665,=0.7972,=78.6477,=53.0088,=46.8466,=3.4520,=0.1602,=6.0690,=4.9055,=3.7015,=3.4931,=0.1676,=10.1657,=5.3054,=3.7089,=0.0080,=0.7602,=0.0082,=0.0053,=0.0042
2025-01-06,11.7,1.3,20.68,1.74,6.950408547008546,0.5207451312447079,0.2569856054191363,0.72692633361558,0.3209144792548687,=0.7872,=78.6477,=53.0173,=46.8466,=3.4342,=0.1591,=6.0690,=4.9050,=3.6998,=3.4691,=0.1610,=10.1657,=5.3032,=3.6934,=0.0080,=0.7687,=0.0082,=0.0053,=0.0042
2025-01-07,11.75,1.31,20.89,1.75,6.90133829787234,0.5389500423370025,0.2785774767146486,0.7413209144792549,0.3412362404741744,=0.7773,=78.6477,=53.0259,=46.8466,=3.4312,=0.1590,=6.0690,=4.9044,=3.6992,=3.4587,=0.1590,=10.1657,=5.3011,=3.6908,=0.0081,=0.7699,=0.0082,=0.0053,=0.0042
2025-01-08,11.77,1.32,20.82,1.75,6.889276720475786,0.5465707027942421,0.3090601185436071,0.7362404741744285,0.3416596104995766,=0.7978,=78.6282,=53.0285,=46.8519,=3.4279,=0.1588,=6.0641,=4.9027,=3.6992,=3.4665,=0.1616,=10.1640,=5.2933,=3.6908,=0.0081,=0.7701,=0.0082,=0.0053,=0.0042
2025-01-09,11.69,1.31,20.75,1.74,6.917519931565441,0.5156646909398814,0.2790008467400508,0.7332768839966131,0.321337849280271,=0.7869,=78.6282,=53.0310,=46.8519,=3.4035,=0.1522,=6.0641,=4.9010,=3.6960,=3.4307,=0.1531,=10.1640,=5.2856,=3.6902,=0.0081,=0.7777,=0.0082,=0.0053,=0.0042
2025-01-10,11.55,1.29,20.45,1.72,7.024208658008658,0.4720575783234547,0.2387806943268416,0.7104149026248942,0.2849280270956816,=0.6940,=78.6282,=53.0861,=46.8519,=3.3234,=0.1382,=6.0641,=4.9006,=3.6923,=3.3331,=0.1300,=10.1640,=5.2849,=3.6761,=0.0083,=0.8074,=0.0082,=0.0053,=0.0042
2025-01-13,11.51,1.29,20.46,1.72,7.028897306689835,0.4606265876375952,0.2392040643522438,0.7112616426756986,0.2853513971210838,=0.7072,=78.6282,=53.1411,=46.8519,=3.3553,=0.1436,=6.0641,=4.9001,=3.6892,=3.3664,=0.1372,=10.1640,=5.2841,=3.6726,=0.0083,=0.8002,=0.0083,=0.0053,=0.0042
2025-01-14,11.74,1.32,21.13,1.77,6.873287563884157,0.5372565622353938,0.3120237087214225,0.7646062658763759,0.3916172734970364,=0.8197,=78.6477,=53.1603,=46.8519,=3.4676,=0.1665,=6.0641,=4.8940,=3.6882,=3.4654,=0.1628,=10.1640,=5.2815,=3.6703,=0.0080,=0.7599,=0.0083,=0.0053,=0.0042
2025-01-15,11.68,1.31,20.95,1.76,6.928643835616438,0.5143945808636748,0.2811176968670618,0.7519051651143099,0.3670618120237087,=0.7932,=78.6282,=53.1795,=46.8663,=3.4330,=0.1627,=6.0583,=4.8878,=3.6882,=3.4400,=0.1581,=10.1228,=5.2790,=3.6703,=0.0081,=0.7711,=0.0082,=0.0053,=0.0042
2025-01-16,11.72,1.31,21.04,1.76,6.893023208191126,0.5304826418289585,0.281541066892464,0.7603725656223539,0.3674851820491109,=0.8255,=78.6477,=53.1966,=46.8663,=3.4630,=0.1671,=6.0583,=4.8876,=3.6858,=3.4747,=0.1680,=10.1228,=5.2788,=3.6702,=0.0080,=0.7548,=0.0082,=0.0053,=0.0042
2025-01-17,11.73,1.31,21.21,1.78,6.865849190110827,0.5355630821337849,0.2819644369178662,0.7705334462320068,0.4204064352243861,=0.8468,=78.6962,=53.2138,=46.8663,=3.4741,=0.1697,=6.0583,=4.8874,=3.6827,=3.4711,=0.1670,=10.1228,=5.2787,=3.6548,=0.0079,=0.7514,=0.0082,=0.0053,=0.0042
2025-01-20,11.72,1.31,21.3,1.79,6.857723208191127,0.5309060118543607,0.2823878069432684,0.7739204064352244,0.4470787468247248,=0.8488,=78.7320,=53.2182,=46.8663,=3.4580,=0.1659,=6.0583,=4.8862,=3.6797,=3.4664,=0.1650,=10.1228,=5.2786,=3.6463,=0.0080,=0.7534,=0.0082,=0.0053,=0.0042
2025-01-21,11.7,1.31,21.36,1.79,6.897408547008547,0.5224386113463166,0.2828111769686706,0.7756138865368332,0.447502116850127,=0.8654,=78.7922,=53.2227,=46.8663,=3.4530,=0.1658,=6.0583,=4.8850,=3.6784,=3.4482,=0.1612,=10.1228,=5.2785,=3.6454,=0.0080,=0.7573,=0.0082,=0.0053,=0.0042
2025-01-22,11.59,1.3,21.53,1.8,6.967927696289905,0.4877222692633362,0.2591024555461473,0.7764606265876376,0.4716342082980524,=0.8591,=78.7922,=53.2250,=46.8759,=3.4410,=0.1638,=6.0540,=4.8833,=3.6784,=3.4298,=0.1537,=10.1127,=5.2766,=3.6454,=0.0080,=0.7649,=0.0082,=0.0053,=0.0042
2025-01-23,11.68,1.31,21.46,1.79,6.897143835616438,0.5131244707874683,0.2840812870448772,0.7747671464860287,0.4479254868755292,=0.8583,=78.8085,=53.2272,=46.8759,=3.4489,=0.1654,=6.0540,=4.8817,=3.6780,=3.4268,=0.1508,=10.1127,=5.2746,=3.6278,=0.0080,=0.7660,=0.0082,=0.0053,=0.0042
2025-01-24,11.72,1.31,21.7,1.81,6.875923208191126,0.5304826418289585,0.2845046570702794,0.7785774767146486,0.4949195596951736,=0.8676,=78.8188,=53.2707,=46.8759,=3.4927,=0.1744,=6.0540,=4.8804,=3.6763,=3.4697,=0.1699,=10.1127,=5.2742,=3.6262,=0.0079,=0.7470,=0.0082,=0.0053,=0.0042
2025-01-27,11.74,1.32,21.51,1.8,6.887987563884157,0.5389830508474577,0.3177966101694915,0.7745762711864407,0.4716101694915254,=0.8613,=78.8192,=53.3143,=46.8759,=3.4602,=0.1688,=6.0540,=4.8792,=3.6738,=3.4351,=0.1578,=10.1127,=5.2737,=3.6141,=0.0080,=0.7564,=0.0082,=0.0053,=0.0042
2025-02-05,11.62,1.31,21.5,1.8,6.985151979345956,0.4944915254237288,0.2834745762711864,0.773728813559322,0.4720338983050847,=0.8122,=78.9306,=53.3890,=46.8759,=3.4716,=0.1723,=6.0540,=4.8786,=3.6584,=3.4277,=0.1522,=10.1127,=5.2733,=3.6128,=0.0080,=0.7639,=0.0082,=0.0053,=0.0042
2025-02-06,11.73,1.32,21.93,1.84,6.929349190110827,0.5347457627118644,0.3173728813559322,0.7813559322033898,0.5635593220338984,=0.8452,=78.9306,=53.4637,=46.8781,=3.5945,=0.1894,=6.0512,=4.8781,=3.6584,=3.5363,=0.1940,=10.1042,=5.2729,=3.6128,=0.0078,=0.7277,=0.0082,=0.0053,=0.0042
2025-02-07,11.83,1.33,22.22,1.86,6.849885376162299,0.5661016949152542,0.3538135593220339,0.7927966101694915,0.6042372881355932,=0.8380,=78.9460,=53.4656,=46.8781,=3.6522,=0.2002,=6.0512,=4.8779,=3.6522,=3.6051,=0.2002,=10.1042,=5.2719,=3.6051,=0.0077,=0.7070,=0.0082,=0.0053,=0.0042
2025-02-10,11.85,1.33,22.37,1.87,6.804618565400844,0.5742154368108566,0.3541136556403731,0.7977099236641222,0.6238337574215437,=0.8245,=78.9569,=53.4675,=46.8781,=3.6834,=0.2073,=6.0512,=4.8777,=3.6522,=3.6054,=0.2009,=10.1042,=5.2710,=3.6051,=0.0077,=0.7009,=0.0082,=0.0053,=0.0042
2025-02-11,11.86,1.33,22.27,1.86,6.804303204047219,0.5759117896522477,0.3541136556403731,0.7947413061916879,0.602629346904156,=0.8065,=78.9852,=53.4753,=46.8781,=3.6060,=0.1916,=6.0512,=4.8765,=3.6494,=3.5206,=0.1880,=10.1042,=5.2697,=3.6006,=0.0078,=0.7312,=0.0082,=0.0053,=0.0042
2025-02-12,11.96,1.34,22.55,1.89,6.727604013377928,0.5937234944868532,0.3884648006785411,0.8032230703986429,0.6433418150975403,=0.8212,=79.0229,=53.4831,=46.8781,=3.6539,=0.2015,=6.0512,=4.8753,=3.6494,=3.5573,=0.1978,=10.1042,=5.2685,=3.5860,=0.0078,=0.7241,=0.0082,=0.0053,=0.0042
2025-02-13,11.93,1.34,22.39,1.87,6.747629673093043,0.589058524173028,0.3880407124681934,0.7981340118744699,0.6225614927905004,=0.7888,=78.9852,=53.5125,=46.8785,=3.6091,=0.1931,=6.0499,=4.8711,=3.6494,=3.5228,=0.1913,=10.0948,=5.2638,=3.5860,=0.0079,=0.7416,=0.0082,=0.0053,=0.0042
2025-02-14,12.02,1.35,22.55,1.89,6.66486755407654,0.6030534351145038,0.4206955046649703,0.8027989821882952,0.6429177268871925,=0.8207,=79.0229,=53.5420,=46.8785,=3.6464,=0.2002,=6.0499,=4.8668,=3.6464,=3.5587,=0.1993,=10.0948,=5.2592,=3.5735,=0.0078,=0.7237,=0.0082,=0.0053,=0.0042
2025-02-17,12.04,1.35,22.55,1.89,6.612247840531561,0.6068702290076335,0.4202714164546225,0.8023748939779474,0.6424936386768448,=0.8362,=79.0269,=53.5790,=46.8785,=3.6738,=0.2054,=6.0499,=4.8668,=3.6464,=3.5827,=0.2009,=10.0948,=5.2581,=3.5735,=0.0077,=0.7140,=0.0082,=0.0053,=0.0042
2025-02-18,11.99,1.35,22.18,1.86,6.639683569641367,0.5971162001696353,0.4198473282442748,0.7828668363019508,0.5988125530110263,=0.8327,=79.0464,=53.6160,=46.8785,=3.6160,=0.1935,=6.0499,=4.8667,=3.6421,=3.5480,=0.1971,=10.0948,=5.2571,=3.5587,=0.0078,=0.7351,=0.0082,=0.0054,=0.0042
2025-02-19,12.02,1.35,22.51,1.88,6.65686755407654,0.6017811704834606,0.4198473282442748,0.7998303647158609,0.6331636980491943,=0.8537,=79.0567,=53.6224,=46.8785,=3.7030,=0.2204,=6.0499,=4.8662,=3.6421,=3.5991,=0.2033,=10.0948,=5.2555,=3.5587,=0.0077,=0.7173,=0.0082,=0.0054,=0.0042
2025-02-20,11.99,1.35,22.53,1.89,6.655283569641366,0.595843935538592,0.419423240033927,0.7998303647158609,0.642069550466497,=0.8601,=79.0567,=53.6289,=46.8916,=3.7033,=0.2211,=6.0485,=4.8657,=3.6464,=3.5763,=0.2013,=10.0882,=5.2539,=3.5735,=0.0077,=0.7202,=0.0082,=0.0054,=0.0042
2025-02-21,12.09,1.35,22.86,1.91,6.551298593879239,0.6157760814249363,0.419423240033927,0.8256997455470738,0.6526717557251909,=0.8810,=79.0757,=53.6292,=46.8916,=3.7892,=0.2462,=6.0485,=4.8647,=3.6464,=3.6469,=0.2128,=10.0882,=5.2517,=3.5735,=0.0076,=0.6817,=0.0082,=0.0054,=0.0042
2025-02-24,12.03,1.35,22.82,1.91,6.550051953449709,0.6034775233248516,0.4189991518235793,0.8227311280746396,0.6522476675148431,=0.8730,=79.0916,=53.6295,=46.8916,=3.7840,=0.2432,=6.0485,=4.8638,=3.6464,=3.6347,=0.2108,=10.0882,=5.2495,=3.5735,=0.0076,=0.6919,=0.0082,=0.0054,=0.0042
2025-02-25,11.89,1.33,22.55,1.89,6.682928931875526,0.5733672603901612,0.3502968617472434,0.8002544529262087,0.6399491094147582,=0.8668,=79.1246,=53.6883,=46.8916,=3.7916,=0.2493,=6.0485,=4.8634,=3.6464,=3.6359,=0.2115,=10.0882,=5.2490,=3.5735,=0.0076,=0.6949,=0.0082,=0.0054,=0.0042
2025-02-26,11.96,1.34,22.76,1.91,6.636104013377927,0.5873621713316369,0.3850720949957591,0.81509754028838,0.6518235793044953,=0.8678,=79.1429,=53.7471,=46.8916,=3.8799,=0.2770,=6.0485,=4.8630,=3.6464,=3.7650,=0.2329,=10.0882,=5.2485,=3.5735,=0.0075,=0.6547,=0.0082,=0.0054,=0.0042
2025-02-27,12.0,1.35,22.72,1.9,6.575733333333332,0.5966921119592875,0.4189991518235793,0.8100084817642069,0.6458863443596268,=0.8535,=79.1429,=53.8522,=46.8955,=3.8757,=0.2758,=6.0472,=4.8606,=3.6494,=3.7530,=0.2309,=10.0879,=5.2470,=3.5763,=0.0075,=0.6622,=0.0082,=0.0054,=0.0042
2025-02-28,11.82,1.33,22.0,1.85,6.745036886632826,0.5491942324003393,0.3507209499575912,0.7692960135708228,0.5691263782866837,=0.8088,=79.1715,=53.9572,=46.8955,=3.7697,=0.2415,=6.0472,=4.8583,=3.6494,=3.6598,=0.2154,=10.0879,=5.2455,=3.5763,=0.0077,=0.7181,=0.0082,=0.0054,=0.0042
2025-03-03,11.81,1.32,22.11,1.85,6.7719005080440295,0.5466497031382528,0.31509754028838,0.7735368956743003,0.5687022900763359,=0.8251,=79.2102,=53.9655,=46.8955,=3.7993,=0.2520,=6.0472,=4.8580,=3.6494,=3.6916,=0.2215,=10.0879,=5.2453,=3.5763,=0.0076,=0.6933,=0.0082,=0.0054,=0.0042
2025-03-04,11.75,1.32,22.24,1.87,6.80273829787234,0.5284139100932994,0.3155216284987277,0.7824427480916031,0.6145038167938931,=0.8163,=79.2460,=53.9737,=46.8955,=3.8344,=0.2643,=6.0472,=4.8576,=3.6494,=3.6921,=0.2222,=10.0879,=5.2450,=3.5763,=0.0076,=0.6918,=0.0082,=0.0054,=0.0042
2025-03-05,11.84,1.33,22.25,1.87,6.737645945945946,0.5589482612383376,0.3528413910093299,0.7828668363019508,0.6140797285835454,=0.8111,=79.3130,=53.9904,=46.8955,=3.8035,=0.2551,=6.0472,=4.8555,=3.6494,=3.6586,=0.2149,=10.0879,=5.2445,=3.5763,=0.0077,=0.7108,=0.0082,=0.0054,=0.0042
2025-03-06,11.94,1.34,22.54,1.89,6.629709380234507,0.5826972010178118,0.3880407124681934,0.7960135708227312,0.6378286683630195,=0.8578,=79.3130,=54.0070,=46.9126,=3.8591,=0.2737,=6.0446,=4.8533,=3.6522,=3.7161,=0.2263,=10.0778,=5.2440,=3.5827,=0.0075,=0.6699,=0.0082,=0.0054,=0.0042
2025-03-07,11.92,1.34,22.45,1.88,6.589061744966443,0.5767599660729432,0.3884648006785411,0.7917726887192537,0.6268023748939779,=0.8543,=79.4241,=54.0179,=46.9126,=3.8261,=0.2627,=6.0446,=4.8528,=3.6522,=3.6844,=0.2198,=10.0778,=5.2380,=3.5827,=0.0076,=0.6738,=0.0082,=0.0054,=0.0042
2025-03-10,11.85,1.33,22.49,1.89,6.626018565400844,0.5610687022900763,0.3532654792196777,0.7926208651399491,0.6374045801526718,=0.8625,=79.4564,=54.0288,=46.9126,=3.8276,=0.2634,=6.0446,=4.8523,=3.6522,=3.7047,=0.2250,=10.0778,=5.2320,=3.5827,=0.0075,=0.6696,=0.0082,=0.0054,=0.0042
2025-03-11,11.89,1.33,22.6,1.9,6.525128931875526,0.5699152542372882,0.3533898305084745,0.8050847457627118,0.6457627118644068,=0.8501,=79.4892,=54.0722,=46.9126,=3.8359,=0.2667,=6.0446,=4.8517,=3.6522,=3.7031,=0.2248,=10.0778,=5.2309,=3.5827,=0.0075,=0.6673,=0.0082,=0.0054,=0.0042
2025-03-12,11.86,1.33,22.54,1.89,6.598303204047219,0.563135593220339,0.3538135593220339,0.7949152542372881,0.6364406779661017,=0.8244,=79.5049,=54.1156,=46.9126,=3.7976,=0.2504,=6.0446,=4.8511,=3.6522,=3.6590,=0.2148,=10.0778,=5.2297,=3.5827,=0.0076,=0.6952,=0.0082,=0.0054,=0.0042
