date,year,month,index_code,turnover
2016-01-29,2016,1,932.0,0.000945412952507
2016-01-29,2016,1,995.0,0.0044671344492536
2016-01-29,2016,1,12.0,0.0021083884768783
2016-02-01,2016,2,300.0,0.0299186163069345
2016-02-01,2016,2,905.0,0.0119856263856666
2016-02-01,2016,2,932.0,0.0007771356891523
2016-02-01,2016,2,995.0,0.0033998513226762
2016-02-01,2016,2,12.0,0.002374090481771
2016-02-02,2016,2,300.0,0.0299196115669492
2016-02-02,2016,2,905.0,0.0119163069236589
2016-02-02,2016,2,932.0,0.0007646422710091
2016-02-02,2016,2,995.0,0.0036866361108095
2016-02-02,2016,2,12.0,0.0114400154574437
2016-02-03,2016,2,300.0,0.0262456679166218
2016-02-03,2016,2,905.0,0.0112796389701351
2016-02-03,2016,2,932.0,0.0006090708772657
2016-02-03,2016,2,995.0,0.0030185623014301
2016-02-03,2016,2,12.0,0.0020558793788603
2016-02-04,2016,2,300.0,0.0307494485318752
2016-02-04,2016,2,905.0,0.0124240441074301
2016-02-04,2016,2,932.0,0.000801930535083
2016-02-04,2016,2,995.0,0.0037809360158771
2016-02-04,2016,2,12.0,0.0008089483240403
2016-02-05,2016,2,300.0,0.0259299187627729
2016-02-05,2016,2,905.0,0.009899999064298
2016-02-05,2016,2,932.0,0.0006804598614627
2016-02-05,2016,2,995.0,0.00307812806061
2016-02-05,2016,2,12.0,0.0015556142124136
2016-02-15,2016,2,300.0,0.0247460755344864
2016-02-15,2016,2,905.0,0.0094620456101227
2016-02-15,2016,2,932.0,0.0006065108427606
2016-02-15,2016,2,995.0,0.0029716990751357
2016-02-15,2016,2,12.0,0.0006592107293488
2016-02-16,2016,2,300.0,0.0370689317047712
2016-02-16,2016,2,905.0,0.0140409429238357
2016-02-16,2016,2,932.0,0.0009004125854396
2016-02-16,2016,2,995.0,0.0049363900459059
2016-02-16,2016,2,12.0,0.0012447777699196
2016-02-17,2016,2,300.0,0.041879923416424
2016-02-17,2016,2,905.0,0.015169363627899
2016-02-17,2016,2,932.0,0.0010084829821377
2016-02-17,2016,2,995.0,0.0052067837879982
2016-02-17,2016,2,12.0,0.0015433240965172
2016-02-18,2016,2,300.0,0.040737958783757
2016-02-18,2016,2,905.0,0.0157315321754717
2016-02-18,2016,2,932.0,0.0010831464016723
2016-02-18,2016,2,995.0,0.0052774157625201
2016-02-18,2016,2,12.0,0.0032826444793086
2016-02-19,2016,2,300.0,0.0286205404732294
2016-02-19,2016,2,905.0,0.0117702668577189
2016-02-19,2016,2,932.0,0.0007859628755894
2016-02-19,2016,2,995.0,0.0037803089984462
2016-02-19,2016,2,12.0,0.0010613856931679
2016-02-22,2016,2,300.0,0.0451917067346229
2016-02-22,2016,2,905.0,0.0154529489624611
2016-02-22,2016,2,932.0,0.0011154628772335
2016-02-22,2016,2,995.0,0.0052038547701284
2016-02-22,2016,2,12.0,0.0026564644206306
2016-02-23,2016,2,300.0,0.0364370878397909
2016-02-23,2016,2,905.0,0.0144757229223292
2016-02-23,2016,2,932.0,0.0010495792607062
2016-02-23,2016,2,995.0,0.0049705997767287
2016-02-23,2016,2,12.0,0.0013539462612169
2016-02-24,2016,2,300.0,0.035948233584013
2016-02-24,2016,2,905.0,0.0146979131058315
2016-02-24,2016,2,932.0,0.0010960527224924
2016-02-24,2016,2,995.0,0.0069501082093326
2016-02-24,2016,2,12.0,0.0027651304046331
2016-02-25,2016,2,300.0,0.0540744332334047
2016-02-25,2016,2,905.0,0.019670748332934
2016-02-25,2016,2,932.0,0.0013574590989387
2016-02-25,2016,2,995.0,0.0093519749360794
2016-02-25,2016,2,12.0,0.0030876470739351
2016-02-26,2016,2,300.0,0.0362783596916043
2016-02-26,2016,2,905.0,0.0141367979255569
2016-02-26,2016,2,932.0,0.0009352021941144
2016-02-26,2016,2,995.0,0.0065732666388306
2016-02-26,2016,2,12.0,0.0022343590500831
2016-02-29,2016,2,300.0,0.0449496101953558
2016-02-29,2016,2,905.0,0.0162048822581495
2016-02-29,2016,2,932.0,0.0011333586888767
2016-02-29,2016,2,995.0,0.0059763363994789
2016-02-29,2016,2,12.0,0.0071095356438759
2016-03-01,2016,3,300.0,0.039596736472658
2016-03-01,2016,3,905.0,0.0147623235747359
2016-03-01,2016,3,932.0,0.0009158692509998
2016-03-01,2016,3,995.0,0.0050318965874694
2016-03-01,2016,3,12.0,0.0072203161227753
2016-03-02,2016,3,300.0,0.0576706465665989
2016-03-02,2016,3,905.0,0.0192367642897418
2016-03-02,2016,3,932.0,0.0011874537579399
2016-03-02,2016,3,995.0,0.0073001269648758
2016-03-02,2016,3,12.0,0.00213922360388
2016-03-03,2016,3,300.0,0.0565996922596031
2016-03-03,2016,3,905.0,0.0222482035154372
2016-03-03,2016,3,932.0,0.0014741221062503
2016-03-03,2016,3,995.0,0.0067479627992122
2016-03-03,2016,3,12.0,0.0035396764252696
2016-03-04,2016,3,300.0,0.0708404416446609
2016-03-04,2016,3,905.0,0.019359382207184
2016-03-04,2016,3,932.0,0.0015459037238665
2016-03-04,2016,3,995.0,0.0073565612871978
2016-03-04,2016,3,12.0,0.0007351932928473
2016-03-07,2016,3,300.0,0.0426630799010577
2016-03-07,2016,3,905.0,0.0151533861168998
2016-03-07,2016,3,932.0,0.0011679455214816
2016-03-07,2016,3,995.0,0.0045978705998998
2016-03-07,2016,3,12.0,0.0020290753648862
2016-03-08,2016,3,300.0,0.0438385061748774
2016-03-08,2016,3,905.0,0.017027085738573
2016-03-08,2016,3,932.0,0.0010204381223263
2016-03-08,2016,3,995.0,0.0047901679421944
2016-03-08,2016,3,12.0,0.0012620554222125
2016-03-09,2016,3,300.0,0.0362856834533076
2016-03-09,2016,3,905.0,0.012927689469076
2016-03-09,2016,3,932.0,0.0007924821817281
2016-03-09,2016,3,995.0,0.0036716546382071
2016-03-09,2016,3,12.0,0.0026117244786019
2016-03-10,2016,3,300.0,0.0252467676640959
2016-03-10,2016,3,905.0,0.0107859420262559
2016-03-10,2016,3,932.0,0.0007851538776528
2016-03-10,2016,3,995.0,0.0027678815707739
2016-03-10,2016,3,12.0,0.001774777259636
2016-03-11,2016,3,300.0,0.0242964426144126
2016-03-11,2016,3,905.0,0.009039786661129
2016-03-11,2016,3,932.0,0.0005969552927771
2016-03-11,2016,3,995.0,0.0027886442537254
2016-03-11,2016,3,12.0,0.0024514885895109
2016-03-14,2016,3,300.0,0.0381997706878386
2016-03-14,2016,3,905.0,0.0140578425084217
2016-03-14,2016,3,932.0,0.00106978491777
2016-03-14,2016,3,995.0,0.0045275603948339
2016-03-14,2016,3,12.0,0.0013681198613238
2016-03-15,2016,3,300.0,0.0319736504725541
2016-03-15,2016,3,905.0,0.011750219555619
2016-03-15,2016,3,932.0,0.0009061356360982
2016-03-15,2016,3,995.0,0.0042993026411623
2016-03-15,2016,3,12.0,0.0029747894851518
2016-03-16,2016,3,300.0,0.0403673514166353
2016-03-16,2016,3,905.0,0.0103342364749863
2016-03-16,2016,3,932.0,0.0008199324198685
2016-03-16,2016,3,995.0,0.0051615011665057
2016-03-16,2016,3,12.0,0.0014446893158478
2016-03-17,2016,3,300.0,0.0389416878667334
2016-03-17,2016,3,905.0,0.0147191308698697
2016-03-17,2016,3,932.0,0.000977586501193
2016-03-17,2016,3,995.0,0.0051329324194132
2016-03-17,2016,3,12.0,0.0023028580208973
2016-03-18,2016,3,300.0,0.0622020382961591
2016-03-18,2016,3,905.0,0.0210379573066445
2016-03-18,2016,3,932.0,0.0014927319740235
2016-03-18,2016,3,995.0,0.0090382219436765
2016-03-18,2016,3,12.0,0.002703307255989
2016-03-21,2016,3,300.0,0.0717876555230952
2016-03-21,2016,3,905.0,0.0216125788407243
2016-03-21,2016,3,932.0,0.0016626374696535
2016-03-21,2016,3,995.0,0.0085236206633706
2016-03-21,2016,3,12.0,0.0012534117677181
2016-03-22,2016,3,300.0,0.0499167326453364
2016-03-22,2016,3,905.0,0.0177305235526604
2016-03-22,2016,3,932.0,0.001314986784322
2016-03-22,2016,3,995.0,0.0065157980992695
2016-03-22,2016,3,12.0,0.0016501420418191
2016-03-23,2016,3,300.0,0.0388367469157242
2016-03-23,2016,3,905.0,0.0146530188270371
2016-03-23,2016,3,932.0,0.0009831726244271
2016-03-23,2016,3,995.0,0.0047391171460006
2016-03-23,2016,3,12.0,0.001015774161578
2016-03-24,2016,3,300.0,0.0418407782136875
2016-03-24,2016,3,905.0,0.0168548681515293
2016-03-24,2016,3,932.0,0.001166224070434
2016-03-24,2016,3,995.0,0.0053584353675622
2016-03-24,2016,3,12.0,0.0020944767627692
2016-03-25,2016,3,300.0,0.0304568178854512
2016-03-25,2016,3,905.0,0.0128724311308511
2016-03-25,2016,3,932.0,0.0010558449339602
2016-03-25,2016,3,995.0,0.0038438603070553
2016-03-25,2016,3,12.0,0.000938867586912
2016-03-28,2016,3,300.0,0.0326343247748702
2016-03-28,2016,3,905.0,0.0155325899693562
2016-03-28,2016,3,932.0,0.001396180616419
2016-03-28,2016,3,995.0,0.0045592611550585
2016-03-28,2016,3,12.0,0.0015971384772611
2016-03-29,2016,3,300.0,0.0310309487435455
2016-03-29,2016,3,905.0,0.0133410586559948
2016-03-29,2016,3,932.0,0.000908835605063
2016-03-29,2016,3,995.0,0.0044170878943621
2016-03-29,2016,3,12.0,0.0012951976499137
2016-03-30,2016,3,300.0,0.036627002355209
2016-03-30,2016,3,905.0,0.0143480650029824
2016-03-30,2016,3,932.0,0.0009624596682059
2016-03-30,2016,3,995.0,0.0048705859100318
2016-03-30,2016,3,12.0,0.0017834166714562
2016-03-31,2016,3,300.0,0.0377715196104022
2016-03-31,2016,3,905.0,0.0154188742544852
2016-03-31,2016,3,932.0,0.0009817471505973
2016-03-31,2016,3,995.0,0.0050374914284949
2016-03-31,2016,3,12.0,0.0008186943335993
2016-04-01,2016,4,300.0,0.0366623179836711
2016-04-01,2016,4,905.0,0.0139144654085996
2016-04-01,2016,4,932.0,0.0008995426430844
2016-04-01,2016,4,995.0,0.0040709012281067
2016-04-01,2016,4,12.0,0.0005848590470353
2016-04-05,2016,4,300.0,0.0447383667750451
2016-04-05,2016,4,905.0,0.0167886193501302
2016-04-05,2016,4,932.0,0.0011069038912944
2016-04-05,2016,4,995.0,0.0058928037562878
2016-04-05,2016,4,12.0,0.0006093442915847
2016-04-06,2016,4,300.0,0.0368980113141007
2016-04-06,2016,4,905.0,0.0165534390016563
2016-04-06,2016,4,932.0,0.0009844123945666
2016-04-06,2016,4,995.0,0.0050445172295455
2016-04-06,2016,4,12.0,0.0010854240575789
2016-04-07,2016,4,300.0,0.0350262727893085
2016-04-07,2016,4,905.0,0.0176477137326307
2016-04-07,2016,4,932.0,0.0009985856657903
2016-04-07,2016,4,995.0,0.0049370331733121
2016-04-07,2016,4,12.0,0.0010911150248222
2016-04-08,2016,4,300.0,0.0317056849835798
2016-04-08,2016,4,905.0,0.0143741095023912
2016-04-08,2016,4,932.0,0.0008360991341852
2016-04-08,2016,4,995.0,0.0041766404531497
2016-04-08,2016,4,12.0,0.0019544030474537
2016-04-11,2016,4,300.0,0.0387643924514937
2016-04-11,2016,4,905.0,0.0162111539742715
2016-04-11,2016,4,932.0,0.0010329277634009
2016-04-11,2016,4,995.0,0.0048810350564333
2016-04-11,2016,4,12.0,0.0009657286489865
2016-04-12,2016,4,300.0,0.0288553300501794
2016-04-12,2016,4,905.0,0.0139237050505431
2016-04-12,2016,4,932.0,0.0008586230917099
2016-04-12,2016,4,995.0,0.0038238598645157
2016-04-12,2016,4,12.0,0.0017277644192439
2016-04-13,2016,4,300.0,0.0599788083766917
2016-04-13,2016,4,905.0,0.020962365464282
2016-04-13,2016,4,932.0,0.0012762842768655
2016-04-13,2016,4,995.0,0.0074430124686421
2016-04-13,2016,4,12.0,0.0039451143265451
2016-04-14,2016,4,300.0,0.034543080048061
2016-04-14,2016,4,905.0,0.0154780412864708
2016-04-14,2016,4,932.0,0.000899450321524
2016-04-14,2016,4,995.0,0.0045141440803102
2016-04-14,2016,4,12.0,0.0011662296567079
2016-04-15,2016,4,300.0,0.0305016125212203
2016-04-15,2016,4,905.0,0.0129689091293553
2016-04-15,2016,4,932.0,0.0007523820883113
2016-04-15,2016,4,995.0,0.0039759395446579
2016-04-15,2016,4,12.0,0.0017975898849166
2016-04-18,2016,4,300.0,0.0300732483948194
2016-04-18,2016,4,905.0,0.0128001729605257
2016-04-18,2016,4,932.0,0.0007488974065191
2016-04-18,2016,4,995.0,0.0038300868312151
2016-04-18,2016,4,12.0,0.0012414925639652
2016-04-19,2016,4,300.0,0.0249734011919205
2016-04-19,2016,4,905.0,0.0110076325700921
2016-04-19,2016,4,932.0,0.0006771927082602
2016-04-19,2016,4,995.0,0.0036291657363994
2016-04-19,2016,4,12.0,0.001797280750982
2016-04-20,2016,4,300.0,0.05099230814209
2016-04-20,2016,4,905.0,0.0194821051663234
2016-04-20,2016,4,932.0,0.0013690200366298
2016-04-20,2016,4,995.0,0.0066396473065379
2016-04-20,2016,4,12.0,0.0014974361590856
2016-04-21,2016,4,300.0,0.0331432486142675
2016-04-21,2016,4,905.0,0.0142041716507427
2016-04-21,2016,4,932.0,0.0008864757602414
2016-04-21,2016,4,995.0,0.0031618349716182
2016-04-21,2016,4,12.0,0.0051976045993733
2016-04-22,2016,4,300.0,0.0242774473912729
2016-04-22,2016,4,905.0,0.0103677413612983
2016-04-22,2016,4,932.0,0.0007044029110646
2016-04-22,2016,4,995.0,0.002409819076922
2016-04-22,2016,4,12.0,0.002302048500319
2016-04-25,2016,4,300.0,0.0213531455870321
2016-04-25,2016,4,905.0,0.0095405818626959
2016-04-25,2016,4,932.0,0.0006367038194313
2016-04-25,2016,4,995.0,0.002880678769669
2016-04-25,2016,4,12.0,0.0016811104582843
2016-04-26,2016,4,300.0,0.0185648773371339
2016-04-26,2016,4,905.0,0.0092702843318245
2016-04-26,2016,4,932.0,0.0007277115101133
2016-04-26,2016,4,995.0,0.0023300949181356
2016-04-26,2016,4,12.0,0.0023878667901273
2016-04-27,2016,4,300.0,0.0189531708990383
2016-04-27,2016,4,905.0,0.0100938373350569
2016-04-27,2016,4,932.0,0.0007280839392015
2016-04-27,2016,4,995.0,0.002735472456736
2016-04-27,2016,4,12.0,0.0011877905194871
2016-04-28,2016,4,300.0,0.0221069037623145
2016-04-28,2016,4,905.0,0.0100880437451766
2016-04-28,2016,4,932.0,0.0007967250783812
2016-04-28,2016,4,995.0,0.0030834552898015
2016-04-28,2016,4,12.0,0.002172590970888
2016-04-29,2016,4,300.0,0.0183827886002828
2016-04-29,2016,4,905.0,0.0083039691632944
2016-04-29,2016,4,932.0,0.0009571262330296
2016-04-29,2016,4,995.0,0.0027893772804054
2016-04-29,2016,4,12.0,0.0010759043680273
2016-05-03,2016,5,300.0,0.0305472578527107
2016-05-03,2016,5,905.0,0.0122953586682608
2016-05-03,2016,5,932.0,0.0013519412468539
2016-05-03,2016,5,995.0,0.0040811664103826
2016-05-03,2016,5,12.0,0.0010152413155124
2016-05-04,2016,5,300.0,0.028310799850816
2016-05-04,2016,5,905.0,0.0120840133275351
2016-05-04,2016,5,932.0,0.001169634127322
2016-05-04,2016,5,995.0,0.0038149053931777
2016-05-04,2016,5,12.0,0.0012048717637979
2016-05-05,2016,5,300.0,0.0232531242221337
2016-05-05,2016,5,905.0,0.0104063300061881
2016-05-05,2016,5,932.0,0.0008233906228033
2016-05-05,2016,5,995.0,0.0029444459841973
2016-05-05,2016,5,12.0,0.0012962991312334
2016-05-06,2016,5,300.0,0.0347181948111938
2016-05-06,2016,5,905.0,0.0164483936815114
2016-05-06,2016,5,932.0,0.0010995870819554
2016-05-06,2016,5,995.0,0.0051334138597801
2016-05-06,2016,5,12.0,0.0010497376022649
2016-05-09,2016,5,300.0,0.032368864648692
2016-05-09,2016,5,905.0,0.0136208546590694
2016-05-09,2016,5,932.0,0.0010977048905286
2016-05-09,2016,5,995.0,0.0044598509698658
2016-05-09,2016,5,12.0,0.0018360891903262
2016-05-10,2016,5,300.0,0.0224331777400107
2016-05-10,2016,5,905.0,0.0091755879528048
2016-05-10,2016,5,932.0,0.0010103745166847
2016-05-10,2016,5,995.0,0.0026386987286672
2016-05-10,2016,5,12.0,0.0010608895715296
2016-05-11,2016,5,300.0,0.0265323793981398
2016-05-11,2016,5,905.0,0.0101357627707957
2016-05-11,2016,5,932.0,0.0019028347435875
2016-05-11,2016,5,995.0,0.0031268447188115
2016-05-11,2016,5,12.0,0.0007176464591112
2016-05-12,2016,5,300.0,0.0254893961012084
2016-05-12,2016,5,905.0,0.0101661156568739
2016-05-12,2016,5,932.0,0.0012027058996956
2016-05-12,2016,5,995.0,0.0054734669194083
2016-05-12,2016,5,12.0,0.000727294724442
2016-05-13,2016,5,300.0,0.0203678305395073
2016-05-13,2016,5,905.0,0.0092883876988844
2016-05-13,2016,5,932.0,0.0010640892921406
2016-05-13,2016,5,995.0,0.003464971841154
2016-05-13,2016,5,12.0,0.0011473027065209
2016-05-16,2016,5,300.0,0.0192103134129742
2016-05-16,2016,5,905.0,0.0099716953443089
2016-05-16,2016,5,932.0,0.0011126050353798
2016-05-16,2016,5,995.0,0.0027623319735547
2016-05-16,2016,5,12.0,0.0027485237598309
2016-05-17,2016,5,300.0,0.0211528179454152
2016-05-17,2016,5,905.0,0.0112705152821715
2016-05-17,2016,5,932.0,0.0011070350114261
2016-05-17,2016,5,995.0,0.0030272361379512
2016-05-17,2016,5,12.0,0.0014414603574541
2016-05-18,2016,5,300.0,0.0269603645459179
2016-05-18,2016,5,905.0,0.01131285253409
2016-05-18,2016,5,932.0,0.0010175070447868
2016-05-18,2016,5,995.0,0.0039435328764321
2016-05-18,2016,5,12.0,0.0012243021576325
2016-05-19,2016,5,300.0,0.0197368705306122
2016-05-19,2016,5,905.0,0.0099596963541426
2016-05-19,2016,5,932.0,0.0008283376226005
2016-05-19,2016,5,995.0,0.0026463911534977
2016-05-19,2016,5,12.0,0.0016184177037998
2016-05-20,2016,5,300.0,0.0182186063495178
2016-05-20,2016,5,905.0,0.0097570263716351
2016-05-20,2016,5,932.0,0.000720849947078
2016-05-20,2016,5,995.0,0.0026972795758454
2016-05-20,2016,5,12.0,0.0008727350231587
2016-05-23,2016,5,300.0,0.0193368655260731
2016-05-23,2016,5,905.0,0.0108061023059566
2016-05-23,2016,5,932.0,0.0008346990933029
2016-05-23,2016,5,995.0,0.0029705007165295
2016-05-23,2016,5,12.0,0.0012873468141153
2016-05-24,2016,5,300.0,0.0191719638877174
2016-05-24,2016,5,905.0,0.0100913494236118
2016-05-24,2016,5,932.0,0.0007561413803169
2016-05-24,2016,5,995.0,0.0030052761712649
2016-05-24,2016,5,12.0,0.0018875407979538
2016-05-25,2016,5,300.0,0.01851867204319
2016-05-25,2016,5,905.0,0.0093265527980468
2016-05-25,2016,5,932.0,0.0007108365085449
2016-05-25,2016,5,995.0,0.0023834454883232
2016-05-25,2016,5,12.0,0.0022667107833468
2016-05-26,2016,5,300.0,0.0197091456822
2016-05-26,2016,5,905.0,0.0103867856767335
2016-05-26,2016,5,932.0,0.0007523956129273
2016-05-26,2016,5,995.0,0.0027449881347928
2016-05-26,2016,5,12.0,0.0008543352674708
2016-05-27,2016,5,300.0,0.0197449044064994
2016-05-27,2016,5,905.0,0.0104510433672091
2016-05-27,2016,5,932.0,0.0007515235663566
2016-05-27,2016,5,995.0,0.0022435158932267
2016-05-27,2016,5,12.0,0.0008442996411026
2016-05-30,2016,5,300.0,0.0205753328485575
2016-05-30,2016,5,905.0,0.0085598505773188
2016-05-30,2016,5,932.0,0.0011202831361872
2016-05-30,2016,5,995.0,0.0021000665021658
2016-05-30,2016,5,12.0,0.0012436066220195
2016-05-31,2016,5,300.0,0.0438114788803493
2016-05-31,2016,5,905.0,0.0160136061238991
2016-05-31,2016,5,932.0,0.0015562878446646
2016-05-31,2016,5,995.0,0.0051742324299265
2016-05-31,2016,5,12.0,0.0016340443941138
2016-06-01,2016,6,300.0,0.0358002845709935
2016-06-01,2016,6,905.0,0.0158214709949144
2016-06-01,2016,6,932.0,0.0013895910677991
2016-06-01,2016,6,995.0,0.0040240417258322
2016-06-01,2016,6,12.0,0.0018304283660513
2016-06-02,2016,6,300.0,0.027155260964289
2016-06-02,2016,6,905.0,0.0135096009341035
2016-06-02,2016,6,932.0,0.001123873956866
2016-06-02,2016,6,995.0,0.0032771737482969
2016-06-02,2016,6,12.0,0.0021268884096966
2016-06-03,2016,6,300.0,0.0318223295454901
2016-06-03,2016,6,905.0,0.0140641633470659
2016-06-03,2016,6,932.0,0.0015949690384541
2016-06-03,2016,6,995.0,0.0041373183119287
2016-06-03,2016,6,12.0,0.001577278076397
2016-06-06,2016,6,300.0,0.02412672723063
2016-06-06,2016,6,905.0,0.01215375438295
2016-06-06,2016,6,932.0,0.0011746009562129
2016-06-06,2016,6,995.0,0.003513644904633
2016-06-06,2016,6,12.0,0.0007394667209444
2016-06-07,2016,6,300.0,0.0216956696360842
2016-06-07,2016,6,905.0,0.0115126795654913
2016-06-07,2016,6,932.0,0.0009711520535536
2016-06-07,2016,6,995.0,0.0029584193975855
2016-06-07,2016,6,12.0,0.0017710429572716
2016-06-08,2016,6,300.0,0.0241125513829707
2016-06-08,2016,6,905.0,0.012201137373632
2016-06-08,2016,6,932.0,0.0009170360003008
2016-06-08,2016,6,995.0,0.0033188078327875
2016-06-08,2016,6,12.0,0.0015830932346225
2016-06-13,2016,6,300.0,0.0303214635945578
2016-06-13,2016,6,905.0,0.0151641357681376
2016-06-13,2016,6,932.0,0.0011679718238491
2016-06-13,2016,6,995.0,0.0043023497495006
2016-06-13,2016,6,12.0,0.0020088576043137
2016-06-14,2016,6,300.0,0.0215474067964614
2016-06-14,2016,6,905.0,0.0107644068528956
2016-06-14,2016,6,932.0,0.0011133040579541
2016-06-14,2016,6,12.0,0.0033156897406875
2016-06-15,2016,6,300.0,0.0280433045776365
2016-06-15,2016,6,905.0,0.0152664129056925
2016-06-15,2016,6,932.0,0.0013935183940607
2016-06-15,2016,6,12.0,0.0014686915947262
2016-06-16,2016,6,300.0,0.0268120894762778
2016-06-16,2016,6,905.0,0.0161926871813636
2016-06-16,2016,6,932.0,0.0013215190518669
2016-06-16,2016,6,12.0,0.0022184063663984
2016-06-17,2016,6,300.0,0.0274576149940344
2016-06-17,2016,6,905.0,0.0149333969007449
2016-06-17,2016,6,932.0,0.0011839454386195
2016-06-17,2016,6,12.0,0.0016466958560779
2016-06-20,2016,6,300.0,0.0204284615093003
2016-06-20,2016,6,905.0,0.0124516391006435
2016-06-20,2016,6,932.0,0.0010620441111902
2016-06-20,2016,6,12.0,0.0014238499727015
2016-06-21,2016,6,300.0,0.028318203416392
2016-06-21,2016,6,905.0,0.0148966740991714
2016-06-21,2016,6,932.0,0.001053413308913
2016-06-21,2016,6,12.0,0.0016534471813103
2016-06-22,2016,6,300.0,0.0212150416038999
2016-06-22,2016,6,905.0,0.0120516756350511
2016-06-22,2016,6,932.0,0.0008228529304693
2016-06-22,2016,6,12.0,0.0023148546653717
2016-06-23,2016,6,300.0,0.0217339904796336
2016-06-23,2016,6,905.0,0.0130440425454327
2016-06-23,2016,6,932.0,0.0009659624460731
2016-06-23,2016,6,12.0,0.0023667077102744
2016-06-24,2016,6,300.0,0.0340549007118588
2016-06-24,2016,6,905.0,0.0166711048475342
2016-06-24,2016,6,932.0,0.0013456874831815
2016-06-24,2016,6,12.0,0.0036677606104079
2016-06-27,2016,6,300.0,0.0266835715182993
2016-06-27,2016,6,905.0,0.0139055032585682
2016-06-27,2016,6,932.0,0.0010940946474612
2016-06-27,2016,6,12.0,0.0031966763922364
2016-06-28,2016,6,300.0,0.0293408390700041
2016-06-28,2016,6,905.0,0.015546877115735
2016-06-28,2016,6,932.0,0.00127576535157
2016-06-28,2016,6,12.0,0.003038917197048
2016-06-29,2016,6,300.0,0.0329136247814456
2016-06-29,2016,6,905.0,0.0152045991292444
2016-06-29,2016,6,932.0,0.0010743387058139
2016-06-29,2016,6,12.0,0.0027571202029812
2016-06-30,2016,6,300.0,0.0252677911082744
2016-06-30,2016,6,905.0,0.0126234566409308
2016-06-30,2016,6,932.0,0.0010001672909585
2016-06-30,2016,6,12.0,0.0025844104775797
2016-07-01,2016,7,300.0,0.022746269418553
2016-07-01,2016,7,905.0,0.0120778797288211
2016-07-01,2016,7,932.0,0.0008505229927716
2016-07-01,2016,7,12.0,0.0030585547040889
2016-07-04,2016,7,300.0,0.0415984945217892
2016-07-04,2016,7,905.0,0.0160590664359605
2016-07-04,2016,7,932.0,0.0012858864412824
2016-07-04,2016,7,12.0,0.0025925442459651
2016-07-05,2016,7,300.0,0.0406022277351972
2016-07-05,2016,7,905.0,0.017214883790666
2016-07-05,2016,7,932.0,0.0013287048312497
2016-07-05,2016,7,12.0,0.0012711953559704
2016-07-06,2016,7,300.0,0.0388265676118283
2016-07-06,2016,7,905.0,0.0150966537443962
2016-07-06,2016,7,932.0,0.0015648216388486
2016-07-06,2016,7,12.0,0.0016264341964381
2016-07-07,2016,7,300.0,0.0369460752397074
2016-07-07,2016,7,905.0,0.0177938734702228
2016-07-07,2016,7,932.0,0.0018125062054861
2016-07-07,2016,7,12.0,0.0033828815995238
2016-07-08,2016,7,300.0,0.0281099574598719
2016-07-08,2016,7,905.0,0.0139788564907784
2016-07-08,2016,7,932.0,0.0011012723771617
2016-07-08,2016,7,12.0,0.0014157893070811
2016-07-11,2016,7,300.0,0.0432454698704161
2016-07-11,2016,7,905.0,0.0164218427598958
2016-07-11,2016,7,932.0,0.0015708038727826
2016-07-11,2016,7,12.0,0.0028071049283874
2016-07-12,2016,7,300.0,0.0527114645626182
2016-07-12,2016,7,905.0,0.0182753929738887
2016-07-12,2016,7,932.0,0.0017557340799834
2016-07-12,2016,7,12.0,0.0031694657841114
2016-07-13,2016,7,300.0,0.0533667786825422
2016-07-13,2016,7,905.0,0.0173925363019022
2016-07-13,2016,7,932.0,0.0013648634528536
2016-07-13,2016,7,12.0,0.0021227873655965
2016-07-14,2016,7,300.0,0.0328146299214713
2016-07-14,2016,7,905.0,0.0147580134900287
2016-07-14,2016,7,932.0,0.0010396611245325
2016-07-14,2016,7,12.0,0.0018350229714849
2016-07-15,2016,7,300.0,0.0313358713759943
2016-07-15,2016,7,905.0,0.014468665191951
2016-07-15,2016,7,932.0,0.0012479822133149
2016-07-15,2016,7,12.0,0.002425073878845
2016-07-18,2016,7,300.0,0.0338172207299644
2016-07-18,2016,7,905.0,0.0139316299112627
2016-07-18,2016,7,932.0,0.0013920771518364
2016-07-18,2016,7,12.0,0.0006766724656017
2016-07-19,2016,7,300.0,0.0273646729268888
2016-07-19,2016,7,905.0,0.0125874770559044
2016-07-19,2016,7,932.0,0.0014054724713505
2016-07-19,2016,7,12.0,0.0026192509107468
2016-07-20,2016,7,300.0,0.022455257821754
2016-07-20,2016,7,905.0,0.011658027006249
2016-07-20,2016,7,932.0,0.0009999440903635
2016-07-20,2016,7,12.0,0.0032958427633991
2016-07-21,2016,7,300.0,0.0264424955642127
2016-07-21,2016,7,905.0,0.0135716087751285
2016-07-21,2016,7,932.0,0.0010568017935678
2016-07-21,2016,7,12.0,0.0024992892477398
2016-07-22,2016,7,300.0,0.0266743586833777
2016-07-22,2016,7,905.0,0.0135262881351291
2016-07-22,2016,7,932.0,0.0009878336557464
2016-07-22,2016,7,12.0,0.0017828232098297
2016-07-25,2016,7,300.0,0.0217287786473365
2016-07-25,2016,7,905.0,0.0126529543908726
2016-07-25,2016,7,932.0,0.0007716975198333
2016-07-25,2016,7,12.0,0.0019349211462063
2016-07-26,2016,7,300.0,0.02478938906064
2016-07-26,2016,7,905.0,0.0125578385562864
2016-07-26,2016,7,932.0,0.0009205487466297
2016-07-26,2016,7,12.0,0.0009152193409036
