日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM市值加权,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2021-02-03,=9138.0712,=9816.1880,=1561729452396.8501,=1286916288046,=773320974008.0001,=7.3669,=0.8011,=7.3669,=6.3788,=4.9568
2021-02-02,=9489.1739,=10193.3452,=1618456200500.2400,=1334381107765,=802959692890.4600,=7.6345,=0.8624,=7.3502,=6.3762,=4.9568
2021-02-01,=9406.0987,=10104.1051,=1604593306350.0598,=1322731851458,=795558960369.1100,=7.5691,=0.8394,=7.3324,=6.3731,=4.9568
2021-01-29,=9354.4774,=10048.6531,=1600135445415.1499,=1316745391500,=791233159756.7800,=7.5481,=0.8362,=7.3246,=6.3700,=4.9568
2021-01-28,=9543.8754,=10252.1059,=1631988979133.9900,=1342741597900,=806860861480.9301,=7.6984,=0.8810,=7.3188,=6.3639,=4.9568
2021-01-27,=9967.9150,=10707.6126,=1705215435287.8601,=1400286527149,=843457097929.2400,=8.0438,=0.9347,=7.3188,=6.3578,=4.9139
2021-01-26,=10021.2150,=10764.8679,=1711528642262.0200,=1403013423323,=847016497905.1700,=8.0736,=0.9430,=7.3070,=6.3557,=4.9139
2021-01-25,=10252.0614,=11012.8449,=1751746887041.9497,=1438461313324,=867145613077.2100,=8.2633,=0.9543,=7.2996,=6.3535,=4.9139
2021-01-22,=10385.6872,=11156.3868,=1776133230263.7903,=1459779415116,=878609860207.2699,=8.3783,=0.9628,=7.2498,=6.3505,=4.9139
2021-01-21,=10520.1411,=11300.8182,=1795860374377.1296,=1473836361166,=889409217159.2899,=8.4714,=0.9770,=7.2410,=6.3475,=4.9139
2021-01-20,=10513.6681,=11293.8648,=1794615627948.4500,=1473340171677,=889288898708.5299,=8.4655,=0.9769,=7.2410,=6.3444,=4.9014
2021-01-19,=10420.9444,=11194.2602,=1777987214930.3301,=1458347787991,=881181817360.3800,=8.3870,=0.9711,=7.2407,=6.3413,=4.9014
2021-01-18,=10589.9623,=11375.8205,=1806521804608.9600,=1481328788004,=895237260618.6099,=8.5217,=0.9797,=7.2291,=6.3396,=4.9014
2021-01-15,=9997.6936,=10739.6008,=1702012276902.3003,=1395083929308,=844333601608.6100,=8.0267,=0.9535,=7.2223,=6.3378,=4.9014
2021-01-14,=10199.6565,=10956.5510,=1736670840068.3999,=1422042621404,=861020555367.6600,=8.1901,=0.9621,=7.2214,=6.3376,=4.9014
2021-01-13,=10233.4890,=10992.8942,=1739030127693.5898,=1428069244511,=864299966574.0701,=8.2012,=0.9649,=7.2214,=6.3373,=4.8992
2021-01-12,=10040.4171,=10785.4949,=1709235059127.3203,=1401902020364,=848070059472.3700,=8.0607,=0.9648,=7.2097,=6.3349,=4.8992
2021-01-11,=9792.9762,=10519.6919,=1668262061726.8701,=1363215236905,=826547343992.4501,=7.8675,=0.9412,=7.2090,=6.3326,=4.8992
2021-01-08,=9631.2194,=10345.9315,=1637355588989.5898,=1338273611546,=812746651420.0500,=7.7218,=0.9204,=7.2076,=6.3314,=4.8992
2021-01-07,=9657.8571,=10374.5459,=1643023179583.3201,=1340911607368,=814745094413.3103,=7.7485,=0.9260,=7.1942,=6.3303,=4.8992
2021-01-06,=9575.3676,=10285.9351,=1628086737393.2700,=1326719640855,=807222581628.1399,=7.6780,=0.9139,=7.1942,=6.3244,=4.8945
2021-01-05,=9719.9260,=10441.2208,=1649834180828.0398,=1344248174789,=818643254635.3800,=7.7806,=0.9345,=7.1906,=6.3185,=4.8945
2021-01-04,=9252.3090,=9938.9030,=1570545041961.9702,=1276484172630,=778895734678.8600,=7.4067,=0.8597,=7.1783,=6.3175,=4.8945
2020-12-31,=8999.4520,=9667.2820,=1528322755806.5798,=1242540961625,=758630336686.3501,=7.2076,=0.8114,=7.1581,=6.3165,=4.8945
2020-12-30,=8877.9405,=9536.7534,=1508661236685.9399,=1225192513137,=747972558789.8201,=7.1148,=0.7898,=7.1307,=6.3134,=4.8945
2020-12-29,=8766.3210,=9416.8509,=1490163142173.1001,=1208491012636,=737078020635.6801,=7.0276,=0.7560,=7.1581,=6.3103,=4.8250
2020-12-28,=8732.7207,=9380.7572,=1484452020780.9800,=1204626463062,=734217203208.9701,=7.0007,=0.7523,=7.1581,=6.3046,=4.8250
2020-12-25,=8855.7240,=9512.8883,=1502888946251.8904,=1220113993972,=744443181070.2802,=7.0876,=0.7879,=7.1581,=6.2989,=4.8250
2020-12-24,=8924.4113,=9586.6727,=1517841602653.4900,=1229145013111,=750507083948.1201,=7.1581,=0.7994,=7.1581,=6.2980,=4.8250
2020-12-23,=8953.1273,=9617.5196,=1522128040465.2002,=1230516685014,=752244526759.0499,=7.1783,=0.8018,=7.1307,=6.2971,=4.8250
2020-12-22,=8672.0097,=9315.5408,=1478151699983.0100,=1192436652812,=728688177738.6299,=6.9709,=0.7554,=7.1307,=6.2934,=4.8027
2020-12-21,=8996.7571,=9664.3870,=1535414448409.3799,=1239278373217,=756520784260.4301,=7.2410,=0.8282,=7.1307,=6.2897,=4.8027
2020-12-18,=8781.7463,=9433.4207,=1499630575192.1797,=1197479276468,=739094841523.9000,=7.0722,=0.7785,=7.1237,=6.2870,=4.8027
2020-12-17,=8845.3133,=9501.7049,=1510547131687.5701,=1204297874546,=743623389269.3501,=7.1237,=0.7994,=7.1237,=6.2844,=4.8027
2020-12-16,=8797.6703,=9450.5265,=1502300236102.0503,=1196813216564,=739310752936.2700,=7.0848,=0.7957,=7.1223,=6.2820,=4.8027
2020-12-15,=8917.8094,=9579.5809,=1524718309544.2100,=1212761961151,=749688675646.7201,=7.1906,=0.8043,=7.1307,=6.2796,=4.7476
2020-12-14,=9011.6950,=9680.4336,=1547847437312.1299,=1225631580871,=757803529911.6000,=7.2996,=0.8318,=7.1223,=6.2766,=4.7476
2020-12-11,=8873.0045,=9531.4512,=1380365199505.1101,=1173514038871,=718299168292.8700,=6.4753,=0.6281,=7.0795,=6.2735,=4.7476
2020-12-10,=9024.1489,=9693.8117,=1392239021016.8298,=1188355130157,=728335576788.8900,=6.5310,=0.6395,=7.0795,=6.2700,=4.7476
2020-12-09,=8932.1223,=9594.9560,=1370918038227.6699,=1169054886412,=717644047270.4500,=6.4310,=0.6038,=7.0795,=6.2666,=4.7476
2020-12-08,=9216.1755,=9900.0882,=1409064098601.6201,=1202605849379,=738151640179.4700,=6.6099,=0.6751,=7.1223,=6.2657,=4.7470
2020-12-07,=9278.7464,=9967.3024,=1417139013922.9299,=1209345533386,=742160893857.9001,=6.6478,=0.6930,=7.1223,=6.2649,=4.7470
2020-12-04,=9259.5919,=9946.7265,=1411749594142.7898,=1205826526124,=740707981716.0199,=6.6225,=0.6794,=7.1223,=6.2507,=4.7470
2020-12-03,=9202.7405,=9885.6563,=1402478166397.4299,=1198411272061,=736154148718.1400,=6.5790,=0.6561,=7.1223,=6.2364,=4.7470
2020-12-02,=9304.1532,=9994.5946,=1420977544268.3298,=1208194809120,=744795690442.0400,=6.6658,=0.7029,=7.1223,=6.2331,=4.7470
2020-12-01,=9117.6619,=9794.2641,=1397054407843.9795,=1186689738306,=730973821989.1200,=6.5536,=0.6538,=7.1307,=6.2297,=4.7294
2020-11-30,=8970.1412,=9635.7962,=1376738349555.2800,=1168553299604,=720328762070.9600,=6.4583,=0.6334,=7.1307,=6.2271,=4.7294
2020-11-27,=8904.2122,=9564.9748,=1360376544334.4197,=1152230586654,=712204492304.4601,=6.3815,=0.5774,=7.1307,=6.2245,=4.7294
2020-11-26,=8876.0961,=9534.7723,=1354406889365.6101,=1146858106401,=709433188704.1000,=6.3535,=0.5663,=7.1307,=6.2204,=4.7294
2020-11-25,=8983.0926,=9649.7088,=1372510875385.7605,=1162655374051,=718855215082.8000,=6.4384,=0.6201,=7.1307,=6.2164,=4.7294
2020-11-24,=9031.9646,=9702.2074,=1378737105835.5601,=1167966080567,=721858094555.4800,=6.4676,=0.6352,=7.1942,=6.2111,=4.7200
2020-11-23,=8959.5708,=9624.4414,=1363627525544.4404,=1157784335200,=715981292386.1500,=6.3968,=0.5980,=7.1942,=6.2059,=4.7200
2020-11-20,=8929.3879,=9592.0187,=1361096080458.3701,=1155983805969,=714194815887.1699,=6.3849,=0.5902,=7.1942,=6.2002,=4.7200
2020-11-19,=8931.6052,=9594.4005,=1364706418124.1001,=1158007434030,=715645657411.5399,=6.4018,=0.6020,=7.1942,=6.1946,=4.7200
2020-11-18,=8916.2855,=9577.9440,=1360791636247.7498,=1155266804039,=713701490547.8500,=6.3835,=0.5908,=7.1942,=6.1904,=4.7200
2020-11-17,=8954.2920,=9618.7709,=1364504215066.3301,=1158931205578,=716533820959.5500,=6.4009,=0.5993,=7.2090,=6.1861,=4.7061
2020-11-16,=8865.0770,=9522.9354,=1349941980629.1001,=1146861984830,=707802110377.6100,=6.3326,=0.5648,=7.2090,=6.1776,=4.7061
2020-11-13,=8968.7924,=9634.3473,=1368757282614.5896,=1161088689089,=716865110504.1101,=6.4208,=0.6100,=7.2090,=6.1690,=4.7061
2020-11-12,=8898.5810,=9558.9257,=1357931595803.0798,=1153974842929,=711814104749.9399,=6.3700,=0.5853,=7.2090,=6.1689,=4.7061
2020-11-11,=8885.8321,=9545.2307,=1353131615092.0105,=1150821395104,=709803512801.0499,=6.3475,=0.5805,=7.2090,=6.1688,=4.7061
2020-11-10,=9365.4985,=10060.4921,=1434014492947.3401,=1218694033519,=751585120015.7899,=6.7270,=0.7037,=7.2097,=6.1677,=4.7003
2020-11-09,=9630.5287,=10345.1896,=1480124932670.7800,=1258563375198,=775607989628.1399,=6.9433,=0.7432,=7.2097,=6.1665,=4.7003
2020-11-06,=8925.6813,=9588.0370,=1364858590033.1101,=1163443301390,=717242217079.0601,=6.4025,=0.6034,=7.2097,=6.1611,=4.7003
2020-11-05,=8782.8809,=9434.6397,=1342391167714.9302,=1143985410333,=705126554976.7900,=6.2971,=0.5578,=7.2097,=6.1557,=4.7003
2020-11-04,=8662.0761,=9304.8702,=1322933496350.6799,=1127307778545,=695460675259.1400,=6.2059,=0.5222,=7.2097,=6.1527,=4.7003
2020-11-03,=8724.0029,=9371.3925,=1329451849914.1399,=1138189260709,=700878523414.3301,=6.2364,=0.5342,=7.2214,=6.1497,=4.6928
2020-11-02,=8603.0270,=9241.4393,=1314548286049.1001,=1125380174973,=692802814713.0300,=6.1665,=0.5086,=7.2214,=6.1481,=4.6928
2020-10-30,=8440.6032,=9066.9624,=1277476906577.2100,=1083952401985,=674357505327.4199,=6.1016,=0.4724,=7.2214,=6.1465,=4.6928
2020-10-29,=8244.9793,=8856.8216,=1241638752293.2998,=1053088129184,=644929244349.1700,=5.9788,=0.3979,=7.2214,=6.1481,=4.6928
2020-10-28,=8274.4828,=8888.5145,=1244343255707.8899,=1055680745920,=595511509571.9601,=5.9598,=0.3889,=7.2214,=6.1497,=4.6928
2020-10-27,=8264.5216,=8877.8141,=1242368881929.5000,=1054152688764,=594379927532.9199,=5.9799,=0.3972,=7.2223,=6.1527,=4.6807
2020-10-26,=8223.2452,=8833.4746,=1232322001962.9399,=1045627305252,=590144555958.9100,=5.9481,=0.3846,=7.2223,=6.1557,=4.6807
2020-10-23,=8224.4567,=8834.7760,=1229824477266.0200,=1043697098995,=603308462306.0800,=5.9505,=0.3860,=7.2223,=6.1623,=4.6807
2020-10-22,=8399.1611,=9022.4449,=1257946574725.6201,=1065334283486,=616861664031.5801,=6.0866,=0.4542,=7.2223,=6.1688,=4.6807
2020-10-21,=8415.3352,=9039.8192,=1259044943802.1899,=1066482741175,=617715231301.8199,=6.0919,=0.4558,=7.2223,=6.1689,=4.6807
2020-10-20,=8673.8643,=9317.5332,=1295260374191.7900,=1096869235939,=635214974235.5201,=6.2649,=0.5213,=7.2291,=6.1690,=4.6702
2020-10-19,=8614.6542,=9253.9292,=1287977652508.2598,=1089503467329,=631205100036.3199,=6.2297,=0.5196,=7.2291,=6.1689,=4.6702
2020-10-16,=8714.0042,=9360.6517,=1305922084557.6404,=1104246495116,=638177923047.6101,=6.3165,=0.5464,=7.2291,=6.1688,=4.6702
2020-10-15,=8824.5247,=9479.3737,=1324231257810.2000,=1117699935149,=645964534450.2600,=6.4050,=0.5878,=7.2291,=6.1623,=4.6702
2020-10-14,=8889.5922,=9549.2697,=1333476588112.4297,=1125982834715,=650430096557.8801,=6.4497,=0.5935,=7.2291,=6.1557,=4.6702
2020-10-13,=9095.5280,=9770.4876,=1365135530456.8501,=1152976954292,=664930753647.6899,=6.6029,=0.6426,=7.2407,=6.1527,=4.6551
2020-10-12,=9124.8665,=9802.0032,=1371811455917.5798,=1156032100511,=667030168192.6100,=6.6352,=0.6522,=7.2407,=6.1497,=4.6551
2020-10-09,=8736.0304,=9384.3124,=1311054770903.8799,=1105470209827,=638134907569.9200,=6.3413,=0.5709,=7.2407,=6.1481,=4.6551
2020-09-30,=8456.0288,=9083.5325,=1268369017244.1001,=1069949507268,=617397998055.0701,=6.1348,=0.4891,=7.2407,=6.1465,=4.6551
2020-09-29,=8487.0415,=9116.8466,=1271444988656.2998,=1072218622843,=619154873108.7500,=6.1497,=0.5018,=7.2407,=6.1481,=4.6551
2020-09-28,=8376.1406,=8997.7160,=1257967789467,=1059956403467,=611520872378.8099,=6.0845,=0.4669,=7.2498,=6.1465,=4.6459
2020-09-25,=8444.3683,=9071.0067,=1263307422473.2002,=1066779390913,=616269056223,=6.1104,=0.4760,=7.2498,=6.1511,=4.6459
2020-09-24,=8532.4451,=9165.6195,=1280721368385.2000,=1081238352245,=623251583698.0699,=6.1946,=0.5148,=7.2498,=6.1557,=4.6459
2020-09-23,=8738.3372,=9386.7904,=1310337856158,=1105903754481,=637984427072.1599,=6.3378,=0.5613,=7.2498,=6.1511,=4.6459
2020-09-22,=8629.3413,=9269.7062,=1295608957373.6001,=1092900232377,=629791472683.9000,=6.2666,=0.5261,=7.2498,=6.1465,=4.6459
2020-09-21,=8827.7716,=9482.8615,=1324074228707.7000,=1116296104915,=644100033430.4700,=6.4043,=0.5805,=7.3070,=6.1464,=4.6453
2020-09-18,=8838.3586,=9494.2341,=1330720380200.1001,=1120969899805,=645479034094.2900,=6.4364,=0.5827,=7.3070,=6.1463,=4.6453
2020-09-17,=8767.5751,=9418.1979,=1321748712350.3999,=1113858401988,=640199058664.6399,=6.3930,=0.5811,=7.3070,=6.1446,=4.6453
2020-09-16,=8629.2755,=9269.6354,=1302282488776.8999,=1098257850399,=629264649670.1001,=6.2989,=0.5492,=7.3070,=6.1429,=4.6453
2020-09-15,=8673.0855,=9316.6964,=1304640070813.5000,=1099513872026,=632603065474.4199,=6.3103,=0.5513,=7.3070,=6.1361,=4.6453
2020-09-14,=8625.0644,=9265.1118,=1298301428970.7000,=1095113827884,=628063229775.5801,=6.2796,=0.5420,=7.3188,=6.1293,=4.6394
2020-09-11,=8516.7919,=9148.8046,=1278972114353.6001,=1079591585699,=620029697609.8601,=6.1861,=0.5287,=7.3188,=6.1267,=4.6394
2020-09-10,=8236.6370,=8847.8600,=1233383433326.6001,=1040708691352,=599129835348.8099,=5.9656,=0.4231,=7.3188,=6.1241,=4.6394
2020-09-09,=8298.0389,=8913.8184,=1239503614882.7002,=1044943922366,=603819448362.4099,=5.9952,=0.4324,=7.3188,=6.1267,=4.6394
2020-09-08,=8755.5683,=9405.3001,=1310225525911.5000,=1102822373686,=638138944271.3901,=6.3373,=0.5543,=7.3188,=6.1293,=4.6394
2020-09-07,=8928.6184,=9591.1919,=1342146084601.1001,=1125534322118,=651322791768.2100,=6.4917,=0.5875,=7.3246,=6.1267,=4.6387
2020-09-04,=9215.6321,=9899.5042,=1384075246767,=1161962934345,=673414905399.1200,=6.6945,=0.6563,=7.3246,=6.1241,=4.6387
2020-09-03,=9034.9718,=9705.4375,=1357063464645.6001,=1139037279688,=660264022844.2400,=6.5638,=0.6000,=7.3246,=6.1213,=4.6387
2020-09-02,=9035.2447,=9705.7307,=1345559815946.9998,=1129378330896,=659396912066.0901,=6.5082,=0.5945,=7.3246,=6.1186,=4.6387
2020-09-01,=9188.1711,=9870.0055,=1363165688230.8999,=1145096264842,=670155160622.6699,=6.5933,=0.6047,=7.3246,=6.1058,=4.6387
2020-08-31,=9193.2661,=9875.4786,=1364520263677.8999,=1145170677672,=671088502661.9200,=6.5999,=0.6111,=7.3324,=6.0930,=4.6340
2020-08-28,=9277.9135,=9966.4075,=1380013999143.9004,=1052768906467,=676596259766.2400,=6.8923,=0.6892,=7.3324,=6.0896,=4.6340
2020-08-27,=9210.3919,=9893.8753,=1370754544908,=1046819624596,=646827425725.1400,=6.8608,=0.6880,=7.3324,=6.0863,=4.6340
2020-08-26,=8996.1784,=9663.7655,=1336837140922.1001,=1020589846153,=631922092219.7899,=6.6982,=0.6586,=7.3324,=6.0810,=4.6340
2020-08-25,=9334.8853,=10027.6071,=1389298254497.7002,=1059610219429,=650181662082.6979,=6.9611,=0.6976,=7.3324,=6.0757,=4.6340
2020-08-24,=9439.8367,=10140.3467,=1407408108361.7000,=1069995707303,=657214720806.5232,=7.0511,=0.7126,=7.3502,=6.0717,=4.6095
2020-08-21,=9373.8180,=10069.4289,=1396913033722.3999,=1063122230213,=652206864040.5079,=7.0270,=0.7114,=7.3502,=6.0676,=4.6095
2020-08-20,=9435.5672,=10135.7604,=1402936988693.6001,=1070759312673,=654188357723.3628,=7.2407,=0.7755,=7.3502,=6.0667,=4.6095
2020-08-19,=9535.2431,=10242.8330,=1420414451081.2998,=1085244608466,=659624959839.2341,=7.3324,=0.7951,=7.3502,=6.0658,=4.6095
2020-08-18,=9907.4499,=10642.6605,=1466515702622.3999,=1127239172382,=684121946585.8088,=7.5801,=0.8477,=7.3502,=6.0636,=4.6095
2020-08-17,=9955.8448,=10694.6467,=1476032537840.1001,=1133283061652,=687570665923.4470,=7.6293,=0.8719,=7.3502,=6.0614,=4.6091
2020-08-14,=9763.4877,=10488.0152,=1451724475803.8999,=1112089380831,=674247098473.4723,=7.4971,=0.8382,=7.3246,=6.0612,=4.6091
2020-08-13,=9643.2679,=10358.6700,=1433088132551.8999,=1099193199286,=665993093789.4999,=7.4009,=0.8167,=7.3188,=6.0610,=4.6091
2020-08-12,=9719.8219,=10440.9033,=1442084179021.8003,=1107914331695,=671369048876.8086,=7.4473,=0.8285,=7.3070,=6.0591,=4.6091
2020-08-11,=9694.9691,=10413.8771,=1437480921987,=1104529809615,=669869502811.1212,=7.4235,=0.8235,=7.2498,=6.0572,=4.6091
2020-08-10,=9938.2298,=10675.1763,=1471822770295.6001,=1130457086814,=684926819867.1385,=7.6054,=0.8650,=7.2498,=6.0474,=4.5950
2020-08-07,=9932.4096,=10668.9245,=1465237352190.8000,=1127098711800,=684728098423.1763,=7.5713,=0.8517,=7.2291,=6.0375,=4.5950
2020-08-06,=10263.0165,=11024.0468,=1519377354196,=1160884696065,=707843511393.2114,=7.8547,=0.9149,=7.2223,=6.0351,=4.5950
2020-08-05,=10278.7175,=11040.9120,=1529981613033.5000,=1164601505901,=709156659494.0322,=7.9095,=0.9231,=7.2214,=6.0327,=4.5950
2020-08-04,=10083.3756,=10831.0849,=1504243891489.3999,=1143789714092,=695861031568.0646,=7.7765,=0.9142,=7.2097,=6.0301,=4.5950
2020-08-03,=10379.1719,=11148.8153,=1546751701651.8999,=1177049764237,=716044405970.3483,=7.9962,=0.9440,=7.2097,=6.0275,=4.5942
2020-07-31,=9987.1370,=10727.7100,=1496412541048.7002,=1131455487780,=689562451806.3104,=7.7360,=0.9134,=7.2090,=6.0261,=4.5942
2020-07-30,=9742.7283,=10465.1777,=1462141120191.3000,=1103459905652,=673031153500.3633,=7.5588,=0.8696,=7.1942,=6.0247,=4.5942
2020-07-29,=9805.1233,=10532.1994,=1471244653016.3999,=1109587748976,=677309098223.9189,=7.6059,=0.8865,=7.1307,=6.0208,=4.5942
2020-07-28,=9326.9502,=10018.5685,=1398364336333.4998,=1055922872198,=644009094129.7725,=7.2291,=0.8289,=7.1223,=6.0169,=4.5942
2020-07-27,=9338.5920,=10031.0736,=1396878532644.8000,=1056896079039,=644714489132.6487,=7.2214,=0.8238,=7.1223,=6.0108,=4.5881
2020-07-24,=9296.6352,=9986.0056,=1379333622432.6001,=1051857394991,=641979135312.1218,=7.1307,=0.8097,=7.0795,=6.0046,=4.5881
2020-07-23,=9894.9089,=10628.4652,=1466635339837.2000,=1117711823528,=683153515446.9290,=7.5820,=0.8756,=7.0791,=6.0037,=4.5881
2020-07-22,=9935.5730,=10672.1439,=1478040415761.7998,=1122777396441,=686258103436.9430,=7.6410,=0.8884,=7.0790,=6.0027,=4.5881
2020-07-21,=9881.0218,=10613.5486,=1468884407672.5000,=1117427925221,=682649953661.6615,=7.5937,=0.8879,=7.0745,=5.9987,=4.5881
2020-07-20,=9877.0173,=10609.2472,=1467198015895.5000,=1115731029147,=681977227222.6810,=7.5849,=0.8874,=7.0745,=5.9948,=4.5814
2020-07-17,=9472.5716,=10174.8181,=1415709630783.8000,=1071526800376,=653904755296.8101,=7.3188,=0.8552,=7.0672,=5.9803,=4.5814
2020-07-16,=9582.4729,=10292.3661,=1421794513951.3000,=1085121647364,=661358600268.0936,=7.3502,=0.8636,=7.0605,=5.9658,=4.5814
2020-07-15,=10507.4116,=11285.7082,=1559168309800.1001,=1190258862728,=725102324083.9983,=8.0604,=0.9452,=7.0589,=5.9511,=4.5814
2020-07-14,=11170.1264,=11997.5110,=1662697461616.2998,=1263953769162,=771406985332.2960,=8.5956,=0.9725,=6.9997,=5.9363,=4.5814
2020-07-13,=11317.6872,=12156.0018,=1681164975633.3000,=1281973572563,=781400695547.6782,=8.6911,=0.9816,=6.9997,=5.9165,=4.5677
2020-07-10,=10882.3018,=11688.3669,=1626632868759.3999,=1235794300590,=751856026632.3296,=8.4092,=0.9769,=6.9673,=5.8967,=4.5677
2020-07-09,=10765.9990,=11563.4494,=1609162217506.2002,=1225388950135,=744420634123.1609,=8.3189,=0.9674,=6.9241,=5.8912,=4.5677
2020-07-08,=10338.1511,=11103.9103,=1545886716679.8999,=1179187265321,=714259073373.1202,=7.9917,=0.9579,=6.9183,=5.8858,=4.5677
2020-07-07,=10078.0508,=10823.5928,=1512135159657.8999,=1151165228481,=696627044710.5374,=7.8173,=0.9437,=6.8551,=5.8771,=4.5677
2020-07-06,=9872.8301,=10603.1906,=1483439396908.1001,=1126604968993,=682424430606.9683,=7.6689,=0.9198,=6.8551,=5.8684,=4.5658
2020-07-03,=9127.6300,=9802.8630,=1369349874245,=1041672756119,=630613591632.9738,=7.0791,=0.8531,=6.8207,=5.8471,=4.5658
2020-07-02,=9071.0546,=9742.1023,=1365443958176.6001,=1032709360206,=627025175797.4688,=7.0589,=0.8333,=6.8170,=5.8257,=4.5658
2020-07-01,=8855.4409,=9510.5382,=1339358843568,=1013049144460,=612452172182.1029,=6.9241,=0.8230,=6.7990,=5.8196,=4.5658
2020-06-30,=8733.8305,=9379.9315,=1318654108017.7000,=999943501021,=603822158715.9719,=6.8170,=0.8077,=6.7768,=5.8135,=4.5658
2020-06-29,=8524.0106,=9153.3603,=1287163002115,=975211903542,=589496693199.8065,=6.6542,=0.7681,=6.7768,=5.8081,=4.5564
2020-06-24,=8695.4642,=9337.4728,=1315165433826.3999,=994145390694,=601598547469.2839,=6.7990,=0.8058,=6.7768,=5.8026,=4.5564
2020-06-23,=8557.3634,=9188.6788,=1291571481922.2998,=975458134101,=591992009963.8413,=6.6770,=0.7902,=6.7561,=5.7989,=4.5564
2020-06-22,=8537.8648,=9164.4938,=1276098973268,=973724341698,=590525169843.9447,=6.5970,=0.7500,=6.7561,=5.7952,=4.5564
2020-06-19,=8181.4222,=8781.8904,=1224503822349.3000,=932628247041,=565845925383.1860,=6.3303,=0.6995,=6.7561,=5.7948,=4.5564
2020-06-18,=8036.5276,=8626.3614,=1193301630857.1001,=911320739852,=555464341300.4740,=6.1690,=0.6683,=6.7768,=5.7944,=4.5493
2020-06-17,=7862.9524,=8440.0468,=1166942924635.8999,=872301112570,=543480553871.3758,=6.0327,=0.5821,=6.7768,=5.7917,=4.5493
2020-06-16,=7946.3011,=8529.5128,=1178606744402.7000,=881584619567,=549321308070.0845,=6.0930,=0.6250,=6.7768,=5.7889,=4.5493
2020-06-15,=7837.4936,=8412.7194,=1165384768285.5000,=868881209357,=541709848435.0138,=6.0247,=0.5779,=6.7768,=5.7806,=4.5493
2020-06-12,=8003.5495,=8590.9628,=1095605886444.8000,=829946731927,=505356231044.6328,=5.9658,=0.5556,=6.7768,=5.7723,=4.5493
2020-06-11,=8121.1347,=8717.1781,=1112392086141.2998,=843343803201,=512553641149.7192,=6.0572,=0.5888,=6.8207,=5.7716,=4.5434
2020-06-10,=8199.2060,=8800.9794,=1124668809805.2998,=852664461488,=517627742514.5088,=6.1241,=0.6276,=6.8207,=5.7708,=4.5434
2020-06-09,=8265.2575,=8870.8215,=1130485388391.2000,=860919129796,=521425326545.7191,=6.1557,=0.6513,=6.8207,=5.7692,=4.5434
2020-06-08,=8170.1600,=8768.7566,=1113974845778.1001,=851561221969,=515423531319.1186,=6.0658,=0.6082,=6.8207,=5.7677,=4.5434
2020-06-05,=8282.4452,=8889.2685,=1128792522833.6001,=845643557879,=522526511639.0750,=6.1465,=0.6477,=6.8207,=5.7665,=4.5434
2020-06-04,=8112.6096,=8706.9897,=1104982962626,=828753732548,=511266459355.5825,=6.0169,=0.5885,=6.8551,=5.7652,=4.5430
2020-06-03,=8177.2405,=8776.3559,=1113153603352.7000,=834804513529,=515199171473.2609,=6.0614,=0.6073,=6.8551,=5.7639,=4.5430
2020-06-02,=8161.6813,=8757.4134,=1106934371243,=832599905491,=513960996289.6652,=6.0275,=0.5947,=6.8551,=5.7625,=4.5430
2020-06-01,=8105.4250,=8691.9337,=1102736851908.3999,=826433748668,=510465462000.4531,=6.0046,=0.5926,=6.8551,=5.7608,=4.5430
2020-05-29,=7693.8683,=8250.5968,=1049095635536.6000,=784455986256,=484380175682.2319,=5.7126,=0.4840,=6.8551,=5.7591,=4.5430
2020-05-28,=7722.7024,=8281.2848,=1051073064191.5000,=786579478874,=486245645729.4713,=5.7233,=0.4866,=6.9183,=5.7608,=4.5398
2020-05-27,=7774.1307,=8336.4329,=1058262493066.4998,=791024312302,=488827480094.9669,=5.7625,=0.5000,=6.9183,=5.7625,=4.5398
2020-05-26,=8000.3374,=8579.0011,=1090181335578.5000,=812909994137,=503162617725.8309,=5.9363,=0.5730,=6.9183,=5.7622,=4.5398
2020-05-25,=7790.4610,=8353.9443,=1057636891861,=791303516556,=490069938904.7686,=5.7591,=0.5000,=6.9183,=5.7591,=4.5398
2020-05-22,=7922.9932,=8496.0626,=1077707392285.8000,=804615917693,=498559096579.0554,=5.8684,=0.5574,=6.9183,=5.7500,=4.5398
