日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PS-TTM平均值,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2024-05-27,=5995.4523,=6499.5861,=1855893482973.1003,=1352389381601,=916503388809.1238,=7.7825,=0.0035,=15.6876,=11.9305,=10.1143
2024-05-24,=5821.9970,=6311.5457,=1795364889270.0996,=1313775198468,=889620551065.1157,=7.5582,=0,=15.6876,=11.9345,=10.1182
2024-05-23,=5979.2144,=6481.9829,=1840190455597.9399,=1348413295235,=912836656824.7760,=7.7667,=0,=15.6876,=11.9448,=10.1199
2024-05-22,=6077.2486,=6587.3628,=1872761858077.5896,=1370360337400,=927579876632.3000,=7.8790,=0.0043,=15.7106,=11.9551,=10.1199
2024-05-21,=6038.6320,=6542.5129,=1861859847306.5603,=1361822619946,=921902355599.1602,=7.8212,=0.0017,=15.7106,=11.9654,=10.1202
2024-05-20,=6076.5707,=6583.6174,=1876083504573.9299,=1369121741207,=926948014418.2100,=7.8687,=0.0026,=15.7106,=11.9756,=10.1260
2024-05-17,=6064.8867,=6570.9584,=1871226180639.7900,=1366292679766,=925523326478.4700,=7.8684,=0.0017,=15.7106,=11.9774,=10.1277
2024-05-16,=5998.6641,=6499.2099,=1848304315003.5801,=1351531702061,=915933679347.4900,=7.7772,=0,=15.7106,=11.9792,=10.1296
2024-05-15,=5992.9274,=6492.9945,=1842879759704.7700,=1350061360597,=915856313168.4200,=7.7782,=0,=15.7222,=11.9874,=10.1296
2024-05-14,=6068.8372,=6575.2384,=1869732313691.4705,=1366861804443,=928289829202.0400,=7.8963,=0,=15.7222,=11.9955,=10.1356
2024-05-13,=6064.2868,=6570.3083,=1868760255273.9500,=1365405559335,=927898634572.8900,=7.9055,=0,=15.7222,=11.9976,=10.1360
2024-05-10,=6116.5457,=6626.9278,=1886468280174.6196,=1378947963651,=935768438747.2200,=7.9698,=0,=15.7222,=11.9997,=10.1417
2024-05-09,=6243.9448,=6764.9574,=1929931668695.1504,=1408416560561,=954797119919.8700,=8.1287,=0.0026,=15.7222,=12.0089,=10.1490
2024-05-08,=6102.4890,=6611.6981,=1881959407884.2495,=1375651224601,=934612502037.2300,=7.9728,=0,=15.7326,=12.0180,=10.1490
2024-05-07,=6191.5994,=6708.2441,=1907934602304.9900,=1395604662517,=948258780762.2698,=8.1013,=0.0009,=15.7326,=12.0193,=10.1547
2024-05-06,=6237.7924,=6758.2916,=1923762612289.9900,=1405952842279,=954961831467.5598,=8.2078,=0.0018,=15.7326,=12.0206,=10.1554
2024-04-30,=6177.9081,=6693.4103,=1907065820255.8501,=1393378262567,=945209425650.2300,=8.1473,=0.0009,=15.7326,=12.0223,=10.1590
2024-04-29,=6267.0107,=6789.9479,=1938161734092.7800,=1413582342286,=970504820108.3500,=8.4790,=0.0053,=15.7326,=12.0240,=10.1625
2024-04-26,=6050.9764,=6555.8871,=1875568705374.5601,=1362330555124,=928034362499.8199,=8.4136,=0.0026,=15.7408,=12.0266,=10.1625
2024-04-25,=5877.7787,=6368.2373,=1820222732385.7000,=1323705419659,=901273428219.8098,=8.4122,=0.0018,=15.7408,=12.0293,=10.1627
2024-04-24,=5875.3252,=6365.5791,=1820054328220.7395,=1322557394226,=900837966371.2800,=9.3573,=0.0308,=15.7408,=12.0359,=10.1644
2024-04-23,=5766.8233,=6248.0235,=1788428514277.5498,=1300257064548,=884462257170.7401,=9.1380,=0.0185,=15.7408,=12.0426,=10.1667
2024-04-22,=5818.9703,=6304.5218,=1803485005603.2195,=1311409926143,=892948311494.5796,=9.1676,=0.0212,=15.7408,=12.0428,=10.1751
2024-04-19,=5817.0404,=6302.4309,=1805353736556.1799,=1310517803908,=892485967422.8701,=9.1581,=0.0194,=15.7471,=12.0429,=10.1751
2024-04-18,=5989.2087,=6488.9654,=1855850646372,=1348754994425,=918508734916.1300,=9.4215,=0.0363,=15.7471,=12.0494,=10.1841
2024-04-17,=6068.3595,=6574.7207,=1877873121879.6704,=1366895734359,=930658404864.1600,=9.5629,=0.0611,=15.7471,=12.0559,=10.1903
2024-04-16,=5864.6025,=6353.9616,=1821617148432.9104,=1322568034040,=899466669580.3499,=9.1829,=0.0213,=15.7471,=12.0641,=10.1958
2024-04-15,=6021.7507,=6524.2227,=1863295401842.5601,=1358694278634,=923508013905.9000,=9.4794,=0.0443,=15.7471,=12.0722,=10.2025
2024-04-12,=5915.4611,=6409.0640,=1828588288777.1001,=1332715104638,=904989499978.4900,=9.3767,=0.0284,=15.7513,=12.0733,=10.2025
2024-04-11,=5876.7241,=6367.0946,=1821542928868.3799,=1326031995361,=898865434626.8000,=9.4020,=0.0320,=15.7513,=12.0745,=10.2049
2024-04-10,=5854.1577,=6342.6452,=1823504202049.2705,=1322060896650,=895458117125.1801,=9.3374,=0.0267,=15.7513,=12.0826,=10.2073
2024-04-09,=6016.5119,=6518.5467,=1869819519088.6499,=1357633533635,=919761721352.5200,=9.6114,=0.0641,=15.7513,=12.0908,=10.2121
2024-04-08,=5966.1411,=6463.9729,=1854079721889.6201,=1345929933761,=910549314140.6899,=9.5296,=0.0481,=15.7513,=12.0950,=10.2146
2024-04-03,=6107.0840,=6616.6765,=1899163871722.6804,=1376204412244,=932206876832.1600,=9.7325,=0.0838,=15.8173,=12.0993,=10.2146
2024-04-02,=6161.0291,=6675.1229,=1915415401364.3999,=1388163727905,=940211406669.2800,=9.8608,=0.1106,=15.8173,=12.1122,=10.2201
2024-04-01,=6273.6999,=6797.1953,=1948292144456.2695,=1414158502739,=957420522214.4900,=10.0829,=0.1607,=15.8173,=12.1250,=10.2214
2024-03-29,=6189.0804,=6705.5149,=1920509270640.9497,=1394125347290,=944380613740.6002,=9.9386,=0.1296,=15.8173,=12.1351,=10.2230
2024-03-28,=6205.4419,=6723.2416,=1924272090110.5696,=1397640582747,=946806817482.6400,=9.9361,=0.1279,=15.8173,=12.1452,=10.2273
2024-03-27,=6111.1903,=6621.1254,=1895782848830.9199,=1378012957043,=932496078881.1500,=11.0117,=0.3814,=15.8247,=12.1882,=10.2273
2024-03-26,=6281.2347,=6805.3588,=1946138124762.5896,=1414861501045,=958711745667.5200,=10.1296,=0.1783,=15.8247,=12.2312,=10.2273
2024-03-25,=6359.5754,=6890.2365,=1973573582613.0701,=1431835725043,=970528518846.7296,=10.3277,=0.2251,=15.8247,=12.2337,=10.2351
2024-03-22,=6506.5549,=7049.4804,=2017356331192.9504,=1463672299896,=993261595109.4298,=10.6281,=0.2926,=15.8247,=12.2361,=10.2351
2024-03-21,=6568.4803,=7116.5730,=2042139187615.6904,=1476813077433,=1003015083754.6100,=10.7494,=0.3252,=15.8247,=12.2405,=10.2351
2024-03-20,=6568.7207,=7116.8335,=2045571831835.4004,=1477972567547,=1002894746200.3800,=10.7258,=0.3183,=15.8295,=12.2449,=10.2273
2024-03-19,=6588.6274,=7138.4013,=2049379771014.7805,=1482559829779,=1005942088600.9600,=10.7880,=0.3348,=15.8295,=12.2455,=10.2273
2024-03-18,=6685.1042,=7242.9284,=2080692944452.9600,=1502994012742,=1021267198677.9399,=11.0917,=0.3901,=15.8295,=12.2461,=10.2273
2024-03-15,=6498.6463,=7040.9119,=2022578681046.5095,=1460182992566,=993618097802.7400,=10.9123,=0.3625,=15.8295,=12.2467,=10.2273
2024-03-14,=6494.7982,=7036.7427,=2022138189279.5100,=1459633922206,=992962193513.3199,=9.5155,=0.0478,=15.8295,=12.2473,=10.2273
2024-03-13,=6594.9283,=7145.2280,=2053343420029.1699,=1482974085052,=1008201823342.5295,=10.9664,=0.3695,=15.8374,=12.2659,=10.2273
2024-03-12,=6615.5967,=7167.6210,=2056781955315.0801,=1487398021033,=1011089588046.7800,=10.8334,=0.3445,=15.8374,=12.2846,=10.2273
2024-03-11,=6589.0587,=7138.8686,=2056677273147.3501,=1481533952010,=1006740166542.3500,=10.7502,=0.3258,=15.8374,=12.2914,=10.2273
2024-03-08,=6513.3154,=7056.8050,=2030830180971.0601,=1463909452801,=995407728443.9102,=10.6497,=0.2980,=15.8374,=12.2982,=10.2273
2024-03-07,=6367.5830,=6898.9123,=1991485912144.9600,=1430637833853,=973179073903.8600,=10.3940,=0.2403,=15.8374,=12.2998,=10.2273
2024-03-06,=6510.0113,=7053.2252,=2034328455817.7900,=1461331907338,=994995070622.4596,=10.6572,=0.2985,=15.8407,=12.3013,=10.2230
2024-03-05,=6603.1310,=7154.1151,=2059733344499.1304,=1480320834143,=1009039853444.5900,=10.7159,=0.3134,=15.8407,=12.3028,=10.2230
2024-03-04,=6610.7693,=7162.3907,=2064079054919.5500,=1482958048985,=1010362830003.9402,=10.7440,=0.3227,=15.8407,=12.3042,=10.2230
2024-03-01,=6574.3770,=7122.9617,=2059023201336.2305,=1474738592263,=1004874981592.2500,=10.7076,=0.3103,=15.8407,=12.3058,=10.2230
2024-02-29,=6439.3320,=6976.6482,=2025458452301.1799,=1444916427387,=984138933852.2600,=10.4928,=0.2678,=15.8407,=12.3075,=10.2230
2024-02-28,=6060.1296,=6565.8041,=1907101948488.8201,=1358742577488,=926169943148.9502,=9.9020,=0.1222,=15.8482,=12.3108,=10.2214
2024-02-27,=6323.4822,=6851.1315,=1989674481419.5801,=1416405403403,=966474745367.4700,=10.3931,=0.2400,=15.8482,=12.3141,=10.2230
2024-02-26,=6036.0599,=6539.7259,=1897173430372.8301,=1353566372249,=922885500018.3900,=9.9371,=0.1288,=15.8482,=12.3222,=10.2230
2024-02-23,=6009.2341,=6510.6616,=1887045378129.3999,=1347279796836,=918950760269.6200,=9.8724,=0.1152,=15.8482,=12.3302,=10.2273
2024-02-22,=5994.5380,=6494.7392,=1885042133965.1296,=1342855320139,=916609385161.6598,=9.8604,=0.1116,=15.8482,=12.3376,=10.2351
2024-02-21,=5896.7244,=6388.7638,=1856802341804.6399,=1322015679570,=902126388514.2196,=9.7223,=0.0824,=15.8631,=12.3450,=10.2351
2024-02-20,=5876.0794,=6366.3961,=1849699473473.3201,=1314799984895,=898807941562.3597,=9.7261,=0.0834,=15.8631,=12.3515,=10.2417
2024-02-19,=5916.5203,=6410.2115,=1867777861733.6499,=1324260920255,=904633827697.1100,=9.8250,=0.0982,=15.8631,=12.3580,=10.2421
2024-02-08,=5778.4203,=6260.5881,=1821419529506.3201,=1297113626699,=884076120838.8998,=9.5679,=0.0579,=15.8631,=12.3604,=10.2434
2024-02-07,=5603.6257,=6071.2081,=1772079662955.0002,=1259549627365,=857364791188.0601,=9.2915,=0.0248,=15.8631,=12.3628,=10.2485
2024-02-06,=5533.4514,=5995.1782,=1759027239189.4795,=1240654088992,=846455597835.8900,=9.0348,=0.0156,=15.8751,=12.3640,=10.2485
2024-02-05,=5193.2244,=5626.5617,=1652295750177.5503,=1166877944756,=794498570726.9600,=8.4144,=0.0018,=15.8751,=12.3651,=10.2531
2024-02-02,=5221.1194,=5656.7844,=1652642390315.6602,=1172085663934,=798522911876.4601,=8.4872,=0.0028,=15.8751,=12.3661,=10.2562
2024-02-01,=5411.9289,=5863.5155,=1706417924456.2195,=1215878244713,=827478115073.2100,=8.7979,=0.0065,=15.8751,=12.3672,=10.2612
2024-01-31,=5347.6110,=5793.8308,=1690656775978.2500,=1201749516532,=817794748783.2100,=8.6750,=0.0037,=15.8751,=12.3729,=10.2627
2024-01-30,=5460.1429,=5915.7527,=1718981826477.1194,=1228956630153,=834851555457.9799,=8.8721,=0.0083,=15.8957,=12.3786,=10.2627
2024-01-29,=5697.8640,=6173.3099,=1798594905998.9998,=1282750408772,=871075453693.2699,=9.2375,=0.0185,=15.8957,=12.3799,=10.2689
2024-01-26,=5837.3943,=6324.4830,=1840378930799.4800,=1314503845927,=892458601289.2200,=9.4724,=0.0343,=15.8957,=12.3812,=10.2704
2024-01-25,=6042.2340,=6546.4151,=1900819089819.7900,=1358772632087,=923598506929.3696,=9.8181,=0.0880,=15.8957,=12.3815,=10.2724
2024-01-24,=5912.7635,=6406.1412,=1858316477913.1101,=1330675456699,=903971429369.6500,=9.6528,=0.0612,=15.8957,=12.3817,=10.2734
2024-01-23,=5944.4626,=6440.4854,=1860819312424.4800,=1336482220961,=908944143141.5100,=9.7251,=0.0734,=15.8960,=12.3866,=10.2734
2024-01-22,=5919.3735,=6413.3028,=1849066134404.6899,=1331329051458,=905130466318.5300,=9.6352,=0.0586,=15.8960,=12.3914,=10.2819
2024-01-19,=6090.2899,=6598.4810,=1901030852846.5896,=1369780109715,=931399544902.5800,=10.0065,=0.1284,=15.8960,=12.3932,=10.2825
2024-01-18,=6095.7493,=6604.3959,=1903996540880.7195,=1372637275676,=932160426861.9000,=10.0174,=0.1304,=15.8960,=12.3950,=10.2868
2024-01-17,=5960.3196,=6457.6655,=1861663310147.8999,=1342828046683,=911746457849.1802,=9.8265,=0.0867,=15.8960,=12.3954,=10.2874
2024-01-16,=6098.4383,=6607.3092,=1906324457477.3899,=1373692425921,=933068783228.1899,=10.1005,=0.1493,=15.9001,=12.3958,=10.2874
2024-01-15,=6087.1511,=6595.0802,=1900318065732.3601,=1369740601366,=931297103512.5902,=10.1143,=0.1559,=15.9001,=12.3969,=10.2962
2024-01-12,=6065.3683,=6571.4797,=1893722538526.0500,=1363503558086,=928108518170.1300,=10.1042,=0.1495,=15.9001,=12.3980,=10.2965
2024-01-11,=6182.7760,=6698.6842,=1935184584633.5400,=1387378490064,=946218149798.6400,=10.3023,=0.2011,=15.9001,=12.4019,=10.2984
2024-01-10,=6105.8036,=6615.2890,=1914828161312.7000,=1370294596617,=934580475452.9500,=10.1751,=0.1704,=15.9001,=12.4058,=10.2984
2024-01-09,=6172.0354,=6687.0474,=1936673609932.1299,=1383800857129,=944746982113.5601,=10.2874,=0.1968,=15.9079,=12.4106,=10.2984
2024-01-08,=6169.5680,=6684.3741,=1943209859695.0105,=1382589820974,=944521147416.6804,=10.2819,=0.1942,=15.9079,=12.4154,=10.3031
2024-01-05,=6373.8507,=6905.7027,=2005981181686.7705,=1429040599531,=975734458338.7196,=10.6748,=0.2808,=15.9079,=12.4207,=10.3121
2024-01-04,=6468.7885,=7008.5624,=2039844278258.7600,=1448646209724,=990139700966.2300,=10.8324,=0.3186,=15.9079,=12.4260,=10.3121
2024-01-03,=6573.6982,=7122.2260,=2066552960140.3401,=1473372913945,=1006257448835.2598,=10.9794,=0.3471,=15.9079,=12.4443,=10.3121
2024-01-02,=6704.4698,=7263.9096,=2100798174973.8899,=1501565710134,=1026204765480.3800,=11.1774,=0.3766,=15.9171,=12.4625,=10.3031
2023-12-29,=6829.0608,=7398.8969,=2130869374158.1899,=1522765802373,=1044997503904.2900,=11.3319,=0.4025,=15.9171,=12.4635,=10.3031
2023-12-28,=6814.6461,=7383.2794,=2127149446544.5400,=1520081324922,=1042807673996.1100,=11.2763,=0.3915,=15.9171,=12.4644,=10.3031
2023-12-27,=6667.0848,=7223.4052,=2082126567881.0696,=1483967358396,=1020083155293.9700,=11.0694,=0.3598,=15.9171,=12.4841,=10.3031
2023-12-26,=6569.7562,=7117.9552,=2056532185990.7896,=1461267407427,=1005067119246.2400,=10.9022,=0.3336,=15.9171,=12.5037,=10.3031
2023-12-25,=6711.1808,=7271.1807,=2102316352110.6101,=1493259488616,=1026719309891.1400,=11.1475,=0.3728,=15.9524,=12.5090,=10.2984
2023-12-22,=6771.7610,=7336.8159,=2129132581248.9800,=1503116406199,=1036051662275.6600,=11.2846,=0.3911,=15.9524,=12.5143,=10.2984
2023-12-21,=6841.3984,=7412.2641,=2149579817752.1001,=1519448410953,=1046858155281.1504,=11.4423,=0.4152,=15.9524,=12.5159,=10.2984
2023-12-20,=6770.8922,=7335.8747,=2127489954014.5601,=1503549828245,=1036135329631.8300,=11.3195,=0.3975,=15.9524,=12.5176,=10.2984
2023-12-19,=6849.7481,=7421.3105,=2150132832166.9905,=1519937867056,=1048106104411.9000,=13.0981,=0.5518,=15.9524,=12.5273,=10.2984
2023-12-18,=6761.2465,=7325.4241,=2120980416760.7700,=1500378164161,=1034580547302.3800,=12.9091,=0.5295,=15.9626,=12.5176,=10.2965
2023-12-15,=6841.6727,=7412.5613,=2139578026928.1299,=1520139765968,=1046916223492.5000,=13.0685,=0.2369,=15.9626,=12.5159,=10.2965
2023-12-14,=6890.4786,=7465.4397,=2151282363347,=1529900550627,=1054309357527.6100,=13.2229,=0.2571,=15.9626,=12.5176,=10.2965
2023-12-13,=6905.1220,=7481.3050,=2162275252657.7600,=1532513675960,=1056611376468.5698,=13.2639,=0.2545,=15.9626,=12.5273,=10.2965
2023-12-12,=6987.9063,=7570.9971,=2191391782529.9497,=1551235683268,=1069103550727.4000,=13.4811,=0.2777,=15.9626,=12.5369,=10.2965
2023-12-11,=7004.8747,=7589.3813,=2194679027121.8601,=1554788452638,=1071282879588.2600,=11.8252,=0.2751,=15.9993,=12.5498,=10.2962
2023-12-08,=6913.7918,=7490.6982,=1953786677046.4397,=1452770731100,=985168845462.7800,=9.3822,=0.0229,=15.9993,=12.5627,=10.2962
2023-12-07,=6770.9720,=7335.9611,=1919210048752.1299,=1422778072443,=964957895594.9000,=10.2868,=0.1981,=15.9993,=12.5651,=10.2965
2023-12-06,=6852.5530,=7424.3495,=1931781943058.9604,=1440074115968,=976339398852.8900,=10.4034,=0.2222,=15.9993,=12.5676,=10.2984
2023-12-05,=6865.8776,=7438.7859,=1936011586747.7400,=1442774001393,=977803909796.2000,=10.4345,=0.2263,=15.9993,=12.5702,=10.2984
2023-12-04,=7061.8518,=7651.1128,=1984819268999.2097,=1483109745559,=1005229265617.5298,=10.7784,=0.3052,=16.0048,=12.5729,=10.2965
2023-12-01,=7155.3182,=7752.3784,=2011334920747.3501,=1501982382912,=1018615280473.9602,=10.9638,=0.3391,=16.0048,=12.5762,=10.2965
2023-11-30,=7129.6052,=7724.5198,=1998115173563.5105,=1497409174245,=1014780252477.0498,=10.9119,=0.3317,=16.0048,=12.5795,=10.2965
2023-11-29,=7137.8694,=7733.4735,=2000404533978.2800,=1500657252236,=1015899666733.4700,=10.8978,=0.3292,=16.0048,=12.5889,=10.2965
2023-11-28,=7137.1120,=7732.6530,=2005172099122.5801,=1500759291691,=1016030275081.2400,=10.8700,=0.3198,=16.0048,=12.5983,=10.2965
2023-11-27,=7152.3136,=7749.1231,=2010439832172.4497,=1504447543137,=1017974939403.5402,=10.8895,=0.3250,=16.0244,=12.6007,=10.2962
2023-11-24,=7068.0138,=7656.6062,=1984469866475.2495,=1485777747207,=1005800876586.0400,=10.7222,=0.2925,=16.0244,=12.6032,=10.2962
2023-11-23,=7163.5647,=7760.1141,=2003869669147.6499,=1506640557744,=1019263486409.9900,=10.9025,=0.3275,=16.0244,=12.6070,=10.2962
2023-11-22,=7099.1734,=7690.3606,=1984995799417.1704,=1494176093601,=1009931506707.2198,=10.7802,=0.3075,=16.0244,=12.6109,=10.2962
2023-11-21,=7208.3974,=7808.6802,=2017683959624.7695,=1517482093491,=1025539799049.1500,=10.9857,=0.3398,=16.0244,=12.6189,=10.2962
2023-11-20,=7275.5271,=7881.4001,=2037693556674.0500,=1531955947448,=1035216445969.7300,=9.8813,=0.1037,=16.0310,=12.6269,=10.2825
2023-11-17,=7327.2240,=7937.4021,=2042868567694.1101,=1540612062976,=1042403763095.7100,=9.9630,=0.1193,=16.0310,=12.6398,=10.2962
2023-11-16,=7301.4788,=7909.5130,=2035308526396.7400,=1534841655410,=1038723079944.8098,=11.1275,=0.3583,=16.0310,=12.6527,=10.2965
2023-11-15,=7431.5114,=8050.3741,=2071511148623.9800,=1562591602119,=1057053979678.9399,=10.1277,=0.1623,=16.0310,=12.6568,=10.2965
2023-11-14,=7453.7816,=8074.4989,=2080678901609.9104,=1568077915237,=1060654898622.1801,=10.1360,=0.1634,=16.0310,=12.6608,=10.2984
2023-11-13,=7387.2238,=8002.3985,=2060796895317.7000,=1555742089954,=1051174522336.7600,=10.0534,=0.1402,=16.0337,=12.6813,=10.2984
2023-11-10,=7376.3065,=7990.5720,=2056069749064.2505,=1552194502918,=1049095218575.5304,=11.2077,=0.3665,=16.0337,=12.7018,=10.3031
2023-11-09,=7415.7497,=8033.2998,=2074185086042.2700,=1554930177652,=1053734664422.7500,=11.1812,=0.3639,=16.0337,=12.7138,=10.3031
2023-11-08,=7515.7978,=8141.6795,=2105591118078.4304,=1574761622050,=1068053550393.5100,=11.3622,=0.3906,=16.0337,=12.7258,=10.3031
2023-11-07,=7502.7948,=8127.5936,=2099235592743.1404,=1574088840660,=1066430077310.1200,=11.3539,=0.3900,=16.0337,=12.7272,=10.3031
2023-11-06,=7481.7293,=8104.7739,=2092787678343.9597,=1569779067031,=1063659269219.6600,=11.3363,=0.3865,=16.0413,=12.7286,=10.2984
2023-11-03,=7326.7619,=7936.9015,=2057545676667.6899,=1535901683367,=1041833811237.4398,=11.0643,=0.3477,=16.0413,=12.7328,=10.2984
2023-11-02,=7161.9791,=7758.3963,=2015893425986.7500,=1500772449676,=1018838489413.4000,=10.7971,=0.3098,=16.0413,=12.7370,=10.2984
2023-11-01,=7247.3502,=7850.8767,=2041092902006.2000,=1517833155153,=1030795374595.3298,=10.9817,=0.3376,=16.0413,=12.7482,=10.2984
2023-10-31,=7296.8478,=7904.4962,=2047691098684.3799,=1528456807258,=1037402901956.4100,=11.0261,=0.3428,=16.0413,=12.7593,=10.2984
2023-10-30,=7309.1741,=7917.8489,=2057138644411.2900,=1532191685520,=1028372764193.8101,=10.8970,=0.3245,=16.0422,=12.7600,=10.2965
2023-10-27,=6995.6312,=7578.1956,=1980054384774.2195,=1468819962062,=983111744675.2000,=10.3575,=0.2156,=16.0422,=12.7606,=10.2965
2023-10-26,=6832.0961,=7401.0421,=1935143284202.2805,=1438240363694,=959454165939.0898,=9.1754,=0.0167,=16.0422,=12.7612,=10.2965
2023-10-25,=6836.0022,=7405.2735,=1929156735131.5105,=1436427862272,=959433840140.0400,=9.1328,=0.0128,=16.0422,=12.7619,=10.2984
2023-10-24,=6818.5925,=7386.4140,=1926525835879.3799,=1430989876408,=956618327510.4000,=10.1199,=0.1589,=16.0422,=12.7645,=10.3031
2023-10-23,=6714.4033,=7273.5484,=1908576911791.2500,=1406722879862,=941884982906.3700,=9.9731,=0.1225,=16.0489,=12.7671,=10.3031
2023-10-20,=6870.9006,=7443.0781,=1949454528335.8899,=1438802801338,=963700073885.7900,=10.2121,=0.1761,=16.0489,=12.7753,=10.3121
2023-10-19,=6999.0938,=7581.9466,=1975165390919.9199,=1467504061008,=982090070613.7998,=10.4111,=0.2188,=16.0489,=12.7835,=10.3123
2023-10-18,=6946.1495,=7524.5933,=1953332365788.1299,=1458501218140,=974602687735.6500,=10.3463,=0.2091,=16.0489,=12.7858,=10.3123
2023-10-17,=7033.4943,=7619.2117,=1972254297729.7495,=1477206374965,=986915453039.2700,=10.4698,=0.2331,=16.0489,=12.7882,=10.3123
2023-10-16,=6959.1260,=7538.6503,=1950285809580.1399,=1463002392184,=976451095127.4698,=10.3777,=0.2145,=16.0509,=12.8149,=10.3121
2023-10-13,=7158.5469,=7754.6780,=2003448629093.5205,=1504812318746,=1004359588071.0402,=10.6593,=0.2704,=16.0509,=12.8417,=10.3121
2023-10-12,=7173.8707,=7771.2779,=2004591020593.4199,=1507705956615,=1006420570762.4399,=10.6981,=0.2766,=16.0509,=12.8466,=10.3121
2023-10-11,=7140.0602,=7734.6518,=1996544002570.8501,=1497515708924,=1001553031442.5699,=10.6600,=0.2709,=16.0509,=12.8516,=10.3121
2023-10-10,=7055.4431,=7642.9882,=1961093649552.6799,=1482866023319,=989276138729.0800,=10.6039,=0.2572,=16.0509,=12.8543,=10.3121
2023-10-09,=6985.3256,=7567.0317,=1945575716756.5901,=1469296743387,=979164335783.9100,=10.4453,=0.2275,=16.0545,=12.8571,=10.3031
2023-09-28,=6929.1540,=7506.1824,=1936887330904.0095,=1457543364479,=971601594764.2000,=10.4666,=0.2298,=16.0545,=12.8577,=10.3031
2023-09-27,=6849.1484,=7419.5142,=1909562527183.5500,=1440452108095,=959993540053.1400,=10.2434,=0.1860,=16.0545,=12.8583,=10.3031
2023-09-26,=6835.5773,=7404.8129,=1903423217414.4600,=1438452575926,=957975421125,=10.1554,=0.1662,=16.0545,=12.8625,=10.3121
2023-09-25,=6909.2839,=7483.9867,=1927082665864.6599,=1453894519296,=968085704949.4200,=10.2351,=0.1824,=16.0545,=12.8667,=10.3123
2023-09-22,=6973.6746,=7553.7333,=1942560874081.6011,=1467258404156,=977252964198.0702,=10.3376,=0.2056,=16.0730,=12.8670,=10.3123
2023-09-21,=6822.7857,=7390.2938,=1897348447405,=1437527383013,=956035864312.7198,=10.1051,=0.1556,=16.0730,=12.8672,=10.3123
2023-09-20,=6843.7449,=7412.9964,=1902697235666.9705,=1435573411999,=959151252432.5502,=10.1625,=0.1668,=16.0730,=12.8839,=10.3130
2023-09-19,=6942.8882,=7520.3863,=1928696017148.3401,=1456980197442,=972801430838.3101,=10.3140,=0.2002,=16.0730,=12.9005,=10.3140
2023-09-18,=6976.9641,=7557.2965,=1940312841434.6499,=1465054372523,=977622585449.5900,=10.3809,=0.2105,=16.0730,=12.9022,=10.3246
2023-09-15,=7073.8683,=7662.2610,=1975013939818.2800,=1483289683139,=991432719850.5002,=10.5401,=0.2399,=16.0797,=12.9039,=10.3130
