日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM正数等权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2022-05-19,=8732.9827,=9405.1284,=1590021438600.4902,=1398049447116,=917141454189.5564,=35.7283,=0.0241,=83.0181,=71.2331,=56.9646
2022-05-18,=8572.2693,=9232.0455,=1560910418189.1499,=1372580656695,=900612639999.3149,=35.0504,=0.0211,=83.0181,=71.2343,=57.0231
2022-05-17,=8515.6859,=9171.1071,=1551135341921.0095,=1363788556814,=894717275972.8188,=34.9569,=0.0196,=83.0181,=71.2742,=57.0242
2022-05-16,=8181.5128,=8811.0834,=1486933208491.3999,=1308216010161,=858682473746.0105,=33.9938,=0.0136,=83.0553,=71.3140,=57.0242
2022-05-13,=8303.1337,=8942.0630,=1509989912294.2405,=1326948837607,=871370943276.5186,=34.4259,=0.0151,=83.0553,=71.3174,=57.0356
2022-05-12,=8323.7099,=8964.2226,=1511663664597.1499,=1328801948175,=873536743692.8864,=34.4954,=0.0152,=83.0553,=71.3208,=57.0720
2022-05-11,=8273.1240,=8909.7441,=1502265932936.6802,=1315237075222,=868818581293.8663,=34.2937,=0.0137,=83.0553,=71.3473,=57.0949
2022-05-10,=7970.9123,=8584.2771,=1445526047307.7102,=1268569279997,=836466730495.7941,=33.1793,=0.0106,=83.0553,=71.3738,=57.1191
2022-05-09,=7667.4100,=8257.2591,=1387159980733.3899,=1220062642943,=804525301847.4032,=32.1154,=0.0030,=83.2446,=71.3959,=57.1191
2022-05-06,=7739.4840,=8334.8777,=1402451274823.6299,=1225086362251,=812413859182.6354,=32.1693,=0.0046,=83.2446,=71.4180,=57.1308
2022-05-05,=7984.7468,=8599.0085,=1446799619182.9297,=1263064956208,=838111008679.1664,=32.9881,=0.0046,=83.2446,=71.4568,=57.1429
2022-04-29,=7949.1082,=8560.6283,=1444061390281.6902,=1243697062039,=833998495564.0746,=33.2724,=0.0061,=83.2446,=71.4955,=57.1739
2022-04-28,=7677.1621,=8266.2415,=1395614703942.7500,=1201086302712,=804727168306.9486,=32.0311,=0.0015,=83.2446,=71.4980,=57.1820
2022-04-27,=7752.1314,=8345.7645,=1408715552285.8701,=1212700035676,=803466120663.9001,=33.1472,=0.0031,=83.3097,=71.5005,=57.1820
2022-04-26,=7215.5627,=7768.1071,=1311008664399.1899,=1128816460598,=746928853186.2101,=30.8067,=0,=83.3097,=71.5043,=57.2098
2022-04-25,=7422.8815,=7991.3017,=1346226843646.3301,=1159653461934,=766557764127.0200,=32.1624,=0,=83.3097,=71.5080,=57.2875
2022-04-22,=8047.4514,=8663.6992,=1461778135588.7800,=1259197875132,=830173056772.9199,=35.2942,=0,=83.3097,=71.5206,=57.3378
2022-04-21,=8251.5322,=8883.4079,=1501092188194.4197,=1292044039048,=851744767448.1600,=36.6995,=0,=83.3097,=71.5333,=57.3546
2022-04-20,=8458.5487,=9106.2770,=1537423864822.1204,=1323506216478,=872117786101.6901,=37.4282,=0.0046,=83.3141,=71.6025,=57.3546
2022-04-19,=8592.4992,=9250.4850,=1561463536031.4302,=1344900933409,=886156761733.0900,=37.8571,=0.0077,=83.3141,=71.6718,=57.3691
2022-04-18,=8791.4989,=9464.7234,=1600955387286.2400,=1378011294834,=907145158598.5898,=38.4913,=0.0078,=83.3141,=71.7829,=57.3845
2022-04-15,=8464.7294,=9112.9310,=1540954697218.8401,=1322045118904,=873222854892.6399,=37.3338,=0.0031,=83.3141,=71.8939,=57.4017
2022-04-14,=8499.0451,=9149.8744,=1546096279768.0500,=1328458758432,=876622028215.4401,=37.4515,=0.0031,=83.3141,=71.9606,=57.4153
2022-04-13,=8291.2545,=8926.1719,=1505913088483.4202,=1294729453957,=855516004656.9100,=36.7335,=0,=83.3882,=72.0273,=57.4153
2022-04-12,=8502.5869,=9153.6874,=1544908026494.0300,=1326927175276,=877227653745.2700,=37.5438,=0.0016,=83.3882,=72.0465,=57.4505
2022-04-11,=8385.8411,=9028.0016,=1527489387889.2600,=1310763923893,=865454145841.9198,=37.0525,=0,=83.3882,=72.0656,=57.4609
2022-04-08,=8863.8033,=9542.5646,=1614206072726.1899,=1384204223320,=912713637643.3800,=39.4961,=0,=83.3882,=72.0973,=57.4712
2022-04-07,=8852.4005,=9530.2886,=1613530890616.2900,=1383858802537,=911715462337.9200,=39.5553,=0,=83.3882,=72.1291,=57.4814
2022-04-06,=9049.0991,=9742.0497,=1650368296513.0500,=1414516134721,=931941356773.9700,=40.5776,=0,=83.4039,=72.1434,=57.4814
2022-04-01,=9364.8782,=10082.0101,=1710732742452.9800,=1464419361989,=964574603855,=41.5913,=0.0016,=83.4039,=72.1578,=57.5063
2022-03-31,=9361.4979,=10078.3710,=1707848589712.2605,=1463946127760,=964259640594.4301,=41.5895,=0,=83.4039,=72.2171,=57.5097
2022-03-30,=9642.4987,=10380.8900,=1759483226945.8501,=1507691598637,=988722901958.5900,=43.0089,=0.0016,=83.4039,=72.2764,=57.5109
2022-03-29,=9454.9951,=10179.0280,=1722819535220.4402,=1477517936790,=969670236062.2700,=42.5677,=0,=83.4039,=72.2909,=57.5195
2022-03-28,=9651.4965,=10390.5769,=1759774200464.4302,=1506602131057,=989907341736.2802,=44.2797,=0.0016,=83.4597,=72.3053,=57.5195
2022-03-25,=9791.8961,=10541.7279,=1786482160486.9600,=1528087098186,=1004455978597.3199,=44.7157,=0.0016,=83.4597,=72.3399,=57.5481
2022-03-24,=9904.2071,=10662.6393,=1809801578533.9600,=1547249233968,=1016211894681.5798,=45.3215,=0.0016,=83.4597,=72.3745,=57.5868
2022-03-23,=10153.5446,=10931.0703,=1855448343994.7400,=1584432847595,=1042113946213.8400,=46.3755,=0.0064,=83.4597,=72.3836,=57.6086
2022-03-22,=10153.5533,=10931.0796,=1857034518663.7305,=1585923588713,=1042400764363.8800,=46.1592,=0.0048,=83.4597,=72.3926,=57.6125
2022-03-21,=10344.6156,=11136.7728,=1892199056714.7200,=1616398554292,=1059576682336.0802,=46.7191,=0.0080,=83.5288,=72.4199,=57.6125
2022-03-18,=10233.8263,=11017.4997,=1870870513978.4500,=1598192575313,=1048425770357.7698,=46.3772,=0.0048,=83.5288,=72.4472,=57.7005
2022-03-17,=10340.1594,=11131.9755,=1889050549339.9800,=1612878100323,=1059228003854.1602,=46.4871,=0.0048,=83.5288,=72.4620,=57.7420
2022-03-16,=10200.5131,=10981.6355,=1866241825644.5503,=1594138535527,=1044484126861.8400,=45.5007,=0.0016,=83.5288,=72.4768,=57.8399
2022-03-15,=9674.0885,=10414.8990,=1767287434984.0002,=1509580187953,=989792729391.5800,=43.6694,=0,=83.5288,=72.4942,=57.8745
2022-03-14,=10011.4950,=10778.1430,=1823910598535.5305,=1560296527306,=1024672980179.0800,=45.9449,=0,=83.5344,=72.5116,=57.8745
2022-03-11,=10358.1476,=11151.3411,=1890413161066.3604,=1615545421681,=1061025647294.0198,=47.4043,=0.0064,=83.5344,=72.5521,=57.8753
2022-03-10,=10361.7297,=11155.1975,=1893142032011.2900,=1616841975302,=1061795059086.8900,=47.1814,=0.0032,=83.5344,=72.5926,=57.8888
2022-03-09,=10238.4296,=11022.4554,=1871103417184.7104,=1595800415598,=1049027452641.4000,=47.0965,=0,=83.5344,=72.5938,=57.9072
2022-03-08,=10147.0776,=10924.1079,=1852569730103.3799,=1580391695114,=1039674004040.6304,=47.1097,=0,=83.5344,=72.5950,=57.9534
2022-03-07,=10167.5425,=10946.1399,=1853520413549.6699,=1578390409178,=1041439923822.7900,=47.5673,=0.0016,=83.5547,=72.6180,=57.9534
2022-03-04,=10585.4965,=11396.0995,=1932712798917.8096,=1644387810857,=1084515124011.0100,=49.5485,=0.0244,=83.5547,=72.6410,=57.9701
2022-03-03,=10504.2255,=11308.6050,=1918096108087.6201,=1632756786961,=1076386489944.0400,=49.3463,=0.0228,=83.5547,=72.6726,=58.0017
2022-03-02,=10751.5433,=11574.8616,=1964523208058.1299,=1671687604518,=1101869629506.3501,=50.1748,=0.0261,=83.5547,=72.7042,=58.0052
2022-03-01,=10919.7939,=11755.9963,=1997044151507.2400,=1698324437808,=1119419208438.6001,=50.8291,=0.0326,=83.5547,=72.7216,=58.0427
2022-02-28,=10895.9059,=11730.2791,=1992424844363.4800,=1694310625155,=1116963535383.8899,=50.7568,=0.0294,=83.5916,=72.7389,=58.0427
2022-02-25,=10839.9899,=11670.0812,=1982821515789.2500,=1685034876905,=1111240899884.4299,=50.7990,=0.0295,=83.5916,=72.8334,=58.0712
2022-02-24,=10719.4648,=11540.3267,=1959474209125.2295,=1666422102318,=1099101633453.7400,=50.3062,=0.0262,=83.5916,=72.9278,=58.0885
2022-02-23,=10812.0461,=11639.9976,=1976008338138.3601,=1680047202650,=1108227086799.7500,=51.2473,=0.0328,=83.5916,=73.0655,=58.0927
2022-02-22,=10233.4489,=11017.0933,=1867261788256.9500,=1590903233219,=1049156024012.8199,=48.8675,=0.0164,=83.5916,=73.2032,=58.1438
2022-02-21,=10170.8989,=10949.7534,=1853717479973.5000,=1578734579949,=1042489309151.1996,=48.9304,=0.0181,=83.6049,=73.2038,=58.1438
2022-02-18,=10178.1199,=10957.5274,=1858075788056.1499,=1579336098952,=1043585076714.2900,=48.6227,=0.0132,=83.6049,=73.2045,=58.1595
2022-02-17,=10278.7328,=11065.8449,=1877857794351.4199,=1595710331710,=1054142480118.0198,=48.8832,=0.0149,=83.6049,=73.2258,=58.1748
2022-02-16,=10162.3520,=10940.5520,=1854548471933.7200,=1576586921792,=1042061720852.9502,=48.6506,=0.0132,=83.6049,=73.2472,=58.1782
2022-02-15,=10222.1037,=11004.8793,=1865882735219.6497,=1586097248127,=1048307511762.8700,=48.9342,=0.0133,=83.6049,=73.3239,=58.1892
2022-02-14,=9844.7726,=10598.6534,=1795889967035.4204,=1525824170439,=1008872097910.5702,=47.3189,=0,=83.6176,=73.4006,=58.1892
2022-02-11,=9945.3113,=10706.8911,=1810337681404.8696,=1536744736455,=1018697958763.4900,=47.5798,=0,=83.6176,=73.4917,=58.2778
2022-02-10,=10136.2961,=10912.5009,=1845492337589.6201,=1568584615212,=1038448096667.8199,=48.3813,=0.0050,=83.6176,=73.5828,=58.3340
2022-02-09,=10098.2508,=10871.5422,=1840234139573.1299,=1563022477124,=1034474263051.4200,=48.4502,=0.0050,=83.6176,=73.6545,=58.3529
2022-02-08,=10021.7699,=10789.2047,=1828674243991.2600,=1552465307343,=1027250842239.7200,=48.0792,=0.0017,=83.6176,=73.7261,=58.3684
2022-02-07,=10328.7552,=11119.6979,=1888875440896.0703,=1603083788196,=1059043069172.4602,=48.5464,=0.0034,=83.8320,=73.7843,=58.3684
2022-01-28,=10227.3086,=11010.4829,=1873075093511.8999,=1590098592935,=1049681053738.5900,=47.9154,=0,=83.8320,=73.8424,=58.4142
2022-01-27,=10417.8794,=11215.6470,=1909773137220.5396,=1620669036747,=1069659629916.8900,=48.3007,=0,=83.8320,=74.0125,=58.4387
2022-01-26,=10803.9251,=11631.2548,=1982185223467.0503,=1681900029911,=1109714820073.7400,=50.0547,=0.0017,=83.8320,=74.1827,=58.5122
2022-01-25,=10683.0516,=11501.1252,=1958599576063.5200,=1662576409391,=1097813876414.1500,=49.6775,=0,=83.8320,=74.2306,=58.5332
2022-01-24,=10941.3452,=11779.1981,=2007191738741.3501,=1702649067887,=1124581731334.9602,=51.1028,=0.0017,=83.8491,=74.2785,=58.5332
2022-01-21,=10747.9626,=11571.0069,=1971697753343.4504,=1672671738381,=1104508708034.3501,=50.6121,=0,=83.8491,=74.3082,=58.5573
2022-01-20,=10954.1591,=11792.9932,=2010393898424.8201,=1706465282553,=1126046607910.2200,=51.3372,=0.0034,=83.8491,=74.3379,=58.5912
2022-01-19,=11052.5076,=11898.8729,=2028037161552.5601,=1721316723791,=1135573595507.1499,=51.9666,=0.0068,=83.8491,=74.3609,=58.6085
2022-01-18,=11236.5738,=12097.0343,=2062954049485.7795,=1749652207253,=1154461205376.5801,=52.8318,=0.0119,=83.8491,=74.3839,=58.6226
2022-01-17,=11159.3011,=12013.8443,=2045908383463.9204,=1735676879476,=1145920762393.0498,=52.5146,=0.0085,=83.8524,=74.4030,=58.6226
2022-01-14,=10913.7105,=11749.4472,=1997903531300.8401,=1694241555187,=1119975941462.5698,=51.6863,=0.0034,=83.8524,=74.4220,=58.6789
2022-01-13,=10738.5008,=11560.8205,=1962886882620.5400,=1664524019196,=1101080711370.3101,=51.1926,=0,=83.8524,=74.4907,=58.6960
2022-01-12,=10907.5938,=11742.8621,=1996662356102.7705,=1692736887804,=1118604932963.7200,=51.9346,=0.0017,=83.8524,=74.5593,=58.7437
2022-01-11,=10675.3843,=11492.8707,=1954518764690.3000,=1653589786896,=1094835111652.4398,=51.2257,=0,=83.8524,=74.6636,=58.7648
2022-01-10,=10887.0096,=11720.7016,=1997648035711.8601,=1689218311613,=1116985614571.7200,=52.0016,=0,=84.0091,=74.7679,=58.7648
2022-01-07,=11015.5640,=11859.1003,=2021773536110.9104,=1709933668495,=1130051303525.6797,=52.5689,=0,=84.0091,=74.7767,=58.8101
2022-01-06,=11190.4382,=12047.3658,=2054063878170.6101,=1737183801041,=1147768331778.5598,=53.4257,=0,=84.0091,=74.7856,=58.8390
2022-01-05,=11252.9339,=12114.6472,=2068587650607.0896,=1748997043133,=1154678668861.1101,=53.7275,=0.0017,=84.0091,=74.8100,=58.8852
2022-01-04,=11796.8753,=12700.2419,=2169721341968.5901,=1834251395456,=1211774782352.0701,=55.3989,=0.0242,=84.0091,=74.8345,=58.9007
2021-12-31,=11984.3110,=12902.0309,=2211161650167.7197,=1868283640206,=1230784995603.6799,=55.9084,=0.0347,=84.2280,=74.9259,=58.9007
2021-12-30,=12010.2127,=12929.9161,=2215110885031.1694,=1868660226663,=1233558592346.1299,=56.0020,=0.0382,=84.2280,=75.0173,=58.9038
2021-12-29,=11693.2215,=12588.6507,=2160281494640.7200,=1820985074817,=1201306252220.8201,=55.1465,=0.0174,=84.2280,=75.0225,=58.9731
2021-12-28,=11901.7813,=12813.1814,=2198527103297.4199,=1851451577177,=1222893399402.2600,=55.8655,=0.0296,=84.2280,=75.0277,=58.9985
2021-12-27,=11817.5920,=12722.5451,=2185679986132.0095,=1832589805451,=1214929104182.3003,=55.3628,=0.0209,=84.2280,=75.0409,=59.0680
2021-12-24,=11915.0902,=12827.5094,=2201762282387.1001,=1845877291114,=1224268148298.6201,=55.7524,=0.0245,=84.2289,=75.0541,=59.0680
2021-12-23,=11928.1854,=12841.6074,=2205734417275.3896,=1849707949276,=1225378199364.7100,=56.1077,=0.0333,=84.2289,=75.0745,=59.1917
2021-12-22,=11918.5043,=12831.1849,=2203111603752.3198,=1848520873339,=1223940392725.6499,=56.2183,=0.0368,=84.2289,=75.0948,=59.2866
2021-12-21,=11753.9535,=12654.0334,=2170289084733.1499,=1819189480895,=1205737632606.0801,=55.7117,=0.0228,=84.2289,=75.1257,=59.3139
2021-12-20,=11649.6643,=12541.7581,=2151515807412.9705,=1803417243249,=1195140342361.0500,=55.0378,=0.0141,=84.2289,=75.1566,=59.3646
2021-12-17,=11855.7099,=12763.5820,=2189268566675.5601,=1834737250256,=1216340419413.0500,=55.9968,=0.0265,=84.2578,=75.1569,=59.3646
2021-12-16,=12240.1649,=13177.4773,=2263106974910.1797,=1898136602474,=1256339604457.1299,=57.4609,=0.0954,=84.2578,=75.1571,=59.3802
2021-12-15,=12272.2141,=13211.9808,=2268127861646.2100,=1900092117320,=1259357732267.2700,=57.5481,=0.1062,=84.2578,=75.1745,=59.4341
2021-12-14,=12422.1628,=13373.4121,=2296827891271.1099,=1924058298485,=1274702583743.0205,=58.0052,=0.1294,=84.2578,=75.1920,=59.5861
2021-12-13,=12425.0770,=13376.5495,=2297319101435.2300,=1924999381551,=1275053458214.6899,=58.0927,=0.1350,=84.2578,=75.2078,=59.6422
2021-12-10,=12359.8795,=13306.3594,=2269928628819.5400,=1899865955445,=1261325606438.8098,=58.6960,=0.1673,=84.2826,=75.2236,=59.6422
2021-12-09,=12466.1371,=13420.7538,=2287343824901.3198,=1915767638358,=1271808943284.8899,=59.0680,=0.1836,=84.2826,=75.2527,=59.6625
2021-12-08,=12379.4644,=13327.4440,=2272403517298.8301,=1902479346507,=1264147663074.9795,=58.9007,=0.1768,=84.2826,=75.2819,=59.6790
2021-12-07,=12065.4384,=12989.3709,=2209352924295.4102,=1850412975600,=1230037685451.9700,=57.8888,=0.1216,=84.2826,=75.2878,=59.7327
2021-12-06,=12321.7657,=13265.3270,=2258667707842.3989,=1889322931223,=1255080280896.3799,=58.9985,=0.1792,=84.2826,=75.2936,=59.7761
2021-12-03,=12588.9627,=13552.9850,=2311597840174.1411,=1930981838349,=1284041940571.1001,=60.3014,=0.2172,=84.3432,=75.3017,=59.7761
2021-12-02,=12340.5674,=13285.5684,=2262123106867.8301,=1890184332830,=1255856186755.8604,=59.1917,=0.1799,=84.3432,=75.3098,=59.7761
2021-12-01,=12304.4151,=13246.6477,=2249248153465.8999,=1877886163342,=1247533893709.2195,=59.4341,=0.1874,=84.3432,=75.3324,=59.8109
2021-11-30,=12352.4412,=13298.3514,=2264619696992.3701,=1890382792334,=1253514052827.4600,=59.3646,=0.1841,=84.3432,=75.3549,=59.9080
2021-11-29,=12189.3178,=13122.7366,=2241511060768.5103,=1867031370344,=1239337856068.4800,=58.5912,=0.1609,=84.3432,=75.4142,=59.9420
2021-11-26,=12126.4700,=13055.0761,=2225690448235.7002,=1856838101203,=1232230777582.7798,=58.6789,=0.1649,=84.3570,=75.4735,=59.9420
2021-11-25,=12392.3998,=13341.3700,=2278430462584.7202,=1898520185531,=1259828025080.3899,=60.0139,=0.1996,=84.3570,=75.5010,=60.0139
2021-11-24,=12316.4951,=13259.6528,=2268820329174.8604,=1891631213449,=1252509675226.7400,=59.5861,=0.1836,=84.3570,=75.5285,=60.0856
2021-11-23,=12422.7750,=13374.0713,=2284125784906.6602,=1906805223956,=1262432462867.1602,=59.7761,=0.1913,=84.3570,=75.5636,=60.1241
2021-11-22,=12563.3617,=13525.4237,=2306690218779.8999,=1928138705998,=1274332875978.0198,=59.9080,=0.1934,=84.3570,=75.5987,=60.2073
2021-11-19,=12027.8663,=12948.9218,=2204414075410.2305,=1844295673686,=1219310876445.6101,=57.2875,=0.0841,=84.4000,=75.6056,=60.2073
2021-11-18,=11970.6347,=12887.3076,=2193366200747.0305,=1835501645149,=1213335301282.1797,=56.6645,=0.0531,=84.4000,=75.6125,=60.2715
2021-11-17,=12113.4097,=13041.0158,=2217625064088.5698,=1858431391828,=1226909419173.9399,=57.1820,=0.0789,=84.4000,=75.6458,=60.2907
2021-11-16,=12068.1142,=12992.2517,=2209153274711.9199,=1852347110783,=1223022521843.5198,=56.6168,=0.0515,=84.4000,=75.6791,=60.3984
2021-11-15,=12250.4721,=13188.5740,=2239916466975.8403,=1882186629906,=1241693684362.1899,=57.3546,=0.0810,=84.4000,=75.7628,=60.4392
2021-11-12,=12505.3167,=13462.9338,=2290652414172.7803,=1923816609020,=1266592819700.2100,=57.9701,=0.1199,=84.4016,=75.8466,=60.4392
2021-11-11,=12540.6930,=13501.0191,=2293827291110.1099,=1930372397102,=1270459752936.9004,=58.0885,=0.1257,=84.4016,=75.9437,=60.5806
2021-11-10,=12271.2572,=13210.9507,=2237536705071.7197,=1886860202711,=1244858226589.4099,=57.1308,=0.0722,=84.4016,=76.0407,=60.5844
2021-11-09,=12257.6886,=13196.3431,=2233604342339.5498,=1882767216255,=1243581123689.4900,=56.7593,=0.0519,=84.4016,=76.0569,=60.6171
2021-11-08,=12005.3236,=12924.6528,=2180398078266.6101,=1844616982932,=1218799802032.4197,=55.0070,=0.0130,=84.4016,=76.0731,=60.6902
2021-11-05,=12173.5036,=13105.7115,=2210045561597.4199,=1867799642792,=1236276240390.0398,=56.4143,=0.0391,=84.5039,=76.1037,=60.6902
2021-11-04,=12156.8753,=13087.8099,=2193528213603.3601,=1863655386287,=1233508403400.3601,=55.5911,=0.0187,=84.5039,=76.1343,=60.7572
2021-11-03,=11966.4522,=12882.8049,=2153645687366.6897,=1837368230814,=1215673963011.3999,=54.9616,=0.0112,=84.5039,=76.2280,=60.8468
2021-11-02,=12076.8160,=13001.6200,=2170576028957.5100,=1853373854456,=1225852561237.6997,=55.0707,=0.0112,=84.5039,=76.3217,=60.8832
2021-11-01,=11816.3383,=12721.1957,=2116365660731.3704,=1807862919698,=1197598671041.0398,=54.1294,=0.0019,=84.5039,=76.3631,=60.9711
2021-10-29,=11739.0267,=12637.9638,=2094729195958.2400,=1793848840274,=1176609352931.7395,=55.3104,=0.0094,=84.5141,=76.4045,=60.9711
2021-10-28,=11470.5018,=12348.8761,=2052726856323.2000,=1755797739940,=1149101788807.7800,=53.4481,=0,=84.5141,=76.4146,=60.9883
2021-10-27,=11480.3334,=12359.4606,=2051318132920.0200,=1753305104384,=1142985065964.6799,=54.8691,=0.0038,=84.5141,=76.4248,=61.0026
2021-10-26,=11557.4644,=12442.4981,=2066615574331.1096,=1760299066496,=1150849047148.4900,=56.2627,=0.0189,=84.5141,=76.5475,=61.0249
2021-10-25,=11560.9809,=12446.2839,=2063586422472.4597,=1758949521745,=1145601312690.6201,=57.1429,=0.0530,=84.5141,=76.6703,=61.0384
2021-10-22,=11439.3247,=12315.3117,=2041939160252.5601,=1740101740936,=1109794381635.0300,=57.3691,=0.0588,=84.5255,=76.6892,=61.0384
2021-10-21,=11162.0774,=12016.8336,=1989304903401.8003,=1696857567646,=1079964931018.2800,=56.4878,=0.0285,=84.5255,=76.7081,=61.0897
2021-10-20,=11379.2354,=12250.6209,=2027636167114.3301,=1728946868191,=1099732444509.0596,=57.0949,=0.0476,=84.5255,=76.7429,=61.1117
2021-10-19,=11396.5092,=12269.2175,=2030763125039.2295,=1731699358572,=1101432517130.9600,=57.4505,=0.0611,=84.5255,=76.7777,=61.1402
2021-10-18,=11357.9449,=12227.7001,=2023951962987.7900,=1727005288660,=1096366820873.2500,=57.3378,=0.0535,=84.5255,=76.7915,=61.2585
2021-10-15,=11489.7922,=12369.6439,=2041033310239.6101,=1747136483833,=1108882215726.0298,=58.4142,=0.1130,=84.6487,=76.8053,=61.2585
2021-10-14,=11119.1999,=11970.6728,=1975104381549.6799,=1692531025340,=1074435172802.7700,=57.2098,=0.0518,=84.6487,=76.8245,=61.2629
2021-10-13,=11051.8385,=11898.1531,=1965105351414.4399,=1680257660250,=1066793230948,=57.3845,=0.0519,=84.6487,=76.8437,=61.2843
2021-10-12,=10747.9074,=11570.9480,=1912293320818.6904,=1631758525883,=1035567211395.2004,=56.1790,=0.0154,=84.6487,=76.8509,=61.3179
2021-10-11,=11100.6140,=11950.6637,=1973648074827.6196,=1683849196623,=1069777237673.2600,=57.5097,=0.0598,=84.6487,=76.8580,=61.3725
2021-10-08,=11189.5432,=12046.4028,=1989146146200.3303,=1694246925742,=1078059111049.2700,=57.5195,=0.0619,=84.6823,=77.0531,=61.3725
2021-09-30,=11238.4781,=12099.0850,=2003413740830.2000,=1703279222677,=1083871658681.8700,=57.0720,=0.0446,=84.6823,=77.2481,=61.4103
2021-09-29,=11150.7830,=12004.6745,=1983464623388.5601,=1688263951541,=1076005859003.8300,=56.4978,=0.0272,=84.6823,=77.2755,=61.4307
2021-09-28,=11438.0935,=12313.9863,=2032437694750.3401,=1731943090674,=1102711395037.5801,=57.9534,=0.0759,=84.6823,=77.3029,=61.5010
2021-09-27,=11441.6203,=12317.7832,=2037443682479.9399,=1736142715654,=1103861296810.7500,=58.0712,=0.0799,=84.6823,=77.3140,=61.6390
2021-09-24,=11467.3503,=12345.4835,=2037678396446.8804,=1736896600754,=1104325391633.6699,=58.4387,=0.0977,=84.7603,=77.3251,=61.6390
2021-09-23,=11534.5917,=12417.8741,=2053326351473.4199,=1749770206062,=1111642480523.8101,=59.3139,=0.1233,=84.7603,=77.3365,=61.7031
2021-09-22,=11321.8465,=12188.8375,=2014070873166.2100,=1717781664457,=1091164406510.1602,=58.2778,=0.0902,=84.7603,=77.3480,=61.8504
2021-09-17,=11198.9519,=12056.5321,=1994394270750.2295,=1697652077463,=1080166328877.2700,=58.1782,=0.0864,=84.7603,=77.5303,=61.8791
2021-09-16,=11138.1919,=11991.1192,=1978576843261.8804,=1683679685652,=1072126231734.4900,=58.0017,=0.0768,=84.7603,=77.7127,=61.9356
2021-09-15,=11545.8393,=12429.9830,=2044852107731.5500,=1743357612503,=1110508820478.7800,=59.7327,=0.1262,=85.0163,=77.7623,=61.9356
2021-09-14,=11596.1237,=12484.1181,=2056043916576.2900,=1750082514478,=1115638828004.9102,=60.2715,=0.1364,=85.0163,=77.8120,=62.0514
